ST,YEAR,FIPS_CODE,TELEWORKERS,TELEWORK
16,2014,16059,3640.00000,0.08429047795
1,2017,01111,2283.00000,0.03812816273
2,2017,02261,4492.00000,0.05231102468
8,2018,08013,38933.00000,0.12209218457
30,2014,30093,4992.00000,0.06690612770
13,2019,13123,5726.00000,0.06930944744
13,2019,13111,5726.00000,0.06930944744
13,2019,13183,1788.00000,0.03414820474
13,2019,13307,2650.00000,0.04202080426
13,2019,13209,1811.00000,0.03289736603
16,2019,16071,2982.00000,0.05327759018
42,2019,42037,3092.00000,0.05112772009
42,2019,42043,7343.00000,0.05407097045
42,2019,42015,3323.00000,0.07059998300
19,2019,19101,3693.00000,0.06056977908
19,2019,19007,2612.00000,0.05423137613
21,2019,21183,1394.00000,0.02824091894
22,2019,22055,4358.00000,0.03676055031
28,2019,28133,536.00000,0.01387558570
47,2019,47057,797.00000,0.01572984921
47,2019,47101,1268.00000,0.02862948747
12,2019,12127,23322.00000,0.07997613267
40,2019,40145,5251.00000,0.04433992535
40,2019,40089,1621.00000,0.02437813938
40,2019,40019,920.00000,0.02114262077
18,2019,18131,1210.00000,0.02715683634
18,2019,18033,2783.00000,0.03573905227
18,2019,18113,2783.00000,0.03573905227
41,2019,41021,3695.00000,0.06824646300
41,2019,41019,2102.00000,0.04602986905
36,2019,36001,7585.00000,0.04759066382
4,2019,04003,3101.00000,0.04744564635
1,2019,01011,670.00000,0.01168835700
26,2019,26031,3285.00000,0.06234224660
26,2019,26137,3285.00000,0.06234224660
26,2019,26079,3393.00000,0.05043178406
23,2019,23019,2283.00000,0.03107729166
48,2019,48113,68558.00000,0.05238069406
48,2019,48281,4163.00000,0.05467272536
48,2019,48211,2338.00000,0.02900744417
48,2019,48429,3819.00000,0.04875837855
48,2019,48127,1662.00000,0.02449845963
48,2019,48103,513.00000,0.00995034526
51,2019,51740,2443.00000,0.04730553996
54,2019,54065,5298.00000,0.04420341246
37,2019,37107,1680.00000,0.03620065506
38,2019,38041,4992.00000,0.04507042254
35,2019,35059,2083.00000,0.04854120060
29,2019,29186,2431.00000,0.04653254982
29,2019,29181,1383.00000,0.03512559368
29,2019,29133,1184.00000,0.02866272877
30,2019,30053,6454.00000,0.09845018000
30,2019,30061,5320.00000,0.05290163478
8,2019,08001,44708.00000,0.07298419285
8,2019,08089,2229.00000,0.05006063873
8,2019,08111,5136.00000,0.08764654687
55,2019,55137,4313.00000,0.05971285772
8,2020,08001,107486.00000,0.17817347571
8,2020,08089,3489.00000,0.08374738964
8,2020,08111,9430.00000,0.17275491884
21,2020,21183,1431.00000,0.03325895970
22,2020,22055,13514.00000,0.11584289119
23,2020,23019,9899.00000,0.14958369222
37,2020,37107,1445.00000,0.03206550683
38,2020,38041,8975.00000,0.07726877481
40,2020,40019,2200.00000,0.04750798998
40,2020,40145,12782.00000,0.11491814038
40,2020,40089,3042.00000,0.04714524828
41,2020,41021,5204.00000,0.08779269856
41,2020,41019,4353.00000,0.11829768731
35,2020,35059,2593.00000,0.06393470917
36,2020,36001,27630.00000,0.19391787090
1,2020,01011,2995.00000,0.05789005721
4,2020,04003,7287.00000,0.11388962693
13,2020,13111,8039.00000,0.10597571747
13,2020,13123,8039.00000,0.10597571747
13,2020,13209,1477.00000,0.02719122222
13,2020,13183,3082.00000,0.05550852800
13,2020,13307,3578.00000,0.05376408715
16,2020,16071,7047.00000,0.12181082763
42,2020,42015,5166.00000,0.11577508348
42,2020,42043,19459.00000,0.13813641139
42,2020,42037,6145.00000,0.10744885469
26,2020,26137,4799.00000,0.09958497614
26,2020,26031,4799.00000,0.09958497614
26,2020,26079,6307.00000,0.10058690313
12,2020,12127,36769.00000,0.13649542095
18,2020,18033,3795.00000,0.05617312275
18,2020,18113,3795.00000,0.05617312275
18,2020,18131,1990.00000,0.04776076417
19,2020,19101,5348.00000,0.09623378259
19,2020,19007,3044.00000,0.06817774592
48,2020,48113,236263.00000,0.18378573901
48,2020,48211,3989.00000,0.04113813089
48,2020,48281,8245.00000,0.10224707954
48,2020,48429,5237.00000,0.06608201893
48,2020,48103,1273.00000,0.03448929829
48,2020,48127,3708.00000,0.05830280350
51,2020,51740,3506.00000,0.06751006104
28,2020,28133,1671.00000,0.04144550821
47,2020,47101,2743.00000,0.06555300640
47,2020,47057,1482.00000,0.03052774688
54,2020,54065,11635.00000,0.09551447288
55,2020,55137,6113.00000,0.08324141781
29,2020,29186,3137.00000,0.06364503236
29,2020,29181,2450.00000,0.06959238744
29,2020,29133,1207.00000,0.03366900053
30,2020,30061,17606.00000,0.16575032950
30,2020,30053,7386.00000,0.13360829218
17,2015,17073,4139.00000,0.05387358775
18,2015,18063,2792.00000,0.03272271252
18,2015,18011,3725.00000,0.06070235476
45,2015,45047,796.00000,0.01964461994
45,2015,45011,1995.00000,0.02871536524
47,2015,47011,2616.00000,0.03703546401
51,2016,51595,1572.00000,0.02117228747
51,2016,51017,3675.00000,0.04811028055
13,2014,13129,1913.00000,0.02695657075
13,2014,13235,395.00000,0.00610698825
13,2014,13317,1389.00000,0.03261865064
13,2014,13301,1389.00000,0.03261865064
36,2014,36077,2335.00000,0.04655289286
37,2014,37183,36376.00000,0.07000284815
28,2009,28059,2965.00000,0.05454378219
28,2009,28145,269.00000,0.00724247483
29,2010,29021,1579.00000,0.03382387593
29,2010,29199,2218.00000,0.04837935698
30,2010,30089,4282.00000,0.06584045759
31,2010,31039,4586.00000,0.05098274635
32,2010,32011,1985.00000,0.02929629848
46,2015,46005,4395.00000,0.06462665059
29,2010,29059,12169.00000,0.16052183778
30,2010,30105,3047.00000,0.04820516066
37,2014,37133,4916.00000,0.04061836419
8,2008,08103,5723.00000,0.07618679944
26,2013,26007,2673.00000,0.05237787314
26,2013,26015,2613.00000,0.03101041988
13,2012,13271,1409.00000,0.02858882013
13,2012,13227,2110.00000,0.03161569697
12,2012,12073,3475.00000,0.02499172936
12,2012,12045,1891.00000,0.02803849176
12,2012,12129,1891.00000,0.02803849176
26,2007,26133,4024.00000,0.05568085901
33,2007,33007,2788.00000,0.04908796394
54,2008,54073,748.00000,0.01526437157
36,2009,36097,4463.00000,0.04683941522
48,2018,48373,2653.00000,0.04021585896
48,2018,48161,2029.00000,0.03154637893
48,2018,48445,1163.00000,0.02152587547
48,2018,48091,5977.00000,0.09427593495
6,2018,06089,3200.00000,0.04746929330
34,2017,34009,1630.00000,0.03557631447
48,2018,48041,3049.00000,0.02949313213
48,2018,48257,2076.00000,0.03533135913
47,2007,47177,4126.00000,0.05233715989
47,2007,47043,3900.00000,0.05367464905
48,2008,48453,22385.00000,0.05763818617
48,2008,48165,1662.00000,0.02547712118
48,2008,48311,1721.00000,0.03823764664
48,2008,48411,2450.00000,0.05332230614
48,2008,48281,2450.00000,0.05332230614
48,2009,48455,2986.00000,0.05065395511
48,2009,48229,2128.00000,0.03477749269
42,2016,42103,3499.00000,0.05720404793
48,2010,48295,4312.00000,0.05591648836
48,2010,48155,1512.00000,0.02348993289
48,2010,48235,1588.00000,0.03679759008
48,2010,48347,2687.00000,0.03019915483
26,2010,26019,2286.00000,0.04779626997
26,2010,26109,1765.00000,0.03820759822
13,2005,13275,7617.00000,0.08343465545
13,2005,13049,2209.00000,0.03079775814
13,2005,13103,2718.00000,0.03723950841
13,2005,13207,3236.00000,0.04670226584
13,2005,13169,3236.00000,0.04670226584
21,2010,21111,10331.00000,0.03072452907
21,2010,21095,461.00000,0.01313839489
21,2010,21053,2886.00000,0.04111462518
48,2011,48053,1288.00000,0.02827165372
48,2011,48327,795.00000,0.01869488536
48,2011,48219,2235.00000,0.04239458260
48,2011,48403,3128.00000,0.05306551759
13,2011,13307,4891.00000,0.04815019000
13,2011,13123,1735.00000,0.01917169440
36,2011,36039,2229.00000,0.03086616354
6,2012,06019,17236.00000,0.04966388419
42,2012,42033,1909.00000,0.02462304428
42,2012,42053,1713.00000,0.02850154737
12,2016,12033,13159.00000,0.09274869959
12,2016,12121,2278.00000,0.06916864031
26,2017,26125,32972.00000,0.05173961348
26,2017,26057,3509.00000,0.06275709125
42,2013,42055,3576.00000,0.02961686903
26,2014,26071,1942.00000,0.02781955964
26,2014,26105,1797.00000,0.04221877643
26,2014,26047,4447.00000,0.06828826339
8,2015,08121,3453.00000,0.07238841953
29,2009,29187,1010.00000,0.02078830915
31,2009,31133,3907.00000,0.05961426958
31,2009,31011,4458.00000,0.04889980914
32,2009,,33453.00000,0.03249769768
24,2013,24045,3649.00000,0.04613614525
17,2016,17079,3417.00000,0.07394663377
17,2016,17127,2153.00000,0.04083761689
18,2016,18031,1568.00000,0.03075836635
18,2016,18069,3034.00000,0.04905495643
6,2008,06025,2098.00000,0.02427397894
53,2016,53011,14188.00000,0.06542499965
12,2014,12023,2857.00000,0.04731307444
12,2014,12017,2794.00000,0.06611140031
12,2014,12107,1871.00000,0.04911147859
48,2013,48439,35856.00000,0.03897306580
48,2013,48085,37751.00000,0.08617159449
13,2018,13205,1108.00000,0.02631328964
13,2018,13121,56064.00000,0.10136450832
13,2018,13311,3433.00000,0.05592480370
13,2018,13117,13395.00000,0.11122182090
26,2006,26011,3487.00000,0.04073502956
1,2007,01039,3061.00000,0.03587249502
1,2007,01001,663.00000,0.01266838636
1,2007,01123,2397.00000,0.03099422010
1,2007,01101,2228.00000,0.01890234073
17,2012,17181,1934.00000,0.03575918941
18,2012,18015,1373.00000,0.02508770648
55,2015,55129,4051.00000,0.05021631069
55,2015,55127,2012.00000,0.03596967963
55,2015,55065,4107.00000,0.05327953920
56,2015,56039,2347.00000,0.04200146746
56,2015,56009,2438.00000,0.04579091695
53,2015,53059,3412.00000,0.08446171745
55,2005,55111,4507.00000,0.04217273323
48,2006,48139,7460.00000,0.06716847944
48,2006,48391,1604.00000,0.03574930908
54,2013,54093,1693.00000,0.03396256695
55,2013,55021,2853.00000,0.04693514954
12,2015,12081,11074.00000,0.07643989177
12,2015,12045,1748.00000,0.02684893633
37,2016,37161,1482.00000,0.02666858613
36,2008,36047,40206.00000,0.03678415407
34,2008,34019,4843.00000,0.07175665264
19,2006,19153,12840.00000,0.04692296448
19,2006,19185,1776.00000,0.02535476687
19,2007,19167,6136.00000,0.08402486786
42,2018,42077,13205.00000,0.04668667777
42,2018,42039,1917.00000,0.03338965043
22,2018,22009,1182.00000,0.02719930046
22,2018,22113,818.00000,0.01740314448
22,2018,22075,1785.00000,0.03288080019
23,2018,23025,4065.00000,0.06176403555
18,2011,18139,591.00000,0.01299300884
5,2011,05137,1222.00000,0.02678003989
5,2011,05133,3124.00000,0.04511451925
5,2011,05007,4720.00000,0.04729032452
37,2017,37035,3290.00000,0.04490670598
22,2010,22039,716.00000,0.01270291848
21,2012,21189,823.00000,0.02431314623
21,2012,21159,542.00000,0.01275804439
21,2012,21071,542.00000,0.01275804439
5,2009,05135,2181.00000,0.04474580444
5,2009,05065,2181.00000,0.04474580444
6,2009,06009,5015.00000,0.07262853005
12,2017,12005,7190.00000,0.05742398709
47,2009,47119,1167.00000,0.02247732044
27,2009,27061,2273.00000,0.05127684533
48,2014,48403,1637.00000,0.04820518861
48,2014,48483,2261.00000,0.02767001579
48,2014,48115,1317.00000,0.02959683581
48,2014,48389,1183.00000,0.02484980885
48,2014,48259,3431.00000,0.06453493840
29,2005,29205,2596.00000,0.05731443458
30,2005,30101,2987.00000,0.04277959985
17,2018,17025,3071.00000,0.06604443106
17,2018,17051,2301.00000,0.03629681042
17,2018,17017,2824.00000,0.04436136289
45,2005,45075,1382.00000,0.01889423603
48,2015,48079,1571.00000,0.03009520890
48,2015,48087,1882.00000,0.02333829365
48,2015,48443,1716.00000,0.03771511462
48,2015,48309,4573.00000,0.04217623079
28,2015,28089,2165.00000,0.02180679083
47,2013,47167,1677.00000,0.03103371701
22,2012,22101,1422.00000,0.01913373431
22,2012,22055,2488.00000,0.02258717579
22,2012,22059,947.00000,0.02149829739
48,2012,48169,1313.00000,0.02476237176
48,2012,48473,1936.00000,0.02727259921
48,2012,48343,2794.00000,0.04361059516
48,2012,48325,1844.00000,0.03396824227
48,2012,48489,845.00000,0.02032373668
1,2005,,12158.00000,0.02530191440
36,2005,36121,1062.00000,0.02313675083
54,2009,54033,2901.00000,0.04376489757
24,2009,24037,3548.00000,0.03518549739
18,2013,18173,1060.00000,0.01933036691
18,2013,18181,2942.00000,0.04948779626
19,2013,19097,3143.00000,0.03960633096
19,2013,19125,4101.00000,0.05272224722
20,2013,20087,1559.00000,0.02929790273
54,2006,54041,1045.00000,0.02325788431
54,2006,54057,3512.00000,0.03152603232
41,2014,41015,3277.00000,0.05356588260
41,2014,41031,5537.00000,0.12186908483
29,2016,29185,4469.00000,0.08759825156
29,2016,29135,2126.00000,0.03032291191
55,2014,55079,11719.00000,0.02657574507
12,2013,12099,39553.00000,0.06544024460
47,2017,47129,1050.00000,0.02309621222
47,2017,47097,1829.00000,0.03365906623
18,2017,18181,2649.00000,0.04653900211
18,2017,18005,2462.00000,0.04332676334
19,2017,19135,1754.00000,0.03602678388
19,2017,19059,3822.00000,0.06239592516
29,2006,29009,3659.00000,0.04808526296
29,2006,29079,3198.00000,0.06296763015
29,2006,29085,10112.00000,0.12997930511
31,2006,31003,6236.00000,0.06544576796
31,2006,31061,3796.00000,0.06541669539
31,2006,31083,3796.00000,0.06541669539
1,2006,01121,1931.00000,0.04851393111
41,2006,41045,3646.00000,0.07428385151
21,2005,21231,1032.00000,0.02174096233
21,2005,21087,2595.00000,0.03437541396
21,2005,21229,1799.00000,0.02857415143
21,2005,21157,3049.00000,0.03753400712
48,2005,48099,1439.00000,0.03513355144
8,2012,08097,6670.00000,0.10216585485
34,2011,34025,15127.00000,0.05110680163
49,2014,49047,2748.00000,0.04823506696
36,2015,36077,2915.00000,0.05355207319
36,2015,36091,6084.00000,0.05299236123
36,2015,36061,62754.00000,0.07023406879
36,2015,36051,1476.00000,0.03156341552
36,2015,36107,1534.00000,0.03065792629
36,2015,36003,1603.00000,0.03086312790
36,2015,36033,4064.00000,0.05526544822
51,2015,51013,8157.00000,0.05661045180
51,2015,51630,6945.00000,0.08279783975
51,2015,51161,4798.00000,0.03092351618
6,2016,06085,51392.00000,0.05481637921
6,2016,06021,1841.00000,0.03770995494
48,2005,48387,2890.00000,0.04283194759
8,2006,08019,4929.00000,0.08575007394
9,2006,09005,776.00000,0.01314118305
55,2016,55007,5672.00000,0.07178020476
55,2016,55085,4548.00000,0.08496487819
13,2016,13293,1410.00000,0.02361294860
13,2016,13171,1410.00000,0.02361294860
1,2018,01025,259.00000,0.00578150810
1,2018,01029,936.00000,0.01688524886
26,2012,26143,1336.00000,0.03809089354
27,2012,27111,3606.00000,0.04948470585
17,2017,17105,1895.00000,0.02850352722
17,2017,17123,2083.00000,0.03136386906
40,2018,40093,2041.00000,0.03997492998
41,2018,41043,4690.00000,0.04796187593
41,2018,41061,2584.00000,0.05081812461
26,2012,26027,1960.00000,0.03681926624
19,2008,19083,5190.00000,0.05566937326
20,2008,20093,2453.00000,0.03417481680
