ST,PUMA,YEAR,Telework
35,500,2016,0.088894045
34,1001,2016,0.073676721
34,1301,2018,0.007322679
34,1101,2018,0.087360859
34,308,2018,0.084805724
34,2103,2018,0.048807144
34,307,2018,0.038299844
35,803,2018,0.050887527
35,900,2018,0.083965442
35,806,2018,0.037663995
1,1305,2017,0.018694515
1,2000,2017,0.04141396
4,900,2017,0.04278776
4,807,2017,0.056865388
4,111,2017,0.123237773
25,4500,2018,0.035534838
25,501,2018,0.072276143
25,504,2018,0.068295092
1,1600,2005,0.004086804
1,904,2005,0.020899054
2,102,2005,0.034482759
4,116,2005,0.03314082
4,500,2005,0.067842128
4,106,2005,0.059118579
51,2802,2009,0.030088638
51,1900,2009,0.062041191
53,1701,2009,0.056754641
53,1401,2009,0.054302654
53,1004,2009,0.048925116
53,2009,2009,0.061682216
12,2705,2007,0.051862998
12,900,2007,0.016748146
12,1901,2007,0.063659701
12,3800,2007,0.068425298
12,300,2007,0.032439353
12,2707,2007,0.037129746
51,1700,2007,0.052613603
51,400,2007,0.027026238
51,3000,2007,0.030734289
27,1404,2008,0.05228798
49,3001,2013,0.023193982
49,57001,2013,0.038273909
51,51087,2013,0.081044042
51,51135,2013,0.025934999
51,4102,2013,0.045722145
51,51255,2013,0.038214016
17,3416,2018,0.150524339
17,3417,2018,0.039674117
17,3532,2018,0.037253456
18,2306,2018,0.038853198
18,1500,2018,0.014823745
18,3000,2018,0.016100826
18,3500,2018,0.03690203
18,1600,2018,0.024348423
18,102,2018,0.021046085
18,1802,2018,0.087372662
13,2003,2018,0.056034776
13,3500,2018,0.059225218
13,1100,2018,0.02631329
13,3400,2018,0.045681345
13,3003,2018,0.092487657
13,600,2018,0.040634516
37,3001,2017,0.039829186
37,4800,2017,0.072127348
37,3102,2017,0.086055469
37,1803,2017,0.046437017
37,1400,2017,0.096028549
39,907,2017,0.016656217
39,3400,2017,0.046501629
39,1803,2017,0.018864849
39,4102,2017,0.058079276
39,3700,2017,0.01220725
39,4300,2017,0.031025344
39,4601,2017,0.020928635
53,300,2009,0.055771146
17,2901,2018,0.045330821
53,700,2005,0.038020072
53,2009,2005,0.048495415
53,2006,2005,0.04010121
53,1900,2005,0.055431389
54,600,2005,0.031905588
54,900,2005,0.02380028
,49,2000,0.036201999
,53,2000,0.044852569
,10000,2004,0.037824374
22,1401,2011,0.017208302
22,2500,2011,0.015432382
22,1200,2011,0.01880531
22,1300,2011,0.015115375
44,700,2005,0.031687736
35,801,2012,0.066257861
10,200,2015,0.030278614
53,11604,2013,0.055354081
53,11506,2013,0.026657683
53,11503,2013,0.053169814
53,11502,2013,0.062724272
28,600,2014,0.027368573
25,304,2017,0.05444454
25,4901,2017,0.057415211
24,1101,2018,0.028832456
24,1400,2018,0.030109372
24,506,2018,0.018778038
24,901,2018,0.083927275
41,500,2017,0.053267327
41,1323,2017,0.07090816
38,500,2006,0.030709028
39,703,2006,0.064057245
26,2601,2006,0.034244052
26,2506,2006,0.035547871
26,600,2006,0.062639055
26,4103,2006,0.030918728
26,3704,2006,0.020325926
40,900,2006,0.03884986
21,1400,2010,0.186547437
21,400,2010,0.02258994
22,700,2010,0.01662917
22,500,2010,0.015724636
26,1700,2006,0.026802713
41,900,2009,0.060722178
41,1309,2009,0.084549795
36,3301,2011,0.049901832
36,4016,2011,0.039474362
36,1502,2011,0.015729494
36,4002,2011,0.035155309
36,3101,2011,0.057658721
26,1100,2007,0.055680859
26,1500,2007,0.032896948
26,3707,2007,0
26,3300,2007,0.038632444
26,2602,2007,0.039015226
26,3704,2007,0.031256843
26,1401,2007,0.042129992
26,600,2007,0.03968599
37,2801,2007,0.046619121
37,400,2007,0.042381063
37,1900,2007,0.044511622
8,802,2012,0.096299793
8,803,2012,0.144876215
8,810,2012,0.016648652
8,4104,2012,0.039104993
8,807,2012,0.025658589
45,400,2018,0.025936112
49,35008,2017,0.073044166
49,504,2005,0.053428138
55,2300,2005,0.033436117
55,2004,2005,0.013257391
55,2202,2005,0.026008922
8,818,2005,0.031505686
9,1500,2005,0.026986672
10,300,2005,0.033636628
11,104,2005,0.014829449
,38,2000,0.055884896
,41,2000,0.045989579
27,1101,2012,0.060280492
25,501,2013,0.038833228
25,504,2013,0.03558847
25,4302,2013,0.047880251
25,503,2013,0.049654554
25,701,2013,0.035547983
25,508,2013,0.037619654
26,1100,2013,0.040283235
26,300,2013,0.052377873
26,2101,2013,0.052586734
26,2400,2013,0.042827891
26,1704,2013,0.03231262
26,1801,2013,0.033807306
19,1200,2012,0.056433029
19,2200,2012,0.034694117
20,1100,2012,0.038749543
20,1301,2012,0.03771654
45,1000,2017,0.030772722
36,3705,2014,0.046985279
36,2801,2014,0.065350579
36,3202,2014,0.038054968
36,1202,2014,0.032726962
36,3002,2014,0.064715684
36,3201,2014,0.096967428
36,903,2014,0.015528547
36,901,2014,0.046368301
36,4002,2014,0.032937177
36,4007,2014,0.02444856
36,904,2014,0.024927263
36,4006,2014,0.033252711
36,4003,2014,0.05205916
31,400,2017,0.063374703
31,903,2017,0.057536862
13,4300,2017,0.051413148
13,900,2017,0.047170811
13,5001,2017,0.044444824
15,302,2017,0.035264707
1,600,2018,0.034925494
1,800,2018,0.010197807
2,200,2018,0.084124851
4,800,2018,0.047582145
4,122,2018,0.021872216
4,103,2018,0.035261527
4,111,2018,0.161182748
4,116,2018,0.045696162
29,1602,2009,0.04667552
50,200,2008,0.081792946
18,2303,2010,0.021596757
18,800,2010,0.036655077
18,201,2010,0.009046259
18,1901,2010,0.046549553
49,506,2011,0.057886564
50,300,2011,0.08987894
35,100,2015,0.071784671
35,801,2015,0.074011167
27,2000,2013,0.069147579
27,900,2013,0.054866513
27,700,2013,0.044947023
27,2200,2013,0.050351757
27,2500,2013,0.038944558
27,1101,2013,0.048245766
27,500,2013,0.028197033
1,1700,2012,0.012038254
1,302,2012,0.020409563
1,1000,2012,0.02734967
37,4400,2011,0.019513849
37,2802,2011,0.046985771
37,400,2011,0.042502409
21,400,2014,0.043838052
21,1702,2014,0.063046583
21,2600,2014,0.022661789
21,1100,2014,0.012534667
55,1001,2018,0.039251532
55,50000,2018,0.05028502
55,1400,2018,0.05824257
55,41002,2018,0.032889881
5,1700,2017,0.028848915
21,1500,2018,0.033501606
22,700,2018,0.018681349
22,400,2018,0.043063668
29,800,2018,0.043235875
,28000,2003,0.024725967
,32000,2003,0.027140046
20,1600,2005,0.02178293
40,1100,2010,0.046169791
40,1200,2010,0.044944878
,31000,2004,0.053036599
47,2205,2005,0.03179783
47,700,2005,0.013980965
47,1700,2005,0.021228719
47,802,2005,0.027615287
27,800,2011,0.083423411
24,1300,2012,0.058053683
24,805,2012,0.038409634
24,901,2012,0.080990183
24,1500,2012,0.02706201
21,1600,2013,0.01633962
29,1902,2013,0.032789703
29,902,2013,0.02327023
42,3101,2018,0.052027666
42,3202,2018,0.024747729
42,900,2018,0.047590132
42,1802,2018,0.060583942
42,3304,2018,0.05560997
42,2100,2018,0.04437778
42,3402,2018,0.081991706
42,1701,2018,0.080613047
42,3404,2018,0.111793632
30,500,2005,0.071435439
31,702,2005,0.025619117
31,902,2005,0.052568467
29,1703,2008,0.039083684
44,500,2010,0.0511883
9,1300,2009,0.050022243
9,2000,2009,0.040993767
9,600,2009,0.030720874
9,1600,2009,0.026940714
4,114,2010,0.060795714
45,1600,2009,0.050943288
18,2001,2009,0.025644537
19,1800,2009,0.026596599
56,100,2011,0.042139587
23,500,2006,0.060582714
24,1300,2006,0.04351293
24,1204,2006,0.06393599
25,1700,2006,0.00584128
25,2200,2006,0.031827943
5,200,2013,0.025901961
5,2000,2018,0.018282948
18,203,2007,0.040249713
18,2001,2007,0.034385193
5,1000,2005,0.036280926
5,1300,2005,0.007041582
35,200,2010,0.058729389
,53,2001,0.037899469
27,700,2016,0.07295885
27,300,2016,0.068636053
27,1407,2016,0.070289963
19,1000,2018,0.042980703
20,1400,2018,0.048861653
20,1200,2018,0.044823627
22,1902,2009,0.01759427
22,1700,2009,0.028671539
22,1000,2009,0.023809524
23,300,2009,0.075566505
40,500,2009,0.040467856
40,1301,2009,0.029662871
21,400,2007,0.023841936
21,100,2007,0.042348342
47,3206,2012,0.052489071
47,1601,2012,0.015844187
8,4101,2014,0.08288529
8,1001,2014,0.071593915
8,814,2014,0.079797425
8,600,2014,0.084077152
8,813,2014,0.090024023
8,819,2014,0.057595009
54,1000,2013,0.029500791
9,102,2018,0.045849351
9,500,2018,0.053691416
30,500,2009,0.086811749
31,904,2009,0.019307328
9,1300,2007,0.042485029
11,102,2007,0.033768201
29,1707,2010,0.042415723
29,1004,2010,0.055533479
30,400,2010,0.046014224
42,3603,2012,0.035893155
42,2703,2012,0.048324698
42,3401,2012,0.046212412
29,1600,2014,0.032671555
29,2500,2014,0.037884203
31,902,2014,0.03292696
31,904,2014,0.019677668
1,1302,2015,0.017985289
19,1100,2005,0.034945774
19,1900,2010,0.034464333
19,600,2010,0.06808033
35,300,2011,0.037598995
35,605,2011,0.024588056
38,100,2015,0.046303299
21,2700,2015,0.014869118
21,1704,2015,0.02942872
47,3100,2018,0.017196553
47,1603,2018,0.040813424
47,2003,2018,0.086062428
47,3204,2018,0.022808671
47,3201,2018,0.031339227
47,1100,2018,0.037926267
47,1604,2018,0.09057407
47,2800,2018,0.035762483
44,103,2018,0.035102608
18,1902,2008,0.077551299
18,2100,2008,0.017822571
35,604,2009,0.043221732
,20000,2003,0.041889375
8,4103,2018,0.067184987
8,800,2018,0.070549506
8,811,2018,0.112509785
8,810,2018,0.049370559
8,400,2018,0.14962543
5,1000,2009,0.028017651
11,101,2012,0.081217681
4,104,2015,0.035064646
4,128,2015,0.054225533
4,111,2015,0.095788861
49,35005,2018,0.083104319
49,35007,2016,0.052500709
,23,2001,0.047079365
,40000,2003,0.031393436
,41000,2003,0.053065782
22,1500,2012,0.018815852
22,2301,2012,0.025073187
,26000,2003,0.031672226
22,1502,2012,0.017499782
24,1005,2013,0.040236394
24,805,2013,0.017369178
24,501,2013,0.059936042
40,1003,2016,0.059611824
40,1006,2016,0.050363221
40,1101,2016,0.058308741
40,1203,2016,0.039988984
49,11001,2015,0.046709819
35,800,2008,0.064057758
54,1300,2012,0.016793366
47,2700,2016,0.033403639
47,3202,2016,0.033598235
47,2600,2016,0.098771133
5,1200,2016,0.032560342
5,1700,2016,0.028458903
4,102,2019,0.088356707
4,500,2019,0.099777047
4,207,2019,0.065444468
4,104,2019,0.092445843
5,1000,2019,0.047501843
5,1900,2019,0.010960942
6,5302,2019,0.025561709
6,3717,2019,0.069401644
6,106,2019,0.039984528
6,8506,2019,0.064016043
6,7307,2019,0.080248572
6,8513,2019,0.031415211
6,9904,2019,0.040615875
6,7102,2019,0.079150682
6,6103,2019,0.106721125
6,6712,2019,0.119456858
6,3755,2019,0.013938014
27,1401,2019,0.0880604
28,900,2019,0.034073228
28,700,2019,0.032312415
28,200,2019,0.03269967
1,302,2019,0.028633359
2,102,2019,0.024688671
26,1003,2019,0.046925474
26,3211,2019,0.036805181
26,2400,2019,0.049433779
26,3300,2019,0.030229285
26,2000,2019,0.036276258
26,1500,2019,0.044947622
26,3100,2019,0.046169218
26,2701,2019,0.061073474
53,10902,2019,0.043027369
53,11501,2019,0.047280933
53,11103,2019,0.081859621
53,11506,2019,0.045125456
54,900,2019,0.019950125
32,103,2019,0.029329571
33,700,2019,0.085732408
34,1301,2019,0.02088715
34,2400,2019,0.019568942
34,307,2019,0.036414277
34,1104,2019,0.089483763
34,1106,2019,0.045128926
34,501,2019,0.054566288
17,3413,2019,0.039034719
17,3420,2019,0.058211016
18,2305,2019,0.036796507
18,1002,2019,0.02643235
19,400,2019,0.080954402
12,10501,2019,0.044803588
12,10101,2019,0.088823184
12,10700,2019,0.085642077
12,8620,2019,0.045825268
12,8621,2019,0.053003651
12,7301,2019,0.048237764
13,300,2019,0.027924053
13,1004,2019,0.087140921
13,3003,2019,0.104144404
13,4500,2019,0.086130698
34,400,2019,0.011441648
17,3308,2019,0.122066037
18,2100,2019,0.04604783
18,1400,2019,0.036115798
18,300,2019,0.029026727
18,3200,2019,0.047494908
19,200,2019,0.096806018
12,3106,2019,0.075735534
12,8101,2019,0.120302623
12,9904,2019,0.032369201
16,300,2019,0.110121423
29,100,2019,0.070507488
29,800,2019,0.034979548
30,500,2019,0.105285436
31,903,2019,0.086954219
31,300,2019,0.035253924
39,2500,2019,0.026575699
39,5505,2019,0.064615694
39,5502,2019,0.035913557
39,100,2019,0.026044559
39,5503,2019,0.047016018
39,3100,2019,0.056719142
40,1601,2019,0.040529873
40,1004,2019,0.030300877
36,1102,2019,0.03177237
36,3305,2019,0.057175039
36,2701,2019,0.09954557
36,600,2019,0.049093534
36,3704,2019,0.048218499
37,4500,2019,0.047417453
37,1400,2019,0.11681728
37,600,2019,0.046518578
37,1900,2019,0.062656234
36,3201,2019,0.074206372
37,1302,2019,0.047821033
55,70101,2019,0.082668905
45,105,2019,0.052913562
45,200,2019,0.03337349
45,302,2019,0.027256937
47,500,2019,0.067640618
47,1500,2019,0.051787442
48,4503,2019,0.07763306
48,2507,2019,0.069956035
48,5309,2019,0.141003681
48,5903,2019,0.02814241
48,5307,2019,0.124540286
48,5204,2019,0.092105119
48,2002,2019,0.063993563
48,2305,2019,0.001025234
48,4504,2019,0.062703456
48,2304,2019,0.026563621
48,2513,2019,0.037892624
48,4633,2019,0.05098119
48,4904,2019,0.039226587
49,49002,2019,0.085278725
49,57001,2019,0.053267675
35,802,2019,0.036163626
35,500,2019,0.07434358
20,1000,2019,0.023108845
21,100,2019,0.042608491
21,900,2019,0.030822655
21,300,2019,0.029087873
22,100,2019,0.02390653
22,1000,2019,0.023149445
48,3303,2019,0.027252335
23,1000,2019,0.09405189
24,1005,2019,0.047187355
24,803,2019,0.036493135
24,505,2019,0.032411547
24,502,2019,0.030390062
8,100,2019,0.065443144
8,809,2019,0.065677764
8,807,2019,0.061170074
8,802,2019,0.104545714
9,900,2019,0.068564277
9,500,2019,0.071157003
25,4800,2019,0.07963852
25,3400,2019,0.091241424
25,3301,2019,0.039626942
25,4301,2019,0.032155514
25,1400,2019,0.111496063
25,3305,2019,0.036754558
42,3209,2019,0.073478241
42,2302,2019,0.077526586
42,2100,2019,0.020530259
42,3701,2019,0.044078273
42,900,2019,0.025173074
42,3702,2019,0.039479446
42,1701,2019,0.051178189
42,1804,2019,0.063743066
6,8506,2020,0.174884917
6,3717,2020,0.193407788
6,9904,2020,0.094620974
6,6712,2020,0.30933998
6,3755,2020,0.069637775
6,106,2020,0.159870908
6,7102,2020,0.067164009
6,5302,2020,0.052421176
6,7307,2020,0.241804981
6,8513,2020,0.191882977
12,10501,2020,0.09818693
12,8621,2020,0.092699021
12,7301,2020,0.179657966
12,8620,2020,0.124812185
12,10700,2020,0.100713685
12,3106,2020,0.203433518
13,3003,2020,0.218803619
13,300,2020,0.042646907
13,4500,2020,0.123688758
39,5505,2020,0.184071015
39,5502,2020,0.107961573
39,100,2020,0.040653067
39,3100,2020,0.135502378
39,2500,2020,0.064266159
40,1601,2020,0.076066917
40,1004,2020,0.120529236
6,6103,2020,0.240247453
12,8101,2020,0.157735777
13,1004,2020,0.132628419
39,5503,2020,0.13315115
12,10101,2020,0.163341763
12,9904,2020,0.057224897
36,3704,2020,0.104743352
36,3201,2020,0.322782598
36,3305,2020,0.173179612
36,2701,2020,0.211581185
36,600,2020,0.12707602
37,4500,2020,0.101372635
37,1400,2020,0.347760299
37,1302,2020,0.252018896
37,1900,2020,0.076033553
27,1401,2020,0.34140955
28,200,2020,0.029420356
28,900,2020,0.066539706
28,700,2020,0.037491968
9,500,2020,0.151337039
36,1102,2020,0.113486026
37,600,2020,0.050515773
9,900,2020,0.19114881
42,2100,2020,0.075700043
42,2302,2020,0.234694043
42,1701,2020,0.265941598
42,3701,2020,0.100496493
42,900,2020,0.089308065
42,3702,2020,0.096345332
42,1804,2020,0.235041747
42,3209,2020,0.345592708
21,100,2020,0.061432507
21,300,2020,0.085968676
1,302,2020,0.181191291
4,500,2020,0.081405313
4,102,2020,0.16974382
4,104,2020,0.157757235
4,207,2020,0.189955661
5,1000,2020,0.111964718
5,1900,2020,0.026961072
21,900,2020,0.075972144
2,102,2020,0.14793697
8,100,2020,0.128324296
8,802,2020,0.208801787
8,809,2020,0.130117612
45,105,2020,0.086841457
45,200,2020,0.066428452
45,302,2020,0.122797245
47,1500,2020,0.064610799
47,500,2020,0.115675857
48,2304,2020,0.037393751
48,2507,2020,0.144134078
48,5307,2020,0.358356063
48,2513,2020,0.135460647
48,5903,2020,0.051822361
48,5309,2020,0.371674332
48,4504,2020,0.133814082
48,2305,2020,0.073922764
48,2002,2020,0.239601401
48,4503,2020,0.270085995
48,5204,2020,0.210921934
48,4904,2020,0.208072917
48,4633,2020,0.15852112
8,807,2020,0.116058537
48,3303,2020,0.034710638
17,3413,2020,0.127373724
17,3420,2020,0.172441113
17,3308,2020,0.203442067
18,2305,2020,0.189972065
18,1400,2020,0.081062096
18,1002,2020,0.067539822
18,3200,2020,0.069095243
18,2100,2020,0.121021203
18,300,2020,0.096732468
29,100,2020,0.067650412
29,800,2020,0.085202579
30,500,2020,0.149512829
31,903,2020,0.12544927
31,300,2020,0.0528755
32,103,2020,0.089646047
26,1500,2020,0.083695183
26,2400,2020,0.099359371
26,2701,2020,0.198570891
26,3300,2020,0.1257048
26,2000,2020,0.075765975
26,3211,2020,0.15070587
26,1003,2020,0.223812566
26,3100,2020,0.075917752
49,49002,2020,0.204795657
49,57001,2020,0.176782829
16,300,2020,0.160651171
24,502,2020,0.192872586
24,803,2020,0.162511583
25,3301,2020,0.209746511
25,3305,2020,0.275312719
25,3400,2020,0.342967943
25,1400,2020,0.309132997
25,4301,2020,0.128593741
25,4800,2020,0.262775213
22,1000,2020,0.049972767
22,100,2020,0.059712204
23,1000,2020,0.207212102
24,1005,2020,0.225993388
24,505,2020,0.137544323
35,500,2020,0.160176304
35,802,2020,0.149908138
53,11501,2020,0.172317618
53,10902,2020,0.062357887
53,11506,2020,0.134358258
53,11103,2020,0.180586488
19,200,2020,0.076267087
19,400,2020,0.074655491
20,1000,2020,0.049145299
33,700,2020,0.182411649
34,1301,2020,0.063553534
34,307,2020,0.186770638
34,2400,2020,0.051034483
34,501,2020,0.089392621
34,1104,2020,0.151510898
34,400,2020,0.043477015
34,1106,2020,0.305843732
54,900,2020,0.106640814
55,70101,2020,0.21661074
34,1504,2005,0.049855152
13,2900,2005,0.027624309
13,1501,2005,0.029692578
16,600,2005,0.044944599
17,3516,2005,0.015150519
17,2200,2005,0.035105725
17,3005,2005,0.023982497
17,3402,2005,0.01399388
17,3514,2005,0.046876134
17,200,2005,0.030340497
17,2900,2005,0.035710944
17,3405,2005,0.06188715
6,2708,2008,0.040090607
6,7606,2008,0.040327565
6,5410,2008,0.093625658
6,2712,2008,0.036273753
6,3901,2008,0.045447351
48,2400,2008,0.038371863
48,3703,2008,0.037474594
48,4621,2008,0.049125861
48,4615,2008,0.016486703
48,5900,2008,0.031904876
48,6600,2008,0.039578955
42,3303,2005,0.06195571
42,3903,2005,0.027748249
42,2002,2005,0.025382014
42,1900,2005,0.060505869
42,1806,2005,0.045497451
45,1700,2007,0.02319243
47,1301,2007,0.043618625
47,502,2010,0.054786114
47,3102,2010,0.030880006
47,2203,2010,0.049995715
48,300,2010,0.025558695
48,5301,2010,0.048746474
48,2202,2010,0.049270334
48,2309,2010,0.02378546
48,3502,2010,0.025855598
27,2300,2010,0.052805149
30,400,2011,0.030162474
12,702,2010,0.040468188
12,4002,2010,0.008216017
13,1104,2010,0.100715756
12,4009,2011,0.033785215
12,3300,2011,0.054960881
12,1901,2011,0.051286457
12,4008,2011,0.066423279
51,51244,2012,0.066226958
51,51255,2012,0.044694779
13,3400,2013,0.051159319
13,1400,2013,0.02240397
13,4100,2013,0.03146676
39,5000,2015,0.05240431
37,4100,2013,0.007772335
37,600,2013,0.016268027
39,5000,2013,0.03615352
39,801,2013,0.013813702
39,4108,2013,0.033485899
24,602,2014,0.019282393
42,600,2011,0.032459522
42,3903,2011,0.045867148
12,11503,2015,0.066749385
41,500,2006,0.043650362
19,100,2007,0.084024868
17,3403,2005,0.031216966
6,4500,2008,0.019176557
6,7601,2008,0.081012938
42,1000,2005,0.026758014
42,801,2005,0.041465276
42,3500,2005,0.020772164
42,4001,2005,0.027352532
45,2101,2007,0.023025086
45,1900,2007,0.057913221
45,2300,2007,0.027085152
47,100,2007,0.033629003
48,4300,2010,0.028891932
48,6900,2010,0.016933644
48,4624,2010,0.024375873
48,4606,2010,0.041244521
48,3702,2010,0.004900113
48,4801,2010,0.021024642
48,6704,2010,0.03548152
29,1003,2011,0.060932118
29,1705,2011,0.06650326
29,1900,2011,0.03486844
12,2503,2010,0.027140574
12,1903,2010,0.071940759
12,2101,2010,0.06224688
12,101,2010,0.126175311
12,3502,2010,0.038056325
12,3506,2010,0.066253961
13,3000,2010,0.114951748
13,1600,2010,0.047011993
9,900,2011,0.052654388
12,3506,2011,0.100040016
12,2203,2011,0.01413214
12,500,2011,0.025227967
12,1501,2011,0.055231965
12,900,2011,0.019455341
12,2901,2011,0.068560273
12,4001,2011,0.056123771
12,2602,2011,0.061155457
49,57002,2012,0.04025101
51,51105,2012,0.031275685
13,500,2013,0.037930524
17,3528,2013,0.037270186
17,501,2013,0.046345782
53,11101,2014,0.052113162
53,10503,2014,0.035655831
53,11506,2014,0.046253125
53,11605,2014,0.046172366
55,1600,2014,0.056440278
55,2500,2014,0.049852467
37,4600,2013,0.049113204
39,5501,2013,0.045026869
42,1806,2011,0.048406022
45,1400,2011,0.033558574
45,1002,2011,0.033796361
12,10307,2015,0.056085096
12,9903,2015,0.047748436
36,2801,2016,0.073933278
36,2300,2016,0.054756684
37,1205,2016,0.0637834
37,5100,2016,0.008203246
37,4000,2016,0.040254154
37,800,2016,0.061978603
19,1600,2017,0.07403371
20,700,2017,0.041649739
21,200,2017,0.016154353
22,1000,2017,0.033943536
22,600,2017,0.016783395
53,11603,2016,0.071980449
53,11401,2016,0.064208519
53,11503,2016,0.025722352
53,10703,2016,0.052822954
4,101,2016,0.066853397
29,1004,2017,0.062372954
29,1804,2017,0.080187717
39,1804,2018,0.060384102
39,3900,2018,0.068333586
39,1000,2018,0.035015754
39,4101,2018,0.050563476
26,2908,2018,0.058015556
26,3002,2018,0.032157213
26,1703,2018,0.013309902
