ST,YEAR,FIPS_CODE,TELEWORK
55,2006,55013,0.04555379224
55,2006,55051,0.04555379224
25,2006,25019,0.04006390371
42,2013,42069,0.04625569562
42,2013,42095,0.02686626828
42,2013,42033,0.03464457857
28,2008,28021,0.01242719422
28,2008,28027,0.01743439577
28,2008,28137,0.01743439577
33,2008,33005,0.06613374426
27,2013,27167,0.03437347635
27,2013,27133,0.05987563878
27,2013,27171,0.01470180305
28,2013,28077,0.02542957585
28,2013,28043,0.00056759546
32,2018,32510,0.04074109341
28,2013,28057,0.01317731032
29,2015,29185,0.09589263928
29,2015,29031,0.01718747330
29,2015,29067,0.04709391476
30,2015,30013,0.06424542153
40,2014,40145,0.04224890500
5,2007,05017,0.02746000438
31,2011,31145,0.08063256168
31,2011,31007,0.07049240344
56,2008,56021,0.05385651775
18,2011,18169,0.04383729619
8,2008,08005,0.05485900826
13,2015,13143,0.04682900723
15,2015,15003,0.03753733186
45,2016,45063,0.03092036229
45,2016,45079,0.03487900952
1,2008,01031,0.02576135255
1,2017,01015,0.03401533983
1,2017,01033,0.02107656541
1,2017,01103,0.02409225291
29,2009,29155,0.03988348154
40,2012,40005,0.03369493754
13,2006,13093,0.02505963185
17,2007,17127,0.04878493519
17,2007,17141,0.06110405311
1,2018,01057,0.03374687631
2,2018,02198,0.04418084924
28,2017,28131,0.04402586449
56,2018,56025,0.06672570059
27,2018,27041,0.05881608371
27,2018,27081,0.06325030625
27,2018,27037,0.04616409511
27,2018,27047,0.04552804286
56,2014,56007,0.03271237216
19,2009,19163,0.05882750846
19,2009,19059,0.10080772205
19,2009,19007,0.02659659879
19,2009,19077,0.02659659879
31,2009,31181,0.06115721455
37,2011,37115,0.05628861368
38,2011,38069,0.05115881373
38,2011,38079,0.05115881373
46,2015,46093,0.04948132328
20,2018,20077,0.05709202333
20,2018,20151,0.05709202333
21,2018,21139,0.01237190979
21,2018,21237,0.03435212534
12,2007,12001,0.05765686238
28,2009,28125,0.00604278508
29,2010,29065,0.04191365786
29,2010,29033,0.04975936319
30,2010,30015,0.04601422354
31,2010,31037,0.05098274635
9,2009,09015,0.04414632612
40,2015,40085,0.01723309303
45,2013,45041,0.02951619791
1,2005,01113,0.02881553289
1,2005,01095,0.02436583844
39,2006,39099,0.02840485827
13,2008,13035,0.10615353446
13,2008,13239,0.02033218030
13,2008,13159,0.03425507901
13,2008,13211,0.03425507901
44,2008,44005,0.02773035336
22,2011,22011,0.00845722724
22,2011,22119,0.02494514862
46,2013,46065,0.10815615616
1,2010,01031,0.03393638406
24,2018,24027,0.06573210816
20,2013,20195,0.06286381704
29,2013,29159,0.04743738024
29,2013,29171,0.04344325078
30,2013,30107,0.07266364759
30,2013,30089,0.07072766222
29,2016,29219,0.01716166319
5,2016,05149,0.03953081232
5,2016,05117,0.01778054364
28,2016,28101,0.01898549095
38,2008,38063,0.04747366394
18,2013,18081,0.03405490284
50,2010,50003,0.06205915013
50,2010,50007,0.06820345193
22,2018,22103,0.06710640736
22,2018,22017,0.02683398484
8,2018,08099,0.07054950620
8,2018,08115,0.05879850928
1,2016,01069,0.01666751683
1,2016,01117,0.04331643270
25,2012,25021,0.04387481709
42,2016,42075,0.03764241183
46,2010,46045,0.05924431783
28,2006,28141,0.01345077154
28,2006,28059,0.01565576434
28,2006,28039,0.01849418502
28,2006,28069,0.02152564902
28,2006,28047,0.02939952025
28,2006,28017,0.01483532448
51,2018,51115,0.06688968054
51,2018,51163,0.03833227735
51,2018,51025,0.07527706618
23,2012,23025,0.06774153035
53,2018,53023,0.06287005650
53,2018,53015,0.04337448855
53,2018,53069,0.04337448855
22,2012,22071,0.03471473042
38,2010,38009,0.05383379247
38,2010,38047,0.06394958610
23,2006,23005,0.03775827850
40,2011,40131,0.03609715677
8,2015,08037,0.09235971223
8,2015,08095,0.07238841953
51,2017,51091,0.05963731800
55,2012,55095,0.07449711276
31,2016,31029,0.04658055905
31,2016,31085,0.04658055905
31,2016,31171,0.04658055905
40,2016,40011,0.03983354340
38,2017,38003,0.05560955645
8,2013,08107,0.04400323525
21,2012,21043,0.01746901862
21,2012,21087,0.02768768482
50,2006,50023,0.06525016610
56,2015,56015,0.05705595873
56,2015,56043,0.05705595873
21,2015,21227,0.02095238095
21,2015,21069,0.01486911784
21,2015,21175,0.01486911784
21,2015,21147,0.04051492432
21,2015,21213,0.03665729063
22,2015,22091,0.04384659065
18,2006,,0.03207281130
18,2006,18105,0.02407259392
18,2006,18029,0.03028433338
16,2018,16073,0.06154480878
16,2011,16021,0.05307124756
21,2006,21051,0.04374155884
21,2006,21235,0.02705262865
35,2012,35006,0.05884234821
2,2005,02016,0.04441319990
27,2016,27037,0.05916218101
33,2017,33015,0.08218388685
33,2017,33013,0.04877495139
29,2012,29143,0.03431964087
29,2012,29077,0.03699644033
29,2012,29165,0.03616710592
29,2012,29141,0.17383879781
30,2012,30061,0.05483917624
30,2012,30011,0.07201655148
30,2012,30109,0.07201655148
50,2014,50027,0.10254434520
20,2017,20153,0.06991400748
20,2017,20125,0.03694736842
21,2017,21133,0.02247623043
21,2017,21149,0.01866020195
46,2016,46081,0.06164529459
20,2008,20007,0.04958400032
20,2008,20205,0.03445878206
29,2017,29213,0.06933351694
50,2007,50017,0.05854995688
20,2006,20145,0.03908714324
20,2006,20043,0.03640053771
1,2012,01127,0.01340212807
2,2012,02164,0.10318519931
2,2012,02068,0.04241964320
2,2012,02110,0.04241964320
5,2009,05129,0.05723269388
5,2009,05141,0.04474580444
5,2009,05133,0.03268065925
5,2009,05061,0.03268065925
19,2012,19079,0.05256901334
19,2012,19021,0.06787948634
19,2012,19123,0.03469411745
20,2012,20155,0.04676867154
20,2012,20093,0.03107185747
5,2014,05121,0.03266047587
5,2014,05079,0.03478840551
44,2010,44001,0.02494262592
38,2006,38087,0.10448940879
12,2019,12041,0.02849582450
12,2019,12077,0.02399269427
17,2019,17003,0.03211424977
17,2019,17093,0.07134833798
42,2019,42047,0.02542518241
42,2019,42081,0.02517307409
45,2019,45087,0.02348285367
6,2019,06081,0.06146979164
8,2019,08025,0.06544314415
8,2019,08065,0.13722859840
8,2019,08035,0.12560778086
51,2019,51143,0.03586806139
51,2019,51750,0.05468343774
51,2019,51840,0.07180277835
13,2019,13321,0.01749264925
27,2019,27057,0.05972262562
27,2019,27149,0.08479155239
27,2019,27093,0.04845310198
28,2019,28101,0.01524626163
28,2019,28129,0.02036991589
34,2019,34023,0.04530105083
39,2019,39017,0.05982380533
39,2019,39039,0.02604455858
39,2019,39029,0.04571743929
39,2019,39123,0.02268498943
39,2019,39143,0.01922698737
39,2019,39157,0.03164974565
36,2019,36055,0.04347099004
26,2019,26001,0.06234224660
5,2019,05037,0.03714183676
5,2019,05063,0.03432605092
5,2019,05007,0.05693161920
5,2019,05073,0.02440955886
47,2019,47173,0.04501756945
48,2019,48225,0.05485346618
48,2019,48037,0.04624362085
48,2019,48417,0.04875837855
48,2019,48021,0.04671718865
48,2019,48325,0.03397718582
48,2019,48479,0.03588358825
18,2019,18153,0.02323552372
18,2019,18001,0.05392883901
18,2019,18115,0.02741565395
19,2019,19073,0.06003071574
29,2019,29103,0.02396138263
29,2019,29121,0.02396138263
30,2019,30067,0.10528543645
30,2019,30105,0.05484068211
31,2019,31051,0.04797224029
53,2019,53047,0.06213315651
54,2019,54039,0.03323173094
20,2019,20033,0.05875998696
20,2019,20171,0.05980209111
20,2019,20197,0.04044349680
20,2019,20119,0.04705110803
55,2019,55111,0.03312223720
56,2019,56011,0.07314171207
56,2019,56019,0.07314171207
46,2019,46057,0.07381099444
38,2019,38105,0.04507042254
2,2019,02275,0.03882321053
12,2020,12077,0.08998267000
12,2020,12041,0.09352027508
13,2020,13321,0.06660631960
2,2020,02275,0.12727735269
5,2020,05007,0.14891459788
5,2020,05063,0.04150259391
5,2020,05073,0.03127449060
5,2020,05037,0.05002218607
26,2020,26001,0.09958497614
27,2020,27093,0.09622432951
27,2020,27149,0.10305809958
27,2020,27057,0.11488312457
48,2020,48037,0.03508188544
48,2020,48225,0.03529131608
48,2020,48021,0.07341127814
48,2020,48417,0.06608201893
48,2020,48479,0.05671334437
48,2020,48325,0.12376771965
6,2020,06081,0.29752501939
17,2020,17003,0.05059144677
17,2020,17093,0.13091531756
18,2020,18153,0.08223330400
18,2020,18001,0.08515187724
18,2020,18115,0.08646374746
19,2020,19073,0.08373213692
20,2020,20119,0.04911694511
20,2020,20171,0.08835973786
20,2020,20197,0.11743727822
20,2020,20033,0.05953089882
28,2020,28101,0.05897933122
28,2020,28129,0.03339628725
36,2020,36055,0.18047600063
42,2020,42081,0.08930806497
42,2020,42047,0.06184442149
45,2020,45087,0.06680917729
29,2020,29103,0.10570703207
29,2020,29121,0.10570703207
30,2020,30067,0.14951282865
30,2020,30105,0.12671256502
31,2020,31051,0.08478429156
34,2020,34023,0.21744353374
8,2020,08035,0.32347377643
8,2020,08065,0.14595382866
8,2020,08025,0.12832429641
46,2020,46057,0.05492449752
47,2020,47173,0.15171090925
38,2020,38105,0.07726877481
39,2020,39017,0.11942024871
39,2020,39029,0.03691199130
39,2020,39039,0.04065306716
39,2020,39143,0.05085745251
39,2020,39123,0.04845054417
39,2020,39157,0.07658833768
51,2020,51143,0.09283683578
51,2020,51750,0.09338860732
51,2020,51840,0.13071729287
53,2020,53047,0.10509416172
54,2020,54039,0.08843019161
55,2020,55111,0.09468162376
56,2020,56011,0.05339922372
56,2020,56019,0.05339922372
18,2012,18111,0.02622731827
55,2015,55081,0.05139325820
55,2015,55095,0.08034578422
55,2015,55109,0.06199403190
55,2015,55013,0.05021631069
5,2012,05047,0.05898932455
17,2016,17053,0.04299891432
29,2008,29179,0.03652084140
29,2008,29127,0.06452019936
30,2008,30053,0.09621559633
31,2008,31141,0.05781046164
31,2008,31045,0.10809929832
46,2009,46111,0.05618224436
47,2009,47171,0.03634376051
47,2005,47181,0.01511463140
18,2014,18083,0.02055001055
18,2014,18085,0.02992960965
34,2014,34013,0.03161561127
28,2010,28023,0.04044130902
29,2011,29183,0.02774067719
29,2011,29123,0.04466275902
4,2013,04012,0.02774693281
51,2013,51111,0.03772889271
51,2013,51195,0.02200575666
51,2013,51149,0.02593499872
51,2013,51181,0.02593499872
53,2013,53021,0.02330438782
53,2013,53049,0.03311005170
28,2014,28057,0.02650256857
36,2008,36081,0.02366076873
39,2009,39159,0.04061520236
48,2018,48035,0.03154637893
29,2011,29109,0.04367486489
48,2018,48379,0.04012379077
36,2012,36111,0.04970292071
37,2010,37015,0.03931669651
37,2010,37055,0.03931669651
37,2010,37117,0.03931669651
40,2018,40125,0.04426684492
40,2018,40071,0.05370321311
26,2018,26063,0.04682652162
26,2018,26095,0.03096454835
13,2005,13293,0.04227017125
27,2006,27073,0.04827552611
24,2010,24039,0.03918089931
24,2009,24029,0.06440392707
17,2006,,0.03790267472
53,2016,53029,0.06679592925
53,2016,53049,0.04013021975
54,2016,54027,0.03889915571
54,2016,54039,0.03462788667
54,2016,54043,0.04666554960
54,2016,54079,0.04666554960
55,2016,55011,0.06583478060
15,2016,15003,0.04418584683
48,2006,48415,0.02384018544
48,2006,48429,0.02384018544
48,2006,48447,0.02384018544
48,2006,48155,0.03121094867
48,2006,48295,0.04051726422
48,2006,48369,0.04051726422
48,2013,48357,0.02166087622
48,2013,48369,0.02166087622
48,2013,48037,0.01358014873
48,2013,48465,0.04980351535
48,2013,48095,0.02782491515
48,2013,48461,0.02782491515
48,2013,48089,0.02805511889
48,2005,48433,0.02079040161
48,2005,48047,0.01754521207
48,2005,48495,0.01933671816
48,2005,48299,0.03513355144
48,2005,48297,0.02060559156
13,2012,13143,0.01840609662
13,2012,13029,0.00418374678
16,2012,16077,0.03580777861
54,2016,54105,0.03345367028
48,2006,48445,0.03738069486
48,2005,48193,0.03513355144
51,2015,51075,0.06279855768
53,2015,53009,0.08439845811
17,2015,17105,0.02692660619
48,2009,,0.03843447453
48,2009,48437,0.03098200501
48,2009,48277,0.03409916528
55,2007,55021,0.03951748644
56,2007,56023,0.03138635949
6,2017,06035,0.07713234474
6,2017,06033,0.11124026687
29,2018,29203,0.05573770492
29,2018,29011,0.06417645105
30,2018,30103,0.07701762718
30,2018,30015,0.08503960323
31,2018,31077,0.04359869470
31,2018,31091,0.03478393823
39,2011,39083,0.03453807827
51,2012,51195,0.02073255010
51,2012,51121,0.04420395951
51,2012,51750,0.04420395951
53,2012,53011,0.07102906168
47,2011,47079,0.04031387229
47,2011,47023,0.03086468387
48,2011,48077,0.04273436884
41,2008,41069,0.07476635514
18,2005,18073,0.03543910316
18,2005,18131,0.03543910316
18,2005,18135,0.01587618794
20,2005,20055,0.03666137114
17,2008,17059,0.02444273636
19,2008,19033,0.04580274497
19,2008,19091,0.05566937326
19,2008,19093,0.01277378720
48,2008,48393,0.04558880831
48,2008,48199,0.01732156903
48,2008,48365,0.01984535279
48,2008,48435,0.02293057077
34,2018,34027,0.06635652472
36,2018,36049,0.06076038564
37,2017,37173,0.03203251690
37,2017,37045,0.03649799741
37,2017,37081,0.06124882271
37,2017,37091,0.03605313093
19,2007,19009,0.02902343807
20,2007,20091,0.05241749947
21,2007,21071,0.02006324981
21,2007,21209,0.03830155979
47,2018,47071,0.05801938643
36,2016,36111,0.07068626040
20,2016,20035,0.02609922408
20,2016,20097,0.02741506981
21,2016,21231,0.02650867334
17,2017,17157,0.03416544159
42,2015,42085,0.04982213941
45,2015,45083,0.02310782875
42,2015,42133,0.03124249147
54,2008,54015,0.03391485316
54,2008,54083,0.04572911177
26,2013,26045,0.04207776456
21,2013,21057,0.03754291872
21,2013,21075,0.03791417708
34,2005,34027,0.03908341347
17,2005,17099,0.03387311273
42,2017,42113,0.05210759967
24,2017,24043,0.05142999036
16,2017,16049,0.07043623857
16,2017,16057,0.07614213198
16,2017,16087,0.09479661175
37,2018,37079,0.02293800777
37,2018,37185,0.02756142094
48,2010,48323,0.02418284307
48,2010,48153,0.05258916356
48,2010,48471,0.05461677731
48,2010,48075,0.05591648836
29,2005,29027,0.03155802397
29,2005,29185,0.05612252140
42,2006,42039,0.02769499345
46,2006,46119,0.09574051408
46,2006,46107,0.07956645618
47,2006,47007,0.03071715946
47,2006,47057,0.03335381150
24,2005,24031,0.04728666398
25,2005,25023,0.02153469526
31,2012,31045,0.08661778185
31,2012,31171,0.09311017823
2,2013,02016,0.02272221885
27,2005,27041,0.05066404859
27,2005,27163,0.03607952331
27,2005,27067,0.08202905530
27,2005,27077,0.03291476024
27,2005,27039,0.05886378077
32,2006,32005,0.03385389959
37,2007,37041,0.03381070313
13,2009,13029,0.03042411403
13,2009,13319,0.05106186637
44,2007,44001,0.02741843476
47,2007,47107,0.02916139018
45,2017,45037,0.03457109490
12,2017,12017,0.03739422598
13,2010,13211,0.04674057270
46,2011,46123,0.09954901495
46,2011,46009,0.07313816127
4,2005,04021,0.02669143060
5,2005,05005,0.02300673102
49,2013,49017,0.04575975696
13,2011,13287,0.05572566977
5,2013,05071,0.04231713488
5,2013,05105,0.04231713488
5,2013,05075,0.04060766565
47,2017,47093,0.06565250647
47,2017,47107,0.03092222311
47,2017,47169,0.02580275229
18,2017,18183,0.03021667415
18,2017,18149,0.01490739346
19,2017,19107,0.06885153317
19,2017,19077,0.03602678388
17,2018,17149,0.05904916889
18,2018,18127,0.03605390729
18,2018,18027,0.02408135853
12,2018,12125,0.05615224893
12,2018,12071,0.05976223989
12,2018,12079,0.01686474596
42,2005,42027,0.03380929146
29,2006,29155,0.05965325908
29,2006,29115,0.06296763015
29,2006,29035,0.06142414147
29,2006,29021,0.03577418738
13,2013,13131,0.02686608825
13,2013,13065,0.03793052379
13,2013,13275,0.04499824500
55,2013,55009,0.03004256846
56,2013,56027,0.05239364785
13,2014,13021,0.03265425125
13,2014,13037,0.02868467187
17,2014,17055,0.02370251962
13,2014,13085,0.04437367304
48,2015,48011,0.02333829365
48,2015,48359,0.02333829365
48,2015,48365,0.02313318592
48,2015,48033,0.02534728921
48,2015,48451,0.03633356356
48,2015,48097,0.07396426446
48,2015,48119,0.03380715145
48,2015,48385,0.03527839644
28,2018,28149,0.02803376442
28,2018,28113,0.01931761164
17,2011,17193,0.03017257376
54,2011,54089,0.03230690128
55,2008,55031,0.06173875075
55,2008,55009,0.04515093847
1,2015,01073,0.02281692388
1,2015,01013,0.01683571237
2,2015,02110,0.03906294357
4,2015,04013,0.05994653683
48,2016,48401,0.01848725823
48,2016,48245,0.00842949795
48,2016,48371,0.03156194950
48,2016,48087,0.01159720425
39,2010,39171,0.01434634599
6,2009,06043,0.07262853005
1,2011,01021,0.03187245802
1,2011,01039,0.02556833973
1,2011,01079,0.00955690704
42,2018,42119,0.05206051122
42,2018,42089,0.03377026742
16,2013,16033,0.06426120904
17,2013,17069,0.03173245114
17,2013,17007,0.05224403381
17,2013,17147,0.03420564905
25,2018,25027,0.05386249005
8,2012,08013,0.11060003553
8,2012,08011,0.05294078817
19,2010,19077,0.05356384592
46,2012,46021,0.06909861500
46,2012,46115,0.06909861500
47,2012,47087,0.01766938193
48,2012,48023,0.04461545439
48,2012,48101,0.04461545439
48,2012,48167,0.03022460660
26,2007,26079,0.05556833341
26,2007,26067,0.05568085901
26,2007,26115,0.03863244378
26,2008,26055,0.06817685590
23,2011,23007,0.03940749022
32,2011,32017,0.01912045889
37,2016,37139,0.03996028288
37,2016,37109,0.03170966745
38,2016,38009,0.05905357841
39,2016,39077,0.03402991682
6,2016,06071,0.06373310616
6,2016,06041,0.11666823311
6,2016,06033,0.10967975581
26,2012,26037,0.04318756568
26,2012,26023,0.04310719985
26,2014,26065,0.03395812135
36,2014,36059,0.04404379034
51,2014,51600,0.06979526881
51,2014,51021,0.03548778505
49,2018,49031,0.09218505250
26,2010,26025,0.03077995451
37,2014,37063,0.03812911497
37,2005,37143,0.02271083056
37,2005,37101,0.02282868289
37,2006,37199,0.04036530354
1,2014,01133,0.01136587771
1,2014,01013,0.01823648476
2,2014,02185,0.03481454128
2,2014,02198,0.03481454128
48,2014,48331,0.02868991652
48,2014,48169,0.03100760310
48,2014,48223,0.03197498165
48,2014,48003,0.02484980885
48,2014,48007,0.02986109773
55,2014,55029,0.05122548524
55,2014,55015,0.03376769828
28,2007,28113,0.02367500673
42,2007,42125,0.04333025913
42,2007,42115,0.04311652494
42,2008,42067,0.02146322531
42,2009,42121,0.03117240962
31,2015,31161,0.06134249120
37,2015,37125,0.05457208880
37,2015,37031,0.04064270490
9,2008,09013,0.04610815880
54,2013,54077,0.06554089225
16,2008,16027,0.03700593562
48,2017,48173,0.03085323626
48,2017,48071,0.05422745463
48,2017,48441,0.08238750358
48,2017,48119,0.03342686524
48,2017,48025,0.05129988341
24,2008,24035,0.04378896756
36,2015,36017,0.08300787714
2,2008,02100,0.07976687645
37,2008,37111,0.05978329005
39,2014,39143,0.02069468059
39,2014,39067,0.03377077522
31,2006,31133,0.06190770924
21,2005,21075,0.03753400712
21,2005,21217,0.03437541396
21,2005,21211,0.02293649805
40,2013,40061,0.02304112190
41,2013,41067,0.05580617006
34,2006,34025,0.03606319916
34,2006,34021,0.02927771510
35,2006,35006,0.03425036928
39,2017,39169,0.03307080666
39,2017,39117,0.05018968667
35,2013,35011,0.02618923027
17,2009,17075,0.04568763218
5,2017,05111,0.02938729503
5,2017,05043,0.00783677881
13,2018,13215,0.02412189366
13,2018,13189,0.05229285655
13,2018,13011,0.05922521764
13,2018,13071,0.02076086234
41,2009,41003,0.08342101651
41,2009,41043,0.08342101651
8,2009,08031,0.05968939662
25,2016,25017,0.05682895552
9,2010,09001,0.05934541750
20,2014,20161,0.04362567134
21,2014,21109,0.01802737391
21,2014,21041,0.02266178855
21,2014,21149,0.00879182598
24,2007,24005,0.03470610879
39,2007,39041,0.01932237863
40,2007,40077,0.03366029510
40,2007,40121,0.03366029510
28,2012,28147,0.02502356411
28,2012,28057,0.02477172517
37,2012,37141,0.06339654624
37,2012,37083,0.01969020740
37,2012,37043,0.03483339417
37,2012,37087,0.05341218870
32,2017,32001,0.02525328279
13,2017,13173,0.02457931850
13,2017,13073,0.02937779703
48,2007,48011,0.02255699887
48,2007,48193,0.02132889312
48,2007,48251,0.05359029724
19,2015,19049,0.03047960067
19,2015,19055,0.05305678552
20,2015,20191,0.04221719121
22,2008,22075,0.04366220101
23,2008,23005,0.04279753675
27,2015,27145,0.05049063957
47,2010,47061,0.02709298682
47,2010,47019,0.02252998476
47,2010,47011,0.03806514214
27,2010,27091,0.08682638860
31,2013,31051,0.05603906724
31,2013,31169,0.04805860373
31,2013,31077,0.04190641825
26,2017,26021,0.05872334436
26,2017,26005,0.03092961309
35,2015,35011,0.02442395215
55,2009,55067,0.04114285714
56,2009,56011,0.03315301636
40,2010,40135,0.03323108384
5,2015,05011,0.01436114583
5,2015,05125,0.02339503592
26,2011,26121,0.04565570980
26,2011,26063,0.03792747999
26,2011,26001,0.04337814948
29,2014,29209,0.05245236178
31,2014,31045,0.06807221124
26,2011,26135,0.04337814948
29,2015,29223,0.05430987855
30,2015,30105,0.07012798912
40,2014,40115,0.02862793257
40,2014,40013,0.04776756402
40,2014,40141,0.02013749045
46,2008,46021,0.05614516257
4,2018,04012,0.06510336316
5,2018,05033,0.03619315518
5,2018,05135,0.05385291532
8,2016,08014,0.08821548084
24,2016,24009,0.02710595876
8,2014,08001,0.04407867677
8,2014,08073,0.03472146398
8,2014,08075,0.03472146398
53,2014,53059,0.04468137255
47,2015,47039,0.02951840467
47,2015,47063,0.02537534792
12,2015,12117,0.05634372701
12,2015,12021,0.06199202532
11,2010,11001,0.04484933507
54,2007,54061,0.05567212736
1,2008,01099,0.01084634541
1,2017,01129,0.01205479452
1,2017,01071,0.02953632553
51,2016,51093,0.04441123393
51,2016,51115,0.04926807339
51,2016,51101,0.05511351418
29,2009,29217,0.07130102826
29,2009,29151,0.02784645850
29,2009,29105,0.17024695535
18,2016,18059,0.04255319149
19,2016,19039,0.06686436772
55,2005,55037,0.03979782853
1,2018,01005,0.01814902924
1,2018,01023,0.00578150810
1,2018,01069,0.02504633634
27,2017,27063,0.05949910815
28,2017,28021,0.03243437736
27,2018,27143,0.04697904762
27,2018,27123,0.05533859445
27,2018,27045,0.06831757518
27,2018,27055,0.06831757518
27,2018,27083,0.06325030625
27,2018,27173,0.06325030625
27,2018,27105,0.05694258771
12,2009,12029,0.05033949895
42,2013,42007,0.02893588235
28,2008,28013,0.01361299950
33,2008,33017,0.04542232905
28,2013,28087,0.02279461029
28,2013,28083,0.00056759546
8,2005,08097,0.05786063993
23,2005,23015,0.06893587760
46,2014,46089,0.05780801629
20,2018,20191,0.05709202333
20,2018,20207,0.03306413497
21,2018,21239,0.03455007169
38,2007,38065,0.07086489063
31,2011,31081,0.05104487225
21,2008,21085,0.02529748788
54,2010,54011,0.01341920276
18,2011,18019,0.02689498226
18,2011,18167,0.01907801253
20,2011,20141,0.06309222994
20,2011,20041,0.05154037654
20,2011,20095,0.04058603095
20,2011,20025,0.05441987023
21,2011,21003,0.01124071582
13,2015,13283,0.01647505748
13,2015,13001,0.01604642594
16,2015,16013,0.04548819907
45,2016,45081,0.02405066322
45,2016,45011,0.01865272504
5,2010,05093,0.03770627551
5,2010,05129,0.02831139282
40,2015,40049,0.01723309303
40,2015,40007,0.02252422774
41,2015,41041,0.06792177599
41,2015,41057,0.06792177599
45,2013,45075,0.01777655635
45,2013,45001,0.03580435011
1,2005,01067,0.02524727281
1,2005,01131,0.02736979233
39,2006,39147,0.04139933105
26,2016,26079,0.04539812870
26,2016,26069,0.04851828095
26,2016,26133,0.04803731149
13,2006,13003,0.02783096365
13,2006,13229,0.02783096365
13,2006,13073,0.01894789329
13,2006,13145,0.02505963185
17,2007,17033,0.02728106841
13,2008,13077,0.03424495831
13,2008,13287,0.02079712988
44,2008,44001,0.02773035336
53,2017,53055,0.08203226257
54,2017,54049,0.04822054656
19,2009,19079,0.05395849347
19,2009,19091,0.05395849347
19,2009,19197,0.05395849347
20,2009,20041,0.05296337771
30,2009,30003,0.04844069530
31,2009,31023,0.05961426958
31,2009,31027,0.04889980914
37,2011,37131,0.02823513048
46,2015,46015,0.06462665059
55,2010,55115,0.04757885599
24,2018,24025,0.04951030548
20,2013,20061,0.06421149190
20,2013,20203,0.06286381704
20,2013,20205,0.04242896809
29,2013,29013,0.03909346333
30,2013,30057,0.06569797907
30,2013,30093,0.06569797907
29,2016,29057,0.08759825156
29,2016,29167,0.05792791987
29,2016,29139,0.01716166319
5,2016,05075,0.03365618946
8,2010,08107,0.05219067598
8,2010,,0.06217695196
29,2010,29183,0.02315769291
31,2010,31119,0.05098274635
1,2016,01095,0.02850776965
2,2016,02122,0.07732935472
24,2012,24029,0.05805368299
25,2012,25017,0.04876850814
28,2006,28137,0.01138611473
51,2018,51570,0.01287438773
51,2018,51530,0.03833227735
51,2018,51678,0.03833227735
22,2012,22053,0.02629074080
22,2012,22083,0.01527035056
22,2012,22087,0.01335279095
22,2012,22003,0.02297924512
22,2012,22047,0.03970884249
54,2009,54107,0.04110933621
54,2009,54031,0.04115292602
46,2010,46083,0.07946186762
46,2010,46129,0.05924431783
2,2010,02068,0.04881787091
38,2010,38083,0.05383379247
38,2010,38055,0.06072035005
8,2015,08091,0.06860086093
8,2015,08007,0.07264908037
54,2012,54069,0.02567324282
54,2012,54085,0.03454291696
54,2012,54077,0.04178360874
54,2012,54075,0.02118396602
55,2012,55077,0.03909856096
55,2012,55127,0.03522343675
55,2012,55111,0.03409146411
30,2016,30057,0.05158647214
31,2016,31065,0.04658055905
31,2016,31113,0.04658055905
40,2016,40103,0.02891803157
46,2017,46025,0.08459280998
46,2017,46057,0.08459280998
38,2017,38011,0.03590765286
18,2013,18009,0.04712441439
19,2013,19169,0.03187652043
19,2013,19149,0.03172816930
19,2013,19069,0.03719308441
8,2013,08013,0.10380617107
8,2013,08079,0.06447110676
8,2013,08117,0.06129793154
21,2012,21185,0.03170918779
21,2012,21011,0.02582472851
30,2007,30063,0.04905991173
31,2007,31105,0.06852846789
16,2011,16061,0.04750058307
21,2006,21213,0.01086501734
18,2007,18121,0.01693450072
18,2007,18173,0.03394985614
18,2007,18119,0.02515952598
38,2008,38013,0.07882112213
50,2010,50001,0.06205915013
30,2005,30019,0.03143977628
31,2005,31101,0.04511757972
31,2005,31121,0.08079849713
33,2010,33003,0.03904934190
20,2017,20189,0.04584573196
20,2017,20061,0.04188504735
21,2017,21025,0.02247623043
21,2017,21187,0.05377260367
21,2017,21191,0.05377260367
46,2016,46109,0.05839245706
47,2016,47039,0.04369294932
47,2016,47145,0.04766631949
38,2014,38031,0.07084754658
54,2015,54107,0.05645239716
54,2015,54027,0.02035258843
21,2015,21111,0.04079674663
21,2015,21151,0.01106306155
21,2015,21113,0.05566941237
21,2015,21143,0.02213421342
21,2015,21085,0.02648867178
22,2015,22071,0.04129920659
18,2006,18013,0.02194742603
18,2006,18081,0.02979607702
18,2006,18039,0.02375707992
18,2006,18137,0.03028433338
19,2006,19097,0.02512693859
19,2006,19013,0.04269837805
20,2008,20153,0.08301074457
5,2011,05021,0.03988789416
5,2011,05041,0.01024571584
29,2017,29121,0.06814636622
29,2017,29147,0.04833478364
56,2012,56043,0.03621175443
27,2014,27123,0.05730318733
27,2016,27123,0.05395202269
29,2012,29003,0.02186146773
29,2012,29145,0.04285676748
29,2012,29113,0.02823821424
29,2012,29035,0.03169941260
30,2012,30093,0.07126361833
30,2012,30087,0.07201655148
30,2012,30015,0.07495247579
30,2012,30099,0.07495247579
30,2012,30025,0.07201655148
20,2006,20169,0.03209232920
20,2006,20201,0.03209232920
20,2006,20073,0.03553682415
5,2009,05113,0.03268065925
19,2012,19001,0.06922357343
19,2012,19093,0.06787948634
19,2012,19133,0.06787948634
19,2012,19033,0.03845101727
20,2012,20097,0.03874954282
