ST,YEAR,FIPS_CODE,TELEWORKERS
50,2016,50023,125533.00000
47,2006,47045,14968.00000
50,2007,50023,105659.00000
21,2014,21127,4350.00000
4,2006,04025,288540.00000
4,2006,04017,59830.00000
30,2005,30005,11948.00000
31,2005,31035,9138.00000
31,2005,31095,12966.00000
31,2005,31093,8516.00000
31,2005,31077,4258.00000
51,2018,51187,18784.00000
51,2018,51510,242858.00000
8,2016,08005,636034.00000
8,2016,08083,31388.00000
9,2016,09009,488589.00000
12,2017,12029,13064.00000
12,2017,12093,17004.00000
39,2007,39125,8280.00000
39,2007,39013,18820.00000
39,2007,39081,21643.00000
29,2016,29211,8931.00000
30,2016,30039,3702.00000
30,2016,30077,7404.00000
30,2016,30093,29616.00000
31,2016,31101,7119.00000
31,2016,31117,2373.00000
32,2016,32023,36880.00000
22,2016,22089,16341.00000
23,2016,23015,57100.00000
21,2010,21207,14430.00000
21,2010,21213,6460.00000
21,2010,21155,13872.00000
26,2014,26049,145822.00000
38,2006,38057,17847.00000
39,2006,39171,10575.00000
38,2009,38011,9448.00000
27,2017,27007,33780.00000
28,2017,28033,89034.00000
28,2017,28005,5679.00000
16,2015,16063,2519.00000
16,2015,16055,100171.00000
17,2015,17071,12417.00000
5,2005,05107,4734.00000
8,2010,08069,224136.00000
46,2014,46123,6506.00000
17,2005,17185,10864.00000
17,2005,17001,33750.00000
38,2007,38033,4014.00000
45,2017,45089,22847.00000
45,2017,45075,26820.00000
1,2018,01079,20124.00000
1,2018,01063,5892.00000
40,2009,40017,104545.00000
40,2009,40021,11385.00000
46,2011,46075,4194.00000
47,2011,47169,4512.00000
47,2011,47151,7530.00000
47,2011,47073,28925.00000
47,2011,47059,11370.00000
55,2010,55121,44464.00000
56,2010,56033,25446.00000
1,2010,01047,17310.00000
22,2017,22033,152180.00000
21,2015,21225,1280.00000
21,2015,21045,5885.00000
21,2015,21121,7512.00000
27,2014,27039,9150.00000
21,2009,21103,16720.00000
21,2018,21041,6726.00000
21,2018,21185,38570.00000
46,2012,46071,6654.00000
46,2012,46039,9130.00000
46,2012,46075,3327.00000
47,2012,47119,40137.00000
13,2010,13255,110592.00000
13,2010,13029,9247.00000
13,2010,13277,39024.00000
13,2010,13009,33057.00000
38,2016,38097,10988.00000
5,2014,05035,18280.00000
5,2014,05103,6084.00000
5,2014,05141,13025.00000
31,2011,31177,23100.00000
20,2017,20011,18020.00000
21,2017,21081,17164.00000
21,2017,21223,7048.00000
56,2007,56039,8948.00000
35,2008,35031,17187.00000
19,2018,19039,11025.00000
19,2018,19067,15930.00000
19,2018,19021,14940.00000
40,2016,40001,7895.00000
40,2016,40049,16317.00000
40,2016,40113,32470.00000
13,2005,13171,11907.00000
13,2005,13311,2865.00000
31,2017,31015,4597.00000
13,2017,13085,7206.00000
13,2017,13105,9615.00000
13,2017,13015,40245.00000
13,2017,13127,30416.00000
13,2017,13227,22866.00000
16,2017,16027,102824.00000
35,2005,35003,3134.00000
8,2017,08093,17695.00000
30,2006,30033,3641.00000
30,2006,30075,3641.00000
31,2006,31021,18708.00000
31,2006,31037,18708.00000
31,2006,31109,268098.00000
31,2006,31065,4734.00000
22,2009,22101,14688.00000
45,2006,45087,3834.00000
45,2006,45025,9510.00000
20,2006,20125,19578.00000
2,2007,02195,3100.00000
2,2007,02122,46852.00000
35,2007,35031,19023.00000
35,2006,35057,7692.00000
35,2006,35035,14896.00000
35,2006,35037,19674.00000
27,2013,27111,40749.00000
27,2013,27105,20106.00000
35,2014,35007,3321.00000
27,2011,27063,26064.00000
5,2006,05005,44883.00000
40,2014,40039,8420.00000
46,2013,46067,12333.00000
46,2013,46123,9004.00000
38,2017,38013,3893.00000
6,2019,06113,274249.00000
48,2019,48439,1319456.00000
48,2019,48111,4676.00000
48,2019,48413,1832.00000
48,2019,48143,29128.00000
48,2019,48071,16219.00000
27,2019,27059,44360.00000
27,2019,27071,10348.00000
28,2019,28163,10380.00000
37,2019,37157,22722.00000
37,2019,37003,11151.00000
37,2019,37037,46501.00000
23,2019,23001,50680.00000
26,2019,26005,56075.00000
26,2019,26141,22995.00000
40,2019,40033,3524.00000
40,2019,40063,15905.00000
41,2019,41031,22170.00000
41,2019,41037,7324.00000
42,2019,42045,365220.00000
42,2019,42123,21749.00000
31,2019,31067,25984.00000
31,2019,31131,18560.00000
5,2019,05089,14032.00000
5,2019,05087,14032.00000
5,2019,05129,10524.00000
51,2019,51690,13870.00000
2,2019,02198,7448.00000
39,2019,39069,10507.00000
13,2019,13065,1648.00000
13,2019,13263,7950.00000
54,2019,54081,46189.00000
55,2019,55035,121580.00000
55,2019,55019,38080.00000
44,2019,44001,36619.00000
45,2019,45069,27300.00000
46,2019,46011,35802.00000
46,2019,46123,10056.00000
18,2019,18109,35269.00000
18,2019,18063,129066.00000
18,2019,18017,25696.00000
19,2019,19041,23712.00000
8,2019,08125,6554.00000
8,2019,08033,5136.00000
20,2019,20013,7113.00000
20,2019,20085,7113.00000
20,2019,20031,5241.00000
21,2019,21067,329344.00000
21,2019,21149,4182.00000
21,2019,21041,8916.00000
21,2019,21053,7455.00000
6,2020,06113,967190.00000
5,2020,05129,9696.00000
5,2020,05087,12928.00000
5,2020,05089,12928.00000
26,2020,26141,33593.00000
26,2020,26005,137475.00000
48,2020,48439,3605714.00000
48,2020,48071,20937.00000
48,2020,48111,7978.00000
48,2020,48143,42968.00000
48,2020,48413,3248.00000
42,2020,42123,42939.00000
42,2020,42045,1874743.00000
44,2020,44001,96448.00000
45,2020,45069,23695.00000
54,2020,54081,71009.00000
55,2020,55035,178300.00000
55,2020,55019,54048.00000
2,2020,02198,26016.00000
27,2020,27071,28132.00000
27,2020,27059,63264.00000
28,2020,28163,17400.00000
31,2020,31067,38717.00000
31,2020,31131,27655.00000
18,2020,18017,36366.00000
18,2020,18063,220374.00000
18,2020,18109,90896.00000
13,2020,13065,4022.00000
13,2020,13263,10734.00000
19,2020,19041,21952.00000
20,2020,20031,10722.00000
20,2020,20013,19758.00000
20,2020,20085,19758.00000
21,2020,21053,13371.00000
21,2020,21041,36537.00000
21,2020,21067,1188287.00000
21,2020,21149,4293.00000
37,2020,37003,18655.00000
37,2020,37037,117975.00000
37,2020,37157,50925.00000
8,2020,08033,9430.00000
8,2020,08125,13916.00000
46,2020,46011,50328.00000
46,2020,46123,8180.00000
51,2020,51690,31675.00000
23,2020,23001,263704.00000
41,2020,41037,6318.00000
41,2020,41031,31224.00000
39,2020,39069,15652.00000
40,2020,40063,33190.00000
40,2020,40033,2208.00000
23,2018,23001,52556.00000
25,2018,25015,164196.00000
26,2007,26037,48070.00000
27,2007,27081,7496.00000
27,2007,27153,21792.00000
27,2007,27031,11928.00000
45,2005,45083,71748.00000
45,2005,45065,7626.00000
22,2006,22011,7462.00000
22,2006,22103,18942.00000
25,2006,25009,64779.00000
5,2007,05053,3176.00000
39,2015,39105,15000.00000
39,2015,39149,18110.00000
40,2015,40077,6633.00000
40,2015,40053,2380.00000
41,2015,41053,59400.00000
48,2015,48093,7468.00000
48,2015,48013,31056.00000
48,2015,48299,17532.00000
48,2015,48091,89976.00000
37,2015,37077,12948.00000
34,2016,34037,173922.00000
27,2007,27013,98752.00000
39,2015,39007,16822.00000
36,2015,36009,33663.00000
48,2015,48489,9756.00000
48,2013,48279,6185.00000
48,2013,48339,172817.00000
48,2013,48229,1458.00000
48,2013,48469,32016.00000
48,2013,48485,102157.00000
12,2014,12069,172978.00000
12,2014,12053,164970.00000
41,2017,41055,3786.00000
42,2017,42127,60480.00000
42,2017,42005,47405.00000
22,2005,22123,3132.00000
48,2005,48077,8673.00000
6,2013,06027,34470.00000
33,2018,33007,39600.00000
48,2018,48455,13265.00000
48,2018,48403,4221.00000
21,2005,21183,12796.00000
22,2005,22087,23994.00000
48,2009,48381,54868.00000
48,2018,48245,91172.00000
28,2014,28151,12977.00000
28,2014,28091,7242.00000
55,2015,55027,80640.00000
54,2015,54063,4497.00000
18,2012,18099,14748.00000
39,2012,39039,14229.00000
39,2012,39017,142066.00000
39,2012,39075,17256.00000
17,2013,17199,28365.00000
17,2013,17187,17950.00000
17,2013,17127,6676.00000
17,2013,17165,15021.00000
18,2013,18037,9709.00000
18,2013,18027,7448.00000
18,2013,18033,24813.00000
18,2013,18087,22056.00000
18,2013,18063,57918.00000
45,2013,45049,6145.00000
45,2013,45079,220617.00000
45,2013,45019,365960.00000
45,2013,45059,37893.00000
1,2014,01127,16290.00000
48,2014,48319,2634.00000
48,2014,48157,197336.00000
42,2015,42017,448660.00000
42,2013,42045,369734.00000
48,2014,48161,21882.00000
48,2014,48359,2261.00000
42,2015,42043,180815.00000
29,2014,29189,479657.00000
29,2014,29103,5764.00000
29,2014,29061,3584.00000
30,2014,30053,21030.00000
31,2014,31125,5341.00000
31,2014,31095,10281.00000
31,2014,31131,17135.00000
31,2014,31109,175601.00000
39,2014,39015,16884.00000
26,2005,26067,36426.00000
26,2005,26057,23570.00000
17,2009,17043,459685.00000
31,2012,31029,5057.00000
1,2013,01119,3556.00000
1,2013,01099,2464.00000
1,2013,01011,7791.00000
1,2013,01089,96415.00000
2,2013,02130,8016.00000
12,2016,12013,7890.00000
13,2016,13195,14844.00000
37,2017,37053,8432.00000
37,2017,37079,1320.00000
12,2008,12023,69360.00000
54,2008,54037,75840.00000
29,2005,29161,22930.00000
29,2005,29197,5192.00000
29,2005,29035,9904.00000
29,2005,29015,22032.00000
29,2005,29177,14492.00000
30,2005,30027,5974.00000
30,2005,30073,5974.00000
31,2005,31139,9308.00000
31,2005,31071,4258.00000
32,2005,32029,3975.00000
41,2012,41051,753863.00000
41,2012,41063,6714.00000
26,2012,26079,17820.00000
26,2012,26051,12024.00000
13,2013,13211,10435.00000
13,2013,13069,20745.00000
13,2007,13237,11545.00000
13,2007,13163,4496.00000
22,2014,22069,20259.00000
22,2014,22077,3108.00000
55,2014,55039,53900.00000
30,2005,30035,18972.00000
53,2012,53063,341606.00000
13,2013,13007,2310.00000
13,2013,13305,6936.00000
12,2013,12063,15224.00000
37,2008,37105,32383.00000
55,2009,55099,24672.00000
55,2009,55117,67878.00000
6,2012,06061,412556.00000
21,2010,21075,4414.00000
22,2010,22085,6433.00000
39,2008,39147,23660.00000
42,2014,42049,181920.00000
42,2014,42065,31460.00000
42,2016,42045,500753.00000
26,2016,26073,47790.00000
27,2016,27135,31615.00000
37,2014,37111,4800.00000
37,2014,37195,16511.00000
12,2012,12039,17019.00000
12,2012,12097,89264.00000
36,2012,36077,63274.00000
26,2011,26083,2670.00000
48,2006,48343,6969.00000
48,2006,48439,675047.00000
48,2006,48361,28140.00000
48,2006,48135,29260.00000
48,2006,48173,758.00000
48,2006,48405,3189.00000
42,2018,42079,289123.00000
42,2018,42023,6066.00000
42,2018,42071,373876.00000
45,2011,,50785.00000
16,2018,16059,8901.00000
17,2018,17053,19035.00000
17,2018,17155,5028.00000
17,2018,17181,13075.00000
16,2018,16027,117615.00000
13,2014,13013,24516.00000
13,2014,13025,8196.00000
13,2014,13303,6945.00000
21,2008,21009,31490.00000
21,2008,21139,1624.00000
22,2008,22019,30834.00000
22,2008,22099,4950.00000
55,2008,55081,49410.00000
27,2012,27123,398117.00000
27,2012,27015,46176.00000
36,2013,36005,590191.00000
37,2013,37057,67796.00000
37,2013,37121,15584.00000
39,2016,39051,23067.00000
41,2016,41021,5712.00000
37,2013,37077,13182.00000
39,2017,39141,24276.00000
47,2013,47119,32606.00000
17,2008,17033,12432.00000
17,2008,17105,36470.00000
18,2008,18049,19140.00000
19,2008,19121,6411.00000
48,2008,48369,7254.00000
48,2008,48125,1898.00000
48,2008,48159,8553.00000
40,2010,40053,7802.00000
41,2010,41041,57204.00000
18,2010,18015,21770.00000
47,2007,47155,23040.00000
6,2008,06009,38540.00000
1,2005,01019,2484.00000
1,2005,01105,2235.00000
1,2015,01037,7137.00000
28,2010,28127,10695.00000
28,2010,28059,37265.00000
28,2010,28009,2900.00000
29,2011,29075,4742.00000
29,2011,29019,80823.00000
29,2011,29177,14488.00000
30,2011,30051,2276.00000
26,2013,26067,39715.00000
21,2013,21021,18795.00000
21,2013,21239,11224.00000
22,2013,22113,15665.00000
48,2007,48393,1674.00000
48,2007,48237,10749.00000
48,2007,48053,6456.00000
48,2007,48505,3243.00000
48,2007,48445,8943.00000
37,2010,37073,5247.00000
37,2010,37141,20416.00000
5,2017,05001,5580.00000
5,2017,05129,11493.00000
18,2006,18139,7960.00000
18,2006,18147,11290.00000
19,2006,19171,22272.00000
19,2006,19181,31104.00000
19,2007,19157,21570.00000
36,2011,36115,51561.00000
36,2011,36097,12915.00000
36,2011,36051,13095.00000
5,2012,05073,2008.00000
5,2012,05063,13104.00000
5,2012,05003,6979.00000
17,2017,17043,1000206.00000
17,2017,17091,24273.00000
24,2015,24510,436049.00000
34,2014,34035,194661.00000
45,2015,45057,28140.00000
46,2015,46033,9082.00000
47,2015,47025,16776.00000
47,2015,47099,10604.00000
47,2015,47135,1928.00000
46,2010,46053,7144.00000
46,2010,46117,3572.00000
24,2010,24009,86659.00000
26,2010,26045,93352.00000
13,2011,13005,8817.00000
38,2010,38085,7438.00000
39,2010,39095,69624.00000
39,2010,39133,60445.00000
13,2009,13211,1790.00000
42,2010,42125,138548.00000
42,2010,42091,196183.00000
45,2012,45053,22915.00000
45,2012,45059,49419.00000
49,2013,49045,11803.00000
46,2018,46129,11146.00000
47,2018,47011,52934.00000
31,2013,31015,3943.00000
32,2013,32007,78092.00000
18,2014,18009,4260.00000
18,2014,18183,11487.00000
48,2010,48027,126628.00000
48,2010,48285,30174.00000
48,2010,48431,1588.00000
27,2010,27027,56875.00000
34,2012,34023,360782.00000
25,2007,25027,169181.00000
36,2005,36075,30960.00000
38,2011,38021,17052.00000
39,2011,,94843.00000
39,2011,39101,40302.00000
27,2015,27081,8144.00000
27,2015,27009,24093.00000
28,2015,28097,2520.00000
28,2015,28149,11088.00000
48,2016,48399,10228.00000
48,2016,48195,1792.00000
48,2016,48035,16380.00000
48,2016,48373,30770.00000
48,2016,48503,10892.00000
48,2016,48165,4515.00000
46,2008,46009,4136.00000
47,2008,47009,54740.00000
37,2009,37137,6685.00000
31,2015,31133,3652.00000
31,2015,31029,2523.00000
41,2014,41019,40457.00000
6,2015,06063,14574.00000
6,2015,06087,268956.00000
6,2015,06029,332875.00000
8,2015,08111,3784.00000
8,2015,08011,3453.00000
55,2017,55123,41594.00000
55,2017,55117,83322.00000
53,2017,53053,513168.00000
54,2017,54033,66264.00000
39,2013,39149,21530.00000
39,2013,39027,15642.00000
39,2013,39111,7532.00000
16,2011,16083,35518.00000
17,2011,17191,8310.00000
17,2011,17185,6504.00000
54,2012,54027,10960.00000
41,2009,41071,89301.00000
18,2015,18171,2958.00000
18,2015,18155,7767.00000
18,2015,18123,11440.00000
36,2018,36101,39119.00000
5,2018,05145,41041.00000
16,2016,16047,5904.00000
35,2017,35033,1767.00000
35,2017,35035,35328.00000
18,2018,18131,4156.00000
24,2013,24003,417267.00000
42,2005,42065,32240.00000
41,2008,41013,14816.00000
41,2008,41027,14816.00000
41,2008,41033,68640.00000
41,2008,41025,7038.00000
41,2008,41045,28152.00000
28,2005,28005,1590.00000
42,2006,42123,28873.00000
46,2006,46061,3404.00000
46,2006,,2560.00000
20,2006,20167,5368.00000
20,2006,20049,2167.00000
20,2006,20115,8668.00000
21,2006,21153,17948.00000
1,2007,01121,19602.00000
35,2007,35021,7074.00000
35,2007,35041,35370.00000
37,2012,37081,340282.00000
37,2012,37177,1617.00000
37,2012,37143,2265.00000
37,2012,37115,13872.00000
13,2012,13193,7412.00000
13,2012,13075,8456.00000
16,2012,16021,6872.00000
16,2012,16015,3737.00000
48,2017,48203,24136.00000
48,2017,48041,160944.00000
45,2016,45039,18370.00000
36,2006,36089,54880.00000
19,2011,19151,5721.00000
19,2011,19197,20505.00000
19,2011,19067,14275.00000
21,2011,21203,2164.00000
21,2011,21083,23112.00000
4,2010,04009,85986.00000
5,2010,05095,5196.00000
5,2010,05143,95616.00000
29,2009,29157,5050.00000
29,2009,29003,6436.00000
30,2009,30053,22345.00000
30,2009,30019,3032.00000
31,2009,31111,32424.00000
32,2009,32510,48972.00000
1,2008,01105,5736.00000
2,2008,02105,9310.00000
2,2008,02180,9310.00000
28,2013,28039,5750.00000
28,2016,28003,16408.00000
34,2009,34019,121186.00000
42,2007,42059,42543.00000
42,2007,42103,33768.00000
29,2017,29117,12220.00000
29,2017,29169,33777.00000
30,2017,30105,17544.00000
30,2017,30109,5848.00000
30,2017,30093,27112.00000
30,2017,30089,20388.00000
29,2008,29141,10835.00000
29,2008,29211,8760.00000
29,2008,29195,33408.00000
48,2012,48399,7688.00000
48,2012,48279,6565.00000
48,2012,48249,5915.00000
48,2012,48103,1414.00000
48,2012,48443,1414.00000
48,2012,48297,6788.00000
49,2012,49035,632514.00000
13,2015,13051,163584.00000
13,2015,13023,2472.00000
13,2015,13029,4473.00000
12,2015,12067,1582.00000
26,2009,26053,14184.00000
26,2009,26047,37872.00000
26,2009,26045,81928.00000
27,2009,27031,7296.00000
28,2018,28147,3234.00000
9,2018,09005,260814.00000
8,2012,08085,26910.00000
8,2012,08099,13150.00000
9,2012,09007,156140.00000
4,2014,04013,3107457.00000
4,2014,04023,36960.00000
26,2015,26057,27190.00000
24,2008,24043,93504.00000
1,2016,01121,17974.00000
2,2016,02198,12252.00000
29,2007,29215,7412.00000
31,2007,31073,5559.00000
45,2009,45021,8788.00000
46,2009,46075,2885.00000
46,2009,46123,5770.00000
19,2009,19081,13004.00000
19,2009,19045,56028.00000
20,2009,20125,31616.00000
38,2005,38001,4057.00000
38,2005,38029,4027.00000
24,2012,24035,65828.00000
26,2018,26015,34980.00000
26,2018,26125,1584921.00000
18,2017,18155,7014.00000
18,2017,18011,25960.00000
40,2018,40023,6920.00000
40,2018,40067,5082.00000
40,2018,40101,49712.00000
40,2018,40111,31070.00000
37,2016,37071,115194.00000
37,2016,37037,43186.00000
34,2005,34015,114637.00000
37,2006,37147,141504.00000
51,2016,51119,17535.00000
19,2016,19135,10011.00000
20,2016,20037,10868.00000
51,2014,51570,11120.00000
20,2007,20183,7960.00000
22,2007,22059,1659.00000
28,2009,28021,1491.00000
28,2009,28113,3976.00000
31,2010,31165,3027.00000
31,2010,31107,13758.00000
18,2005,18027,8197.00000
18,2005,18047,8985.00000
19,2015,19143,5958.00000
19,2015,19161,12152.00000
8,2018,08067,49720.00000
53,2014,53021,18638.00000
32,2015,32015,3023.00000
32,2015,32031,314798.00000
33,2015,33001,52305.00000
40,2012,40143,486035.00000
40,2012,40043,5592.00000
30,2008,30001,13755.00000
31,2008,31069,6301.00000
19,2012,19011,23485.00000
20,2012,20113,15491.00000
20,2012,20119,4088.00000
21,2012,21099,13645.00000
21,2012,21025,5761.00000
28,2011,28139,2868.00000
28,2011,28039,6930.00000
40,2005,40043,12228.00000
29,2006,29095,214282.00000
26,2006,26147,112450.00000
46,2005,46087,7992.00000
46,2005,46085,8754.00000
46,2005,46097,3139.00000
19,2013,19031,12150.00000
20,2013,20069,5540.00000
20,2013,20095,5358.00000
20,2013,20111,17848.00000
28,2008,28053,2367.00000
34,2013,34039,197790.00000
20,2014,20089,6014.00000
21,2014,21077,3382.00000
1,2006,01011,7350.00000
1,2006,01025,20583.00000
4,2006,04011,16593.00000
29,2013,29077,109800.00000
29,2013,29011,5085.00000
30,2013,30023,13917.00000
30,2013,30079,5215.00000
29,2018,29187,13706.00000
29,2018,29169,28584.00000
30,2018,30093,38512.00000
30,2018,30095,34035.00000
30,2018,30073,11488.00000
31,2018,31115,2298.00000
31,2018,31183,2298.00000
31,2018,31001,32229.00000
31,2018,31029,1820.00000
31,2018,31113,1820.00000
32,2011,32007,18900.00000
47,2017,47003,37602.00000
47,2017,47121,6954.00000
51,2017,51187,20520.00000
17,2007,17177,38766.00000
51,2018,51127,24633.00000
51,2018,51017,2783.00000
51,2018,51143,33792.00000
51,2018,51135,21980.00000
51,2018,51043,12063.00000
51,2018,51047,52760.00000
13,2008,13251,15485.00000
13,2008,13215,181631.00000
13,2008,13133,7420.00000
13,2008,13079,7518.00000
44,2008,,13758.00000
53,2016,53015,46152.00000
54,2016,54101,4884.00000
8,2016,08055,9868.00000
9,2016,09003,621309.00000
12,2017,12061,122698.00000
12,2017,12089,40300.00000
20,2005,20049,2578.00000
20,2005,20103,44464.00000
20,2005,20153,2129.00000
30,2016,30027,6230.00000
31,2016,31115,2374.00000
32,2016,32019,31600.00000
19,2005,19059,27820.00000
28,2007,28069,1766.00000
28,2007,28071,4600.00000
54,2010,54065,18752.00000
54,2010,54055,6624.00000
10,2014,10005,258336.00000
5,2005,05075,12756.00000
33,2005,33019,26150.00000
8,2010,08015,26490.00000
21,2009,21075,7860.00000
21,2009,21025,8239.00000
21,2009,21131,3531.00000
21,2009,21123,10952.00000
21,2018,21099,10275.00000
45,2017,45053,31155.00000
46,2017,46035,18664.00000
46,2017,46079,13998.00000
46,2017,46121,5656.00000
46,2011,46037,11133.00000
47,2011,47137,1726.00000
38,2006,38045,9742.00000
38,2009,38073,15027.00000
38,2009,38093,30054.00000
