GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "49039","Sanpete, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",500372,524684,492993,497696,550372,628341,628731,705666,652466,712226,645556,637650,620752,624648,739081,775780,784730,863086,824590,859421,899866
 "49039","Sanpete, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.471,82.284,77.314,78.052,86.313,98.540,98.601,110.667,102.323,111.695,101.240,100.000,97.350,97.961,115.907,121.662,123.066,135.354,129.317,134.779,141.122
 "49039","Sanpete, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",378585,403027,389365,404853,459163,537323,558745,638328,596186,662150,630044,637650,636375,642570,745323,762211,793244,879499,853980,912953,1024051
 "49041","Sevier, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",725635,703057,694017,714161,741417,804063,835313,826922,855267,851210,856057,791548,890906,956676,985812,1058248,1136161,1164266,1180918,1158432,1134973
 "49041","Sevier, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",91.673,88.821,87.678,90.223,93.667,101.581,105.529,104.469,108.050,107.537,108.150,100.000,112.552,120.861,124.542,133.693,143.537,147.087,149.191,146.350,143.386
 "49041","Sevier, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",480083,472921,484023,527790,585888,672878,731017,762044,758066,797789,852338,791548,882874,942515,935597,985590,1121101,1193956,1200132,1162304,1285963
 "49043","Summit, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",1588403,1551127,1629992,1856313,2246392,2466987,2338865,2447620,2125632,2239296,2249727,2318939,2403404,2558485,2657672,2756621,2991779,3150968,3141273,3009027,3331096
 "49043","Summit, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.497,66.890,70.290,80.050,96.872,106.384,100.859,105.549,91.664,96.566,97.015,100.000,103.642,110.330,114.607,118.874,129.015,135.880,135.462,129.759,143.647
 "49043","Summit, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1207226,1195465,1304580,1539339,1937367,2203319,2165824,2317390,2018840,2144411,2194477,2318939,2450211,2658304,2829186,2996228,3312980,3570342,3652926,3582557,4091765
 "49045","Tooele, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",1256763,1273247,1363959,1612618,1774273,1659705,1700622,1650829,1735513,2210300,2265272,1920004,1856104,1751071,1705873,1705492,1650768,1708487,1763501,1954677,2148356
 "49045","Tooele, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.456,66.315,71.039,83.990,92.410,86.443,88.574,85.980,90.391,115.120,117.983,100.000,96.672,91.201,88.847,88.827,85.977,88.983,91.849,101.806,111.893
 "49045","Tooele, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",879720,918386,1006509,1268813,1464939,1468880,1564031,1550613,1602479,2140660,2290402,1920004,1852243,1787205,1743952,1740642,1737605,1856845,1942879,2159300,2545926
 "49047","Uintah, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",1325142,1278224,1361332,1503895,1792628,2229109,2441256,2437569,2375096,2236156,2217922,2217634,2214044,2386338,2126427,1891425,1915956,1843758,1856640,1767344,1722331
 "49047","Uintah, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",59.755,57.639,61.387,67.815,80.835,100.517,110.084,109.918,107.100,100.835,100.013,100.000,99.838,107.607,95.887,85.290,86.396,83.141,83.722,79.695,77.665
 "49047","Uintah, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",878448,835709,978391,1161186,1571451,2037569,2328712,2638114,2087449,2166280,2280356,2217634,2274992,2458113,1831836,1581915,1712778,1729838,1719230,1586827,1735829
 "49049","Utah, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",10977226,11117267,11582513,12385681,13310377,14339576,15607881,15968472,16056276,16388385,16926659,17154725,17934372,18675656,20150794,21543514,22652165,24855247,27035655,28258958,30573196
 "49049","Utah, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.990,64.806,67.518,72.200,77.590,83.590,90.983,93.085,93.597,95.533,98.671,100.000,104.545,108.866,117.465,125.584,132.046,144.889,157.599,164.730,178.220
 "49049","Utah, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",8855095,9151139,9662439,10562331,11680201,13013757,14541604,15091775,15312641,15822407,16643126,17154725,18265937,19356426,21276559,23025340,24515530,27340053,30392713,32417981,36166707
 "49051","Wasatch, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars) ","Thousands of chained 2012 dollars",442368,467870,494926,479682,521882,571571,613467,608015,572313,592872,596490,588659,657987,686072,719929,768935,856351,879824,967690,934981,1032576
