b'"ST","NAICS","ESTABF","ESTAB","RCPTOT_F","RCPTOT"
"42","33911",,141,,8017
"42","3399",,2527,,100010
"42","42",,14187,,1200134
"42","423",,7685,,657376
"42","4231",,511,,75953
"42","4232",,649,,46119
"42","4233",,349,,41246
"42","4234",,424,,38642
"42","4235",,175,,19210
"42","4236",,265,,22414
"42","4237",,268,,29553
"42","4238",,888,,98989
"42","4239",,4156,,285250
"42","42391",,422,,26487
"42","42392",,456,,19421
"42","42393",,228,,25595
"42","42394",,467,,32097
"42","42399",,2583,,181650
"42","424",,5712,,491983
"42","4241",,315,,24595
"42","4242",,120,,7398
"42","42421",,120,,7398
"42","4243",,611,,42919
"42","4244",,1114,,150595
"42","4245",,122,,17954
"42","4246",,169,,17419
"42","4247",,80,,9904
"42","4248",,68,,12196
"42","4249",,3113,,209003
"42","42491",,99,,7912
"42","42492",,743,,17466
"42","42493",,343,,17992
"42","42494",,90,,31445
"42","42495",,45,,3903
"42","42499",,1793,,130285
"42","425",,790,,50775
"42","4251",,790,,50775
"42","42511",,89,,5137
"42","42512",,701,,45638
"42","44-45",,83092,,3496926
"42","441",,5684,,797509
"42","4411",,3353,,600276
"42","44112",,3353,,600276
"42","4412",,1082,,90029
"42","44121",,139,,12033
"42","44122",,943,,77996
"42","441221",,173,,11718
"42","441222",,68,,6783
"42","441229",,702,,59495
"42","4413",,1249,,107204
"42","442",,1676,,118885
"42","4421",,562,,48829
"42","44211",,562,,48829
"42","4422",,1114,,70056
"42","443",,1186,,60623
"42","4431",,1186,,60623
"42","44311",,749,,35821
"42","443111",,261,,14252
"42","443112",,488,,21569
"42","44312",,391,,21959
"42","44313",,46,,2843
"42","444",,1542,,123214
"42","4441",,1045,,89999
"42","44411",,87,,4208
"42","44412",,96,,6832
"42","44413",,260,,27898
"42","44419",,602,,51061
"42","4442",,497,,33215
"42","445",,4376,,389866
"42","4451",,2154,,210112
"42","4452",,1961,,129649
"42","44521",,188,,16001
"42","44522",,67,,6254
"42","44523",,276,,20125
"42","44529",,1430,,87269
"42","4453",,261,,50105
"42","44531",,261,,50105
"42","446",,3656,,77890
"42","4461",,3656,,77890
"42","44611",,159,,7139
"42","44612",,2229,,25403
"42","44613",,120,,8682
"42","44619",,1148,,36666
"42","447",,341,,54522
"42","4471",,341,,54522
"42","448",,3251,,181963
"42","4481",,2094,,109283
"42","44811",,96,,6295
"42","44812",,390,,22451
"42","44813",,169,,8459
"42","44814",,277,,14124
"42","44815",,365,,17407
"42","44819",,797,,40547
"42","4482",,129,,12681
"42","44821",,129,,12681
"42","4483",,1028,,59999
"42","44831",,959,,57597
"42","44832",,69,,2402
"42","451",,5080,,220714
"42","4511",,3621,,174906
"42","45111",,1573,,93720
"42","45112",,1106,,46967
"42","45113",,671,,15698
"42","45114",,271,,18521
"42","4512",,1459,,45808
"42","45121",,1236,,32685
"42","451211",,458,,17258
"42","451212",,778,,15427
"42","45122",,223,,13123
"42","452",,1214,,64033
"42","453",,15704,,603205
"42","4531",,1169,,45417
"42","45311",,1169,,45417
"42","4532",,3927,,122668
"42","45321",,276,,21321
"42","45322",,3651,,101347
"42","4533",,3359,,99593
"42","45331",,3359,,99593
"42","4539",,7249,,335527
"42","45391",,424,,22194
"42","45392",,636,,29907
"42","45393",,82,,10376
"42","45399",,6107,,273050
"42","454",,39382,,804502
"42","4541",,2494,,76397
"42","45411",,2494,,76397
"42","4542",,1322,,40450
"42","45421",,1322,,40450
"42","4543",,35566,,687655
"42","45431",,225,,42096
"42","45439",,35341,,645559
"42","48-49",,30438,,1733376
"42","481",,517,,28994
"42","483",,132,,5447
"42","484",,16543,,1313788
"42","4841",,14904,,1189189
"42","48411",,5548,,369087
"42","48412",,9356,,820102
"42","4842",,1639,,124599
"42","485",,5537,,149083
"42","4851",,26,,964
"42","48511",,26,,964
"42","4852",,80,,2131
"42","48521",,80,,2131
"42","4853",,3311,,84975
"42","4854",,1035,,28844
"42","48541",,1035,,28844
"42","4855",,106,,7215
"42","48551",,106,,7215
"42","4859",,979,,24954
"42","48599",,979,,24954
"42","486",,18,,4228
"42","487",,100,,3499
"42","488",,1975,,95245
"42","492",,5413,,111428
"42","493",,203,,21664
"42","4931",,203,,21664
"42","51",,8625,,251814
"42","511",,2953,,71242
"42","512",,1501,,49177
"42","5121",,1059,,38877
"42","5122",,442,,10300
"42","515",,587,,21499
"42","516",,520,,9653
"42","5161",,520,,9653
"42","51611",,520,,9653
"42","517",,695,,31827
"42","518",,1290,,32198
"42","5181",,220,,7195
"42","51811",,220,,7195
"42","518111",,148,,5283
"42","518112",,72,,1912
"42","5182",,1070,,25003
"42","51821",,1070,,25003
"42","519",,1079,,36218
"42","5191",,1079,,36218
"42","52",,24468,,1481053
"42","522",,1645,,96713
"42","5221",,230,,5493
"42","5222",,603,,47609
"42","5223",,812,,43611
"42","523",,8432,,654802
"42","5231",,1125,,125958
"42","52311",,282,,41763
"42","52312",,769,,67955
"42","52313",,21,,9363
"42","52314",,53,,6877
"42","5232",,60,,19702
"42","52321",,60,,19702
"42","5239",,7247,,509142
"42","524",,14391,,729538
"42","5241",,24,,1516
"42","5242",,14367,,728022
"42","52421",,9341,,522355
"42","52429",,5026,,205667
"42","53",,67309,,5740768
"42","531",,64873,,5575688
"42","5311",,31236,,3812501
"42","5312",,17718,,794327
"42","53121",,17718,,794327
"42","5313",,15919,,968860
"42","53131",,3119,,191468
"42","53132",,1358,,78424
"42","53139",,11442,,698968
"42","532",,2404,,161259
"42","5321",,615,,35224
"42","5322",,522,,21174
"42","53221",,44,,2374
"42","53222",,29,,581
"42","53223",,160,,10065
"42","53229",,289,,8154
"42","5323",,83,,3846
"42","53231",,83,,3846
"42","5324",,1184,,101015
"42","533",,32,,3821
"42","5331",,32,,3821
"42","53311",,32,,3821
"42","54",,99196,,3634075
"42","541",,99196,,3634075
"42","5411",,9588,,489111
"42","5412",,13233,,251281
"42","54121",,13233,,251281
"42","541211",,1601,,66406
"42","541213",,3970,,47234
"42","541214",,186,,3938
"42","541219",,7476,,133703
"42","5413",,8402,,318843
"42","54131",,1413,,74383
"42","54132",,1334,,44166
"42","54133",,3795,,152273
"42","54134",,937,,18681
"42","54135",,405,,11529
"42","54136",,83,,3212
"42","54137",,316,,9440
"42","54138",,119,,5159
"42","5414",,5224,,169548
"42","5415",,10162,,362369
"42","54151",,10162,,362369
"42","5416",,16848,,717089
"42","5417",,1115,,29700
"42","5418",,4251,,227510
"42","5419",,30373,,1068624
"42","54191",,722,,31185
"42","54192",,3101,,86487
"42","54193",,803,,16798
"42","54194",,489,,21095
"42","54199",,25258,,913059
"42","56",,41506,,965289
"42","561",,40679,,913969
"42","5611",,5287,,74936
"42","56111",,5287,,74936
"42","5612",,751,,25420
"42","56121",,751,,25420
"42","5613",,815,,47194
"42","5614",,6563,,164964
"42","56141",,1699,,23688
"42","56142","D",0,"D",0
"42","56143",,504,,15804
"42","56144",,197,,7472
"42","56145","D",0,"D",0
"42","56149",,3814,,110764
"42","5615",,1119,,43378
"42","5616",,1425,,30767
"42","5617",,22523,,458792
"42","56171",,252,,10432
"42","56172",,12601,,177604
"42","56173",,6896,,190480
"42","56174",,679,,19917
"42","56179",,2095,,60359
"42","5619",,2196,,68518
"42","562",,827,,51320
"42","61",,15729,,198587
"42","611",,15729,,198587
"42","62",,50932,,1586038
"42","621",,31600,,1316216
"42","6211",,8575,,510768
"42","62111",,8575,,510768
"42","621111",,6544,,386133
"42","621112",,2031,,124635
"42","6212",,1571,,83643
"42","62121",,1571,,83643
"42","6213",,13039,,519806
"42","62131",,1280,,72120
"42","62132",,761,,45596
"42","62133",,3716,,157533
"42","62134",,2346,,78087
"42","62139",,4936,,166470
"42","621391",,239,,17492
"42","621399",,4697,,148978
"42","6214",,339,,28058
"42","6215",,583,,30454
"42","62151",,583,,30454
"42","6216",,5617,,84995
"42","62161",,5617,,84995
"42","6219",,1876,,58492
"42","623",,1708,,60707
"42","624",,17624,,209115
"42","6241",,4248,,69181
"42","6242",,135,,1350
"42","6243",,432,,7281
"42","62431",,432,,7281
"42","6244",,12809,,131303
"42","62441",,12809,,131303
"42","71",,32127,,634940
"42","711",,26697,,444468
"42","7111",,1047,,22869
"42","7112",,3485,,68716
"42","71121",,3485,,68716
"42","7113",,993,,31109
"42","7114",,837,,22255
"42","71141",,837,,22255
"42","7115",,20335,,299519
"42","71151",,20335,,299519
"42","712",,287,,3879
"42","7121",,287,,3879
"42","713",,5143,,186593
"42","7131",,186,,9571
"42","7132",,222,,12449
"42","7139",,4735,,164573
"42","72",,10649,,514412
"42","721",,1872,,104370
"42","7211",,1183,,76051
"42","7212",,246,,15379
"42","72121",,246,,15379
"42","7213",,443,,12940
"42","72131",,443,,12940
"42","722",,8777,,410042
"42","7221",,1112,,98218
"42","72211",,1112,,98218
"42","7222",,2763,,134892
"42","72221",,2763,,134892
"42","7223",,3598,,98109
"42","7224",,1304,,78823
"42","72241",,1304,,78823
"42","81",,92391,,2385264
"42","811",,26422,,1021105
"42","8111",,12386,,610927
"42","81111",,6239,,323628
"42","81112",,3485,,172754
"42","81119",,2662,,114545
"42","8112",,1724,,51864
"42","81121",,1724,,51864
"42","8113",,2145,,102412
"42","81131",,2145,,102412
"42","8114",,10167,,255902
"42","81141",,1460,,43410
"42","81142",,1058,,27849
"42","81143",,190,,5579
"42","81149",,7459,,179064
"42","812",,58710,,1268985
"42","8121",,20689,,394432
"42","81211",,17267,,336479
"42","812111",,3055,,62780
"42","812112",,11509,,209227
"42","812113",,2703,,64472
"42","81219",,3422,,57953
"42","8122",,1281,,95805
"42","81221",,1120,,89633
"42","81222",,161,,6172
"42","8123",,1882,,85055
"42","81231",,826,,36856
"42","81232",,1002,,45755
"42","81233",,54,,2444
"42","8129",,34858,,693693
"42","81291",,2246,,43304
"42","81292",,525,,12625
"42","81293",,151,,7821
"42","81299",,31936,,629943
"42","813",,7259,,95174
"44","00",,65635,,2913639
"44","11",,1409,,70274
"44","113","D",0,"D",0
"44","114","D",0,"D",0
"44","1141",,1224,,64432
"44","11411",,1224,,64432
"44","1142","D",0,"D",0
"44","11421","D",0,"D",0
"44","115",,117,,3504
"44","1151","D",0,"D",0
"44","11511","D",0,"D",0
"44","1152","D",0,"D",0
"44","11521","D",0,"D",0
"44","1153","D",0,"D",0
"44","11531","D",0,"D",0
"44","21",,13,,1727
"44","212","D",0,"D",0
"44","2121","D",0,"D",0
"44","21211","D",0,"D",0
"44","2123","D",0,"D",0
"44","213","D",0,"D",0
"44","2131","D",0,"D",0
"44","21311","D",0,"D",0
"44","22",,36,,1258
"44","221",,36,,1258
"44","23",,7842,,429955
"44","236",,1691,,169921
"44","2361",,1538,,159031
"44","2362",,153,,10890
"44","237",,132,,13695
"44","2371","D",0,"D",0
"44","2372",,49,,7802
"44","23721",,49,,7802
"44","2373",,21,,1056
"44","23731",,21,,1056
"44","2379","D",0,"D",0
"44","23799","D",0,"D",0
"44","238",,6019,,246339
"44","2381",,767,,33503
"44","2382",,846,,36779
"44","23821",,421,,15435
"44","23822",,387,,19563
"44","23829",,38,,1781
"44","2383",,2820,,107674
"44","2389",,1586,,68383
"44","31-33",,1247,,57122
"44","311",,64,,3196
"44","3111","D",0,"D",0
"44","31111","D",0,"D",0
"44","3112","D",0,"D",0
"44","3113","D",0,"D",0
"44","3114","D",0,"D",0
"44","3116","D",0,"D",0
"44","31161","D",0,"D",0
"44","3117","D",0,"D",0
"44","31171","D",0,"D",0
"44","3118",,26,,831
"44","3119",,13,,457
"44","312","D",0,"D",0
"44","313","D",0,"D",0
"44","314",,12,,1244
"44","315",,74,,2918
"44","316","D",0,"D",0
"44","3162","D",0,"D",0
"44","31621","D",0,"D",0
"44","3169","D",0,"D",0
"44","31699","D",0,"D",0
"44","321","D",0,"D",0
"44","322","D",0,"D",0
"44","323",,84,,2508
"44","3231",,84,,2508
"44","324","D",0,"D",0
"44","3241","D",0,"D",0
"44","325",,17,,484
"44","3251","D",0,"D",0
"44","3252","D",0,"D",0
"44","3254","D",0,"D",0
"44","32541","D",0,"D",0
"44","3255","D",0,"D",0
"44","3256","D",0,"D",0
"44","3259","D",0,"D",0
"44","326",,34,,1885
"44","327",,51,,1975
"44","3271","D",0,"D",0
"44","3272",,17,,805
"44","32721",,17,,805
"44","3273","D",0,"D",0
"44","3279",,17,,867
"44","331",,31,,1569
"44","332",,169,,8978
"44","333",,48,,2720
"44","334",,30,,1830
"44","335",,20,,1079
"44","336",,19,,1824
"44","337",,48,,2440
"44","339",,455,,18456
"44","3391",,15,,1886
"44","33911",,15,,1886
"44","3399",,440,,16570
"44","42",,1383,,111309
"44","423",,725,,61343
"44","4231",,43,,7607
"44","4232",,43,,4854
"44","4233",,22,,2676
"44","4234",,34,,3648
"44","4235","D",0,"D",0
"44","4236",,31,,1344
"44","4237","D",0,"D",0
"44","4238",,63,,5030
"44","4239",,469,,34842
"44","42391",,37,,4884
"44","42392",,38,,1811
"44","42393",,12,,2948
"44","42394",,178,,11359
"44","42399",,204,,13840
"44","424",,565,,42983
"44","4241",,27,,1710
"44","4242","D",0,"D",0
"44","42421","D",0,"D",0
"44","4243",,61,,6305
"44","4244",,156,,19288
"44","4245","D",0,"D",0
"44","4246",,10,,470
"44","4247","D",0,"D",0
"44","4248",,10,,795
"44","4249",,281,,13797
"44","42491","D",0,"D",0
"44","42492",,105,,2479
"44","42493",,29,,1169
"44","42494","D",0,"D",0
"44","42495","D",0,"D",0
"44","42499",,135,,7728
"44","425",,93,,6983
"44","4251",,93,,6983
"44","42511","D",0,"D",0
"44","42512","D",0,"D",0
"44","44-45",,6033,,322564
"44","441",,495,,80691
"44","4411",,298,,62469
"44","44112",,298,,62469
"44","4412",,105,,11682
"44","44121","D",0,"D",0
"44","44122","D",0,"D",0
"44","441221","D",0,"D",0
"44","441222",,30,,2504
"44","441229",,60,,8123
"44","4413",,92,,6540
"44","442",,141,,11713
"44","4421",,45,,4394
"44","44211",,45,,4394
"44","4422",,96,,7319
"44","443",,95,,5819
"44","4431",,95,,5819
"44","44311",,54,,3016
"44","443111",,21,,828
"44","443112",,33,,2188
"44","44312","D",0,"D",0
"44","44313","D",0,"D",0
"44","444",,90,,8127
"44","4441",,59,,6602
"44","44411","D",0,"D",0
"44","44412","D",0,"D",0
"44","44413",,14,,1547
"44","44419",,33,,4768
"44","4442",,31,,1525
"44","445",,328,,35596
"44","4451",,193,,22996
"44","4452",,102,,6726
"44","44521","D",0,"D",0
"44","44522",,16,,2227
"44","44523","D",0,"D",0
"44","44529",,73,,3579
"44","4453",,33,,5874
"44","44531",,33,,5874
"44","446",,277,,5711
"44","4461",,277,,5711
"44","44611",,11,,188
"44","44612",,151,,2180
"44","44613",,17,,1221
"44","44619",,98,,2122
"44","447",,32,,6641
"44","4471",,32,,6641
"44","448",,461,,20609
"44","4481",,268,,11705
"44","44811","D",0,"D",0
"44","44812",,34,,2034
"44","44813","D",0,"D",0
"44","44814",,36,,1087
"44","44815",,64,,2713
"44","44819",,95,,4232
"44","4482",,13,,793
"44","44821",,13,,793
"44","4483",,180,,8111
"44","44831","D",0,"D",0
"44","44832","D",0,"D",0
"44","451",,382,,16982
"44","4511",,221,,12325
"44","45111",,68,,5091
"44","45112",,71,,3562
"44","45113",,53,,2392
"44","45114",,29,,1280
"44","4512",,161,,4657
"44","45121",,139,,3622
"44","451211",,30,,986
"44","451212",,109,,2636
"44","45122",,22,,1035
"44","452",,110,,7006
"44","453",,1145,,55869
"44","4531",,117,,4567
"44","45311",,117,,4567
"44","4532",,266,,13244
"44","45321",,22,,1460
"44","45322",,244,,11784
"44","4533",,264,,7230
"44","45331",,264,,7230
"44","4539",,498,,30828
"44","45391","D",0,"D",0
"44","45392",,75,,2731
"44","45393","D",0,"D",0
"44","45399",,398,,26718
"44","454",,2477,,67800
"44","4541",,206,,6433
"44","45411",,206,,6433
"44","4542",,88,,3818
"44","45421",,88,,3818
"44","4543",,2183,,57549
"44","45431",,19,,4408
"44","45439",,2164,,53141
"44","48-49",,1978,,80784
"44","481",,34,,2993
"44","483",,74,,4463
"44","484",,737,,45343
"44","4841",,634,,40322
"44","48411",,330,,16891
"44","48412",,304,,23431
"44","4842",,103,,5021
"44","485",,407,,11558
"44","4851","D",0,"D",0
"44","48511","D",0,"D",0
"44","4852",,16,,159
"44","48521",,16,,159
"44","4853",,291,,7412
"44","4854",,16,,453
"44","48541",,16,,453
"44","4855","D",0,"D",0
"44","48551","D",0,"D",0
"44","4859",,78,,3409
"44","48599",,78,,3409
"44","487",,21,,358
"44","488",,147,,3079
"44","492",,539,,11493
"44","493",,19,,1497
"44","4931",,19,,1497
"44","51",,836,,22748
"44","511",,278,,6427
"44","512",,139,,3445
"44","5121",,100,,2639
"44","5122",,39,,806
"44","515","D",0,"D",0
"44","516",,51,,1204
"44","5161",,51,,1204
"44","51611",,51,,1204
"44","517","D",0,"D",0
"44","518",,111,,2703
"44","5181",,20,,484
"44","51811",,20,,484
"44","518111","D",0,"D",0
"44","518112","D",0,"D",0
"44","5182",,91,,2219
"44","51821",,91,,2219
"44","519",,112,,2462
"44","5191",,112,,2462
"44","52",,2032,,162864
"44","522","D",0,"D",0
"44","5221","D",0,"D",0
"44","5222",,77,,5933
"44","5223","D",0,"D",0
"44","523",,713,,95300
"44","5231","D",0,"D",0
"44","52311","D",0,"D",0
"44","52312",,51,,5895
"44","52314","D",0,"D",0
"44","5232","D",0,"D",0
"44","52321","D",0,"D",0
"44","5239",,636,,87541
"44","524","D",0,"D",0
"44","5241","D",0,"D",0
"44","5242","D",0,"D",0
"44","52421",,715,,42541
"44","52429","D",0,"D",0
"44","53",,8281,,693537
"44","531",,8080,,677489
"44","5311",,4278,,470769
"44","5312",,2080,,103925
"44","53121",,2080,,103925
"44","5313",,1722,,102795
"44","53131",,379,,22772
"44","53132",,202,,10285
"44","53139",,1141,,69738
"44","532","D",0,"D",0
"44","5321",,58,,3817
"44","5322",,44,,2629
"44","53221","D",0,"D",0
"44","53222","D",0,"D",0
"44","53223",,15,,1570
"44","53229",,22,,673
"44","5323","D",0,"D",0
"44","53231","D",0,"D",0
"44","5324",,84,,8909
"44","533","D",0,"D",0
"44","5331","D",0,"D",0
"44","53311","D",0,"D",0
"44","54",,10759,,373645
"44","541",,10759,,373645
"44","5411",,1177,,68131
"44","5412",,1369,,23237
"44","54121",,1369,,23237
"44","541211",,159,,5993
"44","541213",,407,,4963
"44","541214",,17,,170
"44","541219",,786,,12111
"44","5413",,924,,29972
"44","54131",,239,,8542
"44","54132",,138,,3647
"44","54133",,367,,12288
"44","54134",,96,,2046
"44","54135","D",0,"D",0
"44","54136","D",0,"D",0
"44","54137",,34,,730
"44","54138","D",0,"D",0
"44","5414",,748,,24502
"44","5415",,964,,31800
"44","54151",,964,,31800
"44","5416",,1807,,69677
"44","5417",,129,,2585
"44","5418",,458,,23254
"44","5419",,3183,,100487
"44","54191",,72,,3481
"44","54192",,303,,8986
"44","54193",,129,,1670
"44","54194",,42,,1300
"44","54199",,2637,,85050
"44","56",,3737,,90720
"44","561",,3666,,83096
"44","5611",,487,,8461
"44","56111",,487,,8461
"44","5612",,80,,2250
"44","56121",,80,,2250
"44","5613",,42,,1054
"44","5614",,598,,16180
"44","56141",,121,,1749
"44","56142",,42,,793
"44","56143",,34,,568
"44","56144","D",0,"D",0
"44","56145","D",0,"D",0
"44","56149",,391,,12766
"44","5615",,92,,1457
"44","5616",,127,,2940
"44","5617",,2014,,42779
"44","56171",,16,,614
"44","56172",,1091,,20265
"44","56173",,634,,16953
"44","56174",,75,,1444
"44","56179",,198,,3503
"44","5619",,226,,7975
"44","562",,71,,7624
"44","61",,1779,,18823
"44","611",,1779,,18823
"44","62",,5370,,150626
"44","621",,2752,,108265
"44","6211",,846,,46636
"44","62111",,846,,46636
"44","621111",,605,,34594
"44","621112",,241,,12042
"44","6212",,91,,4699
"44","62121",,91,,4699
"44","6213",,1264,,46760
"44","62131",,49,,1930
"44","62132",,34,,1605
"44","62133",,489,,19590
"44","62134",,198,,8549
"44","62139",,494,,15086
"44","621391",,13,,553
"44","621399",,481,,14533
"44","6214",,47,,1218
"44","6215",,60,,1928
"44","62151",,60,,1928
"44","6216",,276,,3123
"44","62161",,276,,3123
"44","6219",,168,,3901
"44","623",,92,,1137
"44","624",,2526,,41224
"44","6241",,460,,8720
"44","6242","D",0,"D",0
"44","6243","D",0,"D",0
"44","62431","D",0,"D",0
"44","6244",,2010,,31721
"44","62441",,2010,,31721
"44","71",,3703,,74280
"44","711",,3074,,48990
"44","7111",,111,,1569
"44","7112",,311,,3465
"44","71121",,311,,3465
"44","7113",,98,,2375
"44","7114",,113,,3321
"44","71141",,113,,3321
"44","7115",,2441,,38260
"44","71151",,2441,,38260
"44","712",,23,,268
"44","7121",,23,,268
"44","713",,606,,25022
"44","7131",,13,,2348
"44","7132",,34,,7859
"44","7139",,559,,14815
"44","72",,969,,50371
"44","721",,225,,17968
"44","7211",,163,,16147
"44","7212","D",0,"D",0
"44","72121","D",0,"D",0
"44","7213","D",0,"D",0
"44","72131","D",0,"D",0
"44","722",,744,,32403
"44","7221",,114,,7787
"44","72211",,114,,7787
"44","7222",,189,,10431
"44","72221",,189,,10431
"44","7223",,358,,9859
"44","7224",,83,,4326
"44","72241",,83,,4326
"44","81",,8228,,201032
"44","811",,1873,,66341
"44","8111",,726,,35531
"44","81111",,380,,19992
"44","81112",,192,,9328
"44","81119",,154,,6211
"44","8112",,122,,3901
"44","81121",,122,,3901
"44","8113",,122,,4663
"44","81131",,122,,4663
"44","8114",,903,,22246
"44","81141",,97,,2098
"44","81142",,121,,3020
"44","81143",,27,,807
"44","81149",,658,,16321
"44","812",,5859,,128320
"44","8121",,2522,,56271
"44","81211",,2103,,47753
"44","812111",,319,,7455
"44","812112",,1472,,33943
"44","812113",,312,,6355
"44","81219",,419,,8518
"44","8122",,106,,1651
"44","81221","D",0,"D",0
"44","81222","D",0,"D",0
"44","8123",,106,,5554
"44","81231",,46,,3268
"44","81232","D",0,"D",0
"44","81233","D",0,"D",0
"44","8129",,3125,,64844
"44","81291",,142,,2755
"44","81292",,33,,1071
"44","81293",,20,,728
"44","81299",,2930,,60290
"44","813",,496,,6371
"45","00",,235708,,10093076
"45","11",,2453,,101320
"45","113",,701,,44294
"45","114",,963,,27617
"45","1141",,796,,23435
"45","11411",,796,,23435
"45","1142",,167,,4182
"45","11421",,167,,4182
"45","115",,789,,29409
"45","1151",,271,,11806
"45","11511",,271,,11806
"45","1152",,346,,10161
"45","11521",,346,,10161
"45","1153",,172,,7442
"45","11531",,172,,7442
"45","21",,46,,3232
"45","211","D",0,"D",0
"45","2111","D",0,"D",0
"45","21111","D",0,"D",0
"45","212",,21,,2673
"45","2121","D",0,"D",0
"45","21211","D",0,"D",0
"45","2122","D",0,"D",0
"45","2123","D",0,"D",0
"45","213","D",0,"D",0
"45","2131","D",0,"D",0
"45","21311","D",0,"D",0
"45","22",,205,,8158
"45","221",,205,,8158
"45","23",,33939,,1906736
"45","236",,7238,,721540
"45","2361",,6252,,663752
"45","2362",,986,,57788
"45","237",,1144,,121056
"45","2371",,136,,7001
"45","2372",,570,,86154
"45","23721",,570,,86154
"45","2373",,89,,5072
"45","23731",,89,,5072
"45","2379",,349,,22829
"45","23799",,349,,22829
"45","238",,25557,,1064140
"45","2381",,4338,,222917
"45","2382",,3956,,165557
"45","23821",,1801,,62550
"45","23822",,1966,,95931
"45","23829",,189,,7076
"45","2383",,10163,,390374
"45","2389",,7100,,285292
"45","31-33",,3364,,153850
"45","311",,239,,8297
"45","3111",,13,,663
"45","31111",,13,,663
"45","3112",,3,,308
"45","3113","D",0,"D",0
"45","3114",,16,,859
"45","3115","D",0,"D",0
"45","3116",,41,,1308
"45","31161",,41,,1308
"45","3117",,19,,1115
"45","31171",,19,,1115
"45","3118",,71,,2199
"45","3119",,61,,1326
"45","312",,20,,1577
"45","313",,45,,1154
"45","314",,68,,4986
"45","315",,267,,6690
"45","316",,27,,646
"45","3161",,13,,154
"45","31611",,13,,154
"45","3162",,4,,399
"45","31621",,4,,399
"45","3169",,10,,93
"45","31699",,10,,93
"45","321",,291,,12313
"45","322",,43,,1807
"45","323",,281,,14477
"45","3231",,281,,14477
"45","324",,14,,890
"45","3241",,14,,890
"45","325",,145,,7727
"45","3251",,24,,1352
"45","3252",,17,,1574
"45","3253",,16,,351
"45","3254",,9,,553
"45","32541",,9,,553
"45","3255",,31,,797
"45","3256",,12,,905
"45","3259",,36,,2195
"45","326",,49,,3598
"45","327",,104,,3779
"45","3271",,36,,502
"45","3272",,25,,1212
"45","32721",,25,,1212
"45","3273",,29,,1887
"45","3274","D",0,"D",0
"45","3279","D",0,"D",0
"45","331",,61,,5360
"45","332",,455,,20238
"45","333",,220,,12509
"45","334",,80,,4937
"45","335",,73,,3510
"45","336",,105,,5585
"45","337",,188,,6415
"45","339",,589,,27355
"45","3391",,52,,2919
"45","33911",,52,,2919
"45","3399",,537,,24436
"45","42",,4481,,316797
"45","423",,2349,,188261
"45","4231",,248,,41919
"45","4232",,196,,15182
"45","4233",,100,,9867
"45","4234",,127,,11768
"45","4235",,39,,1536
"45","4236",,94,,7721
"45","4237",,68,,3537
"45","4238",,292,,30346
"45","4239",,1185,,66385
"45","42391",,131,,9976
"45","42392",,94,,4015
"45","42393",,66,,3288
"45","42394",,167,,4972
"45","42399",,727,,44134
"45","424",,1831,,114510
"45","4241",,93,,4532
"45","4242",,48,,2255
"45","42421",,48,,2255
"45","4243",,242,,14417
"45","4244",,318,,30763
"45","4245",,39,,3158
"45","4246",,80,,6418
"45","4247",,21,,2199
"45","4248",,37,,1440
"45","4249",,953,,49328
"45","42491",,26,,1828
"45","42492",,214,,4693
"45","42493",,138,,5367
"45","42494",,38,,6230
"45","42495",,17,,493
"45","42499",,520,,30717
"45","425",,301,,14026
"45","4251",,301,,14026
"45","42511",,28,,1145
"45","42512",,273,,12881
"45","44-45",,26924,,1314559
"45","441",,2939,,486005
"45","4411",,1917,,380052
"45","44112",,1917,,380052
"45","4412",,582,,73679
"45","44121",,47,,9127
"45","44122",,535,,64552
"45","441221",,79,,4668
"45","441222",,74,,6905
"45","441229",,382,,52979
"45","4413",,440,,32274
"45","442",,855,,53197
"45","4421",,291,,20391
"45","44211",,291,,20391
"45","4422",,564,,32806
"45","443",,359,,19051
"45","4431",,359,,19051
"45","44311",,206,,8773
"45","443111",,50,,2022
"45","443112",,156,,6751
"45","44312",,143,,9940
"45","44313",,10,,338
"45","444",,572,,42950
"45","4441",,379,,28826
"45","44411",,48,,1846
"45","44412",,32,,4185
"45","44413",,109,,7701
"45","44419",,190,,15094
"45","4442",,193,,14124
"45","445",,1711,,136761
"45","4451",,768,,64600
"45","4452",,630,,30425
"45","44521",,37,,3713
"45","44522",,74,,4599
"45","44523",,160,,7069
"45","44529",,359,,15044
"45","4453",,313,,41736
"45","44531",,313,,41736
"45","446",,1794,,33692
"45","4461",,1794,,33692
"45","44611",,64,,2167
"45","44612",,1299,,16828
"45","44613",,23,,2616
"45","44619",,408,,12081
"45","447",,186,,31397
"45","4471",,186,,31397
"45","448",,1607,,61503
"45","4481",,1123,,43660
"45","44811",,52,,3081
"45","44812",,219,,7751
"45","44813",,129,,5605
"45","44814",,157,,5894
"45","44815",,291,,9256
"45","44819",,275,,12073
"45","4482",,38,,2077
"45","44821",,38,,2077
"45","4483",,446,,15766
"45","44831",,430,,15231
"45","44832",,16,,535
"45","451",,1364,,47352
"45","4511",,822,,34345
"45","45111",,270,,16096
"45","45112",,229,,9970
"45","45113",,220,,4097
"45","45114",,103,,4182
"45","4512",,542,,13007
"45","45121",,488,,9675
"45","451211",,147,,3649
"45","451212",,341,,6026
"45","45122",,54,,3332
"45","452",,544,,27877
