YEAR,STATE,COUNTY,LNMILES
2000,22,37,"1,134"
2000,22,39,"2,200"
2000,22,41,"1,888"
2000,22,43,"1,998"
2000,22,45,"1,478"
2000,22,47,"1,066"
2000,22,49,"1,417"
2000,22,51,"3,620"
2000,22,53,"2,128"
2000,22,55,"2,980"
2000,22,57,"1,660"
2000,22,59,"1,405"
2000,22,61,"1,946"
2000,22,63,"2,221"
2000,22,65,"1,108"
2000,22,67,"1,899"
2000,22,69,"3,149"
2000,22,71,"3,763"
2000,22,73,"3,299"
2000,22,75,651
2000,22,77,"1,067"
2000,22,79,"4,588"
2000,22,81,903
2000,22,83,"1,832"
2000,22,85,"2,276"
2000,22,87,566
2000,22,89,653
2000,22,91,"1,019"
2000,22,93,528
2000,22,95,662
2000,22,97,"3,288"
2000,22,99,"1,453"
2000,22,101,"1,237"
2000,22,103,"4,308"
2000,22,105,"3,194"
2000,22,107,998
2000,22,109,"1,503"
2000,22,111,"2,669"
2000,22,113,"2,580"
2000,22,115,"2,734"
2000,22,117,"2,573"
2000,22,119,"2,142"
2000,22,121,643
2000,22,123,"1,291"
2000,22,125,625
2000,22,127,"2,195"
2000,23,1,"2,402"
2000,23,3,"4,935"
2000,23,5,"5,009"
2000,23,7,"1,901"
2000,23,9,"2,485"
2000,23,11,"3,454"
2000,23,13,"1,405"
2000,23,15,"1,588"
2000,23,17,"3,430"
2000,23,19,"4,920"
2000,23,21,"1,557"
2000,23,23,"1,048"
2000,23,25,"2,948"
2000,23,27,"2,242"
2000,23,29,"2,401"
2000,23,31,"4,619"
2000,24,1,"2,061"
2000,24,3,"4,796"
2000,24,5,"6,784"
2000,24,9,"1,210"
2000,24,11,"1,392"
2000,24,13,"2,680"
2000,24,15,"1,863"
2000,24,17,"1,950"
2000,24,19,"1,596"
2000,24,21,"3,906"
2000,24,23,"2,044"
2000,24,25,"3,499"
2000,24,27,"2,555"
2000,24,29,946
2000,24,31,"6,684"
2000,24,33,"6,178"
2000,24,35,"1,643"
2000,24,37,"1,630"
2000,24,39,"1,005"
2000,24,41,"1,186"
2000,24,43,"2,775"
2000,24,45,"2,193"
2000,24,47,"1,914"
2000,24,510,"4,529"
2000,25,1,"5,250"
2000,25,3,"4,008"
2000,25,5,"5,820"
2000,25,7,346
2000,25,9,"6,829"
2000,25,11,"3,434"
2000,25,13,"5,811"
2000,25,15,"3,192"
2000,25,17,"12,706"
2000,25,19,262
2000,25,21,"6,215"
2000,25,23,"6,254"
2000,25,25,"2,517"
2000,25,27,"11,863"
2000,26,1,"1,690"
2000,26,3,"1,717"
2000,26,5,"4,255"
2000,26,7,"1,617"
2000,26,9,"2,088"
2000,26,11,"1,569"
2000,26,13,"1,252"
2000,26,15,"2,534"
2000,26,17,"2,931"
2000,26,19,"1,478"
2000,26,21,"4,323"
2000,26,23,"2,411"
2000,26,25,"4,121"
2000,26,27,"2,402"
2000,26,29,"1,733"
2000,26,31,"2,752"
2000,26,33,"3,777"
2000,26,35,"2,390"
2000,26,37,"2,880"
2000,26,39,"1,679"
2000,26,41,"2,941"
2000,26,43,"1,568"
2000,26,45,"3,069"
2000,26,47,"1,972"
2000,26,49,"5,972"
2000,26,51,"1,984"
2000,26,53,"2,222"
2000,26,55,"2,385"
2000,26,57,"2,821"
2000,26,59,"2,829"
2000,26,61,"2,271"
2000,26,63,"3,739"
2000,26,65,"4,267"
2000,26,67,"2,679"
2000,26,69,"2,059"
2000,26,71,"1,856"
2000,26,73,"2,782"
2000,26,75,"4,028"
2000,26,77,"4,000"
2000,26,79,"1,864"
2000,26,81,"7,424"
2000,26,83,467
2000,26,85,"2,211"
2000,26,87,"3,071"
2000,26,89,"1,480"
2000,26,91,"3,800"
2000,26,93,"3,164"
2000,26,95,935
2000,26,97,"2,095"
2000,26,99,"6,898"
2000,26,101,"2,448"
2000,26,103,"3,251"
2000,26,105,"2,249"
2000,26,107,"2,637"
2000,26,109,"2,790"
2000,26,111,"2,516"
2000,26,113,"1,864"
2000,26,115,"3,468"
2000,26,117,"3,528"
2000,26,119,"1,419"
2000,26,121,"3,685"
2000,26,123,"3,463"
2000,26,125,"12,398"
2000,26,127,"2,713"
2000,26,129,"1,945"
2000,26,131,"1,923"
2000,26,133,"2,238"
2000,26,135,"1,606"
2000,26,137,"1,918"
2000,26,139,"4,278"
2000,26,141,"1,904"
2000,26,143,"2,091"
2000,26,145,"5,094"
2000,26,147,"4,099"
2000,26,149,"2,645"
2000,26,151,"4,140"
2000,26,153,"1,537"
2000,26,155,"2,760"
2000,26,157,"3,751"
2000,26,159,"3,275"
2000,26,161,"4,663"
2000,26,163,"16,907"
2000,26,165,"2,495"
2000,27,1,"3,320"
2000,27,3,"4,223"
2000,27,5,"4,035"
2000,27,7,"4,366"
2000,27,9,"1,917"
2000,27,11,"1,841"
2000,27,13,"3,429"
2000,27,15,"2,397"
2000,27,17,"2,431"
2000,27,19,"1,945"
2000,27,21,"4,517"
2000,27,23,"2,403"
2000,27,25,"2,080"
2000,27,27,"4,177"
2000,27,29,"2,379"
2000,27,31,"1,419"
2000,27,33,"2,549"
2000,27,35,"3,605"
2000,27,37,"4,844"
2000,27,39,"1,774"
2000,27,41,"3,015"
2000,27,43,"2,958"
2000,27,45,"3,164"
2000,27,47,"3,217"
2000,27,49,"3,272"
2000,27,51,"2,107"
2000,27,53,"11,213"
2000,27,55,"1,805"
2000,27,57,"2,708"
2000,27,59,"2,014"
2000,27,61,"5,025"
2000,27,63,"2,868"
2000,27,65,"1,623"
2000,27,67,"3,367"
2000,27,69,"2,979"
2000,27,71,"2,449"
2000,27,73,"2,926"
2000,27,75,"1,719"
2000,27,77,"1,615"
2000,27,79,"1,992"
2000,27,81,"2,080"
2000,27,83,"2,932"
2000,27,85,"2,204"
2000,27,87,"1,407"
2000,27,89,"5,271"
2000,27,91,"3,044"
2000,27,93,"2,563"
2000,27,95,"2,098"
2000,27,97,"4,180"
2000,27,99,"3,192"
2000,27,101,"2,782"
2000,27,103,"1,826"
2000,27,105,"3,061"
2000,27,107,"2,924"
2000,27,109,"3,586"
2000,27,111,"7,706"
2000,27,113,"2,191"
2000,27,115,"3,546"
2000,27,117,"1,926"
2000,27,119,"7,077"
2000,27,121,"2,411"
2000,27,123,"4,382"
2000,27,125,"1,504"
2000,27,127,"3,417"
2000,27,129,"3,789"
2000,27,131,"2,521"
2000,27,133,"2,048"
2000,27,135,"3,866"
2000,27,137,"11,549"
2000,27,139,"2,180"
2000,27,141,"2,123"
2000,27,143,"2,259"
2000,27,145,"6,234"
2000,27,147,"1,946"
2000,27,149,"2,005"
2000,27,151,"2,800"
2000,27,153,"3,719"
2000,27,155,"2,110"
2000,27,157,"1,958"
2000,27,159,"1,863"
2000,27,161,"1,703"
2000,27,163,"3,651"
2000,27,165,"1,807"
2000,27,167,"2,654"
2000,27,169,"2,592"
2000,27,171,"3,806"
2000,27,173,"3,004"
2000,28,1,"1,198"
2000,28,3,"1,743"
2000,28,5,"1,875"
2000,28,7,"2,210"
2000,28,9,"1,063"
2000,28,11,"2,925"
2000,28,13,"1,499"
2000,28,15,"1,638"
2000,28,17,"1,464"
2000,28,19,"1,346"
2000,28,21,892
2000,28,23,"1,747"
2000,28,25,"1,146"
2000,28,27,"1,815"
2000,28,29,"2,098"
2000,28,31,"1,712"
2000,28,33,"2,101"
2000,28,35,"2,232"
2000,28,37,"1,392"
2000,28,39,"1,356"
2000,28,41,"1,453"
2000,28,43,"1,228"
2000,28,45,"1,815"
2000,28,47,"3,438"
2000,28,49,"4,956"
2000,28,51,"2,126"
2000,28,53,"1,181"
2000,28,55,520
2000,28,57,"1,916"
2000,28,59,"3,149"
2000,28,61,"1,797"
2000,28,63,"1,037"
2000,28,65,"1,517"
2000,28,67,"3,208"
2000,28,69,"1,776"
2000,28,71,"1,825"
2000,28,73,"1,891"
2000,28,75,"2,982"
2000,28,77,"1,278"
2000,28,79,"1,939"
2000,28,81,"2,443"
2000,28,83,"1,881"
2000,28,85,"2,454"
2000,28,87,"2,078"
2000,28,89,"2,271"
2000,28,91,"1,776"
2000,28,93,"1,929"
2000,28,95,"2,379"
2000,28,97,"1,255"
2000,28,99,"2,116"
2000,28,101,"1,968"
2000,28,103,"1,407"
2000,28,105,"1,507"
2000,28,107,"2,392"
2000,28,109,"2,489"
2000,28,111,"1,452"
2000,28,113,"2,085"
2000,28,115,"1,711"
2000,28,117,"1,736"
2000,28,119,"1,398"
2000,28,121,"3,403"
2000,28,123,"1,883"
2000,28,125,875
2000,28,127,"2,114"
2000,28,129,"1,777"
2000,28,131,"1,150"
2000,28,133,"2,339"
2000,28,135,"1,591"
2000,28,137,"1,258"
2000,28,139,"1,633"
2000,28,141,"1,739"
2000,28,143,"1,228"
2000,28,145,"1,567"
2000,28,147,"1,639"
2000,28,149,"1,647"
2000,28,151,"2,756"
2000,28,153,"1,938"
2000,28,155,"1,251"
2000,28,157,"1,082"
2000,28,159,"1,839"
2000,28,161,"1,455"
2000,28,163,"2,325"
2000,29,1,"2,078"
2000,29,3,"1,758"
2000,29,5,"1,939"
2000,29,7,"2,568"
2000,29,9,"3,112"
2000,29,11,"2,089"
2000,29,13,"2,968"
2000,29,15,"2,005"
2000,29,17,"1,628"
2000,29,19,"3,293"
2000,29,21,"2,398"
2000,29,23,"2,598"
2000,29,25,"1,678"
2000,29,27,"2,637"
2000,29,29,"2,421"
2000,29,31,"2,274"
2000,29,33,"2,576"
2000,29,35,"1,104"
2000,29,37,"3,192"
2000,29,39,"1,794"
2000,29,41,"2,438"
2000,29,43,"2,206"
2000,29,45,"1,615"
2000,29,47,"3,137"
2000,29,49,"1,691"
2000,29,51,"1,787"
2000,29,53,"1,869"
2000,29,55,"2,030"
2000,29,57,"1,733"
2000,29,59,"1,799"
2000,29,61,"2,107"
2000,29,63,"1,767"
2000,29,65,"1,826"
2000,29,67,"2,173"
2000,29,69,"2,506"
2000,29,71,"3,007"
2000,29,73,"1,541"
2000,29,75,"1,719"
2000,29,77,"4,995"
2000,29,79,"1,571"
2000,29,81,"2,683"
2000,29,83,"2,381"
2000,29,85,"1,275"
2000,29,87,"1,634"
2000,29,89,"1,317"
2000,29,91,"3,209"
2000,29,93,"1,024"
2000,29,95,"7,572"
2000,29,97,"3,494"
2000,29,99,"2,825"
2000,29,101,"3,292"
2000,29,103,"1,581"
2000,29,105,"2,348"
2000,29,107,"2,520"
2000,29,109,"2,792"
2000,29,111,"1,597"
2000,29,113,"1,947"
2000,29,115,"2,260"
2000,29,117,"1,836"
2000,29,119,"1,899"
2000,29,121,"2,808"
2000,29,123,"1,034"
2000,29,125,"1,283"
2000,29,127,"1,685"
2000,29,129,"1,363"
2000,29,131,"2,129"
2000,29,133,"1,352"
2000,29,135,"1,511"
2000,29,137,"2,060"
2000,29,139,"1,794"
2000,29,141,"1,960"
2000,29,143,"2,105"
2000,29,145,"2,985"
2000,29,147,"3,236"
2000,29,149,"1,732"
2000,29,151,"1,449"
2000,29,153,"2,155"
2000,29,155,"1,948"
2000,29,157,"1,525"
2000,29,159,"2,700"
2000,29,161,"2,148"
2000,29,163,"1,910"
2000,29,165,"2,027"
2000,29,167,"2,413"
2000,29,169,"1,547"
2000,29,171,"1,600"
2000,29,173,"1,474"
2000,29,175,"1,774"
2000,29,177,"2,130"
2000,29,179,"1,726"
2000,29,181,"1,352"
2000,29,183,"2,913"
2000,29,185,"1,964"
2000,29,187,"1,647"
2000,29,189,"8,248"
2000,29,193,"1,124"
2000,29,195,"2,585"
2000,29,197,"1,067"
2000,29,199,"1,483"
2000,29,201,"1,694"
2000,29,203,"2,190"
2000,29,205,"1,766"
2000,29,207,"3,064"
2000,29,209,"1,672"
2000,29,211,"1,811"
2000,29,213,"1,723"
2000,29,215,"3,112"
2000,29,217,"2,950"
2000,29,219,"1,133"
2000,29,221,"1,467"
2000,29,223,"1,807"
2000,29,225,"2,282"
2000,29,227,900
2000,29,229,"2,158"
2000,29,510,"2,420"
2000,30,1,"3,415"
2000,30,3,"2,645"
2000,30,5,"3,165"
2000,30,7,"1,558"
2000,30,9,"2,021"
2000,30,11,"1,742"
2000,30,13,"4,201"
2000,30,15,"4,442"
2000,30,17,"2,200"
2000,30,19,"1,913"
2000,30,21,"2,794"
2000,30,23,835
2000,30,25,"1,812"
2000,30,27,"3,717"
2000,30,29,"5,084"
2000,30,31,"3,684"
2000,30,33,"2,508"
2000,30,35,"1,973"
2000,30,37,"1,159"
2000,30,39,"1,382"
2000,30,41,"3,810"
2000,30,43,"2,075"
2000,30,45,"2,140"
2000,30,47,"2,682"
2000,30,49,"3,544"
2000,30,51,"1,898"
2000,30,53,"4,172"
2000,30,55,"2,524"
2000,30,57,"2,639"
2000,30,59,"1,549"
2000,30,61,"2,462"
2000,30,63,"4,271"
2000,30,65,"1,396"
2000,30,67,"2,046"
2000,30,69,"1,137"
2000,30,71,"3,452"
2000,30,73,"2,271"
2000,30,75,"1,822"
2000,30,77,"1,785"
2000,30,79,"1,426"
2000,30,81,"3,230"
2000,30,83,"2,904"
2000,30,85,"2,890"
2000,30,87,"2,817"
2000,30,89,"3,104"
2000,30,91,"2,966"
2000,30,93,"1,499"
2000,30,95,"2,043"
2000,30,97,"1,340"
2000,30,99,"3,323"
2000,30,101,"2,659"
2000,30,103,685
2000,30,105,"4,342"
2000,30,107,"1,133"
2000,30,109,"1,060"
2000,30,111,"4,629"
2000,30,113,3
2000,31,1,"2,485"
2000,31,3,"2,881"
2000,31,5,599
2000,31,7,"1,051"
2000,31,9,517
2000,31,11,"2,212"
2000,31,13,"2,056"
2000,31,15,"1,277"
2000,31,17,"1,092"
2000,31,19,"3,762"
2000,31,21,"1,738"
2000,31,23,"2,373"
2000,31,25,"2,262"
2000,31,27,"2,733"
2000,31,29,"1,646"
2000,31,31,"3,098"
2000,31,33,"2,987"
2000,31,35,"2,178"
2000,31,37,"1,675"
2000,31,39,"2,248"
2000,31,41,"4,957"
2000,31,43,"1,031"
2000,31,45,"1,830"
2000,31,47,"3,311"
2000,31,49,"1,278"
2000,31,51,"1,687"
2000,31,53,"2,475"
2000,31,55,"5,052"
2000,31,57,"1,451"
2000,31,59,"2,429"
2000,31,61,"1,809"
2000,31,63,"1,987"
2000,31,65,"2,312"
2000,31,67,"3,657"
2000,31,69,"1,460"
2000,31,71,676
2000,31,73,"1,418"
2000,31,75,476
2000,31,77,"1,243"
2000,31,79,"2,601"
2000,31,81,"2,384"
2000,31,83,"1,848"
2000,31,85,"1,305"
2000,31,87,"1,621"
2000,31,89,"4,338"
2000,31,91,396
2000,31,93,"1,843"
2000,31,95,"2,189"
2000,31,97,"1,381"
2000,31,99,"1,908"
2000,31,101,"2,078"
2000,31,103,"1,065"
2000,31,105,"1,892"
2000,31,107,"3,218"
2000,31,109,"5,184"
2000,31,111,"4,188"
2000,31,113,533
2000,31,115,577
2000,31,117,671
2000,31,119,"2,542"
2000,31,121,"1,950"
2000,31,123,"1,838"
2000,31,125,"1,348"
2000,31,127,"1,582"
2000,31,129,"2,173"
2000,31,131,"2,594"
2000,31,133,"1,569"
2000,31,135,"2,261"
2000,31,137,"2,076"
2000,31,139,"2,154"
2000,31,141,"2,861"
2000,31,143,"1,667"
2000,31,145,"1,924"
2000,31,147,"2,018"
2000,31,149,"1,046"
2000,31,151,"2,443"
2000,31,153,"1,807"
2000,31,155,"3,059"
2000,31,157,"2,462"
2000,31,159,"2,428"
2000,31,161,"2,628"
2000,31,163,"1,633"
2000,31,165,"1,671"
2000,31,167,"1,538"
2000,31,169,"2,379"
2000,31,171,540
2000,31,173,"1,415"
2000,31,175,"1,533"
2000,31,177,"1,484"
2000,31,179,"1,828"
2000,31,181,"2,007"
2000,31,183,636
2000,31,185,"2,557"
2000,32,1,"2,203"
2000,32,3,"13,927"
2000,32,5,"1,142"
2000,32,7,"10,863"
2000,32,9,"3,377"
2000,32,11,"3,722"
2000,32,13,"4,547"
2000,32,15,"3,153"
2000,32,17,"3,071"
2000,32,19,"3,019"
2000,32,21,"3,160"
2000,32,23,"7,163"
2000,32,27,"5,441"
2000,32,29,384
2000,32,31,"7,055"
2000,32,33,"5,968"
2000,32,510,855
2000,33,1,"1,886"
2000,33,3,"2,352"
2000,33,5,"2,576"
2000,33,7,"1,841"
2000,33,9,"4,204"
2000,33,11,"6,064"
2000,33,13,"4,050"
2000,33,15,"4,664"
2000,33,17,"1,923"
2000,33,19,"1,806"
2000,34,1,"4,140"
2000,34,3,"6,129"
2000,34,5,"5,508"
2000,34,7,"4,252"
2000,34,9,"2,176"
2000,34,11,"2,582"
2000,34,13,"3,807"
2000,34,15,"2,935"
2000,34,17,"1,440"
2000,34,19,"2,728"
2000,34,21,"3,296"
2000,34,23,"5,461"
2000,34,25,"6,699"
2000,34,27,"4,959"
2000,34,29,"5,990"
2000,34,31,"2,810"
2000,34,33,"1,829"
2000,34,35,"3,351"
2000,34,37,"2,732"
2000,34,39,"3,100"
2000,34,41,"2,239"
2000,35,1,"5,887"
2000,35,3,"3,771"
2000,35,5,"5,716"
2000,35,6,"4,324"
2000,35,7,"2,361"
2000,35,9,"4,235"
2000,35,11,"2,443"
2000,35,13,"5,362"
2000,35,15,"5,196"
2000,35,17,"2,618"
2000,35,19,"2,044"
2000,35,21,"1,612"
2000,35,23,"2,053"
2000,35,25,"5,464"
2000,35,27,"3,252"
2000,35,28,"2,677"
2000,35,29,"1,179"
2000,35,31,"6,044"
2000,35,33,"1,136"
2000,35,35,"4,995"
2000,35,37,"3,399"
2000,35,39,"7,897"
2000,35,41,"3,985"
2000,35,43,"4,965"
2000,35,45,"8,444"
2000,35,47,"3,167"
2000,35,49,"3,913"
2000,35,51,"1,944"
2000,35,53,"4,146"
2000,35,55,"1,831"
2000,35,57,"3,592"
2000,35,59,"4,312"
2000,35,61,873
2000,36,1,"4,401"
2000,36,3,"3,879"
2000,36,5,"1,823"
2000,36,7,"4,267"
2000,36,9,"4,438"
2000,36,11,"3,341"
2000,36,13,"5,157"
2000,36,15,"2,345"
2000,36,17,"3,531"
2000,36,19,"3,164"
2000,36,21,"3,155"
2000,36,23,"2,127"
2000,36,25,"4,533"
2000,36,27,"5,017"
2000,36,29,"9,992"
2000,36,31,"2,841"
2000,36,33,"2,840"
2000,36,35,"1,709"
2000,36,37,"2,178"
2000,36,39,"2,464"
2000,36,41,924
2000,36,43,"3,156"
2000,36,45,"4,422"
2000,36,47,"3,350"
2000,36,49,"2,666"
2000,36,51,"2,800"
2000,36,53,"3,009"
2000,36,55,"7,680"
2000,36,57,"2,176"
2000,36,59,"10,028"
2000,36,61,"1,331"
2000,36,63,"3,430"
2000,36,65,"6,024"
2000,36,67,"6,676"
2000,36,69,"3,144"
2000,36,71,"5,349"
2000,36,73,"1,645"
2000,36,75,"4,003"
2000,36,77,"4,305"
2000,36,79,"1,721"
2000,36,81,"5,524"
2000,36,83,"3,622"
2000,36,85,"1,603"
2000,36,87,"2,593"
2000,36,89,"6,312"
2000,36,91,"4,323"
2000,36,93,"2,009"
2000,36,95,"2,440"
2000,36,97,"1,435"
2000,36,99,"1,534"
2000,36,101,"6,501"
2000,36,103,"15,753"
2000,36,105,"4,211"
2000,36,107,"2,310"
2000,36,109,"2,503"
2000,36,111,"4,755"
2000,36,113,"2,613"
2000,36,115,"3,177"
2000,36,117,"3,128"
2000,36,119,"7,781"
2000,36,121,"2,249"
2000,36,123,"1,617"
2000,37,1,"2,700"
2000,37,3,"1,193"
2000,37,5,998
2000,37,7,"1,874"
2000,37,9,"1,719"
2000,37,11,839
2000,37,13,"2,016"
2000,37,15,"1,397"
2000,37,17,"1,920"
2000,37,19,"2,511"
2000,37,21,"3,907"
2000,37,23,"2,246"
2000,37,25,"2,588"
2000,37,27,"1,944"
2000,37,29,429
2000,37,31,"1,347"
2000,37,33,"1,325"
2000,37,35,"2,975"
2000,37,37,"2,375"
2000,37,39,"1,510"
2000,37,41,578
2000,37,43,649
2000,37,45,"2,937"
2000,37,47,"2,827"
2000,37,49,"2,150"
2000,37,51,"5,060"
2000,37,53,689
2000,37,55,"1,331"
2000,37,57,"3,638"
2000,37,59,"1,130"
2000,37,61,"2,720"
2000,37,63,"2,962"
2000,37,65,"1,848"
2000,37,67,"4,537"
2000,37,69,"1,687"
2000,37,71,"3,284"
2000,37,73,735
2000,37,75,739
2000,37,77,"1,893"
2000,37,79,970
2000,37,81,"6,549"
2000,37,83,"2,208"
2000,37,85,"2,460"
2000,37,87,"1,775"
2000,37,89,"2,038"
2000,37,91,"1,021"
2000,37,93,976
2000,37,95,705
2000,37,97,"3,607"
2000,37,99,"1,614"
2000,37,101,"3,846"
2000,37,103,813
2000,37,105,"1,294"
2000,37,107,"1,879"
2000,37,109,"1,639"
2000,37,111,"1,415"
2000,37,113,"1,807"
2000,37,115,"1,433"
2000,37,117,"1,395"
2000,37,119,"7,193"
2000,37,121,733
2000,37,123,"1,543"
2000,37,125,"2,846"
2000,37,127,"2,835"
2000,37,129,"1,867"
2000,37,131,"1,317"
2000,37,133,"2,003"
2000,37,135,"2,161"
2000,37,137,618
2000,37,139,793
2000,37,141,"1,766"
2000,37,143,694
2000,37,145,"1,439"
2000,37,147,"2,986"
2000,37,149,989
2000,37,151,"3,943"
2000,37,153,"2,137"
2000,37,155,"4,149"
2000,37,157,"2,949"
2000,37,159,"3,027"
2000,37,161,"2,524"
2000,37,163,"3,223"
2000,37,165,"1,627"
2000,37,167,"2,133"
2000,37,169,"1,945"
2000,37,171,"2,626"
2000,37,173,912
2000,37,175,"1,065"
2000,37,177,454
2000,37,179,"3,374"
2000,37,181,"1,220"
2000,37,183,"7,972"
2000,37,185,"1,371"
2000,37,187,685
2000,37,189,"1,499"
2000,37,191,"2,674"
2000,37,193,"2,881"
2000,37,195,"2,100"
2000,37,197,"1,537"
2000,37,199,877
2000,38,1,"2,151"
2000,38,3,"4,461"
2000,38,5,"3,814"
2000,38,7,"1,634"
2000,38,9,"4,643"
2000,38,11,"1,941"
2000,38,13,"2,856"
2000,38,15,"4,310"
2000,38,17,"7,858"
2000,38,19,"4,177"
2000,38,21,"3,058"
2000,38,23,"3,088"
2000,38,25,"3,219"
2000,38,27,"1,620"
2000,38,29,"3,154"
2000,38,31,"1,730"
2000,38,33,"1,795"
2000,38,35,"5,589"
2000,38,37,"3,269"
2000,38,39,"1,886"
2000,38,41,"2,657"
2000,38,43,"2,947"
2000,38,45,"3,111"
2000,38,47,"1,960"
2000,38,49,"4,899"
2000,38,51,"2,084"
2000,38,53,"3,866"
2000,38,55,"5,070"
2000,38,57,"2,141"
2000,38,59,"4,402"
2000,38,61,"4,053"
2000,38,63,"2,842"
2000,38,65,"1,497"
2000,38,67,"4,059"
2000,38,69,"3,055"
2000,38,71,"3,423"
2000,38,73,"2,468"
2000,38,75,"2,286"
2000,38,77,"5,392"
2000,38,79,"2,551"
2000,38,81,"2,537"
2000,38,83,"2,254"
2000,38,85,"1,234"
2000,38,87,"1,702"
2000,38,89,"3,511"
2000,38,91,"2,276"
2000,38,93,"5,645"
2000,38,95,"2,670"
2000,38,97,"3,626"
2000,38,99,"4,214"
2000,38,101,"5,816"
2000,38,103,"3,787"
2000,38,105,"5,060"
2000,39,1,"2,155"
2000,39,3,"2,753"
2000,39,5,"2,209"
2000,39,7,"3,369"
2000,39,9,"2,550"
2000,39,11,"2,066"
2000,39,13,"3,038"
2000,39,15,"2,133"
2000,39,17,"3,710"
2000,39,19,"1,827"
2000,39,21,"1,747"
2000,39,23,"2,663"
2000,39,25,"2,780"
2000,39,27,"1,708"
2000,39,29,"3,250"
2000,39,31,"2,581"
2000,39,33,"2,016"
2000,39,35,"9,405"
2000,39,37,"2,937"
2000,39,39,"2,021"
2000,39,41,"2,418"
2000,39,43,"1,690"
2000,39,45,"2,684"
2000,39,47,"1,546"
2000,39,49,"8,182"
2000,39,51,"2,045"
2000,39,53,"2,117"
2000,39,55,"2,077"
2000,39,57,"2,726"
2000,39,59,"2,818"
2000,39,61,"6,773"
2000,39,63,"2,976"
2000,39,65,"2,011"
2000,39,67,"1,789"
2000,39,69,"2,158"
2000,39,71,"2,330"
2000,39,73,"1,700"
2000,39,75,"2,027"
2000,39,77,"2,184"
2000,39,79,"1,948"
2000,39,81,"2,318"
2000,39,83,"2,652"
2000,39,85,"2,285"
2000,39,87,"8,109"
2000,39,89,"3,703"
2000,39,91,"2,171"
2000,39,93,"3,378"
2000,39,95,"4,931"
2000,39,97,"1,551"
2000,39,99,"4,086"
2000,39,101,"2,065"
2000,39,103,"2,429"
2000,39,105,"2,007"
2000,39,107,"2,282"
2000,39,109,"2,397"
2000,39,111,"2,269"
2000,39,113,"6,682"
2000,39,115,"1,888"
2000,39,117,"1,891"
2000,39,119,"3,450"
2000,39,121,"1,960"
2000,39,123,"1,421"
2000,39,125,"2,083"
2000,39,127,"1,901"
2000,39,129,"1,865"
2000,39,131,"1,606"
2000,39,133,"2,729"
2000,39,135,"1,927"
2000,39,137,"2,502"
2000,39,139,"3,186"
2000,39,141,"2,551"
2000,39,143,"2,376"
2000,39,145,"2,555"
2000,39,147,"2,741"
2000,39,149,"2,055"
2000,39,151,"6,081"
2000,39,153,"6,073"
2000,39,155,"4,026"
2000,39,157,"3,287"
2000,39,159,"1,809"
2000,39,161,"2,154"
2000,39,163,"1,458"
2000,39,165,"2,359"
2000,39,167,"3,260"
2000,39,169,"3,198"
2000,39,171,"2,161"
2000,39,173,"3,897"
2000,39,175,"1,837"
2000,40,1,"1,795"
2000,40,3,"3,047"
2000,40,5,"2,139"
2000,40,7,"4,712"
2000,40,9,"3,148"
2000,40,11,"3,102"
2000,40,13,"2,877"
2000,40,15,"4,582"
2000,40,17,"4,190"
2000,40,19,"3,016"
2000,40,21,"2,544"
2000,40,23,"2,094"
2000,40,25,"3,558"
2000,40,27,"3,414"
2000,40,29,"1,270"
2000,40,31,"3,986"
2000,40,33,"2,367"
2000,40,35,"2,505"
2000,40,37,"3,376"
2000,40,39,"3,577"
2000,40,41,"2,861"
2000,40,43,"2,604"
2000,40,45,"2,936"
2000,40,47,"4,987"
2000,40,49,"2,763"
2000,40,51,"4,003"
2000,40,53,"3,863"
2000,40,55,"1,959"
2000,40,57,"1,681"
2000,40,59,"2,379"
2000,40,61,"1,592"
2000,40,63,"2,199"
2000,40,65,"2,965"
2000,40,67,"1,770"
2000,40,69,"1,460"
2000,40,71,"3,965"
2000,40,73,"3,487"
2000,40,75,"3,688"
2000,40,77,"1,307"
2000,40,79,"3,923"
2000,40,81,"3,770"
2000,40,83,"2,947"
2000,40,85,"1,270"
2000,40,87,"2,051"
2000,40,89,"3,698"
2000,40,91,"2,421"
2000,40,93,"2,848"
2000,40,95,"1,198"
2000,40,97,"2,857"
2000,40,99,"1,047"
2000,40,101,"3,747"
2000,40,103,"2,863"
2000,40,105,"1,713"
2000,40,107,"1,822"
2000,40,109,"9,467"
2000,40,111,"2,675"
2000,40,113,"4,474"
2000,40,115,"2,245"
2000,40,117,"2,062"
2000,40,119,"3,313"
2000,40,121,"3,633"
2000,40,123,"2,347"
2000,40,125,"3,433"
2000,40,127,"1,928"
2000,40,129,"2,818"
2000,40,131,"2,983"
2000,40,133,"2,391"
2000,40,135,"2,395"
2000,40,137,"3,080"
2000,40,139,"5,818"
2000,40,141,"3,283"
2000,40,143,"7,629"
2000,40,145,"2,578"
2000,40,147,"1,769"
2000,40,149,"3,800"
2000,40,151,"3,200"
2000,40,153,"3,448"
2000,41,1,"3,372"
2000,41,3,"2,266"
2000,41,5,"6,195"
2000,41,7,"2,677"
2000,41,9,"1,722"
2000,41,11,"3,021"
2000,41,13,"2,060"
2000,41,15,"1,618"
2000,41,17,"4,977"
2000,41,19,"6,046"
2000,41,21,"1,226"
2000,41,23,"4,572"
2000,41,25,"6,328"
2000,41,27,"1,175"
