STATE_CODE,COUNTY_CODE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
46,99,4713.238,4769.494,4834.238,4858.998,4898.4,4925.636,4933.677,4949.693,5013.848,,,4041.86,5024.511,5043.872,5068.671,5078.361,5074.394,5103.982,5147.806,5063.009,5079.909
46,101,2094.916,2094.916,2094.916,2094.916,2100.768,2100.91,2135.79,2130.412,2129.58,,,1754.592,2122.833,2124.126,2121.946,2122.042,2120.478,2122.268,2121.602,2121.602,2119.908
46,103,4584.81,4708.914,4760.654,4766.736,4771.216,5150.332,5230.844,5271.407,5314.772,,,4224.628,5563.032,5512.289,5516.724,5515.547,5486.611,5528.235,5535.883,5450.804,5354.271
46,105,3243.856,3243.856,3243.974,3243.974,3243.974,3243.974,3229.238,3233.922,3235.592,,,2691.246,3293.458,3297.318,3286.204,3286.572,3284.452,3285.13,3286.022,3286.82,3276.926
46,107,2112.46,2112.34,2112.34,2112.428,2112.428,2112.428,2076.684,2076.824,2076.774,,,1667.824,2079.015,2081.451,2090.97,2090.146,2090.34,2089.098,2089.098,2082.09,2080.778
46,109,3890.938,3890.938,3890.946,3890.946,3890.946,3907.898,3907.816,3869.55,3867.152,,,3191.604,3870.984,3872.782,3856.822,3853.282,3851.526,3855.716,3859.686,3858.706,3855.408
46,111,2031.572,2033.552,2033.552,2055.698,2078.804,2078.804,2078.804,1979.754,1979.692,,,1622.86,1956.496,1937.444,1932.146,1931.278,1924.422,1936.604,1924.71,1925.816,1922.474
46,113,1870.412,1870.412,1870.564,1870.564,1870.564,1870.564,1870.564,1870.564,1428.33,,,918.392,1441.56,1440.248,1440.51,1442.278,1447.056,1440.998,1434.246,1433.742,1434.546
46,115,5508.316,5507.898,5499.898,5499.936,5499.936,5499.932,5499.932,5499.878,5085.93,,,4465.066,5315.218,5087.666,5080.784,5073.186,5071.902,5077.032,5076.954,5076.344,5075.752
46,117,1439.272,1439.272,1439.212,1439.212,1439.24,1463.256,1410.928,1365.814,1366.222,,,889.24,1379.577,1374.229,1372.724,1373.12,1377.828,1371.022,1370.242,1370.264,1370.264
46,119,2063.678,2063.678,2063.678,2063.678,2063.678,2063.678,2032.724,2035.18,2034.946,,,1624.22,2048.954,2049.706,2044.442,2044.534,2045.866,2045.866,2028.712,2029.394,2041.602
46,121,1980.366,1980.366,1980.366,1980.366,1980.366,1980.432,1980.432,1980.068,1596.418,,,1229.106,1610.583,1609.206,1615.271,1615.223,1617.599,1625.913,1626.003,1615.879,1615.355
46,123,3832.98,3832.98,3833.074,3833.074,3833.074,3833.08,3693.666,3688.02,3711.766,,,3070.142,3732.81,3728.736,3737.484,3737.31,3738.632,3739.948,3741.724,3741.462,3742.32
46,125,2522.042,2522.042,2522.942,2522.942,2541.2,2541.494,2540.426,2540.92,2541.242,,,2122.624,2547.525,2543.411,2544.428,2544.418,2543.654,2543.588,2541.572,2538.872,2538.73
46,127,2003.014,2003.092,2003.092,2089.04,2093.182,2095.732,2099.072,2104.11,2105.634,,,1728.07,2101.915,2102.48,2101.38,2098.642,2095.544,2096.55,2101.12,2098.614,2085.004
46,129,1907.808,1910.782,1910.782,1910.784,1910.784,1910.784,1976.12,1976.052,1978.506,,,1572.42,1977.258,1975.452,1977.566,1978.18,1978.13,1978.128,1973.004,1971.424,1969.864
46,135,2028.156,2032.552,2032.552,2107.07,2118.91,2160.984,2165.952,2170.956,2180.85,,,1754.343,2578.855,2190.541,2192.484,2192.132,2192.638,2194.042,2112.438,2114.058,2114.122
46,137,1980.258,1980.258,1980.258,1980.258,1980.258,1980.258,1980.258,1980.258,1651.404,,,1118.592,3162.403,1657.514,1657.86,1658.15,1659.556,1665.22,1666.26,1666.27,1666.462
47,1,1762.91,1787.69,1834.14,1833.26,1834.42,1835.46,1835.62,1836.78,1836.78,1879.885,,2067.985,2066.591,2068.778,2018.564,2012.718,2015.318,2000.59,2001.72,2016.216,1887.49
47,3,1929.87,1928.97,1928.97,1930.72,1930.72,1931.98,1931.98,1932.12,1989.371,1989.379,,2251.789,2252.707,2252.375,2252.415,2242.671,2242.531,2247.737,2247.737,2247.737,2006.891
47,5,1510.27,1510.01,1510.01,1506.91,1506.91,1511.63,1511.87,1519.28,1561.528,1561.528,,1895.542,1888.824,1888.824,1888.824,1888.824,1888.824,1888.824,1889.134,1893.626,1567.566
47,7,1007.26,1007.26,1018.6,1059.02,1059.1,1059.5,1059.5,1059.5,1059.5,1121.188,,1326.686,1326.686,1326.686,1326.686,1326.686,1326.656,1326.686,1330.606,1332.416,1128.166
47,9,2524.68,2775.59,2775.59,2776.79,2780.63,2779.89,2917.32,2763.43,2763.61,2764.67,,3054.755,3060.496,3061.988,3006.716,2983.386,2982.308,2915.56,2974.418,3012.398,2931.056
47,11,2247.54,2252.02,2252.22,2252.3,2255.34,2273.26,2272.48,2259.9,2391.74,2390.03,,2583.366,2585.181,2593.335,2503.721,2504.233,2508.117,2458.665,2464.55,2515.651,2442.545
47,13,1701.46,1701.46,1701.46,1702.94,1837.37,1837.91,1842.69,1842.69,1842.69,1886.602,,2131.835,2131.767,2131.737,2132.797,2097.893,2097.893,2097.893,2097.893,2102.729,1891.788
47,15,1020.72,1019.8,1019.8,1020.2,1020.2,1020.2,1020.2,1020.2,1022.404,1018.514,,1202.024,1207.442,1207.86,1207.86,1223.652,1223.652,1223.652,1223.652,1223.652,1038.502
47,17,2163.06,2163,2173.29,2175.53,2175.53,2294.67,2464.628,2203.678,2203.678,2207.398,,2509.315,2510.097,2510.931,2510.931,2511.691,2511.691,2511.581,2511.005,2511.695,2210.741
47,19,1579.21,1579.23,1597.31,1636.52,1645.71,1659.85,1659.85,1658.59,1658.85,1658.85,,1768.173,1769.152,1769.152,1768.362,1770.352,1778.999,1759.187,1760.604,1790.171,1682.061
47,21,1287.97,1291.85,1291.85,1291.93,1347.01,1349.27,1432.67,1349.27,1349.48,1370.421,,1556.203,1553.399,1553.392,1552.952,1552.832,1553.06,1559.966,1561.634,1562.542,1378.032
47,23,1127.44,1127.44,1127.44,1125.48,1150,1149.88,1163.83,1165.99,1165.99,1166.07,,1379.998,1379.998,1382.018,1380.018,1372.396,1372.396,1372.396,1373.506,1378.178,1192.206
47,25,1658.81,1660.25,1660.25,1672.89,1700.86,1702.18,1933.62,1941.18,1941.18,1946.4,,2353.093,2353.093,2353.801,2356.925,2356.945,2357.605,2342.373,2342.373,2342.201,2019.25
47,27,865.14,861.46,861.46,861.46,861.46,868.46,951.86,868.46,876.87,891.052,,1004.354,1004.354,1004.354,1023.617,1023.655,1022.985,1022.985,1022.985,1022.985,910.915
47,29,1758.98,1804.54,1805.59,1806.31,1806.31,1850.166,1850.166,1852.776,1868.576,1868.576,,2165.106,2165.106,2166.38,2158.536,2180.07,2180.07,2180.07,2187.411,2186.299,2002.345
47,31,2026.42,2025.86,2026.18,2141.84,2143.49,2160.23,2148.26,2146.36,2183.037,2183.211,,2463.506,2469.128,2471.402,2451.874,2450.928,2450.932,2451.542,2480.068,2457.04,2203.837
47,33,1143.14,1143.44,1143.44,1143.84,1153.82,1153.88,1154.02,1154.02,1154.02,1154.02,,1361.058,1362.768,1362.768,1361.058,1361.078,1361.078,1361.078,1361.078,1361.078,1151.638
47,35,2008.33,2030.99,2030.99,2034.09,2039.33,2387.25,2785.87,2785.87,2786.12,2775.21,,3142.36,3142.36,3142.38,3131.236,3145.204,3145.19,3145.774,3145.774,3153.81,2911.224
47,37,6248.68,6248.55,6247.2,6259.36,6264.52,6295.42,6617.37,6379.78,6392.2,6391.12,,7174.924,7179.016,7180.574,7185.608,7171.827,7134.672,7146.618,7156.92,7163.582,7129.166
47,39,1358.65,1318.01,1316.01,1315.17,1315.17,1317.51,1317.51,1317.58,1326.052,1326.052,,1564.626,1564.486,1564.486,1564.476,1565.428,1567.828,1567.828,1567.828,1566.226,1346.1
47,41,1213.14,1213.14,1352.42,1360.96,1370.18,1380.4,1380.4,1394.04,1396.38,1371.494,,1530.754,1529.604,1530.305,1530.305,1530.089,1529.749,1529.749,1532.955,1532.515,1373.645
47,43,2168.61,2168.81,2168.51,2171.95,2196.63,2198.36,2200.68,2200.52,2306.848,2306.698,,2560.008,2559.551,2559.551,2562.426,2537.276,2536.886,2538.492,2539.602,2547.094,2317.643
47,45,1892.48,1892.32,1894.06,1894.94,1937.532,1937.532,1938.002,1938.582,1938.582,1938.882,,2219.472,2220.912,2220.844,2184.848,2184.848,2184.848,2184.878,2184.738,2184.484,1944.986
47,47,1950.41,1950.41,1950.41,1951.41,1968.59,2040.27,2047.83,2049.23,2049.85,2051.77,,2471.87,2473.88,2495.724,2495.724,2503.99,2503.554,2503.452,2507.499,2507.605,2201.525
47,49,1292.36,1272.76,1272.38,1272.4,1272.4,1287.82,1288.12,1288.12,1288.12,1394.106,,1534.308,1534.308,1534.308,1534.308,1534.308,1536.238,1537.068,1536.936,1538.148,1400.128
47,51,2064.72,2046.46,2046.46,2047.96,2047.88,2051.36,2080.91,2087.09,2150.759,2149.341,,2371.301,2372.243,2369.503,2354.965,2355.005,2356.687,2358.097,2358.135,2371.105,2170.655
47,53,2618.26,2618.26,2705.79,2705.79,2705.79,2827.66,2793.77,2749.85,2749.85,2749.76,,3200.685,3207.989,3205.189,3201.453,3206.603,3206.223,3208.621,3208.265,3208.623,2808.241
47,55,2370.68,2370.68,2370.68,2370.68,2370.68,2371.38,2371.84,2371.3,2418.162,2420.18,,2833.768,2833.362,2833.332,2825.046,2824.54,2825.366,2825.218,2829.228,2829.822,2444.318
47,57,1318.01,1392.41,1392.53,1392.53,1400.51,1401.67,1404.15,1404.15,1404.15,1404.13,,1631.799,1631.81,1631.81,1631.82,1631.89,1631.89,1631.89,1631.89,1631.89,1435.4
47,59,3178.47,3178.47,3187.65,3250.62,3270.96,3270.59,3271.45,3270.06,3270.18,3269.88,,3728.008,3727.896,3727.722,3695.219,3694.623,3694.235,3695.307,3697.813,3697.813,3298.001
47,61,922.6,922.6,922.6,922.66,952.44,952.44,952.44,952.44,952.44,973.566,,1033.18,1032.518,1031.646,1031.646,1031.546,1031.546,1031.556,1044.256,1046.208,986.628
47,63,1411.55,1423.27,1423.27,1423.25,1428.45,1428.45,1436.95,1434.78,1436.74,1436.41,,1596.151,1596.151,1597.549,1579.625,1579.765,1580.885,1551.627,1569.575,1583.169,1512.353
47,65,5328.89,5344.31,5344.75,5337.85,5375.19,5388.95,5411.09,5402.57,5408.832,5706.065,,5852.377,5857.823,5862.349,5868.186,5898.191,5897.512,5841.844,5887.414,5962.214,5787.992
47,67,823.34,831.34,831.34,831.34,836.64,836.64,836.64,836.64,836.64,836.64,,985.205,985.205,985.205,986.215,984.011,985.951,985.951,985.951,985.951,847.236
47,69,1823.44,1823.16,1823.24,1823.26,1823.42,1823.42,1829.63,1829.63,1829.63,1829.63,,2193.792,2193.608,2200.757,2199.087,2199.087,2199.087,2199.987,2199.911,2199.574,1848.95
47,71,1872.76,2088.38,2089.64,2090.42,2090.42,2092.24,2097.3,2095.52,2095.06,2095.74,,2391.942,2391.906,2391.636,2387.708,2387.57,2387.57,2408.086,2409.734,2416.466,2143.504
47,73,2179.71,2179.71,2180.71,2182.01,2304.39,2421.47,2417.13,2317.15,2316.89,2299.73,,2598.004,2597.818,2597.818,2597.758,2586.466,2586.466,2580.134,2582.552,2586.778,2340.414
47,75,1586.1,1589.36,1589.3,1589.04,1589.04,1630.48,1631.42,1633.2,1632.86,1632.86,,1860.414,1860.534,1856.886,1859.27,1859.506,1861.102,1861.102,1872.485,1872.605,1645.841
47,77,2080.7,2080.62,2103.6,2108.16,2108.16,2124.18,2138.26,2138.18,2138.18,2138.18,,2435.316,2436.916,2446.916,2441.636,2441.608,2441.608,2441.608,2455.718,2455.978,2189.264
47,79,2181.28,2240.44,2256.96,2257.9,2257.9,2262.6,2263.26,2268.98,2268.98,2273.74,,2581.087,2580.909,2563.151,2552.381,2552.381,2557.953,2557.953,2566.693,2566.693,2337.496
47,81,2067.13,2067.17,2067.13,2030.19,2035.41,2034.6,2033.34,2075.08,2100.577,2100.419,,2382.012,2380.882,2380.942,2380.942,2381.112,2381.112,2380.937,2381.557,2381.557,2099.125
47,83,804.83,804.83,804.83,804.83,804.83,804.83,804.93,820.85,820.856,820.856,,941.8,941.8,941.8,941.8,941.8,942.708,942.668,942.698,942.216,823.034
47,85,1626.84,1625.9,1625.9,1628.96,1628.96,1646.44,1658.24,1648.22,1686.218,1686.246,,2044.932,2045.218,2045.258,2045.258,2045.258,2045.258,2045.618,2046.992,2046.992,1671.396
47,87,1289.54,1288.17,1288.17,1288.17,1288.17,1292.37,1292.37,1291.704,1279.224,1278.898,,1451.887,1451.027,1440.077,1440.257,1440.257,1440.257,1440.271,1440.081,1439.053,1277.052
47,89,1915.9,1927.86,1927.86,1955.22,1955.21,1957.09,1963.15,1958.07,1958.07,2073.861,,2321.357,2321.337,2307.871,2298.381,2298.381,2296.855,2291.237,2306.729,2310.327,2074.361
47,91,907.52,907.52,949.69,949.69,968.31,968.02,968.02,968.02,968.02,969.07,,1095.762,1095.762,1095.762,1095.762,1095.636,1095.636,1095.636,1095.636,1095.636,979.816
47,93,5901.556,5925.016,5930.896,5989.6,5994.73,6009.79,6031.14,6035.41,6042.54,6830.139,,7054.068,7061.883,7059.147,7019.883,7052.534,7049.314,7146.642,6936.953,7097.229,6955.175
47,95,557.09,557.13,557.13,550.57,554.89,561.91,563.59,562.41,562.41,562.41,,688.404,688.404,688.568,688.568,692.616,692.616,692.616,692.636,696.89,565.4
47,97,1475.86,1476.14,1476.14,1480.34,1480.24,1491.66,1491.98,1517.96,1517.96,1517.96,,1718.478,1718.492,1718.352,1717.002,1717.278,1717.196,1717.196,1710.998,1715.55,1521.41
47,99,2689.79,2689.97,2689.97,2689.97,2699.47,2699.47,2752.43,2749.84,2751.08,2790.972,,3176.592,3178.414,3172.526,3186.3,3159.232,3173.316,3173.566,3188.2,3176.714,2886.302
47,101,870.24,874.04,874.04,874.04,874.04,936.88,936.88,936.88,936.252,936.952,,1087.252,1081.494,1095.528,1095.528,1095.51,1102.656,1102.656,1102.656,1102.656,952.256
47,103,2180.62,2180.62,2180.62,2180.62,2180.64,2180.64,2180.58,2180.64,2221.547,2221.487,,2532.961,2532.85,2532.85,2523.112,2523.112,2523.5,2523.842,2523.842,2523.386,2251.838
47,105,1378.86,1434.2,1438.94,1438.94,1438.97,1444.13,1457.41,1458.41,1459.32,1463.32,,1941.455,1941.519,1941.637,1885.801,1893.399,1889.569,1845.989,1862.913,1894.091,1744.233
47,107,2323.59,2323.33,2346.63,2366.34,2396.5,2396.5,2406.58,2410.1,2410.1,2407.04,,2699.03,2700.174,2705.816,2698.296,2698.304,2697.468,2697.376,2695.97,2697.07,2437.304
47,109,2105.87,2105.87,2129.15,2128.85,2128.85,2128.85,2128.85,2128.85,2128.89,2130.65,,2569.78,2569.83,2569.83,2569.83,2569.83,2569.83,2569.755,2569.755,2570.949,2182.243
47,111,1454.61,1454,1454,1459.76,1459.76,1459.27,1459.27,1459.29,1481.592,1482.202,,1741.203,1740.855,1740.463,1740.363,1740.477,1740.477,1744.331,1744.231,1742.503,1504.274
47,113,2608.53,2609.75,2609.97,2616.67,2616.67,2625.08,2642.7,2790.39,2786.25,2784.38,,3149.779,3150.251,3152.401,3123.943,3123.435,3123.385,3101.526,3108.136,3123.821,2800.743
47,115,1440.86,1439.6,1484.12,1482.8,1482.8,1486.9,1499.44,1487.34,1504.432,1511.102,,1676.711,1675.007,1675.027,1675.027,1663.325,1665.511,1666.907,1666.987,1671.761,1517.303
47,117,1588.22,1590.5,1590.16,1590.16,1590.16,1590.18,1590.12,1591.2,1626.524,1626.968,,1786.416,1789.418,1799.506,1797.882,1797.502,1797.502,1803.929,1803.829,1809.297,1654.549
47,119,2722.06,2722.66,2737.87,2738.16,2750.38,2751.84,2751.92,2881.31,2881.19,2913.281,,3312.793,3311.813,3313.921,3313.921,3272.723,3194.209,3191.743,3681.46,3214.798,2933.724
47,121,852.72,852.72,848.52,848.42,848.42,849.24,850.18,854.66,862.96,866.76,,984.5,984.5,984.43,989.146,989.146,989.146,989.146,989.146,989.146,874.326
47,123,2305.4,2291.66,2296.92,2302.66,2338.3,2338.32,2338.4,2343.61,2343.61,2341.18,,2705.456,2705.506,2705.476,2697.026,2674.324,2674.314,2674.314,2676.682,2676.682,2435.546
47,125,2846.57,2842.66,2846.62,2853.66,2863.47,3357.54,3272.85,3258.3,3539.633,3538.453,,3815.926,3816.574,3816.384,3806.432,3802.674,3926.028,3938.98,3958.37,3970.89,3753.633
47,127,590.98,590.9,591.14,591.14,591.48,591.48,591.48,591.52,586.26,586.124,,691.628,694.492,694.492,694.492,694.492,694.492,694.492,694.252,694.568,589.048
47,129,1193.98,1183.92,1183.92,1183.92,1183.94,1187.44,1189.41,1189.41,1189.41,1200.388,,1421.941,1422.001,1422.001,1431.733,1434.453,1436.697,1436.697,1437.571,1438.859,1220.37
47,131,2176.16,2176.16,2176.04,2178.66,2167.3,2183.86,2196.21,2194.8,2194.8,2194.86,,2547.563,2554.673,2517.901,2517.059,2525.655,2525.655,2516.684,2516.684,2511.282,2201.642
47,133,1648.14,1648.14,1648.14,1648.14,1648.14,1648.14,1648.14,1648.14,1653.16,1692.745,,1900.083,1902.867,1906.719,1907.297,1907.468,1907.468,1907.448,1910.653,1916.374,1715.386
47,135,1006.28,1006.48,1006.48,1006.48,1006.48,1034.16,1030.48,1031.84,1045.514,1045.514,,1183.99,1183.99,1160.2,1160.2,1160.2,1160.22,1160.184,1164.35,1163.702,1025.162
47,137,650.6,650.66,684.06,684.06,684.06,690.26,690.26,691.46,706.542,704.318,,802.474,802.544,802.544,802.544,802.238,802.42,802.42,802.36,803.588,716.328
47,139,1445.86,1445.86,1481.53,1480.53,1484.03,1525.46,1517.53,1517.53,1518.73,1521.15,,1643.481,1655.943,1660.271,1665.901,1660.301,1660.121,1660.121,1669.469,1669.469,1525.596
47,141,2173.32,2173.32,2174.26,2185.78,2471.53,2472.55,2473.6,2473.6,2473.91,2520.676,,2743.898,2742.884,2747.297,2701.838,2699.432,2699.21,2709.191,2711.567,2712.509,2549.067
47,143,1238.15,1238.15,1238.15,1270.56,1247.88,1296.93,1301.61,1301.61,1302.21,1308.82,,1549.302,1549.302,1549.288,1528.752,1530.001,1529.723,1529.603,1529.993,1531.423,1363.965
47,145,1962.46,1962.47,1961.08,2111.6,2111.5,2154.96,2161.76,2114.33,2117.02,2114.85,,2422.969,2426.832,2426.919,2355.913,2355.813,2355.763,2352.341,2362.235,2355.011,2176.733
47,147,2215.52,2214.88,2216.2,2220.06,2219.88,2234.85,2236.98,2236.24,2363.515,2362.855,,2619.354,2616.784,2616.814,2618.002,2596.382,2560.081,2549.989,2562.543,2570.357,2383.678
47,149,3665.29,3672.05,3672.83,3684.64,3693.29,3711.89,3731.13,3739.82,4440.962,4435.726,,4683.167,4713.677,4719.659,4722.537,4699.687,4664.043,4594.019,4652.04,4727.488,4575.558
47,151,1113.36,1106.9,1209.1,1208.9,1209.1,1208.77,1236.13,1208.77,1208.77,1247.807,,1424.815,1429.905,1429.905,1432.338,1432.338,1433.742,1433.742,1433.742,1433.744,1256.796
47,153,678.17,802.39,813.35,809.97,817.34,822.7,822.7,822.7,822.7,875.756,,982.336,984.746,985.62,985.292,985.292,985.292,985.326,986.704,987.724,881.584
47,155,2524.96,2527.92,2527.92,2547.33,2547.33,2977.33,3048.77,3009.11,3009.11,3009.31,,3379.048,3382.27,3383.298,3341.836,3342.888,3347.622,3313.536,3326.632,3355.724,3264.646
47,157,8959.21,8961.08,8955.66,9000.15,9004.75,9199,9295.87,9338.7,9321.07,9369.17,,11307.442,11338.981,11355.088,11342.982,11359.927,11382.846,11331.363,11352.326,11436.834,11273.622
47,159,1270.88,1271.08,1271.08,1270.98,1270.97,1274.01,1274.01,1270.77,1281.794,1282.056,,1483.166,1482.396,1484.668,1484.754,1483.898,1483.618,1483.618,1484.448,1485.008,1284.492
47,161,1314.36,1313.26,1313.62,1313.2,1313.2,1496.02,1501.65,1458.39,1479.306,1489.818,,1641.354,1641.354,1641.354,1641.224,1637.224,1641.172,1641.082,1641.082,1641.082,1499.337
47,163,3379.77,3416.95,3594.37,3594.65,3597.69,3621.94,3628.21,3636.84,3635.77,3635.11,,3797.809,3797.809,3797.603,3797.691,3797.253,3788.751,3715.185,3749.689,3803.765,3733.081
47,165,2989.94,2989.94,2991.96,3004.74,3010.2,3028.93,3039.01,3067.63,3465.418,3474.678,,3758.352,3762.686,3762.937,3764.237,3745.41,3754.308,3774.909,3797.143,3819.21,3577.153
47,167,1803.09,1788.25,1788.25,1788.25,1802.33,1906.62,1895.12,1895.12,1898.48,1898.48,,2171.191,2171.516,2171.382,2165.783,2150.879,2150.879,2150.879,2150.378,2150.859,1942.191
47,169,463,463,463,463,463,464.62,487.08,464.62,468.452,468.974,,548.894,548.894,541.982,541.982,545.628,545.178,548.306,548.306,548.67,468.61
47,171,697.49,697.71,697.6,706.11,705.89,762.69,762.69,762.69,763.69,763.69,,841.25,841.158,841.242,830.292,831.238,831.218,831.218,831.218,831.218,763.82
47,173,1019.9,1011.96,1009.86,1009.86,1014.01,1014.01,1015.35,1015.35,1015.35,1015.35,,1219.666,1228.844,1228.844,1207.387,1207.387,1207.357,1207.357,1207.357,1210.365,1096.155
47,175,662.58,658.48,658.48,658.76,658.76,658.76,658.76,658.76,672.07,739.544,,865.804,865.804,888.544,888.544,888.544,888.906,891.822,912.138,920.576,796.796
47,177,1855.092,1855.27,1853.97,1870.14,1870.74,1952.89,1952.89,1952.89,1960.389,1960.629,,2194.131,2195.522,2181.054,2169.03,2206.465,2201.945,2201.869,2203.133,2204.833,1984.615
47,179,2522.45,2519.51,2684.86,2728.53,2728.53,2740.66,2740.52,2747.44,2747.44,2748.28,,3077.718,3080.978,3081.838,3068.869,3067.113,3067.462,3031.78,3040.847,3071.228,2857.078
47,181,1924.56,1924.56,1929.98,1932.1,1931.94,1931.94,1931.94,1934.35,1958.294,1963.082,,2292.931,2292.836,2330.742,2330.742,2344.502,2344.502,2344.12,2343.92,2343.684,2028.334
47,183,2432.47,2432.47,2467.762,2469.762,2470.762,2471.512,2474.872,2475.432,2494.712,2494.712,,2879.118,2875.22,2875.194,2873.052,2873.772,2875.218,2875.218,2875.498,2876.356,2541.512
47,185,1560.18,1560.62,1560.62,1572.92,1597.65,1597.71,1601.93,1601.93,1601.93,1604.39,,1902.051,1901.501,1901.501,1859.305,1859.433,1859.433,1859.433,1879.557,1859.039,1609.317
47,187,2826.19,2918.37,2918.33,2922.97,2944.7,2955.1,3248.04,3435.92,3437.322,3635.784,,3965.034,4027.58,4034.092,4040.156,4007.75,4023.058,4073.186,4107.474,4162.534,3979.592
47,189,2553.14,2573.7,2573.7,2578.28,2583.78,2764.54,2788.89,2788.11,2788.71,2920.831,,3324.874,3335.236,3333.42,3362.615,3321.06,3233.425,3236.473,3560.349,3297.329,3057.15
48,1,3143.244,3169.84,3204.104,3208.064,3242.95,3242.308,3259.962,3259.962,3262.828,,,3172.665,3191.809,3112.777,3111.665,3111.665,3111.665,3114.528,3132.476,3136.913,3136.595
48,3,1276.734,1261.236,1261.236,1262.514,1262.514,1265.856,1265.454,1265.454,1265.612,,,1269.75,1272.524,1302.2,1302.134,1302.134,1302.134,1328.165,1328.165,1329.62,1329.678
48,5,3171.946,3170.652,3163.844,3172.209,3175.077,3195.981,3195.649,3199.342,3193.978,,,3083.796,3085.052,3075.459,3077.88,3077.88,3077.88,3030.3,3072.227,3081.307,3082.775
48,7,674.184,675.494,685.051,684.849,701.482,697.685,697.795,673.921,672.231,,,724.705,724.709,786.879,803.805,803.805,803.805,807.137,803.331,803.069,803.079
48,9,1476.434,1479.408,1480.248,1480.248,1480.248,1479.892,1487.868,1487.868,1495.144,,,1531.228,1533.272,1519.866,1519.834,1519.834,1519.834,1545.316,1545.316,1545.268,1545.268
48,11,1229.46,1229.399,1252.443,1252.443,1258.233,1258.249,1258.027,1258.027,1258.061,,,1260.923,1260.923,1269.135,1269.135,1269.135,1269.135,1269.008,1269.008,1269.378,1269.36
48,13,2665.974,2664.311,2665.411,2663.119,2663.119,2667.135,2667.289,2667.338,2668.696,,,2662.966,2662.966,2745.116,2743.022,2743.022,2743.022,2866.745,2866.745,2866.46,2866.46
48,15,1975.398,2000.064,1993.078,1992.57,1992.57,1994.485,1995.059,2013.413,2004.771,,,2081.833,2080.797,2076.603,2076.535,2076.535,2076.535,2079.81,2079.81,2098.719,2104.703
48,17,2130.704,2130.704,2126.724,2126.724,2126.724,2126.724,2126.852,2126.778,2135.162,,,2133.134,2133.171,2141.713,2141.703,2141.703,2141.703,2140.19,2140.19,2141.332,2141.332
48,19,1378.982,1344.032,1344.032,1319.474,1319.46,1313.612,1325.405,1337.667,1341.193,,,1327.815,1327.815,1329.237,1329.273,1329.273,1329.273,1309.13,1309.13,1308.586,1308.586
48,21,2633.64,2631.691,2634.517,2629.233,2781.087,2804.059,2804.353,2807.223,2794.475,,,2914.219,2931.387,3019.987,2915.849,2915.849,2915.849,2925.197,2938.995,2937.688,2956.91
48,23,1193.022,1192.642,1190.784,1191.652,1191.652,1191.49,1191.492,1190.854,1189.338,,,1250.754,1233.646,1231.732,1266.516,1265.552,1265.552,1265.55,1265.55,1265.38,1265.38
48,25,1804.47,1811.21,1811.944,1812.038,1810.614,1817.002,1817.496,1822.249,1819.935,,,1843.893,1843.861,1737.395,1736.47,1736.47,1736.47,1734.683,1740.124,1744.942,1746.279
48,27,5544.72,5368.883,5380.519,5406.174,5475.48,5470.248,5483.507,5514.491,5501.401,,,6210.774,6224.259,6419.308,6433.603,6433.603,6433.603,6433.336,6465.436,6459.278,6461.554
48,29,14662.856,13815.598,13872.642,13806.811,13825.697,13989.759,14080.921,14008.053,14319.973,,,16171.584,16339.115,16846.447,16975.537,16975.537,16975.537,17317.761,17402.424,17403.532,17409.355
48,31,921.28,916.204,915.62,915.62,937.426,936.544,936.128,931.35,931.3,,,922.434,922.372,951.554,951.836,951.836,951.836,950.163,966.246,968.34,968.426
48,33,754.008,754.008,754.008,753.492,753.492,753.492,817.472,817.222,812.208,,,793.34,793.34,793.34,793.346,793.346,793.346,793.684,793.684,793.686,793.686
48,35,2202.07,2202.878,2200.316,2200.316,2200.316,2200.316,2199.878,2199.878,2199.878,,,2195.28,2195.28,2230.677,2230.787,2230.787,2230.787,2230.256,2230.256,2228.981,2228.981
48,37,3718.427,3632.683,3644.402,3642.906,3676.932,3682.98,3698.908,3723.9,3728.04,,,3738.517,3746.874,3588.939,3599.253,3599.253,3599.253,3597.956,3605.032,3602.404,3608.352
48,39,5477.288,5357.388,5350.006,5343.036,5435.03,5452.496,5452.36,5494.022,5483.504,,,6121.215,6153.711,5884.909,5928.207,5928.207,5928.207,5849.637,5852.74,6051.709,6077.292
48,41,2942,2914.569,2955.603,2957.413,2968.591,2984.977,3002.137,3021.047,3059.246,,,3076.008,3089.932,3125.918,3147.658,3147.658,3147.658,3156.04,3205.792,3207.115,3208.929
48,43,1037.89,1028.294,1687.834,1688.144,1688.144,1688.016,1688.016,1688.016,1705.392,,,1703.132,1702.886,1709.262,1709.222,1709.222,1709.222,1707.302,1707.302,1746.804,1752.286
48,45,1138.088,1138.088,1138.088,1137.106,1137.106,1137.106,1137.032,1137.032,1136.804,,,1135.262,1135.262,1134.108,1134.108,1134.108,1134.108,1134.114,1134.114,1134.108,1133.804
48,47,609.044,574.652,574.652,574.256,579.206,578.981,579.165,579.165,579.575,,,578.596,578.612,611.418,633.957,633.957,633.957,633.607,633.607,639.88,647.913
