YEAR,STATE_CODE,COUNTY_CODE,LNMILES
2005,49.0,51.0,1432.22
2005,49.0,53.0,3406.86
2005,49.0,55.0,2100.61
2005,49.0,57.0,2604.82
2005,50.0,1.0,2126.597
2005,50.0,3.0,1590.314
2005,50.0,5.0,2406.906
2005,50.0,7.0,2531.629
2005,50.0,9.0,692.812
2005,50.0,11.0,2218.858
2005,50.0,13.0,362.75
2005,50.0,15.0,1217.768
2005,50.0,17.0,2453.366
2005,50.0,19.0,2155.285
2005,50.0,21.0,2751.305
2005,50.0,23.0,2358.732
2005,50.0,25.0,2866.82
2005,50.0,27.0,3863.309
2005,51.0,1.0,1464.72
2005,51.0,3.0,2212.63
2005,51.0,5.0,1012.32
2005,51.0,7.0,841.1
2005,51.0,9.0,1554.99
2005,51.0,11.0,1019.67
2005,51.0,13.0,1058.16
2005,51.0,15.0,2908.82
2005,51.0,17.0,860.86
2005,51.0,19.0,2394.48
2005,51.0,21.0,700.34
2005,51.0,23.0,1682.48
2005,51.0,25.0,1515.92
2005,51.0,27.0,1108.88
2005,51.0,29.0,1339.99
2005,51.0,31.0,1694.85
2005,51.0,33.0,1488.92
2005,51.0,35.0,2079.43
2005,51.0,36.0,364.68
2005,51.0,37.0,1231.68
2005,51.0,41.0,3807.6
2005,51.0,43.0,586.04
2005,51.0,45.0,683.54
2005,51.0,47.0,1291.55
2005,51.0,49.0,698.16
2005,51.0,51.0,972.85
2005,51.0,53.0,1418.18
2005,51.0,57.0,708.52
2005,51.0,59.0,6959.59
2005,51.0,61.0,2146.16
2005,51.0,63.0,1456.68
2005,51.0,65.0,709.82
2005,51.0,67.0,2463.65
2005,51.0,69.0,1628.2
2005,51.0,71.0,1062.65
2005,51.0,73.0,806.72
2005,51.0,75.0,924.41
2005,51.0,77.0,1602.38
2005,51.0,79.0,504.96
2005,51.0,81.0,729.08
2005,51.0,83.0,2105.89
2005,51.0,85.0,2121.31
2005,51.0,87.0,3441.73
2005,51.0,89.0,1722.38
2005,51.0,91.0,592.78
2005,51.0,93.0,1196.04
2005,51.0,95.0,852.33
2005,51.0,97.0,725.73
2005,51.0,99.0,559.54
2005,51.0,101.0,651.88
2005,51.0,103.0,552.41
2005,51.0,105.0,1486.82
2005,51.0,107.0,2490.67
2005,51.0,109.0,1368.57
2005,51.0,111.0,1135.3
2005,51.0,113.0,840.02
2005,51.0,115.0,349.94
2005,51.0,117.0,2056.62
2005,51.0,119.0,475.33
2005,51.0,121.0,1703.68
2005,51.0,125.0,1240.57
2005,51.0,127.0,670.53
2005,51.0,131.0,714.09
2005,51.0,133.0,806.79
2005,51.0,135.0,915.45
2005,51.0,137.0,953.32
2005,51.0,139.0,946.74
2005,51.0,141.0,1521.58
2005,51.0,143.0,3410.95
2005,51.0,145.0,734.28
2005,51.0,147.0,1144.57
2005,51.0,149.0,888.01
2005,51.0,153.0,2658.87
2005,51.0,155.0,1129.52
2005,51.0,157.0,658.13
2005,51.0,159.0,530.63
2005,51.0,161.0,1575.52
2005,51.0,163.0,1832.92
2005,51.0,165.0,2569.12
2005,51.0,167.0,1545.53
2005,51.0,169.0,1747.14
2005,51.0,171.0,1821.21
2005,51.0,173.0,1320.33
2005,51.0,175.0,1630.18
2005,51.0,177.0,1740.0
2005,51.0,179.0,1426.24
2005,51.0,181.0,600.7
2005,51.0,183.0,1225.72
2005,51.0,185.0,1513.08
2005,51.0,187.0,757.44
2005,51.0,191.0,2057.13
2005,51.0,193.0,850.04
2005,51.0,195.0,1270.71
2005,51.0,197.0,1549.97
2005,51.0,199.0,831.21
2005,51.0,510.0,544.97
2005,51.0,515.0,103.89
2005,51.0,520.0,312.54
2005,51.0,530.0,88.46
2005,51.0,540.0,300.58
2005,51.0,550.0,2408.04
2005,51.0,560.0,53.75
2005,51.0,570.0,211.19
2005,51.0,580.0,90.79
2005,51.0,590.0,753.06
2005,51.0,595.0,103.43
2005,51.0,600.0,173.28
2005,51.0,610.0,72.16
2005,51.0,620.0,109.48
2005,51.0,630.0,193.84
2005,51.0,640.0,131.16
2005,51.0,650.0,1177.58
2005,51.0,660.0,325.0
2005,51.0,670.0,286.77
2005,51.0,678.0,58.06
2005,51.0,680.0,837.1
2005,51.0,683.0,238.36
2005,51.0,685.0,53.52
2005,51.0,690.0,215.91
2005,51.0,700.0,1263.31
2005,51.0,710.0,1862.68
2005,51.0,720.0,78.92
2005,51.0,730.0,474.75
2005,51.0,735.0,107.88
2005,51.0,740.0,971.42
2005,51.0,750.0,151.23
2005,51.0,760.0,2018.28
2005,51.0,770.0,1052.63
2005,51.0,775.0,293.53
2005,51.0,780.0,137.19
2005,51.0,790.0,287.85
2005,51.0,800.0,1607.92
2005,51.0,810.0,3384.91
2005,51.0,820.0,250.65
2005,51.0,830.0,129.54
2005,51.0,840.0,207.76
2005,53.0,1.0,5281.98
2005,53.0,3.0,1275.357
2005,53.0,5.0,4162.997
2005,53.0,7.0,4466.63
2005,53.0,9.0,2316.346
2005,53.0,11.0,5838.227
2005,53.0,13.0,1696.1
2005,53.0,15.0,2549.214
2005,53.0,17.0,6052.284
2005,53.0,19.0,3629.74
2005,53.0,21.0,3758.592
2005,53.0,23.0,1209.62
2005,53.0,25.0,7761.218
2005,53.0,27.0,3302.18
2005,53.0,29.0,2783.588
2005,53.0,31.0,1835.002
2005,53.0,33.0,17992.731
2005,53.0,35.0,3625.626
2005,53.0,37.0,4941.572
2005,53.0,39.0,2947.04
2005,53.0,41.0,3555.161
2005,53.0,43.0,5063.52
2005,53.0,45.0,1904.878
2005,53.0,47.0,6839.1
2005,53.0,49.0,1471.64
2005,53.0,51.0,3186.44
2005,53.0,53.0,10826.455
2005,53.0,55.0,688.46
2005,53.0,57.0,3256.795
2005,53.0,59.0,1718.64
2005,53.0,61.0,8488.65
2005,53.0,63.0,9877.189
2005,53.0,65.0,4731.69
2005,53.0,67.0,3457.228
2005,53.0,69.0,379.54
2005,53.0,71.0,2700.942
2005,53.0,73.0,3909.224
2005,53.0,75.0,4868.18
2005,53.0,77.0,9614.93
2005,54.0,1.0,1301.02
2005,54.0,3.0,1431.15
2005,54.0,5.0,900.04
2005,54.0,7.0,1656.18
2005,54.0,9.0,546.02
2005,54.0,11.0,1770.75
2005,54.0,13.0,914.2
2005,54.0,15.0,1053.12
2005,54.0,17.0,1067.46
2005,54.0,19.0,2060.7
2005,54.0,21.0,938.56
2005,54.0,23.0,762.9
2005,54.0,25.0,2341.61
2005,54.0,27.0,1379.54
2005,54.0,29.0,632.97
2005,54.0,31.0,1085.74
2005,54.0,33.0,1977.83
2005,54.0,35.0,1866.48
2005,54.0,37.0,960.34
2005,54.0,39.0,3810.88
2005,54.0,41.0,1470.3
2005,54.0,43.0,1304.54
2005,54.0,45.0,1097.77
2005,54.0,47.0,1366.82
2005,54.0,49.0,1627.06
2005,54.0,51.0,1250.9
2005,54.0,53.0,1586.92
2005,54.0,55.0,2208.0
2005,54.0,57.0,853.8
2005,54.0,59.0,954.52
2005,54.0,61.0,1940.7
2005,54.0,63.0,1255.22
2005,54.0,65.0,794.4
2005,54.0,67.0,1476.91
2005,54.0,69.0,808.44
2005,54.0,71.0,1210.83
2005,54.0,73.0,491.74
2005,54.0,75.0,1479.19
2005,54.0,77.0,2353.21
2005,54.0,79.0,1391.21
2005,54.0,81.0,2238.25
2005,54.0,83.0,2005.82
2005,54.0,85.0,1614.92
2005,54.0,87.0,1608.8
2005,54.0,89.0,1236.39
2005,54.0,91.0,835.8
2005,54.0,93.0,1121.9
2005,54.0,95.0,818.26
2005,54.0,97.0,1468.14
2005,54.0,99.0,1799.04
2005,54.0,101.0,986.72
2005,54.0,103.0,1167.08
2005,54.0,105.0,776.18
2005,54.0,107.0,2077.99
2005,54.0,109.0,1086.42
2005,55.0,1.0,2879.876
2005,55.0,3.0,2345.718
2005,55.0,5.0,4085.644
2005,55.0,7.0,4390.796
2005,55.0,9.0,4994.178
2005,55.0,11.0,2085.432
2005,55.0,13.0,3152.52
2005,55.0,15.0,1740.477
2005,55.0,17.0,4405.3
2005,55.0,19.0,4450.984
2005,55.0,21.0,3587.212
2005,55.0,23.0,2171.756
2005,55.0,25.0,8727.0
2005,55.0,27.0,4151.484
2005,55.0,29.0,2529.072
2005,55.0,31.0,4304.23
2005,55.0,33.0,3568.184
2005,55.0,35.0,3291.057
2005,55.0,37.0,1056.922
2005,55.0,39.0,3656.738
2005,55.0,41.0,2114.968
2005,55.0,43.0,4276.346
2005,55.0,45.0,2535.446
2005,55.0,47.0,1401.842
2005,55.0,49.0,2693.292
2005,55.0,51.0,1590.484
2005,55.0,53.0,3058.946
2005,55.0,55.0,2887.87
2005,55.0,57.0,3121.824
2005,55.0,59.0,2355.706
2005,55.0,61.0,1644.92
2005,55.0,63.0,2490.338
2005,55.0,65.0,2333.6
2005,55.0,67.0,2316.89
2005,55.0,69.0,2702.976
2005,55.0,71.0,3433.896
2005,55.0,73.0,6946.348
2005,55.0,75.0,4678.976
2005,55.0,77.0,1764.472
2005,55.0,78.0,907.842
2005,55.0,79.0,7043.501
2005,55.0,81.0,3389.176
2005,55.0,83.0,4126.232
2005,55.0,85.0,3446.972
2005,55.0,87.0,4106.539
2005,55.0,89.0,1967.165
2005,55.0,91.0,920.524
2005,55.0,93.0,2592.068
2005,55.0,95.0,3964.666
2005,55.0,97.0,3906.834
2005,55.0,99.0,2885.306
2005,55.0,101.0,2785.13
2005,55.0,103.0,2273.778
2005,55.0,105.0,4293.328
2005,55.0,107.0,2479.926
2005,55.0,109.0,3915.826
2005,55.0,111.0,3693.22
2005,55.0,113.0,3032.244
2005,55.0,115.0,3771.386
2005,55.0,117.0,3248.326
2005,55.0,119.0,2912.372
2005,55.0,121.0,2708.436
2005,55.0,123.0,3298.526
2005,55.0,125.0,3203.524
2005,55.0,127.0,3157.044
2005,55.0,129.0,2890.354
2005,55.0,131.0,3175.436
2005,55.0,133.0,6385.628
2005,55.0,135.0,3405.252
2005,55.0,137.0,2705.142
2005,55.0,139.0,3344.88
2005,55.0,141.0,3615.462
2005,56.0,1.0,2760.086
2005,56.0,3.0,1996.482
2005,56.0,5.0,3086.89
2005,56.0,7.0,4315.694
2005,56.0,9.0,2193.154
2005,56.0,11.0,2395.766
2005,56.0,13.0,4306.634
2005,56.0,15.0,2631.598
2005,56.0,17.0,787.04
2005,56.0,19.0,2160.284
2005,56.0,21.0,4609.448
2005,56.0,23.0,2023.604
2005,56.0,25.0,3278.294
2005,56.0,27.0,1573.756
2005,56.0,29.0,2456.292
2005,56.0,31.0,2052.028
2005,56.0,33.0,2196.934
2005,56.0,35.0,1874.778
2005,56.0,37.0,4317.518
2005,56.0,39.0,1538.908
2005,56.0,41.0,1635.538
2005,56.0,43.0,896.412
2005,56.0,45.0,1686.046
2005,56.0,47.0,751.364
2006,1.0,1.0,1697.992
2006,1.0,3.0,4928.932
2006,1.0,5.0,2366.894
2006,1.0,7.0,1756.661
2006,1.0,9.0,2667.206
2006,1.0,11.0,1402.572
2006,1.0,13.0,2279.676
2006,1.0,15.0,4678.918
2006,1.0,17.0,2006.86
2006,1.0,19.0,2036.264
2006,1.0,21.0,3013.176
2006,1.0,23.0,1691.002
2006,1.0,25.0,2373.138
2006,1.0,27.0,2141.656
2006,1.0,29.0,2036.776
2006,1.0,31.0,2575.328
2006,1.0,33.0,2503.296
2006,1.0,35.0,1995.94
2006,1.0,37.0,1743.064
2006,1.0,39.0,3789.78
2006,1.0,41.0,1913.32
2006,1.0,43.0,3843.318
2006,1.0,45.0,2537.132
2006,1.0,47.0,2436.346
2006,1.0,49.0,4153.752
2006,1.0,51.0,2617.916
2006,1.0,53.0,2824.742
2006,1.0,55.0,3851.896
2006,1.0,57.0,2308.96
2006,1.0,59.0,2293.062
2006,1.0,61.0,2449.622
2006,1.0,63.0,1328.914
2006,1.0,65.0,1684.548
2006,1.0,67.0,1902.78
2006,1.0,69.0,3699.268
2006,1.0,71.0,3668.996
2006,1.0,73.0,14758.176
2006,1.0,75.0,2417.94
2006,1.0,77.0,4110.192
2006,1.0,79.0,2636.562
2006,1.0,81.0,3365.222
2006,1.0,83.0,2742.006
2006,1.0,85.0,1317.956
2006,1.0,87.0,1832.8
2006,1.0,89.0,5840.242
2006,1.0,91.0,2059.022
2006,1.0,93.0,3221.756
2006,1.0,95.0,3167.192
2006,1.0,97.0,7813.766
2006,1.0,99.0,2267.891
2006,1.0,101.0,4513.212
2006,1.0,103.0,3875.254
2006,1.0,105.0,1724.018
2006,1.0,107.0,2283.576
2006,1.0,109.0,2143.074
2006,1.0,111.0,2396.152
2006,1.0,113.0,2602.218
2006,1.0,115.0,2868.81
2006,1.0,117.0,3295.828
2006,1.0,119.0,1925.416
2006,1.0,121.0,3285.646
2006,1.0,123.0,3197.992
2006,1.0,125.0,5799.254
2006,1.0,127.0,3638.368
2006,1.0,129.0,1958.706
2006,1.0,131.0,1688.634
2006,1.0,133.0,2052.612
2006,2.0,1.0,12699.061
2006,2.0,2.0,12784.26
2006,2.0,3.0,4393.174
2006,2.0,999.0,88.586
2006,4.0,1.0,8443.966
2006,4.0,3.0,6032.935
2006,4.0,5.0,10703.895
2006,4.0,7.0,3352.356
2006,4.0,9.0,2864.657
2006,4.0,11.0,1387.957
2006,4.0,12.0,3338.97
2006,4.0,13.0,37205.946
2006,4.0,15.0,9215.435
2006,4.0,17.0,7967.002
2006,4.0,19.0,14238.659
2006,4.0,21.0,9385.007
2006,4.0,23.0,2443.769
2006,4.0,25.0,6923.073
2006,4.0,27.0,7347.26
2006,5.0,1.0,3361.98
2006,5.0,3.0,2485.77
2006,5.0,5.0,3405.26
2006,5.0,7.0,6540.78
2006,5.0,9.0,2882.88
2006,5.0,11.0,1528.49
2006,5.0,13.0,2203.46
2006,5.0,15.0,2995.29
2006,5.0,17.0,2012.19
2006,5.0,19.0,2447.45
2006,5.0,21.0,2386.84
2006,5.0,23.0,2790.29
2006,5.0,25.0,1485.67
2006,5.0,27.0,2567.17
2006,5.0,29.0,2218.44
2006,5.0,31.0,3952.17
2006,5.0,33.0,2580.2
2006,5.0,35.0,2718.78
2006,5.0,37.0,2348.01
2006,5.0,39.0,1685.39
2006,5.0,41.0,2316.56
2006,5.0,43.0,1887.61
2006,5.0,45.0,3656.73
2006,5.0,47.0,2137.56
2006,5.0,49.0,2348.75
2006,5.0,51.0,3546.21
2006,5.0,53.0,1775.8
2006,5.0,55.0,2553.99
2006,5.0,57.0,2689.54
2006,5.0,59.0,2206.75
2006,5.0,61.0,1910.71
2006,5.0,63.0,2921.1
2006,5.0,65.0,2279.8
2006,5.0,67.0,2417.68
2006,5.0,69.0,3957.55
2006,5.0,71.0,2442.74
2006,5.0,73.0,1569.43
2006,5.0,75.0,2201.65
2006,5.0,77.0,2176.09
2006,5.0,79.0,1622.58
2006,5.0,81.0,1524.15
2006,5.0,83.0,2527.71
2006,5.0,85.0,3215.11
2006,5.0,87.0,2778.67
2006,5.0,89.0,2686.17
2006,5.0,91.0,3094.51
2006,5.0,93.0,3520.34
2006,5.0,95.0,1515.99
2006,5.0,97.0,2382.08
2006,5.0,99.0,1738.64
2006,5.0,101.0,2176.72
2006,5.0,103.0,2219.24
2006,5.0,105.0,2153.93
2006,5.0,107.0,2209.42
2006,5.0,109.0,1417.99
2006,5.0,111.0,3246.62
2006,5.0,113.0,2723.34
2006,5.0,115.0,3519.32
2006,5.0,117.0,2075.67
2006,5.0,119.0,7853.72
2006,5.0,121.0,2449.64
2006,5.0,123.0,2531.83
2006,5.0,125.0,3156.85
2006,5.0,127.0,2793.82
2006,5.0,129.0,2148.52
2006,5.0,131.0,4342.17
2006,5.0,133.0,1989.45
2006,5.0,135.0,2655.08
2006,5.0,137.0,1895.14
2006,5.0,139.0,3311.84
2006,5.0,141.0,2666.01
2006,5.0,143.0,5964.37
2006,5.0,145.0,3967.29
2006,5.0,147.0,1490.15
2006,5.0,149.0,3084.16
2006,6.0,1.0,8790.121
2006,6.0,3.0,574.664
2006,6.0,5.0,1346.226
2006,6.0,7.0,4462.158
2006,6.0,9.0,2110.742
2006,6.0,11.0,1944.313
2006,6.0,13.0,7249.895
2006,6.0,15.0,1719.756
2006,6.0,17.0,4425.686
2006,6.0,19.0,15606.034
2006,6.0,21.0,2306.414
2006,6.0,23.0,5151.509
2006,6.0,25.0,7284.832
2006,6.0,27.0,3959.854
2006,6.0,29.0,14142.193
2006,6.0,31.0,3264.8
2006,6.0,33.0,2127.012
2006,6.0,35.0,3274.237
2006,6.0,37.0,52006.735
2006,6.0,39.0,4587.644
2006,6.0,41.0,2673.598
2006,6.0,43.0,1746.39
2006,6.0,45.0,3855.741
2006,6.0,47.0,5236.771
2006,6.0,49.0,3519.084
2006,6.0,51.0,2971.446
2006,6.0,53.0,5222.028
2006,6.0,55.0,1828.188
2006,6.0,57.0,2355.129
2006,6.0,59.0,17054.414
2006,6.0,61.0,4923.311
2006,6.0,63.0,3712.536
2006,6.0,65.0,18405.654
2006,6.0,67.0,10914.752
2006,6.0,69.0,1679.845
2006,6.0,71.0,23321.535
2006,6.0,73.0,22299.642
2006,6.0,75.0,2408.43
2006,6.0,77.0,7429.962
2006,6.0,79.0,4936.098
2006,6.0,81.0,4811.159
2006,6.0,83.0,5351.358
2006,6.0,85.0,11556.801
2006,6.0,87.0,2383.944
2006,6.0,89.0,5519.775
2006,6.0,91.0,1584.062
2006,6.0,93.0,6914.32
2006,6.0,95.0,4389.412
2006,6.0,97.0,5701.485
2006,6.0,99.0,6040.286
2006,6.0,101.0,2293.243
2006,6.0,103.0,3496.596
2006,6.0,105.0,3367.002
2006,6.0,107.0,9946.416
2006,6.0,109.0,2297.36
2006,6.0,111.0,6846.78
2006,6.0,113.0,3218.12
2006,6.0,115.0,1748.78
2006,8.0,1.0,5738.658
2006,8.0,3.0,1668.66
2006,8.0,5.0,5399.097
2006,8.0,7.0,1479.743
2006,8.0,9.0,4174.793
2006,8.0,11.0,1780.254
2006,8.0,13.0,3838.951
2006,8.0,14.0,528.628
2006,8.0,15.0,1417.646
2006,8.0,17.0,2490.614
2006,8.0,19.0,815.201
2006,8.0,21.0,1626.484
2006,8.0,23.0,3599.929
2006,8.0,25.0,1119.318
2006,8.0,27.0,955.204
2006,8.0,29.0,2057.831
2006,8.0,31.0,4573.352
2006,8.0,33.0,1317.662
2006,8.0,35.0,4016.112
2006,8.0,37.0,2006.0
2006,8.0,39.0,2977.093
2006,8.0,41.0,9054.298
2006,8.0,43.0,1993.12
2006,8.0,45.0,2670.522
2006,8.0,47.0,483.118
2006,8.0,49.0,2232.624
2006,8.0,51.0,2525.141
2006,8.0,53.0,591.26
2006,8.0,55.0,1878.8
2006,8.0,57.0,1457.039
2006,8.0,59.0,6277.743
2006,8.0,61.0,2678.88
2006,8.0,63.0,4951.91
2006,8.0,65.0,555.745
2006,8.0,67.0,2395.327
2006,8.0,69.0,5588.071
2006,8.0,71.0,3946.64
2006,8.0,73.0,3563.903
2006,8.0,75.0,4506.27
2006,8.0,77.0,4660.703
2006,8.0,79.0,634.151
2006,8.0,81.0,4149.78
2006,8.0,83.0,2786.859
2006,8.0,85.0,3631.867
2006,8.0,87.0,2846.405
2006,8.0,89.0,1977.354
2006,8.0,91.0,672.464
2006,8.0,93.0,4199.72
2006,8.0,95.0,2309.478
2006,8.0,97.0,921.442
2006,8.0,99.0,3028.64
2006,8.0,101.0,4693.275
2006,8.0,103.0,2721.762
2006,8.0,105.0,1586.315
2006,8.0,107.0,2197.061
2006,8.0,109.0,2594.469
2006,8.0,111.0,498.859
2006,8.0,113.0,1660.496
2006,8.0,115.0,1572.686
2006,8.0,117.0,1009.309
2006,8.0,119.0,1410.932
2006,8.0,121.0,5243.443
2006,8.0,123.0,9851.944
2006,8.0,125.0,5136.101
2006,9.0,1.0,9146.48
2006,9.0,3.0,9181.45
2006,9.0,5.0,5132.03
2006,9.0,7.0,2945.77
2006,9.0,9.0,8403.84
2006,9.0,11.0,4732.98
2006,9.0,13.0,2851.77
2006,9.0,15.0,2918.86
2006,10.0,1.0,3093.756
2006,10.0,3.0,5430.38
2006,10.0,5.0,4871.07
2006,11.0,1.0,1309.542
2006,11.0,2.0,643.624
2006,11.0,3.0,498.807
2006,11.0,4.0,202.646
2006,11.0,5.0,882.412
2006,12.0,1.0,4038.988
2006,12.0,3.0,2067.081
2006,12.0,5.0,3362.959
2006,12.0,7.0,940.112
2006,12.0,9.0,7706.163
2006,12.0,11.0,12592.792
2006,12.0,13.0,1183.538
2006,12.0,15.0,4963.258
2006,12.0,17.0,5068.089
2006,12.0,19.0,2620.933
2006,12.0,21.0,3738.056
2006,12.0,23.0,3050.752
2006,12.0,27.0,1056.709
2006,12.0,29.0,1229.638
2006,12.0,31.0,9848.939
2006,12.0,33.0,4722.69
2006,12.0,35.0,2928.556
2006,12.0,37.0,938.2
2006,12.0,39.0,2089.067
2006,12.0,41.0,1148.096
2006,12.0,43.0,790.874
2006,12.0,45.0,770.578
2006,12.0,47.0,1446.82
2006,12.0,49.0,1335.826
2006,12.0,51.0,1268.142
2006,12.0,53.0,3870.385
2006,12.0,55.0,3455.564
2006,12.0,57.0,11678.099
2006,12.0,59.0,1878.71
2006,12.0,61.0,2315.826
2006,12.0,63.0,3606.248
2006,12.0,65.0,1499.366
2006,12.0,67.0,991.24
2006,12.0,69.0,4872.587
2006,12.0,71.0,9577.975
2006,12.0,73.0,3484.171
2006,12.0,75.0,2803.654
2006,12.0,77.0,1587.622
2006,12.0,79.0,1823.067
2006,12.0,81.0,4052.199
2006,12.0,83.0,7888.59
2006,12.0,85.0,1765.204
2006,12.0,86.0,19899.966
2006,12.0,87.0,1538.292
2006,12.0,89.0,2205.412
2006,12.0,91.0,3310.325
2006,12.0,93.0,1083.474
2006,12.0,95.0,10317.019
2006,12.0,97.0,3284.595
2006,12.0,99.0,9723.861
2006,12.0,101.0,4591.762
2006,12.0,103.0,8367.092
2006,12.0,105.0,9431.085
2006,12.0,107.0,4057.599
2006,12.0,109.0,2632.498
2006,12.0,111.0,3755.145
2006,12.0,113.0,4017.965
2006,12.0,115.0,5082.269
2006,12.0,117.0,3701.586
2006,12.0,119.0,1748.749
2006,12.0,121.0,3139.08
2006,12.0,123.0,1930.9
2006,12.0,125.0,668.53
2006,12.0,127.0,7388.348
2006,12.0,129.0,2208.926
2006,12.0,131.0,3001.161
2006,12.0,133.0,2626.035
2006,13.0,1.0,2211.54
2006,13.0,3.0,1007.74
2006,13.0,5.0,1204.46
2006,13.0,7.0,714.66
2006,13.0,9.0,1175.45
2006,13.0,11.0,982.35
2006,13.0,13.0,1187.48
2006,13.0,15.0,2642.4
2006,13.0,17.0,1028.48
2006,13.0,19.0,1681.04
2006,13.0,21.0,2586.53
2006,13.0,23.0,862.66
2006,13.0,25.0,1331.1
2006,13.0,27.0,1574.28
2006,13.0,29.0,968.16
2006,13.0,31.0,3076.43
2006,13.0,33.0,2143.13
2006,13.0,35.0,873.86
2006,13.0,37.0,688.62
2006,13.0,39.0,1330.02
2006,13.0,43.0,1028.18
2006,13.0,45.0,2923.9
2006,13.0,47.0,1146.46
2006,13.0,49.0,905.87
2006,13.0,51.0,2968.93
2006,13.0,53.0,246.9
2006,13.0,55.0,1194.84
2006,13.0,57.0,2821.42
2006,13.0,59.0,1307.89
2006,13.0,61.0,524.27
2006,13.0,63.0,2335.59
2006,13.0,65.0,1172.0
2006,13.0,67.0,6759.53
2006,13.0,69.0,2409.93
2006,13.0,71.0,2367.75
2006,13.0,73.0,1586.04
2006,13.0,75.0,1132.54
2006,13.0,77.0,2514.37
2006,13.0,79.0,818.27
2006,13.0,81.0,1456.71
2006,13.0,83.0,743.33
2006,13.0,85.0,741.76
2006,13.0,87.0,2114.35
2006,13.0,89.0,5489.22
2006,13.0,91.0,1875.37
2006,13.0,93.0,1609.15
2006,13.0,95.0,1797.61
2006,13.0,97.0,1899.14
2006,13.0,99.0,1442.93
2006,13.0,101.0,529.2
2006,13.0,103.0,1511.88
2006,13.0,105.0,1374.69
2006,13.0,107.0,2521.2
2006,13.0,109.0,761.38
2006,13.0,111.0,1321.79
2006,13.0,113.0,1815.5
2006,13.0,115.0,2360.72
2006,13.0,117.0,1861.57
2006,13.0,119.0,1359.98
2006,13.0,121.0,8387.08
2006,13.0,123.0,1223.69
2006,13.0,125.0,453.26
2006,13.0,127.0,1627.83
2006,13.0,129.0,1659.78
2006,13.0,131.0,1682.57
2006,13.0,133.0,1216.34
2006,13.0,135.0,7809.59
2006,13.0,137.0,1523.79
2006,13.0,139.0,2997.64
2006,13.0,141.0,1170.19
2006,13.0,143.0,1363.9
2006,13.0,145.0,1498.93
2006,13.0,147.0,1363.96
2006,13.0,149.0,890.25
2006,13.0,151.0,2791.56
2006,13.0,153.0,2400.42
2006,13.0,155.0,1178.12
2006,13.0,157.0,1885.72
2006,13.0,159.0,1361.2
2006,13.0,161.0,1318.54
2006,13.0,163.0,1706.21
2006,13.0,165.0,1062.92
2006,13.0,167.0,1074.08
2006,13.0,169.0,1154.33
2006,13.0,171.0,851.83
2006,13.0,173.0,668.15
2006,13.0,175.0,3290.81
2006,13.0,177.0,1065.71
2006,13.0,179.0,1112.27
2006,13.0,181.0,709.88
2006,13.0,183.0,680.84
2006,13.0,185.0,2804.04
2006,13.0,187.0,1110.21
2006,13.0,189.0,1038.74
2006,13.0,191.0,726.44
2006,13.0,193.0,1188.4
2006,13.0,195.0,1420.65
2006,13.0,197.0,898.25
2006,13.0,199.0,1674.78
2006,13.0,201.0,957.15
2006,13.0,205.0,1870.34
2006,13.0,207.0,1412.4
2006,13.0,209.0,918.28
2006,13.0,211.0,1215.53
2006,13.0,213.0,1252.22
2006,13.0,215.0,2266.67
2006,13.0,217.0,2015.03
2006,13.0,219.0,1025.01
2006,13.0,221.0,1127.06
2006,13.0,223.0,1849.45
2006,13.0,225.0,817.99
2006,13.0,227.0,1045.06
2006,13.0,229.0,1492.14
2006,13.0,231.0,892.04
2006,13.0,233.0,1470.31
2006,13.0,235.0,835.28
2006,13.0,237.0,1352.21
2006,13.0,239.0,370.48
2006,13.0,241.0,1206.2
2006,13.0,243.0,1043.99
2006,13.0,245.0,2567.22
2006,13.0,247.0,1193.32
2006,13.0,249.0,470.4
2006,13.0,251.0,1588.93
2006,13.0,253.0,951.32
2006,13.0,255.0,1431.55
2006,13.0,257.0,1112.03
2006,13.0,259.0,913.3
2006,13.0,261.0,1595.95
2006,13.0,263.0,956.22
2006,13.0,265.0,489.8
2006,13.0,267.0,1921.94
2006,13.0,269.0,1206.63
2006,13.0,271.0,1296.1
2006,13.0,273.0,1053.54
2006,13.0,275.0,2114.49
2006,13.0,277.0,1671.1
2006,13.0,279.0,1620.26
2006,13.0,281.0,657.42
2006,13.0,283.0,864.64
2006,13.0,285.0,2031.03
2006,13.0,287.0,1111.78
2006,13.0,289.0,925.72
2006,13.0,291.0,1252.27
2006,13.0,293.0,1232.84
2006,13.0,295.0,1951.54
2006,13.0,297.0,1939.19
2006,13.0,299.0,2102.36
2006,13.0,301.0,882.05
2006,13.0,303.0,1953.07
2006,13.0,305.0,2019.84
2006,13.0,307.0,525.15
2006,13.0,309.0,834.2
2006,13.0,311.0,892.46
2006,13.0,313.0,2160.6
2006,13.0,315.0,1238.3
2006,13.0,317.0,1135.92
2006,13.0,319.0,1058.62
2006,13.0,321.0,2079.8
2006,15.0,1.0,2987.96
2006,15.0,3.0,3930.6
2006,15.0,7.0,843.63
2006,15.0,9.0,1661.84
2006,16.0,1.0,4706.145
2006,16.0,3.0,1773.692
2006,16.0,5.0,2559.872
2006,16.0,7.0,1455.416
2006,16.0,9.0,1408.516
2006,16.0,11.0,3803.0
2006,16.0,13.0,1708.044
2006,16.0,15.0,1418.835
2006,16.0,17.0,2811.253
2006,16.0,19.0,3245.989
