b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"04","42495",,18,,449
"04","42499",,850,,69266
"04","425",,474,,35430
"04","4251",,474,,35430
"04","42511",,135,,8491
"04","42512",,339,,26939
"04","441",,2406,,351695
"04","4411",,1095,,216688
"04","44112",,1095,,216688
"04","4412",,654,,75894
"04","44121",,157,,23384
"04","44122",,497,,52510
"04","441221",,61,,3609
"04","441222",,27,,2617
"04","441229",,409,,46284
"04","4413",,657,,59113
"04","442",,718,,73311
"04","4421",,272,,30205
"04","44211",,272,,30205
"04","4422",,446,,43106
"04","443",,491,,33969
"04","4431",,491,,33969
"04","44311",,318,,20168
"04","443111",,102,,5837
"04","443112",,216,,14331
"04","44312",,144,,11721
"04","44313",,29,,2080
"04","444",,503,,49287
"04","4441",,417,,40689
"04","44411",,37,,1790
"04","44412",,18,,1516
"04","44413",,46,,3990
"04","44419",,316,,33393
"04","4442",,86,,8598
"04","44-45",,33596,,1609429
"04","445",,990,,105170
"04","4451",,395,,51592
"04","4452",,523,,36383
"04","44521",,18,,3402
"04","44522",,5,,159
"04","44523",,44,,1495
"04","44529",,456,,31327
"04","4453",,72,,17195
"04","44531",,72,,17195
"04","446",,2252,,60448
"04","4461",,2252,,60448
"04","44611",,45,,2878
"04","44612",,1238,,20560
"04","44613",,36,,5391
"04","44619",,933,,31619
"04","447",,72,,13063
"04","4471",,72,,13063
"04","448",,1980,,103883
"04","4481",,1192,,60329
"04","44811",,68,,4954
"04","44812",,247,,13246
"04","44813",,83,,3473
"04","44814",,155,,8373
"04","44815",,264,,10946
"04","44819",,375,,19337
"04","4482",,74,,5317
"04","44821",,74,,5317
"04","4483",,714,,38237
"04","44831",,676,,36977
"04","44832",,38,,1260
"04","451",,1362,,66152
"04","4511",,940,,52418
"04","45111",,331,,23835
"04","45112",,259,,11780
"04","45113",,256,,5292
"04","45114",,94,,11511
"04","4512",,422,,13734
"04","45121",,346,,10925
"04","451211",,200,,7945
"04","451212",,146,,2980
"04","45122",,76,,2809
"04","452",,728,,45236
"04","453",,5077,,295737
"04","4531",,267,,11843
"04","45311",,267,,11843
"04","4532",,1215,,53322
"04","45321",,106,,7906
"04","45322",,1109,,45416
"04","4533",,726,,26260
"04","45331",,726,,26260
"04","4539",,2869,,204312
"04","45391",,160,,10864
"04","45392",,449,,27031
"04","45393",,78,,9208
"04","45399",,2182,,157209
"04","454",,17017,,411478
"04","4541",,1866,,72687
"04","45411",,1866,,72687
"04","4542",,647,,18734
"04","45421",,647,,18734
"04","4543",,14504,,320057
"04","45431",,27,,2010
"04","45439",,14477,,318047
"04","481",,506,,29956
"04","483",,65,,3503
"04","484",,6628,,647431
"04","4841",,5898,,579968
"04","48411",,2135,,166475
"04","48412",,3763,,413493
"04","4842",,730,,67463
"04","48-49",,14318,,905834
"04","485",,2100,,68338
"04","4851",,25,,385
"04","48511",,25,,385
"04","4852",,17,,335
"04","48521",,17,,335
"04","4853",,1491,,48450
"04","4854",,29,,344
"04","48541",,29,,344
"04","4855",,60,,1642
"04","48551",,60,,1642
"04","4859",,478,,17182
"04","48599",,478,,17182
"04","486",,5,,620
"04","487",,127,,5449
"04","488",,1075,,58823
"04","492",,3696,,85796
"04","493",,116,,5918
"04","4931",,116,,5918
"04","51",,5570,,205730
"04","511",,1468,,53844
"04","512",,909,,29365
"04","5121",,645,,23026
"04","5122",,264,,6339
"04","515",,354,,13589
"04","516",,485,,11821
"04","5161",,485,,11821
"04","51611",,485,,11821
"04","517",,529,,29361
"04","518",,1010,,39697
"04","5181",,282,,19790
"04","51811",,282,,19790
"04","518111",,191,,13427
"04","518112",,91,,6363
"04","5182",,728,,19907
"04","51821",,728,,19907
"04","519",,815,,28053
"04","5191",,815,,28053
"04","52",,14957,,1044694
"04","522",,1290,,91228
"04","5221",,82,,2655
"04","5222",,563,,55015
"04","5223",,645,,33558
"04","523",,6364,,566268
"04","5231",,620,,92990
"04","52311",,155,,45856
"04","52312",,414,,44125
"04","52313",,10,,243
"04","52314",,41,,2766
"04","5232",,42,,6591
"04","52321",,42,,6591
"04","5239",,5702,,466687
"04","524",,7303,,387198
"04","5241",,4,,363
"04","5242",,7299,,386835
"04","52421",,5120,,291769
"04","52429",,2179,,95066
"04","53",,62813,,4464070
"04","531",,60998,,4314648
"04","5311",,14154,,1798868
"04","5312",,28171,,1297072
"04","53121",,28171,,1297072
"04","5313",,18673,,1218708
"04","53131",,2417,,136249
"04","53132",,1033,,53819
"04","53139",,15223,,1028640
"04","532",,1788,,147719
"04","5321",,516,,23485
"04","5322",,347,,15380
"04","53221",,40,,2302
"04","53222",,13,,616
"04","53223",,32,,1385
"04","53229",,262,,11077
"04","5323",,84,,10757
"04","53231",,84,,10757
"04","5324",,841,,98097
"04","533",,27,,1703
"04","5331",,27,,1703
"04","53311",,27,,1703
"04","54",,54916,,2492675
"04","541",,54916,,2492675
"04","5411",,3626,,244052
"04","5412",,6919,,169197
"04","54121",,6919,,169197
"04","541211",,696,,44546
"04","541213",,1489,,27475
"04","541214",,66,,3063
"04","541219",,4668,,94113
"04","5413",,5034,,269048
"04","54131",,1186,,76160
"04","54132",,562,,25833
"04","54133",,1908,,120997
"04","54134",,783,,22330
"04","54135",,297,,10003
"04","54136",,55,,2934
"04","54137",,189,,7967
"04","54138",,54,,2824
"04","5414",,3372,,138986
"04","5415",,5707,,237338
"04","54151",,5707,,237338
"04","5416",,10792,,515919
"04","5417",,574,,25196
"04","5418",,2354,,166531
"04","5419",,16538,,726408
"04","54191",,322,,12374
"04","54192",,1620,,40036
"04","54193",,563,,12402
"04","54194",,298,,19298
"04","54199",,13735,,642298
"04","56",,24598,,743727
"04","561",,24345,,724995
"04","5611",,3628,,63909
"04","56111",,3628,,63909
"04","5612",,508,,17340
"04","56121",,508,,17340
"04","5613",,404,,20889
"04","5614",,3893,,139687
"04","56141",,991,,21287
"04","56142",,273,,6822
"04","56143",,359,,12456
"04","56144",,66,,5310
"04","56145",,15,,370
"04","56149",,2189,,93442
"04","5615",,746,,29046
"04","5616",,1697,,32120
"04","5617",,11723,,346070
"04","56171",,264,,16720
"04","56172",,6194,,112741
"04","56173",,3266,,125899
"04","56174",,595,,24808
"04","56179",,1404,,65902
"04","5619",,1746,,75934
"04","562",,253,,18732
"04","61",,8274,,125637
"04","611",,8274,,125637
"04","62",,28641,,1135594
"04","621",,14962,,893311
"04","6211",,3412,,392614
"04","62111",,3412,,392614
"04","621111",,2865,,357458
"04","621112",,547,,35156
"04","6212",,836,,71812
"04","62121",,836,,71812
"04","6213",,6358,,268109
"04","62131",,645,,39586
"04","62132",,209,,12287
"04","62133",,1327,,51081
"04","62134",,1211,,47551
"04","62139",,2966,,117604
"04","621391",,52,,6959
"04","621399",,2914,,110645
"04","6214",,248,,35029
"04","6215",,391,,30427
"04","62151",,391,,30427
"04","6216",,2852,,60466
"04","62161",,2852,,60466
"04","6219",,865,,34854
"04","623",,1359,,72511
"04","624",,12320,,169772
"04","6241",,2096,,38661
"04","6242",,103,,1429
"04","6243",,264,,5621
"04","62431",,264,,5621
"04","6244",,9857,,124061
"04","62441",,9857,,124061
"04","71",,17235,,439602
"04","711",,14597,,301035
"04","7111",,697,,14168
"04","7112",,1717,,52518
"04","71121",,1717,,52518
"04","7113",,688,,31590
"04","7114",,538,,16032
"04","71141",,538,,16032
"04","7115",,10957,,186727
"04","71151",,10957,,186727
"04","712",,77,,1287
"04","7121",,77,,1287
"04","713",,2561,,137280
"04","7131",,100,,12085
"04","7132",,222,,21788
"04","7139",,2239,,103407
"04","72",,4248,,323375
"04","721",,903,,78771
"04","7211",,561,,65389
"04","7212",,106,,6458
"04","72121",,106,,6458
"04","7213",,236,,6924
"04","72131",,236,,6924
"04","722",,3345,,244604
"04","7221",,544,,87963
"04","72211",,544,,87963
"04","7222",,605,,73267
"04","72221",,605,,73267
"04","7223",,2009,,59348
"04","7224",,187,,24026
"04","72241",,187,,24026
"04","81",,50247,,1622211
"04","811",,12512,,585045
"04","8111",,4480,,271840
"04","81111",,2287,,144234
"04","81112",,1192,,68973
"04","81119",,1001,,58633
"04","8112",,850,,35844
"04","81121",,850,,35844
"04","8113",,837,,54037
"04","81131",,837,,54037
"04","8114",,6345,,223324
"04","81141",,954,,41678
"04","81142",,422,,16330
"04","81143",,63,,1951
"04","81149",,4906,,163365
"04","812",,34885,,965560
"04","8121",,15048,,427031
"04","81211",,12627,,370968
"04","812111",,1210,,36097
"04","812112",,6867,,201376
"04","812113",,4550,,133495
"04","81219",,2421,,56063
"04","8122",,95,,5567
"04","81221",,79,,4482
"04","81222",,16,,1085
"04","8123",,321,,19667
"04","81231",,147,,10772
"04","81232",,142,,8402
"04","81233",,32,,493
"04","8129",,19421,,513295
"04","81291",,1060,,24111
"04","81292",,193,,4352
"04","81293",,59,,2579
"04","81299",,18109,,482253
"04","813",,2850,,71606
"05","00",,187733,,7993285
"05","11",,4541,,241230
"05","113",,2056,,156036
"05","114",,694,,13188
"05","1141",,443,,8043
"05","11411",,443,,8043
"05","1142",,251,,5145
"05","11421",,251,,5145
"05","115",,1791,,72006
"05","1151",,852,,33977
"05","11511",,852,,33977
"05","1152",,676,,24632
"05","11521",,676,,24632
"05","1153",,263,,13397
"05","11531",,263,,13397
"05","21",,1231,,118494
"05","211",,1017,,104205
"05","2111",,1017,,104205
"05","21111",,1017,,104205
"05","212",,86,,7930
"05","2121",,5,,858
"05","21211",,5,,858
"05","2122","D",0,"D",0
"05","2123",,79,,6999
"05","213",,128,,6359
"05","2131",,128,,6359
"05","21311",,128,,6359
"05","22",,202,,5163
"05","221",,202,,5163
"05","23",,35776,,2041518
"05","236",,9641,,780380
"05","2361",,8189,,706197
"05","2362",,1452,,74183
"05","237",,1064,,92547
"05","2371",,183,,6913
"05","2372",,327,,46396
"05","23721",,327,,46396
"05","2373",,139,,7573
"05","23731",,139,,7573
"05","2379",,415,,31665
"05","23799",,415,,31665
"05","238",,25071,,1168591
"05","2381",,5524,,268915
"05","2382",,3715,,199416
"05","23821",,1635,,74788
"05","23822",,1843,,105902
"05","23829",,237,,18726
"05","2383",,8937,,366436
"05","2389",,6895,,333824
"05","311",,213,,8961
"05","3111",,16,,1107
"05","31111",,16,,1107
"05","3112",,9,,358
"05","3113",,12,,486
"05","3114",,28,,390
"05","3115","S",0,"S",0
"05","3116",,40,,1636
"05","31161",,40,,1636
"05","3118",,45,,2538
"05","3119",,55,,2397
"05","312",,12,,501
"05","313",,8,,153
"05","31-33",,2560,,116051
"05","314",,10,,254
"05","315",,116,,3240
"05","316",,37,,681
"05","3161",,12,,165
"05","31611",,12,,165
"05","3169",,25,,516
"05","31699",,25,,516
"05","321",,383,,22199
"05","322",,10,,135
"05","323",,190,,7849
"05","3231",,190,,7849
"05","324",,24,,1677
"05","3241",,24,,1677
"05","325",,72,,4045
"05","3251",,5,,14
"05","3252",,4,,398
"05","3253",,9,,1259
"05","3254",,6,,1181
"05","32541",,6,,1181
"05","3255",,15,,164
"05","3256",,12,,182
"05","3259",,21,,847
"05","326",,40,,3336
"05","327",,92,,3662
"05","3271",,29,,553
"05","3272",,16,,733
"05","32721",,16,,733
"05","3273",,28,,1579
"05","3274","D",0,"D",0
"05","3279",,18,,765
"05","331",,28,,1730
"05","332",,384,,17437
"05","333",,134,,6314
"05","334",,34,,576
"05","335",,37,,2909
"05","336",,68,,4078
"05","337",,150,,5723
"05","339",,518,,20591
"05","3391",,31,,1544
"05","33911",,31,,1544
"05","3399",,487,,19047
"05","42",,2911,,208446
"05","423",,1554,,125986
"05","4231",,176,,27948
"05","4232",,101,,4228
"05","4233",,102,,10475
"05","4234",,92,,8458
"05","4235",,18,,1846
"05","4236",,61,,6684
"05","4237",,32,,1304
"05","4238",,174,,17394
"05","4239",,798,,47649
"05","42391",,138,,5062
"05","42392",,61,,1029
"05","42393",,64,,3879
"05","42394",,96,,2644
"05","42399",,439,,35035
"05","424",,1183,,69366
"05","4241",,60,,1902
"05","4242",,25,,1554
"05","42421",,25,,1554
"05","4243",,116,,6250
"05","4244",,256,,20477
"05","4245",,69,,3188
"05","4246",,24,,1760
"05","4247",,23,,3252
"05","4248",,9,,598
"05","4249",,601,,30385
"05","42491",,55,,6896
"05","42492",,157,,2224
"05","42493",,81,,3146
"05","42494",,7,,749
"05","42495",,12,,478
"05","42499",,289,,16892
"05","425",,174,,13094
"05","4251",,174,,13094
"05","42511",,31,,1467
"05","42512",,143,,11627
"05","441",,2353,,338530
"05","4411",,1551,,266372
"05","44112",,1551,,266372
"05","4412",,416,,42245
"05","44121",,65,,6854
"05","44122",,351,,35391
"05","441221",,48,,3958
"05","441222",,34,,5004
"05","441229",,269,,26429
"05","4413",,386,,29913
"05","442",,453,,29000
"05","4421",,189,,11787
"05","44211",,189,,11787
"05","4422",,264,,17213
"05","443",,246,,13431
"05","4431",,246,,13431
"05","44311",,158,,10111
"05","443111",,68,,4390
"05","443112",,90,,5721
"05","44312",,79,,3241
"05","44313",,9,,79
"05","444",,418,,35331
"05","4441",,298,,24545
"05","44411",,13,,353
"05","44412",,23,,1206
"05","44413",,74,,5325
"05","44419",,188,,17661
"05","4442",,120,,10786
"05","44-45",,18354,,917234
"05","445",,801,,81074
"05","4451",,367,,43992
"05","4452",,322,,13985
"05","44521",,31,,2056
"05","44522",,15,,778
"05","44523",,48,,1689
"05","44529",,228,,9462
"05","4453",,112,,23097
"05","44531",,112,,23097
"05","446",,1172,,20409
"05","4461",,1172,,20409
"05","44611",,40,,981
"05","44612",,816,,8060
"05","44613",,18,,1486
"05","44619",,298,,9882
"05","447",,192,,32449
"05","4471",,192,,32449
"05","448",,907,,35013
"05","4481",,657,,25094
"05","44811",,16,,742
"05","44812",,116,,5400
"05","44813",,67,,1829
"05","44814",,113,,5187
"05","44815",,155,,5717
"05","44819",,190,,6219
"05","4482",,44,,3024
"05","44821",,44,,3024
"05","4483",,206,,6895
"05","44831",,194,,6482
"05","44832",,12,,413
"05","451",,1024,,32832
"05","4511",,649,,25703
"05","45111",,250,,12309
"05","45112",,132,,5978
"05","45113",,212,,3431
"05","45114",,55,,3985
"05","4512",,375,,7129
"05","45121",,350,,6335
"05","451211",,97,,3023
"05","451212",,253,,3312
"05","45122",,25,,794
"05","452",,364,,13209
"05","453",,3480,,146495
"05","4531",,251,,8734
"05","45311",,251,,8734
"05","4532",,721,,19592
"05","45321",,50,,2579
"05","45322",,671,,17013
"05","4533",,945,,23338
"05","45331",,945,,23338
"05","4539",,1563,,94831
"05","45391",,87,,3893
"05","45392",,84,,3020
"05","45393",,46,,6274
"05","45399",,1346,,81644
"05","454",,6944,,139461
"05","4541",,481,,15381
"05","45411",,481,,15381
"05","4542",,312,,8196
"05","45421",,312,,8196
"05","4543",,6151,,115884
"05","45431","S",0,"S",0
"05","45439",,6122,,111790
"05","481",,294,,16855
"05","483",,24,,3076
"05","484",,8023,,642734
"05","4841",,7308,,591546
"05","48411",,2180,,133649
"05","48412",,5128,,457897
"05","4842",,715,,51188
"05","48-49",,11027,,745462
"05","485",,521,,16716
"05","4851",,6,,314
"05","48511",,6,,314
"05","4852",,15,,976
"05","48521",,15,,976
"05","4853",,134,,2406
"05","4854",,54,,1124
"05","48541",,54,,1124
"05","4855",,19,,186
"05","48551",,19,,186
"05","4859",,293,,11710
"05","48599",,293,,11710
"05","486",,8,,1182
"05","487",,13,,354
"05","488",,822,,37096
"05","492",,1259,,24820
"05","493",,63,,2629
"05","4931",,63,,2629
"05","51",,1590,,41786
"05","511",,419,,9612
"05","512",,223,,4601
"05","5121",,131,,2949
"05","5122",,92,,1652
"05","515",,115,,4126
"05","516",,118,,3197
"05","5161",,118,,3197
"05","51611",,118,,3197
"05","517",,197,,7542
"05","518",,306,,5905
"05","5181",,67,,1548
"05","51811",,67,,1548
"05","518111",,49,,1187
"05","518112",,18,,361
"05","5182",,239,,4357
"05","51821",,239,,4357
"05","519",,212,,6803
"05","5191",,212,,6803
"05","52",,6490,,292400
"05","522",,450,,21920
"05","5221",,113,,2016
"05","5222",,167,,16483
"05","5223",,170,,3421
"05","523",,1707,,94985
"05","5231",,160,,13342
"05","52311",,43,,3009
"05","52312",,106,,8342
"05","52313",,3,,51
"05","52314",,8,,1940
"05","5232",,11,,185
"05","52321",,11,,185
"05","5239",,1536,,81458
"05","524",,4333,,175495
"05","5241",,6,,1311
"05","5242",,4327,,174184
"05","52421",,2960,,136198
"05","52429",,1367,,37986
"05","53",,16729,,1214358
"05","531",,15673,,1134946
"05","5311",,6363,,668853
"05","5312",,4724,,175648
"05","53121",,4724,,175648
"05","5313",,4586,,290445
"05","53131",,1044,,58672
"05","53132",,344,,14614
"05","53139",,3198,,217159
"05","532",,1046,,76995
"05","5321",,288,,15358
"05","5322",,194,,11727
"05","53221",,14,,976
"05","53222",,6,,69
"05","53223",,46,,1760
"05","53229",,128,,8922
"05","5323",,31,,1310
"05","53231",,31,,1310
"05","5324",,533,,48600
"05","533",,10,,2417
"05","5331",,10,,2417
"05","53311",,10,,2417
"05","54",,16420,,495192
"05","541",,16420,,495192
"05","5411",,1456,,56800
"05","5412",,2743,,46161
"05","54121",,2743,,46161
"05","541211",,319,,13983
"05","541213",,717,,9943
"05","541214",,41,,1888
"05","541219",,1666,,20347
"05","5413",,1524,,57363
"05","54131",,213,,10140
"05","54132",,357,,8750
"05","54133",,468,,23860
"05","54134",,186,,3764
"05","54135",,84,,2128
"05","54136",,26,,3299
"05","54137",,158,,4208
"05","54138",,32,,1214
"05","5414",,809,,20650
"05","5415",,1300,,32609
"05","54151",,1300,,32609
"05","5416",,2782,,93622
"05","5417",,115,,4036
"05","5418",,721,,31100
"05","5419",,4970,,152851
"05","54191",,96,,2839
"05","54192",,631,,13327
"05","54193",,173,,2449
"05","54194",,112,,5000
"05","54199",,3958,,129236
"05","56",,15702,,277108
"05","561",,15417,,262195
"05","5611",,1407,,17311
"05","56111",,1407,,17311
"05","5612",,264,,4371
"05","56121",,264,,4371
"05","5613",,113,,4526
"05","5614",,1835,,37829
"05","56141",,354,,5971
"05","56142",,99,,2350
"05","56143",,113,,1595
"05","56144",,43,,625
"05","56145",,3,,25
"05","56149",,1223,,27263
"05","5615",,119,,5527
"05","5616",,593,,8193
"05","5617",,10233,,165246
"05","56171",,88,,3805
"05","56172",,5762,,64600
"05","56173",,3295,,64728
"05","56174",,262,,6453
"05","56179",,826,,25660
"05","5619",,853,,19192
"05","562",,285,,14913
"05","61",,2732,,27872
"05","611",,2732,,27872
"05","62",,11486,,315283
"05","621",,6270,,246614
"05","6211",,1379,,97470
"05","62111",,1379,,97470
"05","621111",,1212,,90350
"05","621112",,167,,7120
"05","6212",,229,,15253
"05","62121",,229,,15253
"05","6213",,2344,,81406
"05","62131",,125,,4599
"05","62132",,99,,9629
"05","62133",,400,,11541
"05","62134",,824,,22581
"05","62139",,896,,33056
"05","621391",,13,,539
"05","621399",,883,,32517
"05","6214",,96,,7758
"05","6215",,155,,10733
"05","62151",,155,,10733
"05","6216",,1689,,21117
"05","62161",,1689,,21117
"05","6219",,378,,12877
"05","623",,297,,11491
"05","624",,4919,,57178
"05","6241",,733,,10563
"05","6242","S",0,"S",0
"05","6243",,59,,961
"05","62431",,59,,961
"05","6244",,4085,,44868
"05","62441",,4085,,44868
"05","71",,4726,,86297
"05","711",,3651,,54890
"05","7111",,186,,2665
"05","7112",,653,,10940
"05","71121",,653,,10940
"05","7113",,195,,5922
"05","7114",,112,,4818
"05","71141",,112,,4818
"05","7115",,2505,,30545
"05","71151",,2505,,30545
"05","712",,19,,128
"05","7121",,19,,128
"05","713",,1056,,31279
"05","7131",,76,,2995
"05","7132",,62,,2692
"05","7139",,918,,25592
"05","72",,2371,,104073
"05","721",,659,,30184
"05","7211",,428,,23089
"05","7212",,109,,3891
"05","72121",,109,,3891
"05","7213",,122,,3204
"05","72131",,122,,3204
"05","722",,1712,,73889
"05","7221",,401,,24397
"05","72211",,401,,24397
"05","7222",,277,,14808
"05","72221",,277,,14808
"05","7223",,841,,20682
"05","7224",,193,,14002
"05","72241",,193,,14002
"05","81",,32885,,745318
"05","811",,8215,,278597
"05","8111",,4441,,181299
"05","81111",,2041,,74821
"05","81112",,1370,,60918
"05","81119",,1030,,45560
"05","8112",,435,,12611
"05","81121",,435,,12611
"05","8113",,692,,29998
"05","81131",,692,,29998
"05","8114",,2647,,54689
"05","81141",,465,,11129
"05","81142",,255,,5783
"05","81143",,26,,969
"05","81149",,1901,,36808
"05","812",,21313,,423539
"05","8121",,9139,,167584
"05","81211",,8050,,153151
"05","812111",,1018,,18107
"05","812112",,6201,,112085
"05","812113",,831,,22959
"05","81219",,1089,,14433
"05","8122",,183,,5220
"05","81221",,148,,4687
"05","81222",,35,,533
"05","8123",,287,,8447
"05","81231",,184,,5284
"05","81232",,92,,2887
"05","81233",,11,,276
"05","8129",,11704,,242288
"05","81291",,447,,9000
"05","81292",,95,,1947
"05","81293",,29,,414
"05","81299",,11133,,230927
"05","813",,3357,,43182
"06","00",,2645256,,144350915
"06","11",,12678,,721033
"06","113",,1811,,113800
"06","114",,3275,,141427
"06","1141",,2924,,130614
"06","11411",,2924,,130614
"06","1142",,351,,10813
"06","11421",,351,,10813
"06","115",,7592,,465806
"06","1151",,3476,,258632
"06","11511",,3476,,258632
"06","1152",,3283,,174537
"06","11521",,3283,,174537
"06","1153",,833,,32637
