ST,YEAR,FIPS_CODE,TMS_COUNT
29,2010,29019,10382.00000
29,2010,29005,0.00000
29,2010,29001,1883.00000
30,2010,30027,1548.00000
31,2010,31173,632.00000
31,2010,31183,451.00000
29,2018,29195,784.00000
29,2018,29197,432.00000
29,2018,29009,0.00000
29,2018,29213,0.00000
29,2018,29123,228.00000
29,2018,29029,3487.00000
30,2018,30057,3426.00000
30,2018,30027,780.00000
1,2009,01077,0.00000
9,2018,09013,27840.00000
21,2012,21167,0.00000
21,2012,21239,0.00000
21,2012,21197,306.00000
54,2006,54031,513.00000
54,2006,54089,1108.00000
8,2014,08051,232.00000
8,2014,08049,17304.00000
5,2013,05137,0.00000
41,2007,41001,120.00000
41,2007,41045,2568.00000
19,2008,19167,1316.00000
20,2008,20023,202.00000
33,2017,33007,8349.00000
53,2018,53077,5918.00000
38,2005,38095,848.00000
55,2013,55099,5370.00000
1,2018,01045,882.00000
2,2018,02122,7891.00000
56,2018,56033,11724.00000
38,2014,38019,280.00000
38,2012,38095,102.00000
19,2012,19069,42.00000
19,2012,19027,1422.00000
19,2012,19177,1144.00000
20,2012,20157,453.00000
54,2012,54101,0.00000
54,2012,54047,1768.00000
29,2008,29137,285.00000
30,2008,30051,1763.00000
31,2008,31179,424.00000
31,2008,31059,652.00000
31,2008,31005,0.00000
31,2008,31073,0.00000
31,2008,31019,0.00000
35,2010,35051,1380.00000
46,2006,46041,88.00000
46,2006,46027,0.00000
2,2017,02170,3624.00000
18,2013,18177,9129.00000
18,2013,18151,2880.00000
19,2013,19063,1156.00000
19,2013,19013,9348.00000
19,2013,19115,1758.00000
20,2013,20039,0.00000
20,2013,20029,1484.00000
13,2005,13039,0.00000
15,2005,15001,18750.00000
46,2005,46095,112.00000
46,2005,46071,224.00000
46,2005,46051,974.00000
54,2016,54003,17542.00000
54,2016,54025,0.00000
54,2016,54075,0.00000
13,2016,13029,5229.00000
41,2010,41065,0.00000
18,2008,18101,384.00000
18,2008,18023,880.00000
30,2011,30073,2754.00000
31,2011,31079,3598.00000
30,2013,30005,1236.00000
30,2013,30105,2391.00000
56,2007,56011,598.00000
28,2007,28123,5436.00000
28,2010,28077,0.00000
28,2010,28039,355.00000
28,2010,28019,0.00000
29,2011,29061,0.00000
54,2015,54057,13986.00000
9,2005,09009,23800.00000
46,2007,46129,0.00000
6,2019,06045,8547.00000
35,2019,35006,2275.00000
35,2019,35055,3930.00000
29,2019,29045,345.00000
29,2019,29019,10266.00000
29,2019,29069,1080.00000
31,2019,31015,55.00000
31,2019,31063,118.00000
37,2019,37059,0.00000
38,2019,38001,62.00000
38,2019,38073,1539.00000
39,2019,39141,4522.00000
39,2019,39117,4074.00000
39,2019,39019,4739.00000
39,2019,39161,5310.00000
39,2019,39027,3609.00000
50,2019,50013,6458.00000
51,2019,51683,16828.00000
51,2019,51045,263.00000
51,2019,51800,15400.00000
13,2019,13233,0.00000
13,2019,13201,303.00000
13,2019,13243,374.00000
13,2019,13291,1368.00000
17,2019,17121,384.00000
48,2019,48475,813.00000
47,2019,47055,400.00000
47,2019,47171,0.00000
19,2019,19003,168.00000
20,2019,20181,48.00000
20,2019,20019,161.00000
22,2019,22015,4576.00000
5,2019,05055,1161.00000
5,2019,05099,213.00000
53,2019,53035,364095.00000
53,2019,53041,1360.00000
40,2019,40021,837.00000
42,2019,42005,4959.00000
42,2019,42107,2120.00000
26,2019,26161,260502.00000
55,2019,55125,155.00000
56,2019,56033,3012.00000
18,2019,18171,1142.00000
25,2019,25027,306566.00000
33,2019,33007,4488.00000
42,2020,42005,12236.00000
42,2020,42107,10720.00000
37,2020,37059,931.00000
38,2020,38073,75.00000
38,2020,38001,21.00000
39,2020,39117,1560.00000
39,2020,39141,0.00000
39,2020,39019,4382.00000
39,2020,39027,0.00000
39,2020,39161,0.00000
22,2020,22015,36762.00000
6,2020,06045,3381.00000
13,2020,13291,270.00000
13,2020,13233,4613.00000
13,2020,13201,0.00000
13,2020,13243,404.00000
17,2020,17121,0.00000
48,2020,48475,0.00000
47,2020,47171,288.00000
47,2020,47055,4112.00000
29,2020,29019,10411.00000
29,2020,29045,1125.00000
29,2020,29069,1000.00000
31,2020,31063,58.00000
31,2020,31015,44.00000
18,2020,18171,202.00000
53,2020,53035,222270.00000
53,2020,53041,2460.00000
55,2020,55125,155.00000
56,2020,56033,1554.00000
51,2020,51045,0.00000
51,2020,51800,2492.00000
51,2020,51683,15176.00000
35,2020,35055,1008.00000
35,2020,35006,4480.00000
33,2020,33007,4609.00000
5,2020,05055,2421.00000
5,2020,05099,825.00000
50,2020,50013,2290.00000
25,2020,25027,237836.00000
26,2020,26161,267724.00000
19,2020,19003,0.00000
20,2020,20019,62.00000
20,2020,20181,74.00000
40,2020,40021,3582.00000
6,2012,06063,658.00000
55,2012,55087,9920.00000
34,2013,34015,80640.00000
5,2018,05029,0.00000
6,2009,06081,544229.00000
36,2010,36005,10439086.00000
36,2010,36041,616.00000
36,2010,36051,2220.00000
21,2005,21045,330.00000
21,2005,21235,0.00000
48,2005,48453,336058.00000
48,2005,48043,1917.00000
12,2005,12125,4665.00000
29,2005,29103,0.00000
29,2005,29203,3420.00000
27,2016,27055,4150.00000
27,2016,27103,5873.00000
48,2005,48249,490.00000
48,2005,48083,342.00000
48,2005,48305,678.00000
46,2008,46089,154.00000
46,2008,46007,920.00000
47,2008,47011,5966.00000
47,2008,47181,92.00000
37,2009,37175,1533.00000
17,2009,17087,444.00000
29,2007,29219,705.00000
29,2007,29037,9680.00000
30,2007,30061,1528.00000
30,2007,30015,540.00000
30,2007,30045,270.00000
19,2007,,67.00000
5,2007,05041,0.00000
5,2007,05111,413.00000
42,2007,42065,19747.00000
42,2007,42079,65052.00000
55,2018,55039,11860.00000
6,2018,06001,5046701.00000
42,2005,42123,6409.00000
34,2018,34011,36405.00000
54,2018,54109,732.00000
6,2018,06067,440659.00000
6,2018,06063,1610.00000
6,2018,06069,3861.00000
48,2011,48061,2666.00000
48,2011,48365,120.00000
48,2011,48207,0.00000
48,2011,48489,5874.00000
48,2011,48169,92.00000
48,2011,48241,0.00000
48,2011,48505,1392.00000
47,2011,47101,978.00000
13,2017,13259,0.00000
13,2017,13313,2808.00000
16,2017,16031,2070.00000
1,2007,01009,234.00000
1,2007,01115,338.00000
39,2005,39059,5440.00000
1,2007,01035,415.00000
17,2017,17077,5516.00000
13,2010,13269,4977.00000
9,2011,,72367.00000
18,2011,18123,2685.00000
5,2011,05063,1984.00000
5,2011,05045,6800.00000
17,2013,17061,1555.00000
17,2013,17125,1626.00000
48,2008,48379,328.00000
48,2008,48087,92.00000
48,2008,48027,115069.00000
48,2009,48137,1242.00000
48,2009,48195,854.00000
39,2018,39075,0.00000
37,2006,37055,0.00000
37,2006,37029,436.00000
37,2006,37085,0.00000
48,2009,48281,475.00000
37,2006,37079,7720.00000
48,2006,48483,124.00000
48,2006,48255,0.00000
48,2006,48097,4968.00000
48,2006,48379,144.00000
48,2006,48497,649.00000
45,2018,45041,13596.00000
48,2007,48281,400.00000
48,2007,48219,0.00000
48,2007,48297,1068.00000
48,2007,48321,0.00000
6,2014,06063,3339.00000
45,2014,45059,15793.00000
46,2014,46111,547.00000
46,2014,46055,233.00000
47,2014,47011,1672.00000
17,2018,17015,1500.00000
21,2016,21099,1165.00000
36,2017,36039,14145.00000
20,2009,20123,70.00000
20,2009,20179,0.00000
48,2015,48181,19708.00000
48,2015,48041,110670.00000
48,2015,48507,420.00000
48,2015,48485,7215.00000
48,2015,48185,78.00000
48,2015,48083,318.00000
48,2015,48499,0.00000
49,2015,49009,112.00000
51,2015,51085,0.00000
32,2016,32009,4674.00000
34,2016,34027,395375.00000
36,2015,36047,31884907.00000
36,2015,36031,14651.00000
37,2015,37141,0.00000
37,2015,37183,137352.00000
37,2008,37133,8193.00000
37,2008,37057,2244.00000
56,2017,56045,902.00000
56,2017,56003,714.00000
54,2017,54085,354.00000
31,2012,31017,117.00000
31,2012,31055,106969.00000
42,2015,42091,896569.00000
45,2015,45067,1584.00000
26,2015,26159,0.00000
42,2015,42053,543.00000
25,2012,25001,27043.00000
42,2018,42117,0.00000
19,2018,19165,908.00000
20,2018,20205,680.00000
20,2018,20053,338.00000
51,2012,51049,506.00000
51,2012,51133,3064.00000
13,2013,13237,1500.00000
13,2013,13005,1329.00000
5,2005,05001,0.00000
21,2011,21031,1965.00000
21,2011,21061,1572.00000
22,2011,22013,1950.00000
13,2018,13113,6420.00000
13,2018,13087,2933.00000
13,2018,13023,0.00000
13,2018,13097,1480.00000
47,2013,47153,0.00000
17,2014,17161,16960.00000
48,2014,48121,64389.00000
48,2014,48183,8425.00000
48,2014,48289,0.00000
18,2009,18009,800.00000
18,2009,18143,1070.00000
19,2010,19157,3495.00000
20,2010,20161,0.00000
20,2010,20123,150.00000
20,2010,20071,157.00000
21,2010,21103,315.00000
21,2010,21055,292.00000
39,2010,39113,17533.00000
39,2010,39047,1414.00000
25,2016,25019,2826.00000
42,2017,42053,360.00000
26,2013,26057,4950.00000
26,2013,26063,416.00000
27,2013,27025,7580.00000
27,2013,27041,2601.00000
48,2013,48295,248.00000
48,2013,48285,912.00000
48,2013,48043,687.00000
32,2008,32007,94486.00000
48,2018,48083,801.00000
48,2018,48417,267.00000
48,2018,48175,0.00000
48,2018,48065,1002.00000
48,2018,48497,1309.00000
48,2018,48459,0.00000
53,2014,53011,153760.00000
54,2014,54015,2211.00000
39,2015,39141,2482.00000
39,2015,39127,1740.00000
45,2016,45025,7110.00000
6,2016,06017,35604.00000
27,2010,27115,240.00000
27,2011,27033,1668.00000
28,2011,28065,57.00000
45,2011,45001,2142.00000
17,2012,17129,1935.00000
17,2006,17047,234.00000
17,2006,17033,2172.00000
26,2017,26091,7222.00000
25,2010,25017,459684.00000
25,2010,25015,79596.00000
25,2010,25007,5480.00000
13,2011,13261,5496.00000
12,2015,12047,0.00000
12,2015,12083,3675.00000
12,2015,12105,105174.00000
12,2015,12017,9744.00000
55,2016,55055,4760.00000
13,2015,13267,1025.00000
13,2015,13099,670.00000
13,2015,13137,1808.00000
9,2015,09007,40959.00000
35,2018,35053,498.00000
12,2008,12125,2838.00000
13,2008,,90624.00000
13,2008,13185,15350.00000
13,2008,13157,1078.00000
42,2008,42127,3206.00000
42,2008,42017,80042.00000
39,2011,39117,1548.00000
39,2011,39107,2979.00000
27,2006,27087,930.00000
27,2006,27047,19730.00000
13,2007,13243,2010.00000
13,2007,13033,318.00000
37,2010,37025,2756.00000
17,2008,17127,1312.00000
1,2012,01047,2940.00000
1,2012,01013,0.00000
1,2012,01111,1626.00000
1,2012,01043,252.00000
4,2012,04019,279236.00000
18,2017,18129,434.00000
12,2012,12123,365.00000
48,2012,48507,692.00000
48,2012,48061,37512.00000
48,2012,48265,0.00000
48,2012,48287,0.00000
55,2011,55125,2720.00000
39,2006,39033,273.00000
55,2006,55047,2814.00000
19,2006,19049,11457.00000
19,2006,19121,3492.00000
19,2006,19143,1404.00000
20,2006,20097,0.00000
21,2006,21147,204.00000
26,2008,26069,29590.00000
19,2011,19073,492.00000
19,2011,19077,351.00000
19,2011,19065,847.00000
27,2018,27127,2532.00000
27,2018,27019,16587.00000
27,2018,27103,2765.00000
37,2012,37069,1380.00000
48,2010,48167,125584.00000
48,2010,48341,364.00000
48,2010,48281,205.00000
48,2010,48271,217.00000
20,2016,20137,0.00000
20,2016,20177,32089.00000
45,2017,45007,9243.00000
45,2017,45039,1365.00000
45,2017,45067,6936.00000
47,2017,47059,0.00000
47,2017,47027,0.00000
55,2015,55017,1899.00000
55,2015,55063,15175.00000
6,2015,06081,1043742.00000
6,2015,06071,358597.00000
6,2015,06023,76849.00000
27,2005,27115,632.00000
27,2005,27167,2204.00000
28,2005,28043,1135.00000
28,2005,28009,0.00000
28,2005,28121,0.00000
22,2013,22045,5904.00000
29,2009,29095,226249.00000
29,2009,29091,6872.00000
29,2009,29015,990.00000
30,2009,30021,0.00000
31,2009,31085,128.00000
31,2009,31045,136.00000
31,2009,31009,100.00000
13,2009,,90403.00000
13,2009,13237,8000.00000
53,2012,53029,17468.00000
29,2016,29091,3112.00000
29,2016,29061,664.00000
37,2014,37145,455.00000
37,2014,37105,1534.00000
24,2014,24019,11380.00000
25,2014,25013,156866.00000
39,2014,39091,0.00000
37,2013,37067,48644.00000
37,2013,37011,1010.00000
37,2013,37017,834.00000
24,2015,24027,169991.00000
37,2013,37097,6320.00000
26,2007,26043,1260.00000
37,2005,37043,594.00000
40,2006,40059,58.00000
40,2006,40091,3720.00000
41,2006,41057,9504.00000
1,2005,01043,0.00000
8,2010,08055,2356.00000
42,2012,42049,32776.00000
42,2012,42103,13374.00000
42,2012,42013,14824.00000
42,2012,42029,174538.00000
45,2012,45065,0.00000
19,2016,19047,75.00000
26,2009,26141,3528.00000
27,2009,27013,15440.00000
27,2007,27019,46930.00000
27,2007,27029,3168.00000
56,2010,56003,7065.00000
48,2016,48443,0.00000
48,2016,48369,134.00000
17,2016,17197,403998.00000
17,2016,17077,4046.00000
17,2016,17101,1300.00000
17,2016,17133,1068.00000
17,2016,17149,170.00000
20,2005,20073,90.00000
18,2015,18009,428.00000
18,2014,18077,1022.00000
18,2014,18163,33369.00000
18,2014,18017,0.00000
18,2014,18057,8472.00000
48,2017,48353,825.00000
17,2011,17177,9321.00000
20,2014,20063,0.00000
21,2014,21015,4356.00000
21,2014,21039,129.00000
21,2014,21229,1281.00000
22,2014,22035,348.00000
47,2010,47155,0.00000
47,2009,47021,486.00000
47,2009,47019,2533.00000
47,2009,47015,714.00000
47,2009,47041,952.00000
28,2009,28155,198.00000
24,2018,24031,2507061.00000
34,2005,34025,609491.00000
18,2018,18135,120.00000
5,2015,05131,19630.00000
5,2015,05067,900.00000
5,2015,05007,0.00000
5,2015,05095,330.00000
50,2014,50015,4039.00000
51,2014,51590,6992.00000
37,2007,37091,330.00000
8,2016,08101,54497.00000
16,2015,16029,1106.00000
26,2012,26067,819.00000
26,2012,26089,2786.00000
27,2012,27155,1388.00000
26,2018,26117,0.00000
26,2018,26057,5560.00000
26,2018,26025,34047.00000
27,2008,27089,1320.00000
30,2014,30017,774.00000
30,2014,30065,258.00000
31,2014,31179,0.00000
31,2014,31127,208.00000
29,2015,29105,384.00000
31,2015,31101,1137.00000
47,2015,47077,0.00000
16,2008,16003,4582.00000
16,2008,16069,22910.00000
41,2013,41045,352.00000
40,2014,40063,2880.00000
41,2014,41021,96.00000
25,2011,25007,8570.00000
22,2008,22085,168.00000
34,2010,34017,4366540.00000
34,2010,34041,23621.00000
26,2014,26133,954.00000
26,2014,26095,2024.00000
45,2005,45049,760.00000
40,2015,40091,0.00000
39,2017,39051,882.00000
19,2014,19119,0.00000
19,2014,19115,0.00000
20,2017,20169,0.00000
20,2017,20165,1146.00000
21,2017,21159,2142.00000
47,2012,47113,0.00000
17,2005,17141,2728.00000
1,2015,01129,0.00000
28,2015,28091,3174.00000
28,2015,28137,165.00000
18,2006,18125,1720.00000
29,2017,29135,832.00000
29,2017,29033,735.00000
5,2016,05113,966.00000
32,2015,32017,8490.00000
54,2008,54001,688.00000
47,2016,47089,189.00000
39,2016,39147,3878.00000
39,2012,39031,3790.00000
39,2009,39045,10668.00000
39,2009,39101,2592.00000
1,2011,01089,12542.00000
40,2012,40039,275.00000
40,2012,40147,2288.00000
46,2018,46075,248.00000
51,2017,51830,1317.00000
51,2017,51145,455.00000
51,2017,51600,27210.00000
28,2017,28043,2120.00000
28,2017,28077,3036.00000
27,2017,27145,16501.00000
39,2013,39023,25916.00000
39,2013,39139,13320.00000
1,2014,01123,180.00000
1,2014,01071,0.00000
1,2014,01105,0.00000
4,2014,04012,4797.00000
20,2007,20181,608.00000
21,2007,21107,1920.00000
21,2007,21227,0.00000
21,2007,21103,1080.00000
22,2007,22091,0.00000
20,2015,20077,0.00000
20,2015,20083,52.00000
20,2015,20037,176.00000
21,2015,21181,662.00000
22,2015,22121,0.00000
45,2010,45061,560.00000
46,2010,46059,0.00000
46,2010,46023,750.00000
51,2018,51036,2373.00000
51,2018,51147,3310.00000
51,2018,51683,15197.00000
28,2018,28151,3401.00000
28,2018,28007,3234.00000
28,2018,28033,0.00000
13,2006,13213,208.00000
17,2007,17167,75260.00000
23,2014,23017,1122.00000
8,2012,08057,5182.00000
8,2012,08017,208.00000
51,2013,51830,2958.00000
51,2013,51740,39060.00000
51,2013,51165,5605.00000
13,2014,13271,180.00000
13,2014,13253,66.00000
13,2014,13247,16410.00000
42,2006,42105,6340.00000
37,2011,37083,3324.00000
2,2005,02020,70794.00000
2,2005,02198,236.00000
35,2005,35017,3376.00000
16,2012,16051,1468.00000
5,2006,05045,2925.00000
22,2006,22061,1210.00000
39,2007,39101,3240.00000
18,2012,18073,1880.00000
53,2010,,164001.00000
55,2008,55045,1040.00000
55,2008,55051,1124.00000
1,2006,01015,3441.00000
5,2014,05017,1868.00000
5,2014,05047,0.00000
19,2005,19027,3078.00000
13,2012,13069,1197.00000
44,2013,44005,18078.00000
37,2018,37193,658.00000
37,2018,37091,405.00000
56,2009,56015,2192.00000
39,2008,39077,4836.00000
54,2007,54079,0.00000
23,2013,23031,23093.00000
40,2008,40009,1964.00000
40,2008,40055,982.00000
27,2014,27019,10165.00000
27,2014,27017,3011.00000
27,2014,27049,7340.00000
27,2014,27091,1014.00000
27,2014,27083,392.00000
28,2014,28021,171.00000
28,2014,28161,0.00000
28,2014,28047,20378.00000
28,2014,28003,735.00000
38,2018,38039,694.00000
38,2018,38067,3470.00000
38,2018,38095,694.00000
38,2018,38025,869.00000
30,2006,30043,2049.00000
32,2006,32033,9909.00000
31,2006,31071,0.00000
29,2012,29047,15172.00000
38,2010,38023,265.00000
30,2016,30103,352.00000
30,2016,30111,7064.00000
31,2016,31179,0.00000
31,2016,31161,558.00000
29,2010,29203,1000.00000
29,2010,29119,2164.00000
29,2010,29011,612.00000
29,2010,29041,903.00000
29,2010,29155,0.00000
31,2010,31069,0.00000
31,2010,31177,0.00000
31,2010,31145,843.00000
29,2018,29153,176.00000
29,2018,29211,117.00000
29,2018,29121,1080.00000
29,2018,29177,1468.00000
1,2009,01065,1290.00000
1,2009,01091,1290.00000
1,2009,01023,1520.00000
49,2017,49011,98490.00000
49,2017,49047,2274.00000
50,2017,50019,2610.00000
10,2009,10001,44616.00000
41,2017,41015,432.00000
55,2013,55085,3556.00000
56,2013,56043,4011.00000
35,2014,35028,1660.00000
8,2014,08117,28840.00000
5,2013,05135,0.00000
40,2007,40075,2208.00000
19,2008,,144.00000
19,2008,19043,2616.00000
20,2008,20143,0.00000
20,2008,20035,3408.00000
4,2007,04017,9734.00000
38,2009,38021,474.00000
1,2018,01075,0.00000
54,2013,54097,210.00000
54,2013,54029,6400.00000
54,2013,54075,60.00000
38,2012,38075,619.00000
19,2012,19171,3330.00000
20,2012,20131,453.00000
20,2012,20001,0.00000
20,2012,20121,0.00000
20,2012,20063,0.00000
20,2012,20135,0.00000
20,2012,20147,0.00000
20,2012,20161,1624.00000
20,2012,20067,36.00000
20,2012,20205,200.00000
29,2008,29181,0.00000
29,2008,29079,988.00000
29,2008,29001,665.00000
29,2008,29049,1860.00000
29,2008,29119,356.00000
29,2008,29139,3604.00000
30,2008,30003,3455.00000
30,2008,30065,1382.00000
31,2008,31153,16082.00000
31,2008,31103,42.00000
45,2006,45005,3027.00000
46,2006,46017,44.00000
18,2013,18139,2685.00000
18,2013,18077,42.00000
20,2013,20169,4452.00000
13,2005,13297,0.00000
13,2005,13197,496.00000
35,2007,35007,2103.00000
46,2005,46031,224.00000
46,2005,46033,410.00000
54,2016,54097,120.00000
54,2016,54107,14170.00000
13,2016,13291,0.00000
13,2016,13261,3176.00000
13,2016,13021,11352.00000
16,2016,16045,579.00000
16,2016,16019,42252.00000
8,2013,08023,0.00000
18,2008,,12682.00000
30,2011,30069,1377.00000
38,2013,38065,163.00000
29,2013,29181,128.00000
56,2007,56029,4570.00000
28,2007,28139,0.00000
38,2017,38079,404.00000
38,2017,38053,648.00000
28,2010,28081,2717.00000
29,2011,29197,606.00000
54,2015,54001,468.00000
46,2007,46103,21413.00000
46,2011,46137,528.00000
46,2011,46083,1833.00000
8,2018,08083,6055.00000
8,2018,08011,0.00000
12,2019,12121,0.00000
29,2019,29139,2596.00000
31,2019,31141,5873.00000
31,2019,31049,55.00000
6,2019,06115,14126.00000
8,2019,08063,1755.00000
8,2019,08081,6060.00000
8,2019,08085,2300.00000
35,2019,35045,5551.00000
36,2019,36083,86016.00000
36,2019,36093,172258.00000
37,2019,37121,868.00000
37,2019,37113,909.00000
38,2019,38039,1296.00000
38,2019,38097,5184.00000
39,2019,39083,8148.00000
39,2019,39025,0.00000
38,2019,38043,0.00000
47,2019,47037,304568.00000
47,2019,47009,0.00000
47,2019,47151,295.00000
48,2019,48487,288.00000
48,2019,48503,288.00000
48,2019,48393,280.00000
48,2019,48309,6273.00000
13,2019,13019,0.00000
13,2019,13029,994.00000
16,2019,16075,676.00000
17,2019,17131,968.00000
17,2019,17011,640.00000
17,2019,17133,192.00000
19,2019,19057,0.00000
20,2019,20089,1440.00000
20,2019,20157,2160.00000
21,2019,21097,0.00000
21,2019,21125,0.00000
22,2019,22017,47517.00000
22,2019,22051,101495.00000
21,2019,21203,0.00000
5,2019,05051,4500.00000
28,2019,28007,0.00000
28,2019,28023,208.00000
28,2019,28141,536.00000
42,2019,42023,384.00000
42,2019,42065,5473.00000
42,2019,42131,1064.00000
26,2019,26077,99573.00000
55,2019,55079,1107399.00000
55,2019,55043,5688.00000
1,2019,01045,266.00000
1,2019,01133,0.00000
6,2020,06115,6440.00000
35,2020,35045,5104.00000
5,2020,05051,0.00000
13,2020,13019,132.00000
13,2020,13029,1267.00000
16,2020,16075,0.00000
17,2020,17131,420.00000
17,2020,17011,240.00000
17,2020,17133,0.00000
12,2020,12121,0.00000
29,2020,29139,480.00000
31,2020,31141,147.00000
31,2020,31049,44.00000
42,2020,42131,238.00000
42,2020,42023,304.00000
42,2020,42065,2470.00000
21,2020,21097,855.00000
21,2020,21125,0.00000
