FIPS,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
45051,,,,,,,,1024660,709328,418303,193514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45057,26695115.3,29028955.81,28194674.51,34557733.02,39110493.04,30660080.14,37934815.51,13810475.89,9834333.105,13795719.49,9158309.478,9591890.109,13260315.51,9943987.377,12883870.52,3827776.241,12935406,12987147.62,13039096.21,13091252.6,13143617.61,13196192.08,13248976.85,13301972.76,13355180.65,13408601.37,13462235.77,13516084.72,13570149.06,13624429.65,13678927.37,13733643.08,13788577.65,13843731.96,13899106.89,13954703.32,14010522.13,14066564.22,14122830.48,14179321.8,14236039.09,14292983.24,14350155.18,14407555.8,14465186.02,14523046.76
45071,8293014,7555002,6567900,6866844,6038367,5809764,5463576,481127.1663,388011.2942,467568.8644,475637.9962,554114.7667,432561.5043,453751.6649,492383.9997,252546.7436,494353.5357,496330.9499,498316.2737,500309.5388,502310.7769,504320.02,506337.3001,508362.6493,510396.0999,512437.6843,514487.435,516545.3848,518611.5663,520686.0126,522768.7566,524859.8316,526959.271,529067.1081,531183.3765,533308.11,535441.3424,537583.1078,539733.4402,541892.374,544059.9435,546236.1833,548421.128,550614.8125,552817.2718,555028.5409
45077,,,,,,,,314437.4358,500213.7071,524180.4974,940331.384,1381014.209,1140800.077,1435977.816,712553.2224,427522.5498,715403.4352,718265.049,721138.1092,724022.6616,726918.7523,729826.4273,732745.733,735676.7159,738619.4228,741573.9005,744540.1961,747518.3569,750508.4303,753510.464,756524.5059,759550.6039,762588.8063,765639.1615,768701.7182,771776.525,774863.6311,777963.0857,781074.938,784199.2378,787336.0347,790485.3789,793647.3204,796821.9096,800009.1973,803209.2341
45079,,,,,,,,3812305.06,3886489.874,4755362.262,6303017.007,6641393.157,6982644.772,7470821.737,7600069.211,6155057.2,7630469.488,7660991.366,7691635.331,7722401.873,7753291.48,7784304.646,7815441.865,7846703.632,7878090.447,7909602.808,7941241.22,7973006.185,8004898.209,8036917.802,8069065.473,8101341.735,8133747.102,8166282.091,8198947.219,8231743.008,8264669.98,8297728.66,8330919.574,8364243.253,8397700.226,8431291.027,8465016.191,8498876.256,8532871.761,8567003.248
45083,181579,717649,719514,719138,686620,782384,754647,146703,138354,107561,140895,140718,135802,137267,125786,81922,126289.144,126794.3006,127301.4778,127810.6837,128321.9264,128835.2141,129350.555,129867.9572,130387.429,130908.9788,131432.6147,131958.3451,132486.1785,133016.1232,133548.1877,134082.3805,134618.71,135157.1848,135697.8136,136240.6048,136785.5672,137332.7095,137882.0403,138433.5685,138987.3028,139543.252,140101.425,140661.8307,141224.478,141789.3759
45085,420512,460129,456001,430318,326776,328552,319282,299544,249837,214744,187206,154461,166626,154394,163273,105866,163926.092,164581.7964,165240.1236,165901.084,166564.6884,167230.9471,167899.8709,168571.4704,169245.7563,169922.7393,170602.4303,171284.84,171969.9794,172657.8593,173348.4907,174041.8847,174738.0522,175437.0044,176138.7524,176843.3074,177550.6807,178260.8834,178973.9269,179689.8226,180408.5819,181130.2163,181854.7371,182582.1561,183312.4847,184045.7346
45091,,,,,,,,19360209.96,15576775.15,19687505.4,17858765.31,23391910.58,10402265.65,16640508.49,16179404.82,10578062.41,16244122.44,16309098.93,16374335.33,16439832.67,16505592,16571614.37,16637900.83,16704452.43,16771270.24,16838355.32,16905708.74,16973331.58,17041224.9,17109389.8,17177827.36,17246538.67,17315524.83,17384786.93,17454326.07,17524143.38,17594239.95,17664616.91,17735275.38,17806216.48,17877441.35,17948951.11,18020746.92,18092829.9,18165201.22,18237862.03
46103,1091411,1205812,1262150,1367214,1358141,1402514,1527609,1173005,1165761,1087744,1006502,950851,894836,873536,853523,484335,856937.092,860364.8404,863806.2997,867261.5249,870730.571,874213.4933,877710.3473,881221.1887,884746.0734,888285.0577,891838.198,895405.5507,898987.1729,902583.1216,906193.4541,909818.2279,913457.5009,917111.3309,920779.7762,924462.8953,928160.7469,931873.3899,935600.8834,939343.2869,943100.6601,946873.0627,950660.555,954463.1972,958281.05,962114.1742
46127,829421.6403,841092.3975,1019155.195,891962.3958,941907.9649,1491790.949,1185463.02,153442.9077,165225.5607,163598.8487,85940.67492,59192.57437,105282.1011,78240.55505,75775.24183,160021.927,76078.3428,76382.65617,76688.1868,76994.93954,77302.9193,77612.13098,77922.5795,78234.26982,78547.2069,78861.39573,79176.84131,79493.54868,79811.52287,80130.76896,80451.29204,80773.09721,81096.1896,81420.57435,81746.25665,82073.24168,82401.53464,82731.14078,83062.06535,83394.31361,83727.89086,84062.80243,84399.05363,84736.64985,85075.59645,85415.89883
47001,,,,,,,,1158199.742,1991148.502,785081.6474,1358168.273,872727.563,800684.7778,810010.0485,1073472.014,832331.4147,1077765.902,1082076.966,1086405.273,1090750.895,1095113.898,1099494.354,1103892.331,1108307.9,1112741.132,1117192.097,1121660.865,1126147.508,1130652.098,1135174.707,1139715.406,1144274.267,1148851.364,1153446.77,1158060.557,1162692.799,1167343.57,1172012.945,1176700.996,1181407.8,1186133.432,1190877.965,1195641.477,1200424.043,1205225.739,1210046.642
47009,5509837.694,9032338.114,6601637.493,6483807.736,8263852.493,6117198.383,8349842.138,1395099.566,2003436.276,935829.5277,1846858.642,1056891.051,1802923.625,1400977.802,1485303.735,611081.3849,1491244.95,1497209.929,1503198.769,1509211.564,1515248.411,1521309.404,1527394.642,1533504.22,1539638.237,1545796.79,1551979.977,1558187.897,1564420.649,1570678.331,1576961.045,1583268.889,1589601.965,1595960.372,1602344.214,1608753.591,1615188.605,1621649.36,1628135.957,1634648.501,1641187.095,1647751.843,1654342.851,1660960.222,1667604.063,1674274.479
47011,0,0,0,0,0,84888,101471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47019,823372,1001094,1133754,1088352,1189628,1234332,1383116,0,0,0,0,0,75258.69707,92879.77973,159849.865,119133.8865,160489.2645,161131.2215,161775.7464,162422.8494,163072.5408,163724.8309,164379.7303,165037.2492,165697.3982,166360.1878,167025.6285,167693.731,168364.506,169037.964,169714.1159,170392.9723,171074.5442,171758.8424,172445.8778,173135.6613,173828.2039,174523.5167,175221.6108,175922.4972,176626.1872,177332.692,178042.0227,178754.1908,179469.2076,180187.0844
47037,,,,,,,,26047465.08,25139571.75,26261021.94,25514933.61,25110167.85,26277381.1,24109851.22,25771221.52,13975587.99,25874306.41,25977803.63,26081714.85,26186041.71,26290785.88,26395949.02,26501532.81,26607538.95,26713969.1,26820824.98,26928108.28,27035820.71,27143963.99,27252539.85,27361550.01,27470996.21,27580880.19,27691203.72,27801968.53,27913176.4,28024829.11,28136928.43,28249476.14,28362474.04,28475923.94,28589827.64,28704186.95,28819003.69,28934279.71,29050016.83
47063,0,0,0,0,0,0,0,133365,127831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47065,,,,,,,,12819709.32,11324956.74,12746446.41,11179139.43,11758150.55,9853895.01,9861074.085,9065670.384,6230346.284,9101933.066,9138340.798,9174894.161,9211593.738,9248440.113,9285433.873,9322575.609,9359865.911,9397305.375,9434894.596,9472634.174,9510524.711,9548566.81,9586761.077,9625108.122,9663608.554,9702262.988,9741072.04,9780036.328,9819156.474,9858433.1,9897866.832,9937458.299,9977208.133,10017116.97,10057185.43,10097414.17,10137803.83,10178355.05,10219068.47
47073,183368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47093,,,,,,,,16253081.16,14325163.18,13724505.85,12468585.7,14089494.29,12373881.43,13304231.01,13185434.69,10978340.42,13238176.42,13291129.13,13344293.65,13397670.82,13451261.5,13505066.55,13559086.82,13613323.16,13667776.46,13722447.56,13777337.35,13832446.7,13887776.49,13943327.6,13999100.91,14055097.31,14111317.7,14167762.97,14224434.02,14281331.76,14338457.08,14395810.91,14453394.16,14511207.73,14569252.56,14627529.57,14686039.69,14744783.85,14803762.99,14862978.04
47105,7975942.605,5992294.839,8372966.934,7604148.92,6671755.698,6581441.295,4867159.162,1198881.585,601748.1596,933333.2427,1249930.338,587792.5796,883599.6738,565178.5153,536644.4684,1058817.211,538791.0463,540946.2105,543109.9953,545282.4353,547463.5651,549653.4193,551852.033,554059.4411,556275.6789,558500.7816,560734.7847,562977.7239,565229.6348,567490.5533,569760.5155,572039.5576,574327.7158,576625.0267,578931.5268,581247.2529,583572.2419,585906.5309,588250.157,590603.1576,592965.5703,595337.4325,597718.7823,600109.6574,602510.096,604920.1364
47109,498091,503072,512950,565277,575086,604207,661849,656156,625776,604092,583680,524802,477597,465447,449857,354145,451656.428,453463.0537,455276.9059,457098.0136,458926.4056,460762.1112,462605.1597,464455.5803,466313.4026,468178.6562,470051.3709,471931.5764,473819.3027,475714.5799,477617.4382,479527.9079,481446.0196,483371.8036,485305.2909,487246.512,489195.4981,491152.2801,493116.8892,495089.3567,497069.7142,499057.993,501054.225,503058.4419,505070.6757,507090.9584
47125,249915.4412,667602.1217,873128.9066,1183473.943,898440.1363,978654.2736,1101926.176,1137850.651,1061522.829,388394.8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47129,1815765.08,1656499.274,1500605.219,1903347.741,1201715.602,1173557.364,1067909.347,466745.3873,389357.8101,467591.1713,517034.4103,445720.0767,523043.7587,326877.406,346587.6535,288096.7761,347974.0041,349365.9001,350763.3637,352166.4172,353575.0829,354989.3832,356409.3407,357834.9781,359266.318,360703.3833,362146.1968,363594.7816,365049.1607,366509.3574,367975.3948,369447.2964,370925.0856,372408.7859,373898.421,375394.0147,376895.5908,378403.1731,379916.7858,381436.453,382962.1988,384494.0476,386032.0238,387576.1519,389126.4565,390682.9623
47147,22495206,24288300,27129570,29160246,26165538,25612455,29488233,1281355.728,1539600.411,1946298.039,2159228.951,1389448.038,2333527.574,1015744.963,1218973.253,369866.665,1223849.146,1228744.543,1233659.521,1238594.159,1243548.536,1248522.73,1253516.821,1258530.888,1263565.011,1268619.271,1273693.749,1278788.524,1283903.678,1289039.292,1294195.45,1299372.231,1304569.72,1309787.999,1315027.151,1320287.26,1325568.409,1330870.682,1336194.165,1341538.942,1346905.098,1352292.718,1357701.889,1363132.696,1368585.227,1374059.568
47149,,,,,,,,0,121337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47153,1429922.542,761696.802,1067132.719,1183487.487,723230.7657,1212218.713,1200754.3,354412.9788,355592.8976,319502.331,287167.3102,280274.4179,204505.5349,297980.2151,330728.0926,129712.7921,332051.005,333379.209,334712.7258,336051.5767,337395.783,338745.3662,340100.3476,341460.749,342826.592,344197.8984,345574.69,346956.9887,348344.8167,349738.196,351137.1487,352541.6973,353951.8641,355367.6716,356789.1423,358216.2988,359649.164,361087.7607,362532.1117,363982.2402,365438.1691,366899.9218,368367.5215,369840.9916,371320.3556,372805.637
47155,4739192.621,2913145.773,2902594.355,3813267.603,2432592.208,3021498.958,3957309.353,1244494.561,1584770.067,1458662.563,1002792.637,579448.443,644592.7324,986545.2201,1001385.444,648042.7887,1005390.985,1009412.549,1013450.199,1017504,1021574.016,1025660.312,1029762.954,1033882.005,1038017.533,1042169.604,1046338.282,1050523.635,1054725.73,1058944.633,1063180.411,1067433.133,1071702.865,1075989.677,1080293.635,1084614.81,1088953.269,1093309.082,1097682.319,1102073.048,1106481.34,1110907.265,1115350.894,1119812.298,1124291.547,1128788.713
47165,,,,,,,,4171677.191,4808488.843,3791907.022,4481655.44,4746281.11,2326042.321,6427905.813,3576841.224,1841621.343,3591148.589,3605513.183,3619935.236,3634414.977,3648952.637,3663548.448,3678202.641,3692915.452,3707687.114,3722517.862,3737407.934,3752357.565,3767366.996,3782436.464,3797566.21,3812756.474,3828007.5,3843319.53,3858692.808,3874127.58,3889624.09,3905182.586,3920803.317,3936486.53,3952232.476,3968041.406,3983913.572,3999849.226,4015848.623,4031912.017
47179,,,,,,,,0,0,0,0,0,104425.3029,240836.2203,153740.135,83792.11349,154355.0955,154972.5159,155592.406,156214.7756,156839.6347,157466.9933,158096.8612,158729.2487,159364.1657,160001.6223,160641.6288,161284.1953,161929.3321,162577.0494,163227.3576,163880.2671,164535.7881,165193.9313,165854.707,166518.1258,167184.1983,167852.9351,168524.3469,169198.4443,169875.238,170554.739,171236.958,171921.9058,172609.5934,173300.0318
48021,0,0,0,0,0,0,0,0,0,0,0,1457675,2576852,2856704,2919539,1038226,2931217.156,2942942.025,2954713.793,2966532.648,2978398.778,2990312.374,3002273.623,3014282.718,3026339.848,3038445.208,3050598.989,3062801.385,3075052.59,3087352.801,3099702.212,3112101.021,3124549.425,3137047.622,3149595.813,3162194.196,3174842.973,3187542.345,3200292.514,3213093.684,3225946.059,3238849.843,3251805.243,3264812.464,3277871.713,3290983.2
48039,256613,182317,43335,51006,83326,150779,196734,233546,293202,347001,335444,317571,272115,165507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48041,,,,,,,,1464736,1372726,1288968,572566,471896,472252,466823,417574,227425,419244.296,420921.2732,422604.9583,424295.3781,425992.5596,427696.5299,429407.316,431124.9452,432849.445,434580.8428,436319.1662,438064.4428,439816.7006,441575.9674,443342.2713,445115.6404,446896.1029,448683.6873,450478.4221,452280.3358,454089.4571,455905.815,457729.4382,459560.356,461398.5974,463244.1918,465097.1685,466957.5572,468825.3874,470700.689
48051,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48055,5864920.071,6386015.822,4615676.353,5053144.482,4887098.774,6483165.869,4986854.522,3260872.238,2438165.435,2151444.038,3273826.578,2877031.252,1501052.621,3559968.654,2063305.038,1342578.615,2071558.258,2079844.491,2088163.869,2096516.524,2104902.59,2113322.201,2121775.489,2130262.591,2138783.642,2147338.776,2155928.131,2164551.844,2173210.051,2181902.892,2190630.503,2199393.025,2208190.597,2217023.36,2225891.453,2234795.019,2243734.199,2252709.136,2261719.972,2270766.852,2279849.92,2288969.319,2298125.197,2307317.697,2316546.968,2325813.156
48061,1252913,1891071,1759596,1627586,1614372,1486782,1763968,1853725,1749449,1728502,1530203,1527817,1587095,1589283,1554319,729522,1560536.276,1566778.421,1573045.535,1579337.717,1585655.068,1591997.688,1598365.679,1604759.142,1611178.178,1617622.891,1624093.382,1630589.756,1637112.115,1643660.563,1650235.206,1656836.146,1663463.491,1670117.345,1676797.814,1683505.006,1690239.026,1696999.982,1703787.982,1710603.134,1717445.546,1724315.328,1731212.59,1738137.44,1745089.99,1752070.35
48071,4547619.408,2304856.898,3105820.536,3113776.314,2879891.327,2623584.483,1960303.958,889784.9631,1356059.947,2284656.329,1078361.365,1165361.891,2032609.977,1328254.634,1107670.47,445673.5758,1112101.152,1116549.556,1121015.755,1125499.818,1130001.817,1134521.824,1139059.911,1143616.151,1148190.616,1152783.378,1157394.512,1162024.09,1166672.186,1171338.875,1176024.23,1180728.327,1185451.24,1190193.045,1194953.818,1199733.633,1204532.567,1209350.698,1214188.1,1219044.853,1223921.032,1228816.716,1233731.983,1238666.911,1243621.579,1248596.065
48079,3589099,3260547,2911749,2968571,2948342,3675898,3775455,3847872,3935418,4025126,3909130,3784412,3630387,3749454,3488450,1377254,3502403.8,3516413.415,3530479.069,3544600.985,3558779.389,3573014.507,3587306.565,3601655.791,3616062.414,3630526.664,3645048.77,3659628.965,3674267.481,3688964.551,3703720.409,3718535.291,3733409.432,3748343.07,3763336.442,3778389.788,3793503.347,3808677.361,3823912.07,3839207.718,3854564.549,3869982.807,3885462.739,3901004.59,3916608.608,3932275.042
48085,,,,,,,,3075356,2937359,3007901,3104442,3192746,3078950,2949404,2853735,1113310,2865149.94,2876610.54,2888116.982,2899669.45,2911268.128,2922913.2,2934604.853,2946343.272,2958128.645,2969961.16,2981841.005,2993768.369,3005743.442,3017766.416,3029837.482,3041956.832,3054124.659,3066341.157,3078606.522,3090920.948,3103284.632,3115697.771,3128160.562,3140673.204,3153235.897,3165848.84,3178512.236,3191226.285,3203991.19,3216807.154
48113,226588503.7,244605026.2,276240536.1,272119627.1,233874481.8,214485376.4,237031901.3,261882234.4,263535472,262216392.7,258296093.1,253283894.9,236578598.7,227468327,253627910.1,148364089.4,254642421.8,255660991.5,256683635.4,257710370,258741211.5,259776176.3,260815281,261858542.1,262905976.3,263957600.2,265013430.6,266073484.3,267137778.3,268206329.4,269279154.7,270356271.3,271437696.4,272523447.2,273613541,274707995.1,275806827.1,276910054.4,278017694.6,279129765.4,280246284.5,281367269.6,282492738.7,283622709.7,284757200.5,285896229.3
48135,329083,394500,431373,469414,423357,499712,502435,459064,327150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48139,10662988.41,12735038.53,9755333.857,11329357.24,11035050.2,12124856.32,8209431.639,8788045.745,6407714.854,5241648.799,4772572.467,6116201.068,7049564.75,6612555.527,6858451.632,5182881.492,6885885.439,6913428.981,6941082.696,6968847.027,6996722.415,7024709.305,7052808.142,7081019.375,7109343.452,7137780.826,7166331.949,7194997.277,7223777.266,7252672.375,7281683.065,7310809.797,7340053.036,7369413.249,7398890.902,7428486.465,7458200.411,7488033.213,7517985.345,7548057.287,7578249.516,7608562.514,7638996.764,7669552.751,7700230.962,7731031.886
48141,,,,,,,,15555573,12852245,13237352,13271797,12879943,13248600,12560347,10473050,4385938,10514942.2,10557001.97,10599229.98,10641626.9,10684193.4,10726930.18,10769837.9,10812917.25,10856168.92,10899593.59,10943191.97,10986964.74,11030912.6,11075036.25,11119336.39,11163813.74,11208468.99,11253302.87,11298316.08,11343509.34,11388883.38,11434438.91,11480176.67,11526097.38,11572201.77,11618490.57,11664964.54,11711624.39,11758470.89,11805504.77
48157,11840568.22,13784716.71,16077674.4,11481763.24,13449173.57,8843426.619,12120784.4,8500599.49,14110666.66,8285068.212,7225044.628,11441301.3,7633210.53,12092882.94,9687369.452,6517338.26,9726118.929,9765023.405,9804083.499,9843299.833,9882673.032,9922203.724,9961892.539,10001740.11,10041747.07,10081914.06,10122241.71,10162730.68,10203381.6,10244195.13,10285171.91,10326312.6,10367617.85,10409088.32,10450724.67,10492527.57,10534497.68,10576635.67,10618942.22,10661417.98,10704063.66,10746879.91,10789867.43,10833026.9,10876359.01,10919864.44
48167,41513,1055980,1208217,1025146,508019,631013,655638,732805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48187,40657272,43778237,42860095,47052709,43121820,43218468,46146794,47507874,45341036,43216240,39607457,38753953,37947805,38994486,44039267,27765398,44215424.07,44392285.76,44569854.91,44748134.33,44927126.86,45106835.37,45287262.71,45468411.76,45650285.41,45832886.55,46016218.1,46200282.97,46385084.1,46570624.44,46756906.94,46943934.57,47131710.3,47320237.14,47509518.09,47699556.17,47890354.39,48081915.81,48274243.47,48467340.44,48661209.81,48855854.65,49051278.06,49247483.18,49444473.11,49642251
48189,10014,118404,144952,128337,112952,135953,134451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48199,0,675136.6875,695560.5938,673847.625,654534.375,620100.9375,602143.7813,126312.5238,149266.0724,99341.20418,158274.1575,82082.33337,109984.1026,112222.6666,157204.2583,53552.29599,157833.0753,158464.4076,159098.2652,159734.6583,160373.5969,161015.0913,161659.1517,162305.7883,162955.0114,163606.8315,164261.2588,164918.3039,165577.9771,166240.289,166905.2501,167572.8711,168243.1626,168916.1353,169591.7998,170270.167,170951.2477,171635.0527,172321.5929,173010.8792,173702.9228,174397.7345,175095.3254,175795.7067,176498.8895,177204.8851
48201,275752625.4,291955667.4,285952034.1,275154453.4,240691102.1,232151645.9,231703598.6,237277637.5,238186207.4,248191357.5,254877237,255879011.8,258674765.5,257537845.4,261007759.1,154955256.2,262051790.1,263099997.3,264152397.3,265209006.9,266269842.9,267334922.3,268404261.9,269477879,270555790.5,271638013.7,272724565.7,273815464,274910725.8,276010368.7,277114410.2,278222867.9,279335759.3,280453102.4,281574914.8,282701214.4,283832019.3,284967347.4,286107216.8,287251645.6,288400652.2,289554254.8,290712471.8,291875321.7,293042823,294214994.3
48209,,,,,,,,4673046.313,12209989.9,9154387.867,8537447.614,4527376.891,9541407.683,5576889.57,5442488.324,2027686.228,5464258.277,5486115.31,5508059.772,5530092.011,5552212.379,5574421.228,5596718.913,5619105.789,5641582.212,5664148.541,5686805.135,5709552.356,5732390.565,5755320.127,5778341.408,5801454.773,5824660.593,5847959.235,5871351.072,5894836.476,5918415.822,5942089.485,5965857.843,5989721.275,6013680.16,6037734.88,6061885.82,6086133.363,6110477.897,6134919.808
48215,,,,,,,,0,0,0,499318,525282,619753,709226,819209,303110,822485.836,825775.7793,829078.8825,832395.198,835724.7788,839067.6779,842423.9486,845793.6444,849176.819,852573.5263,855983.8204,859407.7556,862845.3867,866296.7682,869761.9553,873241.0031,876733.9671,880240.903,883761.8666,887296.9141,890846.1017,894409.4861,897987.1241,901579.0726,905185.3889,908806.1304,912441.3549,916091.1204,919755.4848,923434.5068
48245,,,,,,,,1445106.385,1276227.426,1402101.406,1139406.087,1179138.03,1022786.247,981093.0609,763630.5214,811867.5026,766685.0435,769751.7837,772830.7908,775922.1139,779025.8024,782141.9056,785270.4732,788411.5551,791565.2014,794731.4622,797910.388,801102.0296,804306.4377,807523.6634,810753.7581,813996.7731,817252.7602,820521.7712,823803.8583,827099.0738,830407.4701,833729.0999,837064.0163,840412.2724,843773.9215,847149.0172,850537.6132,853939.7637,857355.5228,860784.9448
48257,12397765.92,12701859.23,13009417.22,10859007.82,12952975.91,13222901.85,15749809.88,4941720.466,3216439.195,3320712.562,3617917.838,4228055.074,3167556.758,4386255.717,2090200.299,2797507.558,2098561.1,2106955.345,2115383.166,2123844.699,2132340.077,2140869.438,2149432.916,2158030.647,2166662.77,2175329.421,2184030.739,2192766.861,2201537.929,2210344.081,2219185.457,2228062.199,2236974.448,2245922.345,2254906.035,2263925.659,2272981.362,2282073.287,2291201.58,2300366.386,2309567.852,2318806.123,2328081.348,2337393.673,2346743.248,2356130.221
48281,435070,370151,514591,552172,604909,669138,826942,936704,973928,948061,910428,880561,815487,652990,502048,310761,504056.192,506072.4168,508096.7064,510129.0933,512169.6096,514218.2881,516275.1612,518340.2619,520413.6229,522495.2774,524585.2585,526683.5996,528790.334,530905.4953,533029.1173,535161.2337,537301.8787,539451.0862,541608.8905,543775.3261,545950.4274,548134.2291,550326.766,552528.0731,554738.1854,556957.1381,559184.9667,561421.7065,563667.3934,565922.0629
48303,618840,603790,600231,576491,583942,560738,576061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48339,0,0,0,0,0,0,0,0,0,0,636471,682523,673616,666866,691409,220454,694174.636,696951.3345,699739.1399,702538.0964,705348.2488,708169.6418,711002.3204,713846.3297,716701.715,719568.5219,722446.7959,725336.5831,728237.9295,731150.8812,734075.4847,737011.7866,739959.8338,742919.6731,745891.3518,748874.9172,751870.4169,754877.8986,757897.4101,760928.9998,763972.7158,767028.6067,770096.7211,773177.108,776269.8164,779374.8957
48361,0,1288897.313,1327888.406,1286436.375,1249565.625,1183829.063,1149547.219,241142.0909,284962.5019,189651.3898,302159.7553,156702.6364,209969.6504,214243.2726,300117.2203,102236.2014,301317.6892,302522.96,303733.0518,304947.984,306167.776,307392.4471,308622.0168,309856.5049,311095.9309,312340.3147,313589.6759,314844.0346,316103.4108,317367.8244,318637.2957,319911.8449,321191.4923,322476.2582,323766.1633,325061.2279,326361.4728,327666.9187,328977.5864,330293.4967,331614.6707,332941.1294,334272.8939,335609.9855,336952.4254,338300.2352
48375,463154.8951,609162.2261,508931.8463,604760.2851,502039.1737,410636.8702,587401.3689,576549.181,662549.5362,405003.5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48381,316035.1049,170807.7739,282010.1537,131291.7149,220146.8263,327595.1298,231348.6311,270416.819,165376.4638,199358.4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48397,2470688.387,4334517.157,3687803.403,2591929.392,3903095.509,4778638.779,3931882.329,3694417.469,4405715.865,5574886.162,4472185.305,6027184.476,3794093.566,4052296.749,4563082.739,1750746.558,4581335.07,4599660.41,4618059.052,4636531.288,4655077.413,4673697.723,4692392.514,4711162.084,4730006.732,4748926.759,4767922.466,4786994.156,4806142.133,4825366.701,4844668.168,4864046.841,4883503.028,4903037.04,4922649.189,4942339.785,4962109.144,4981957.581,5001885.411,5021892.953,5041980.525,5062148.447,5082397.041,5102726.629,5123137.535,5143630.085
48409,5876792,5538711,5177807,5478372,5326960,5434362,6011114,6054785,6016375,5926771,5764707,5456925,5373324,5366985,5249776,2984594,5270775.104,5291858.204,5313025.637,5334277.74,5355614.851,5377037.31,5398545.459,5420139.641,5441820.2,5463587.481,5485441.831,5507383.598,5529413.132,5551530.785,5573736.908,5596031.856,5618415.983,5640889.647,5663453.205,5686107.018,5708851.446,5731686.852,5754613.6,5777632.054,5800742.582,5823945.552,5847241.335,5870630.3,5894112.821,5917689.273
48439,101515693.6,107756123.9,119663414.4,105900728.4,114839861.6,116869096.6,117943419.8,123729237,117995268.1,128949254.8,120981261.3,102697649.5,112142176.2,111090345,116211285.2,69522269.95,116676130.3,117142834.9,117611406.2,118081851.8,118554179.2,119028395.9,119504509.5,119982527.6,120462457.7,120944307.5,121428084.7,121913797.1,122401452.3,122891058.1,123382622.3,123876152.8,124371657.4,124869144,125368620.6,125870095.1,126373575.5,126879069.8,127386586.1,127896132.4,128407716.9,128921347.8,129437033.2,129954781.3,130474600.4,130996498.8
48451,0,0,317609,350922,353667,358607,381466,412255,376769,298192,307710,310185,271678,284284,300077,232891,301277.308,302482.4172,303692.3469,304907.1163,306126.7448,307351.2517,308580.6567,309814.9794,311054.2393,312298.4562,313547.6501,314801.8407,316061.048,317325.2922,318594.5934,319868.9718,321148.4477,322433.0414,323722.7736,325017.6647,326317.7354,327623.0063,328933.4983,330249.2323,331570.2292,332896.5102,334228.0962,335565.0086,336907.2686,338254.8977
48453,111995289.5,115390898.5,121852671.7,126503391.3,111418569.3,104797790.5,107063747.8,125673792.2,116554205.8,104824908.2,106846868.3,100151603.3,94619095.81,94987315.78,105102206.8,61566094.57,105522615.6,105944706.1,106368484.9,106793958.8,107221134.7,107650019.2,108080619.3,108512941.8,108946993.5,109382781.5,109820312.6,110259593.9,110700632.3,111143434.8,111588008.5,112034360.6,112482498,112932428,113384157.7,113837694.3,114293045.1,114750217.3,115209218.2,115670055,116132735.3,116597266.2,117063655.3,117531909.9,118002037.5,118474045.7
