FIPS,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1065,6.1,7.3,8.4,8.4,7.4,5.4,5.2,5.5,7.7,13.1,14.8,13.7,11.7,11.8,9.8,7.8,7.7,6.1,5.1,4.2,10.2,8.19,6.18,6.66,6.758,6.774,7.086,7.5976,6.9124,6.6916,6.97512,7.0256,7.01232,7.052544,7.040464,6.923408,6.9514368,7.0212096,7.0108672,6.99603456,6.99781248,6.98947712,6.980591232,6.995472128,7.003080192,6.994956518,6.991877504,6.99328663,6.992715438,6.993195515,6.995734595
1067,5,5.4,6.1,5.8,5.5,4.3,4,5.5,8,10.3,10.8,9.7,8.5,7.8,7.5,6.8,6.5,5,4.4,3.8,5.3,5.3,5.3,5,4.76,4.82,4.94,5.132,5.036,4.964,4.9304,4.9376,4.9784,5.00048,5,4.96928,4.962176,4.969376,4.977152,4.9820672,4.9802624,4.9755968,4.97201024,4.97420672,4.97689088,4.977417728,4.976828672,4.975793408,4.975224474,4.975470848,4.976227482
1069,4.4,4.3,4.8,4.8,4.6,3.8,3.4,3.4,5.1,8.5,9,8.6,7.8,7,6.7,6.3,5.8,4.5,4,3.2,5.9,5.33,4.76,4.68,4.586,4.638,4.774,5.0512,4.7988,4.6876,4.74584,4.7696,4.78992,4.811488,4.810608,4.758352,4.7608896,4.7854912,4.7879936,4.78625152,4.78536576,4.78066688,4.775795584,4.781198336,4.785153792,4.783214669,4.781855616,4.78163607,4.781205852,4.781443599,4.782611697
1071,5.2,6.6,7.1,7,6.7,5,4.4,4.6,6.4,11.7,11.6,10.2,8.8,8,7.2,6.7,6.3,4.9,4.1,3.5,5.8,5.45,5.1,4.92,4.75,4.79,4.954,5.204,5.002,4.9028,4.9236,4.94,4.97056,4.99728,4.99448,4.947792,4.946848,4.965184,4.9700224,4.971392,4.9703168,4.96486528,4.96024768,4.96475264,4.968356096,4.967368832,4.96631488,4.965707699,4.965118106,4.965408026,4.966500029
1073,4,4.4,5.2,5.5,5.2,4.4,4,3.9,5.6,9.9,10.2,9.2,7.6,6.8,6.3,5.8,5.7,4.4,3.7,3,6.8,5.66,4.52,4.72,4.712,4.736,4.94,5.2824,4.8696,4.7256,4.87808,4.908,4.91072,4.939136,4.932736,4.8584,4.8723072,4.9137344,4.9097984,4.90265984,4.90326272,4.8973952,4.891379968,4.900352512,4.905370112,4.900899226,4.899010048,4.899552102,4.899079404,4.899402373,4.9010368
1075,7,8.1,8.4,8.7,8.1,5.6,5.2,6.4,8.3,14.7,13,9.6,7.7,7.1,6.9,6.4,5.7,4.3,3.8,3.3,5.3,5,4.7,4.48,4.34,4.42,4.556,4.764,4.588,4.4992,4.512,4.5336,4.56544,4.58384,4.57936,4.539648,4.538816,4.554848,4.5603776,4.5614208,4.5593024,4.55460992,4.55102208,4.55495296,4.558111744,4.55734656,4.556261632,4.555599821,4.555208653,4.555538995,4.556454543
1077,5,6.6,8.6,7.3,6.3,5.1,4.2,4.4,5.9,9.8,10,9.1,7.9,7.2,7.2,7,6.4,4.7,4.2,3.5,6.1,5.63,5.16,4.98,4.826,4.918,5.074,5.3392,5.1028,4.9916,5.02744,5.052,5.08512,5.107008,5.102608,5.051792,5.0526336,5.0748352,5.0797056,5.07983232,5.07777536,5.07231488,5.067759744,5.072956416,5.076892672,5.075477581,5.074127744,5.073539814,5.073080259,5.073442831,5.074598845
1079,5,6,6.8,6.7,6.3,5.5,4.8,4.2,6.7,12.5,12.4,10.8,9.2,8.5,8.2,7.8,6.9,5,4.1,3.3,5.4,5.41,5.42,4.94,4.642,4.726,4.894,5.1624,5.0276,4.9244,4.87288,4.8904,4.94688,4.976256,4.975536,4.932432,4.9221632,4.9323904,4.9443008,4.95065344,4.94775552,4.94136448,4.936387968,4.939452672,4.943292928,4.944092442,4.943122816,4.941650714,4.940918098,4.941269765,4.942322314
1081,4,4.1,4.6,4.7,4.4,3.7,3.4,3.7,5.4,8.6,8.9,8,7,6,5.6,5.3,5.2,4.1,3.6,2.9,5.7,4.96,4.22,4.3,4.252,4.276,4.416,4.6864,4.4016,4.2928,4.38608,4.4064,4.41456,4.436576,4.434656,4.380288,4.3872832,4.4156544,4.414496,4.41067264,4.41089152,4.40647552,4.401678848,4.407799552,4.411638016,4.408842906,4.407503616,4.407696691,4.407286968,4.407492588,4.408696156
1083,3.8,4.4,5.4,5.5,5.1,4.4,3.6,3.4,4.9,9,9.5,8.6,7,6.3,6.1,5.5,5.3,4.1,3.5,2.8,4.7,4.47,4.24,4.08,3.914,3.942,4.058,4.2808,4.1292,4.0468,4.05496,4.0648,4.09136,4.113952,4.115312,4.077424,4.0743744,4.0880768,4.0925696,4.09448448,4.09382784,4.08955136,4.085385856,4.088666624,4.091702016,4.091163827,4.090383232,4.089826739,4.089293937,4.089460311,4.090348488
1085,7,7.3,8.9,9.2,9.1,8,7.5,7.7,11.3,17.8,18.1,17.5,15.8,14.3,12.8,11.6,10.6,8.4,7.3,6.1,14.4,11.6,8.8,9.36,9.56,9.64,10.052,10.744,9.792,9.4824,9.8712,9.9576,9.94208,9.98832,9.96944,9.809056,9.84832,9.945728,9.9332992,9.9114432,9.9121728,9.90116864,9.88956928,9.91019264,9.920762368,9.909530624,9.904909312,9.906773146,9.90624471,9.906992845,9.910433618
1087,5.8,5.9,6.5,7,6.9,5.8,5.2,5.5,7.7,11.2,14.5,13.9,11,9.8,9.1,8.1,7.6,5.9,5.4,4.5,10.4,8.35,6.3,6.76,6.91,6.99,7.262,7.744,7.062,6.8444,7.1332,7.1936,7.18048,7.20912,7.19544,7.082736,7.11216,7.182368,7.1722752,7.1559872,7.1563648,7.14899584,7.14110528,7.15583104,7.163198208,7.154945664,7.151656832,7.153099034,7.152815206,7.153347405,7.155746156
