Row Labels,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
47155,4134055.481,2521989.023,484171.6557,1986871.846,14353737.55,15067306.38,15976368.93,2080921.361,2294276.718,2368115.243,240063.8391,526302.5435,245296.3697,3282999.195,500302.4792,1276109.348,1160644.988,1331862.59,1461112.674,1401949.117,1316772.391,1216416.937,1309614.279,1384384.944,1493116.126,1322263.652,1400723.582,1412618.577,1436670.601,1446675.002,1445296.861,1449434.6,1462097.811,1485549.167,1502342.952,1513602.58,1515558.105,1534008.939,1546731.632,1559533.333,1571261.139,1583153.452,1596312.49,1610332.653,1624482.342,1645021.668
47165,,,,,,,,5353104.908,15181054.29,7580018.017,8796369.245,4389055.215,1781302.076,15964037.93,24038779.59,8225070.878,14011970.2,13188359.1,11312234.32,11881060.31,11566060.88,11946546.79,12247245.56,12997345.55,14067967.88,13886979.37,12917943.9,13365899.96,13304229.62,13315289.99,13506490.76,13661645.48,13861678.55,14044486.59,14216041.41,14332371.47,14357610,14402533.83,14544244.68,14656723.04,14785824.69,14926193.91,15061711.03,15195353.65,15322659,15510098.91
47179,,,,,,,,542631.6634,226825.2217,294426.2083,967027.6566,2705796.854,2153990.099,711129.2079,2219190.975,1020904.784,1710627.247,1610063.516,1351885.828,1429132.816,1543898.541,1663166.355,1729615.958,1636435.054,1587032.072,1670640.982,1618279.392,1675301.514,1671929.512,1677834.902,1708948.223,1735657.875,1753962.175,1762629.049,1765780.299,1778126.89,1796367.759,1808368.952,1826513.864,1840947.771,1857081.332,1874191.218,1889964.413,1904693.674,1919081.68,1945672.537
48021,0,0,0,0,0,0,0,0,0,0,0,0,112021,393473,98034,75776,0,139936.624,78200.24138,85664.80988,93841.90537,102799.5418,112612.2253,123361.5741,124444.0834,98764.0505,98833.73714,101034.703,110678.9246,107886.1442,110719.7986,113111.4111,114950.773,116110.6633,116444.6051,115784.349,114957.738,116503.499,118190.1581,119827.7243,120701.0188,121924.2568,122993.7733,123937.0897,124794.8745,126556.3087
48039,88842,493053,102361,421764,279870,1111080,2889395,2744748,641229,625653,3196378,0,697977,157326,367695,8930193,2276900,2560598.746,2118966.603,2059232.924,2194587.844,2344349.807,2263019.843,2479035.373,2649045.491,2886891.442,3127360.193,2573453.425,2601760.798,2605689.903,2652149.854,2708746.47,2757825.248,2797293.358,2848292.194,2883539.436,2905922.949,2907739.593,2886775.808,2916683.854,2946744.691,2979299.921,3010527.882,3039334.289,3066205.607,3098675.152
48041,,,,,,,,2621496,0,0,488530,1381360,3273548,2454463,1754756,9138265,16653551,6854564.098,4259232.705,4415562.118,4837047.592,5298765.772,5757924.641,6175687.629,6452710.048,6834360.903,7319232.28,7145597.339,6238019.944,6179168.002,6362434.553,6548272.376,6711616.56,6846479.59,6950387.108,7024335.694,7078899.96,7102242.325,7081529.648,7075414.095,7155347.173,7248527.912,7333109.551,7408025.827,7474501.257,7543619.415
48051,,,,,,,,0,0,0,0,1125880.353,67145.6665,42206.21509,25070.89139,27187.14205,286292.2576,92267.84757,159032.0811,174212.4161,190841.7831,209058.4987,229014.0827,143404.1205,150683.3366,161037.9709,174016.6467,188032.1903,178652.8203,186898.6586,189558.6501,191023.5179,191040.8653,189321.0003,185532.1151,189553.4237,193263.7502,196339.8473,198470.6983,199467.1013,201453.919,202843.2848,204111.3636,205360.6579,206727.5472,210222.3352
48055,8723675.942,7928872.652,6071492.312,8299471.066,7096838.325,2767583.012,1556281.692,2638229.737,2316901.243,1580054.33,2027787.656,4325198.992,4922862.523,9234268.859,6554769.061,6641146.558,2552272.097,6160495.734,4672880.557,4867097.226,5110525.025,5447524.5,5773953.926,5912244.17,6006685.145,5698597.609,5616872.152,5519100.504,5802297.762,5768106.137,5872650.397,5968635.018,6050545.517,6108106.614,6140003.007,6161743.623,6176544.66,6222166.878,6279945.011,6352571.078,6405097.167,6465900.856,6522529.309,6575401.037,6625500.882,6714452.426
48061,1973183,665332,5625027,3365193,1455501,6270126,13547655,2441533,1424682,2240744,5870658,1480376,726075,270156,1831627,4099935,180051,1464215.864,2102868.682,2070541.634,2132191.872,2121830.078,1763987.412,1791059.411,1892717.014,2047597.838,2068213.236,1874276.158,2035997.651,2090576.821,2089403.507,2091203.959,2087291.476,2083994.61,2114540.751,2145418.516,2169540.023,2181179.959,2191963.146,2222287.813,2240070.055,2254339.864,2270083.789,2287158.682,2306236.915,2339725.197
48071,8671797.365,3310597.405,7826029,8958855.658,7962283.913,11185702.08,9589691.292,5318978.481,8928653.792,9817901.369,3190321.952,1728412.831,2316645.725,2019175.052,2161301.09,1226193.752,1131600.377,1824112.695,3786041.997,3639716.242,3134863.112,2496936.733,2430749.963,2497791.234,2515082.396,2562419.007,2600707.535,2731911.123,2884668.058,2985902.888,2909525.973,2839825.993,2811663.359,2841705.446,2880933.015,2917505.64,2955918.767,2993480.108,3030972.035,3059518.759,3076209.053,3084829.187,3101562.676,3126546.632,3156603.671,3202424.751
48079,3275858,4480225,345817,247071,2790424,3596355,546713,1663318,2749448,303841,51099,655711,4003580,1982035,1745325,2761974,1042399,2376274.478,1845614.064,1863015.052,1778400.998,1919154.452,2097468.836,2235091.175,2066280.878,2074322.53,2105726.839,2043085.065,2138605.099,2115918.476,2141720.261,2168323.94,2205543.857,2232881.028,2245806.737,2246829.586,2264063.781,2282175.446,2299018.267,2323448.254,2341092.374,2362586.246,2383668.908,2404224.564,2423189.541,2454440.896
48085,,,,,,,,27949954,10981792,5246830,4340954,12460778,10094237,2872255,6177219,4462963,1788587,5231423.766,8744303.855,6911037.25,6522465.206,6644230.385,6864088.585,6329859.141,5970532.163,6266276.802,6274777.774,6447723.729,6892459.508,7051012.92,6889380.603,6887313.378,6922139.794,6948667.511,6956740.953,7016579.672,7116429.661,7197580.616,7285666.342,7365651.773,7410820.126,7445165.359,7498217.541,7556531.12,7617086.655,7730731.085
48113,461174714.6,621605908.4,1404904705,2077032034,2641417038,2080724714,1362294357,1097992978,958840070.5,779727306.7,758957786.2,758895128.2,1068878414,1290711402,1510762044,910845679.1,1050365033,1201301890,1086967420,1085914980,1098044858,1128429715,1163697490,1202337716,1215077013,1207857366,1178943738,1204534916,1219251132,1220964469,1233755097,1247867108,1262168323,1274934281,1285552338,1293495552,1300980958,1309870028,1322367537,1333615197,1344531766,1356326827,1368026855,1379496649,1390696172,1408850124
48135,0,1780453,77144,94050,1891308,1863799,259573,155003,5507831,1741604,1561799,626882,682975,1483240,1133770,165545,1529469,1028969.794,1490722.017,1618222.468,1246941.654,1199723.885,1165162.169,1216543.458,1267474.992,1246879.242,1257676.033,1361924.904,1345932.059,1376187.548,1365254.712,1341107.79,1350096.375,1364450.113,1383473.053,1399407.242,1412000.775,1427762.376,1443997.89,1451832.13,1461940.773,1470126.308,1480136.779,1493407.728,1507087.448,1527016.001
48139,21702339.51,32363092.94,49613697.64,86474607.38,124631680.2,117623348.5,47182097.99,36845617.03,23313650.02,15586579.69,14023367.49,18325504.65,31850419.39,37521271.34,40853108.01,31819055.61,42521170.86,38020395.19,31564922.39,31060856.08,31800362.11,33348041.34,35192669.3,36802716.84,37275436.14,37251970.05,36908225.06,37394009.42,36904598.56,36798090.7,37297620.4,37892947.9,38474512.91,38963857.92,39323835.02,39564487.21,39782987.54,40024584.66,40322055.35,40601550.64,40954441.52,41351184.1,41738115.18,42105153.88,42451715.06,42971725.61
48141,,,,,,,,9305350,8223962,44312269,7632200,4091239,42064791,40565209,95389098,22744628,509719,41462329.67,30192348.58,32186107.54,34473403.25,33534238.79,36006706.13,39053182.54,38765710.82,38593940.54,33172584.6,34167980.46,37380814.5,36991215.33,37640198.07,38160815.8,38512796.09,38988022.01,39272602.16,39293546.76,39343931.1,39415521.11,40011437.78,40569222.34,40873570.36,41244158.8,41588173.23,41915330.08,42240117.41,42819438.07
48157,22578628.31,19799774.73,40512432.9,33034954.73,37184090.02,37704116.7,59294162.08,50815093.13,92908324.34,35603596.7,21375226.55,16969228.29,8699870.975,18383257.94,18902121.82,17931328.86,13949793.3,16040472.82,29741566.41,27730002.49,21508435.41,20162988.19,20047274.53,20341088.03,21452295.12,21745248.67,22016638.05,22406599.38,23213839.96,23898570.46,23340829.93,22921863.46,23056781.6,23333007.33,23646645.46,23962175.94,24201755.48,24436240.22,24667202.24,24882987.06,25042314.74,25151490.33,25324326.1,25553652.08,25791989.71,26133937.23
48167,2250963,983341,967933,0,392849,2280200,694654,3013618,3055053,659322,3134206,3350212,4810218,1450880,23735,80115,41066,1319638.884,1998633.371,1901748.474,1791660.315,1899747.154,1781912.446,1632211.125,1328855.923,1317208.171,1440676.064,1570547.802,1716543.792,1754430.17,1731119.865,1714832.588,1707499.032,1689148.075,1680293.294,1684882.956,1718867.355,1757207.549,1787421.919,1808123.539,1816865.242,1822824.953,1831578.621,1842722.56,1855630.261,1888942.057
48187,12636869,24261617,15017582,26612434,15182925,33192431,17758705,38819982,52086066,36625680,32267625,33532891,183177998,78562370,34713371,24934445,41277956,74709224.84,60203908.12,62245101.06,63214827.14,65752882.09,68949202.09,72329849.96,61748890.38,60143967.32,62571433.34,66164054.95,68539546.21,67950622.35,68690081.43,69305284.1,69886645.9,70281232.45,70408380.8,70224967.84,71034047.96,72073555.65,72980576.42,73631244.38,74117270.11,74705904.67,75280142.35,75850469.72,76419743.82,77532947.32
48189,79313,3156751,225236,72224,228956,1422134,97777,355270,1478864,541538,1294677,0,195154,23531,1455354,3547283,9938589,3122941.666,2095532.886,2261648.889,2336369.265,2507694.067,2623482.06,2873905.348,3129604.34,3426093.159,3614209.17,3620597.577,3017516.577,3007453.273,3094500.219,3173999.664,3253955.293,3325189.319,3392170.467,3441641.228,3471426.568,3475753.848,3462537.658,3447450.12,3488489.231,3534406.3,3576397.335,3614808.021,3649253.054,3679850.912
48199,0,0,1406145.469,1046489.813,6376519.875,1159814.906,545172.375,38258.34031,132763.2168,0,0,0,368577.9638,0,230479.7733,0,28128.59447,129200.3843,88525.33514,93323.54828,89558.85265,98107.65222,107472.4736,117731.2097,93786.7468,102739.1181,90545.69191,99188.68977,105971.6989,103754.4153,105208.1002,106342.5347,107944.6134,108883.5961,109018.2941,108186.6067,109561.1388,110212.3317,112089.6019,113321.0526,114022.5818,115002.725,115937.6664,116853.5654,117703.9653,119381.2238
48201,525829159.3,419352574.9,720540316.1,791665419.6,665459447.1,989782934.2,1133480333,1418404109,1568280362,1066557905,754051907.5,379508348.9,294821828.3,391501734,509281749.1,426332583.4,270660266.3,389875221.2,712976346.9,645640060.5,557569849.9,508984626.4,485591840.5,495717992,514894444,526672839,528332897.6,538069291.2,563594698.1,580177011.8,567500711.7,560041955.7,560277929.4,565174108.3,572770597.5,580125619,586352231.1,592048900.4,598130882.4,603864034.3,607707925.5,610335876.4,614424687.5,619615766.5,625279832.8,633937002.3
48209,,,,,,,,3780758.29,11602715.87,6723126.39,5288041.522,6806254.174,31292066.4,14465997.51,17289859.44,10030072.93,16904625.44,18536420.07,13623266.81,14562778.99,14845330.47,15620631.77,16606924.47,17542443,16229978.95,16398359,16313261.23,16913020.11,16913821.42,16758937,17058250.97,17296455.12,17530426.11,17712724.66,17818278.31,17844608.05,17998731.73,18151494.59,18326962.32,18461929.53,18609703.48,18786367.56,18951324.14,19109288.91,19259998.54,19511636.62
48215,,,,,,,,1583690,3006456,5432702,12083565,2977805,1966282,4587725,3090523,4706457,7530808,4507649.77,4913395.083,5231230.568,5443595.413,5444635.239,4810919.216,4985898.3,5274134.402,5339655.299,5554345.2,5635279.983,5454343.218,5544709.411,5604971.233,5640646.478,5659455.898,5679961.506,5762915.543,5837085.371,5890821.6,5943432.928,5980573.121,6013532.92,6066910.119,6116756.55,6165608.785,6215718.823,6268816.648,6351765.051
48245,,,,,,,,437703.01,1135127.733,0,0,0,3427554.196,0,1119571.387,0,210404.3616,980051.1686,697812.0408,722640.6301,683266.8612,748487.7889,819934.3506,898200.8113,656762.5336,719453.5027,681260.432,746289.8369,797442.5413,780011.7178,787858.0506,794083.3498,804661.2874,810023.3032,809077.2486,800569.9995,814297.0758,823350.3259,836913.4521,845563.8882,850157.2894,856853.0031,863438.8849,870059.186,876301.7127,889262.8757
48257,25233125.53,32278775.57,66163321.71,82884528.94,146293050,128275498.9,90518942.8,20719138.82,11702602.16,9874478.996,10630617.29,12668197.47,14311239.74,24888697,12450503.87,17174625.49,17212772.76,17723794.81,16165863.8,15731233.01,16115784.13,16711545.08,17291997.27,17733359.98,18060016.91,17408188.36,17881421.88,17948888.81,18019154.43,18047347.85,18226944.05,18465171.02,18689430.68,18878228.85,19029641.86,19153377.86,19257744.13,19434292.63,19582521.21,19738458.84,19902574.27,20079664.06,20256514.61,20427506.49,20593413.73,20859492.67
48281,203130,614086,332349,1155713,4587750,7300392,2913073,4456671,1650195,275958,2525429,473490,1098760,2050626,434510,1037019,391240,1032503.93,1472520.184,1187669.425,1143519.256,1226331.921,1102327.2,1162352.569,1168422.769,1084212.461,1146229.514,1156654.154,1229716.414,1248541.242,1227161.434,1230931.125,1239274.986,1240510.46,1253700.68,1262420.273,1271392.762,1289259.972,1302912.88,1316873.94,1325193.522,1332510.33,1342566.361,1353222.452,1364099.256,1383823.936
48303,394003,2393800,1436418,1167808,134348,41592,0,280714,692627,110080,47074,480508,984924,110584,272532,140628,286490,369802.548,360432.8841,368042.414,337059.3399,358725.5496,388474.1066,379689.0531,321916.6264,342089.2861,348728.8453,368593.0169,376430.123,377062.7552,378650.152,379662.7088,383729.394,386116.1246,385891.0445,386483.0528,392646.2117,397472.1,402124.8652,405325.6326,408083.8403,411044.9439,414137.174,417427.9184,420644.5958,426695.7253
48339,0,0,0,0,0,0,0,0,0,0,25838,1211234,242223,86330,15360,0,77970,86907.898,166650.5494,182558.1018,199984.1024,219073.494,237518.7003,144573.1489,135252.0268,139921.8566,151811.852,166302.9833,174734.7681,183118.2421,184690.1582,184893.6727,183453.2226,180053.1057,174567.7535,177430.8749,181457.0376,185421.7595,188629.9779,190761.191,192290.986,193166.566,193975.6777,194842.5964,195929.7639,199862.3515
48361,0,0,2684459.531,1997844.188,12173356.13,2214192.094,1040783.625,73038.64968,253457.0502,0,0,0,703648.8399,0,440006.8399,0,53700.04398,246655.2791,169002.9125,178163.1376,170975.9914,187296.427,205174.7223,224759.5821,179047.4257,196138.3163,172859.9573,189360.2259,202309.6069,198076.6109,200851.8276,203017.5662,206076.0802,207868.6834,208125.8343,206538.0674,209162.1741,210405.3605,213989.2399,216340.1913,217679.4743,219550.6567,221335.545,223084.0793,224707.5702,227909.6091
48375,260741.958,394724.1891,5784.617959,52263.70112,32464.25355,3410304.297,544461.3423,663657.2106,939550.4054,176955.5868,109011.0403,722546.8077,4635176.904,422288.9544,572446.6127,4157863.228,1137351.38,2250576.178,1506981.411,1587480.539,1649328.416,1789873.095,1950319.018,2067515.457,1822420.5,1956069.421,2088142.507,1890578.256,1962477.185,1934976.827,1975830.935,2012900.745,2047605.377,2072207.095,2083841.865,2085400.295,2110502.912,2125244.291,2128785.825,2151523.82,2169569.181,2191962.087,2212592.788,2231654.301,2249222.608,2277330.199
48381,177918.042,110679.8109,3205.382041,11346.29888,14235.74645,2720649.703,214436.6577,311272.7894,234517.5946,87104.41316,41362.95966,316135.1923,1820983.096,82331.04557,130397.3873,1448304.772,937326.6204,910384.6418,603284.2307,631158.0501,669019.1845,724565.5945,789780.3914,834991.9786,740874.6447,803735.6246,868008.82,812616.9337,800712.8272,790244.154,808090.3285,824979.3187,839866.4224,850872.4105,856703.9215,858776.4251,870030.686,876358.8509,877155.8993,883316.4369,891201.327,900838.148,909691.349,917777.4973,925214.4635,936212.8937
48397,5028582.621,11015151.72,18755438.38,19783653.37,44082205.56,46357621.06,22597722.41,15489574.72,16029633.05,16577495.13,13140732.47,18058791.06,17141976.21,22993731.43,27180495.25,10748287.84,11795819.3,18511223.87,17913740.76,18145138.43,18347073.03,18515987.28,19029079.79,19121698.26,19310671.73,18959106.94,18174338.05,18883188.3,19559709.89,19659792.64,19826461.23,19986951.14,20143484.96,20298837.01,20420041.1,20543973.83,20661698.12,20824218.19,21077161.29,21286585.99,21451424.16,21622443.53,21793878.21,21966357.61,22140359.09,22448739.3
48409,740427,1514532,3294247,7467311,14396497,3750174,5864724,13594352,10209229,5601798,20625320,10002063,15143943,1217961,1466101,2200465,10595565,6308551.21,9255783.238,8841647.129,8711105.223,9007902.731,7898967.446,7698217.416,6987489.065,7538216.744,8117827.792,8682666.968,8500072.155,8709262.791,8657094.93,8639478.584,8632641.496,8596821.105,8663434.409,8755568.758,8924340.002,9056651.767,9146266.783,9190519.493,9256425.83,9308655.029,9370849.402,9440662.071,9517791.307,9660243.029
48439,206614502.8,273836741.3,608584447.3,808318046.4,1297020371,1133748238,677856669.8,518759256.9,429310674.3,383443819.4,355482226.6,307705098.6,506666080.8,630354022.8,692225073.6,426815272,483304189.2,564309115.5,505753961,504512546.4,511690906.9,523932674.4,540012035.3,562186788.3,567486492.2,561485500.7,549005814.2,560669456.9,568054323.3,568411820.4,574392797.9,581063185.6,587685084.9,593770542.2,598902036.1,602406673.4,605739963.4,609964253,615783013.1,621043852.5,626101944,631608728.5,637070249.1,642416377.9,647640728.6,656076633.8
48451,0,0,48444,0,2222679,1097426,1823043,2181242,90244,805251,1000235,833225,946942,886140,72775,632734,243941,573201.592,789020.6474,656126.791,710142.8756,701064.3729,672507.1766,657165.9298,629505.4868,605008.556,655812.6681,658015.6319,697540.9377,709409.6934,701810.466,706171.1804,705792.0641,706243.3437,709463.6142,714455.6659,722564.5466,733785.8002,741228.6901,749171.7548,754100.1509,758366.0582,763764.5466,769262.0952,775320.5982,787087.5705
48453,166585494.9,143269256.6,160285839.6,207773840.5,161797338.1,44736875.56,33412113.76,101677192.9,110757285.1,76985060.83,66180280.31,150563402.2,310313438.8,246389363.9,333891829.2,304540421.3,138431346.8,274714678.4,201833319.5,211393677.1,220999878.1,234746747.1,250837182.5,260408770.6,255645143.2,256528649.4,249143982.3,243856140.3,253919416.1,251934413.8,256716791,261043088.2,264865394.6,267740356.4,269353841.2,270207688.8,271597750,273036164.2,275316781.5,278319842.7,280648974.4,283389909.7,285935980.1,288312119.8,290550216.3,294340463.3
48479,514726,3919316,211235,314399,2156762,661824,5318736,1121096,2515740,304462,1016255,1279455,1444958,689211,3307401,796146,981954,1487252.02,1426466.047,1455615.006,1354421.257,1454644.641,1496490.925,1517207.99,1524104.58,1603798.967,1441182.41,1502754.067,1552466.8,1558691.848,1571313.401,1582357.339,1604114.874,1618382.487,1630017.591,1640785.78,1651923.531,1656517.24,1677071.928,1693711.36,1707193.795,1721368.981,1735692.468,1750329.004,1764285.807,1787847.231
48491,28235713.15,21511578.73,20848204.12,34576720.41,29842811.6,10314365.43,7473708.548,10533751.03,11450229.81,14449338.45,11170194.51,18538152.59,41956968.26,37954657.71,43085462.27,45665147.17,22744531.71,39429794.03,28347921.72,30048365.29,31823641.85,33482098.09,35611870.7,37241634.7,36791534.68,36680509.3,36069127.43,35153143.72,36337602.14,36042438.37,36776914.96,37419185.61,37953305.7,38380102.79,38644343.13,38778238.02,38967877.89,39186217.61,39483758.04,39897134.86,40236908.44,40637289.67,41005779.99,41348136.72,41672188.78,42209462.54
49005,,,,,,,,315145,1773014,656560,2412194,261570,1052627,71911,2137492,202291,2430547,1214342.808,1195825.318,1279890.257,1232819.355,1287825.93,1180499.886,1268215.921,1288794.864,1404951.96,1335027.683,1443152.548,1348901.26,1361745.476,1377583.309,1386908.555,1401617.069,1412478.951,1434622.407,1450506.662,1465942.788,1471764.64,1484816.804,1488793.847,1502147.23,1515549.216,1528718.689,1542255.111,1555679.651,1574736.079
49035,,,,,,,,307818940,115704237,54775279,55698374,47091778,152301830,86039389,57449956,72854309,139017007,104578473.1,113908731.9,95399121.11,93460905.5,97153624.4,101110716.5,106267069.7,101872842.6,103384217.7,107768851.8,111101603.6,108436951.4,108805260.7,108318111.2,109551287.5,111087187.6,112417209.6,113496465.7,114186544.4,115361943.3,116505271.6,117339202.6,117934609.8,118841204.4,119799180.9,120895101.2,121977919.7,123017489.6,124533364.5
50007,1365840,1140299,1091885,4812488,5993408,4488705,1887092,4186341,4973844,2040507,3181201,8264739,3260835,6392952,3546563,5279364,3107004,4446863.908,4646747.691,4690695.603,4663667.801,4914060.423,5079469.732,4775421.301,4919995.448,4779395.05,4897074.473,4860583.2,5027970.306,5083439.553,5125123.776,5166591.92,5214598.313,5243286.02,5258923.03,5305075.468,5341833.106,5395520.375,5443099.302,5498703.111,5543636.697,5587564.607,5631706.686,5676104.005,5720156.821,5800788.776
51003,,,,,,,,6545426.219,1854956.191,5391322.427,3337169.353,3615088.216,4433605.812,2854774.363,3819874.066,2791442.153,1106153.206,3091205.018,3707551.625,3436663.596,3587644.757,3415475.525,3422950.205,3404609.758,3306387.408,3349495.926,3304596.194,3353579.08,3568106.095,3613628.471,3604663.079,3620699.393,3623854.608,3643745.339,3664821.238,3689659.607,3726244.68,3762207.061,3805888.098,3849063.05,3875881.669,3900914.928,3929193.514,3958640.68,3990597.533,4048977.035
51009,,,,,,,,1628037.378,861197.64,3416279.411,573996.7054,4052048.715,2018922.715,367618.6246,223568.0764,51924.0518,1187168.819,792935.671,1448398.427,1431251.073,1485665.264,1301379.368,1370811.349,1114875.055,1028579.597,1091671.326,1174535.727,1281694.115,1290716.984,1338232.473,1327716.632,1317833.799,1301813.522,1301854.964,1295272.764,1312492.545,1339593.327,1363258.609,1381273.065,1390778.329,1400329.639,1406257.096,1413754.14,1422910.173,1434469.399,1458010.412
51013,,,,,,,,329619057.3,389942062,353504986.6,866889738.8,673026533.8,485373454.3,682391442.2,751127246.9,573166166.6,1198709367,760298141.5,674295509.7,707196443.8,737479816.6,774131959.5,765277807.8,774083611.3,801642308.1,813025345.3,818933800.1,842393437.8,808381462.8,812971234.4,826208462.6,837568700.8,847122639.7,854089931.9,862567452.9,871013637.7,877635446.5,883802774.3,889994812.8,894538580.4,902762668.9,911333669.5,919459257.4,927276083.2,934927093.7,946726307.2
51041,,,,,,,,2108517.755,4442628.897,11290917.53,5897534.044,2678086.191,18848214.87,29313058.58,8609267.247,2126804.934,1699574.226,12482965.49,9497495.295,10202806.79,10752641.95,10701261.1,11159798.68,11969416.69,11312804.14,9594598.033,9688652.336,10410465.04,11241959.17,11123499.47,11278708.96,11381408.71,11441427.36,11512079.59,11545706.41,11505261.33,11523632.25,11707767.33,11900501.04,12042731.75,12119169.13,12214210.32,12303508.18,12391526.77,12482218.07,12671190.29
51053,,,,,,,,864481.1282,3147456.935,6888329.721,2013561.383,1652056.457,12542857.73,10933071.2,4596830.079,922400.0334,702467.3013,6117711.027,4809116.741,5185650.14,5380204.946,5236247.581,5543867.627,5915358.693,5282733.785,4743383.396,4757372.576,5123438.137,5545439.898,5490814.018,5555885.122,5591225.733,5611368.627,5647175.636,5657036.855,5632378.861,5665754.073,5753798.546,5848911.935,5918161.706,5953739.697,5997928.057,6040123.065,6082972.355,6127989.075,6221766.963
51059,,,,,,,,515049549.4,490756159,582612402.1,1049087426,1013292709,698605853.6,802062931.3,964144557.3,769690188.9,1742470984,1025256750,921425544.3,960215980.2,1005028054,1045349548,1044992751,1048018664,1081371705,1108032997,1121767802,1155375211,1099334250,1106405285,1124062442,1139702331,1152557603,1162791099,1174035487,1186064366,1196057756,1204460119,1212353477,1217792311,1229099672,1240811409,1251955628,1262670716,1273181513,1289090101
51069,,,,,,,,187147.5789,1167984.632,236165.2632,891699.7895,37984.21053,885081.4737,30598.10526,0,532776.6316,0,298381.9794,407382.7861,428405.2377,357809.0228,369420.4726,319566.5378,346444.8508,295029.5368,320270.7189,350842.0148,333475.5287,365307.2837,371695.6082,368289.1049,362550.7467,363003.3658,362390.8238,366478.5966,368390.9087,375393.5851,380655.3132,383501.1281,388276.2989,390468.7958,392260.7819,394548.9874,397603.365,400906.0921,407012.3326
51075,,,,,,,,116023.4038,564662.9991,1773827.337,259522.1301,280465.947,3126437.171,2955791.907,1406007.44,310470.7631,232708.7849,1654471.71,1210400.825,1314864.124,1386474.231,1349499.617,1453542.922,1565518.452,1416521.665,1269591.324,1256569.785,1346879.237,1453231.872,1434022.614,1455368.331,1468780.096,1476636.565,1488772.364,1492135.174,1485130.407,1491679.423,1512878.742,1537344.597,1555525.381,1565289.762,1577819.808,1589508.358,1601032.419,1612906.569,1636990.724
51085,,,,,,,,533707.6574,2597449.796,8159605.752,1193801.798,1290143.356,14381610.99,13596642.77,6467634.225,1428165.51,1070460.41,7610569.864,5567843.794,6048374.971,6377781.465,6207698.237,6686297.443,7201384.878,6515999.659,5840120.089,5780221.012,6195644.492,6684866.609,6596504.026,6694694.32,6756388.44,6792528.197,6848352.875,6863821.803,6831599.873,6861725.347,6959242.213,7071785.146,7155416.754,7200332.904,7257971.115,7311738.445,7364749.128,7419370.217,7530157.333
51087,,,,,,,,5545491.621,12717860.32,53552304.18,10784007.91,11468246.68,42173901.26,73575034.73,26344461.5,8248226.745,3934838.286,31780951.28,26739235.52,28762274.71,30293787,28073655.81,29724031.29,31466628.91,30444571.1,26327572.3,26325960.14,28051561.97,30353612.87,30217366.93,30549370.38,30719956.78,30760636.63,31017121.16,31140552.47,31109426.99,31172890.5,31635398.15,32142208.14,32532678.91,32740680.67,32981542.44,33213704.32,33451743.85,33708622.27,34215836.47
51095,,,,,,,,4975624.13,685383.4333,708658.069,1001779.312,3241205.871,680357.3491,887411.2763,2374890.589,3504976.997,2739326.013,2098514.218,2185730.329,1919422.285,2037216.902,2164033.882,2274976.363,2182745.365,2326155.13,2463489.771,2471946.965,2373339.553,2338404.482,2361303.098,2378062.317,2421841.593,2458555.768,2486669.22,2506876.266,2537816.034,2558020.029,2567043.372,2576120.756,2595477.144,2620015.898,2644711.211,2670164.059,2693867.568,2716329.149,2749088.104
51121,,,,,,,,3911549.793,6402412.138,10017525.52,4054752,4429671.724,3102546.207,7793812.966,2671031.172,4996326.621,19356792.83,7811625.017,7115949.844,7421824.394,7519131.928,7280648.903,7588575.426,7890107.143,8347101.596,8399915.51,8946763.561,9323850.723,8366160.795,8419093.756,8543484.766,8650552.347,8758551.568,8899624.095,9024769.65,9133078.344,9208103.397,9285248.605,9317558.541,9316957.923,9407715.831,9502084.302,9593586.985,9683603.928,9771904.38,9879532.458
51145,,,,,,,,116023.4038,564662.9991,1773827.337,259522.1301,280465.947,3126437.171,2955791.907,1406007.44,310470.7631,232708.7849,1654471.71,1210400.825,1314864.124,1386474.231,1349499.617,1453542.922,1565518.452,1416521.665,1269591.324,1256569.785,1346879.237,1453231.872,1434022.614,1455368.331,1468780.096,1476636.565,1488772.364,1492135.174,1485130.407,1491679.423,1512878.742,1537344.597,1555525.381,1565289.762,1577819.808,1589508.358,1601032.419,1612906.569,1636990.724
51149,,,,,,,,864481.1282,3147456.935,6888329.721,2013561.383,1652056.457,12542857.73,10933071.2,4596830.079,922400.0334,702467.3013,6117711.027,4809116.741,5185650.14,5380204.946,5236247.581,5543867.627,5915358.693,5282733.785,4743383.396,4757372.576,5123438.137,5545439.898,5490814.018,5555885.122,5591225.733,5611368.627,5647175.636,5657036.855,5632378.861,5665754.073,5753798.546,5848911.935,5918161.706,5953739.697,5997928.057,6040123.065,6082972.355,6127989.075,6221766.963
