YEAR,STATE_CODE,COUNTY_CODE,F_SYSTEM,"AVMT (1,000)",VMT_TOTAL
2000,9,9,2,"9,130",9129504
2000,9,9,11,"2,044,707",2044706580
2000,9,9,12,"913,663",913663002
2000,9,9,14,"902,727",902726922
2000,9,11,1,"254,648",254648160
2000,9,11,2,"294,871",294870828
2000,9,11,11,"856,981",856980582
2000,9,11,12,"72,045",72044538
2000,9,11,14,"280,215",280215090
2000,9,13,1,"362,643",362643048
2000,9,13,2,"149,091",149090832
2000,9,13,11,"180,114",180114090
2000,9,13,12,"12,847",12846600
2000,9,13,14,"97,971",97970880
2000,9,15,1,"278,918",278917986
2000,9,15,2,"103,765",103765392
2000,9,15,11,"15,315",15314538
2000,9,15,12,"6,620",6620208
2000,9,15,14,"40,453",40452516
2000,10,1,2,"327,454",327453546.1
2000,10,1,12,"62,767",62767159.02
2000,10,1,14,"116,922",116921822
2000,10,3,2,"490,620",490620438
2000,10,3,11,"1,393,191",1393191104
2000,10,3,12,"80,897",80897232.54
2000,10,3,14,"1,174,967",1174966510
2000,10,5,2,"726,163",726162541.6
2000,10,5,14,"16,958",16957695
2000,11,1,12,"36,607",36606591.66
2000,11,1,14,"596,062",596061635.3
2000,11,2,12,"114,858",114858311.1
2000,11,2,14,"182,301",182301444.7
2000,11,3,12,"98,664",98663718
2000,11,3,14,"82,694",82693866.88
2000,11,4,12,"81,879",81878958
2000,11,4,14,"68,985",68984857.06
2000,11,5,11,"463,448",463447781.5
2000,11,5,12,"49,503",49503079.66
2000,11,5,14,"74,317",74316784.95
2000,12,1,1,"461,598",461597643
2000,12,1,2,"413,577",413576966.6
2000,12,1,11,"176,645",176644959
2000,12,1,14,"441,253",441253491.7
2000,12,3,1,"205,310",205310269.3
2000,12,3,2,"21,531",21531194.4
2000,12,5,2,"194,446",194446093.3
2000,12,5,14,"516,254",516254059.4
2000,12,7,2,"125,987",125987300.1
2000,12,7,14,"29,206",29206287.6
2000,12,9,1,"844,302",844302010.8
2000,12,9,2,"165,101",165101181.8
2000,12,9,11,"210,624",210623882.9
2000,12,9,12,"20,370",20369730
2000,12,9,14,"1,647,696",1647695796
2000,12,11,1,"275,364",275363760
2000,12,11,2,"75,748",75747726
2000,12,11,11,"3,553,898",3553898047
2000,12,11,12,"1,142,585",1142584583
2000,12,11,14,"2,858,170",2858169706
2000,12,13,2,"47,502",47502400.68
2000,12,15,1,"233,918",233917554
2000,12,15,2,"101,423",101422845.6
2000,12,15,11,"61,280",61279929
2000,12,15,14,"215,130",215130261.6
2000,12,17,2,"339,297",339296566.8
2000,12,17,14,"91,351",91350525.6
2000,12,19,2,"195,499",195499009.8
2000,12,19,14,"364,305",364305171.1
2000,12,21,1,"399,100",399099537.9
2000,12,21,2,"139,003",139002683.2
2000,12,21,11,"30,298",30298212
2000,12,21,14,"311,717",311716796.4
2000,12,23,1,"520,641",520640521.5
2000,12,23,2,"119,914",119914073.3
2000,12,23,11,"47,293",47293061.86
2000,12,23,14,"120,586",120585661.3
2000,12,25,1,"24,749",24748920
2000,12,25,2,"604,048",604048099.3
2000,12,25,11,"1,771,797",1771796821
2000,12,25,12,"3,199,925",3199924924
2000,12,25,14,"3,320,268",3320268088
2000,12,27,2,"94,944",94944077.57
2000,12,27,14,"39,913",39912666
2000,12,29,2,"83,287",83286740.4
2000,12,31,1,"181,637",181636600.6
2000,12,31,2,"55,543",55542695.63
2000,12,31,11,"2,486,246",2486246305
2000,12,31,12,"1,147,770",1147769759
2000,12,31,14,"1,350,791",1350790949
2000,12,33,1,"47,305",47305496.71
2000,12,33,2,"172,052",172051517.7
2000,12,33,11,"309,895",309895040.5
2000,12,33,14,"721,132",721132032.6
2000,12,35,1,"148,261",148260744
2000,12,35,2,"122,217",122216989.2
2000,12,35,11,"168,198",168197621.9
2000,12,35,14,"11,906",11905943.4
2000,12,37,2,"81,462",81461558.42
2000,12,39,1,"279,658",279658099.5
2000,12,39,2,"56,543",56542550.9
2000,12,41,2,"49,700",49699725.6
2000,12,43,2,"86,218",86217668.4
2000,12,45,2,"39,230",39229689.5
2000,12,47,1,"339,851",339851313
2000,12,47,2,"42,346",42346419.6
2000,12,49,2,"146,880",146879826
2000,12,51,2,"205,327",205326732
2000,12,51,14,"14,961",14960689.2
2000,12,53,1,"135,218",135217785
2000,12,53,2,"253,080",253079565.6
2000,12,53,14,"195,970",195970377.5
2000,12,55,2,"305,827",305826958.6
2000,12,55,14,"145,038",145037748
2000,12,57,1,"517,267",517267251
2000,12,57,2,"284,110",284109915.6
2000,12,57,11,"2,000,744",2000743575
2000,12,57,12,"328,392",328392036
2000,12,57,14,"2,178,942",2178941861
2000,12,59,1,"87,864",87863719.73
2000,12,61,1,"219,004",219004378.9
2000,12,61,2,"212,637",212637074
2000,12,61,11,"12,799",12798800.4
2000,12,61,14,"254,048",254047517.8
2000,12,63,1,"228,167",228166661.5
2000,12,63,2,"119,553",119553380.3
2000,12,65,1,"158,835",158834667
2000,12,65,2,"70,827",70827029.48
2000,12,67,2,"40,217",40216610.7
2000,12,69,2,"708,587",708587382.6
2000,12,69,14,"519,489",519488704.5
2000,12,71,1,"636,278",636278190
2000,12,71,2,"110,869",110868881.8
2000,12,71,11,"79,669",79669050
2000,12,71,14,"696,116",696115676.4
2000,12,73,1,"86,935",86935431
2000,12,73,2,"130,679",130679155.9
2000,12,73,11,"197,447",197447076.6
2000,12,73,14,"558,477",558476651.3
2000,12,75,2,"192,268",192268238.1
2000,12,77,2,"32,786",32786463
2000,12,79,1,"243,660",243659668.8
2000,12,79,2,"66,409",66409126.2
2000,12,81,1,"481,461",481461471
2000,12,81,2,"244,818",244817629.8
2000,12,81,11,"110,733",110732568
2000,12,81,14,"542,521",542520869.6
2000,12,83,1,"645,588",645587788
2000,12,83,2,"530,788",530788264.2
2000,12,83,11,"125,969",125968962.1
2000,12,83,14,"272,391",272391056.4
2000,12,85,1,"410,815",410814870
2000,12,85,2,"253,681",253681070.9
2000,12,85,11,"24,549",24549450
2000,12,85,12,"64,790",64789905.6
2000,12,85,14,"372,239",372238722.2
2000,12,87,2,"515,548",515548004.1
2000,12,87,14,"322,668",322668252.8
2000,12,89,1,"198,265",198265338.5
2000,12,89,2,"192,071",192070843.7
2000,12,89,14,"16,976",16976031.6
2000,12,91,1,"147,234",147234115.5
2000,12,91,2,"128,886",128885559
2000,12,91,11,"23,173",23173143.6
2000,12,91,14,"635,228",635228223.8
2000,12,93,2,"304,162",304161591.6
2000,12,95,2,"644,561",644561069
2000,12,95,11,"1,390,848",1390848466
2000,12,95,12,"1,153,646",1153646230
2000,12,95,14,"2,009,793",2009793008
2000,12,97,1,"53,446",53446248
2000,12,97,2,"583,225",583224736.9
2000,12,97,11,"155,505",155504982
2000,12,97,12,"99,995",99994539.38
2000,12,97,14,"711,517",711517131
2000,12,99,2,"498,212",498212058.3
2000,12,99,11,"2,472,885",2472884844
2000,12,99,12,"589,856",589856433.6
2000,12,99,14,"2,032,074",2032074141
2000,12,101,1,"346,617",346617006
2000,12,101,2,"355,822",355821832.8
2000,12,101,11,761,760914
2000,12,101,14,"719,353",719353206.7
2000,12,103,11,"756,104",756104467.2
2000,12,103,12,"84,562",84561884.4
2000,12,103,14,"1,822,015",1822014555
2000,12,105,1,"442,388",442388409
2000,12,105,2,"759,601",759600879.8
2000,12,105,11,"292,388",292388433
2000,12,105,12,"53,735",53735388
2000,12,105,14,"895,636",895636316.2
2000,12,107,2,"264,671",264671122.7
2000,12,107,14,"47,866",47865506.35
2000,12,109,1,"546,524",546524026.8
2000,12,109,2,"199,791",199790579.4
2000,12,109,11,"2,899",2899251.432
2000,12,109,12,66,65880
2000,12,109,14,"163,140",163139619
2000,12,111,1,"129,809",129809403
2000,12,111,2,"181,626",181626118.4
2000,12,111,11,"272,155",272154858.7
2000,12,111,12,"121,333",121332879.6
2000,12,111,14,"585,004",585004398.7
2000,12,113,1,"182,953",182953152
2000,12,113,2,"118,427",118426620
2000,12,113,11,"84,745",84745104
2000,12,113,14,"169,024",169023967.9
2000,12,115,1,"566,515",566515177.1
2000,12,115,2,"46,519",46518922.08
2000,12,115,11,"284,352",284352164.4
2000,12,115,14,"707,680",707679905.7
2000,12,117,2,"28,051",28050606
2000,12,117,11,"582,696",582696205
2000,12,117,12,"105,919",105918643.2
2000,12,117,14,"908,059",908058924.6
2000,12,119,1,"402,384",402383584.2
2000,12,119,2,"252,070",252070202.4
2000,12,121,1,"239,277",239276933
2000,12,121,2,"65,205",65204949.6
2000,12,121,14,"8,871",8871071.4
2000,12,123,2,"132,131",132130894.9
2000,12,123,14,"38,990",38990089.8
2000,12,127,1,"773,475",773474805.2
2000,12,127,2,"369,280",369279726.4
2000,12,127,11,"444,010",444009915.6
2000,12,127,14,"1,252,157",1252156974
2000,12,129,2,"111,647",111647465.2
2000,12,131,1,"170,232",170231981.7
2000,12,131,2,"253,009",253008577
2000,12,131,11,"9,302",9302042.256
2000,12,131,14,"74,377",74376733.92
2000,12,133,1,"100,781",100781194.2
2000,12,133,2,"66,608",66608287.3
2000,13,1,2,"102,119",102119490
2000,13,3,2,"83,611",83610870
2000,13,5,2,"35,979",35979264
2000,13,9,2,"9,029",9029220
2000,13,9,14,"110,247",110246520
2000,13,11,1,"90,790",90789960
2000,13,11,2,"24,435",24434892
2000,13,13,1,"36,549",36548760
2000,13,13,2,"119,640",119639910
2000,13,13,14,"18,193",18193128
2000,13,15,1,"358,580",358579716
2000,13,15,2,"80,975",80974572
2000,13,15,11,"353,003",353002974
2000,13,15,14,"191,236",191236098
2000,13,17,14,"14,020",14020362
2000,13,19,2,"39,255",39255330
2000,13,21,1,"107,468",107467848
2000,13,21,2,"4,408",4408470
2000,13,21,11,"583,136",583136088
2000,13,21,14,"301,836",301836247.2
2000,13,23,1,"13,638",13637892
2000,13,25,2,"79,546",79546440
2000,13,27,2,"38,312",38311782
2000,13,27,14,"18,890",18889992
2000,13,29,1,"266,958",266957838
2000,13,29,2,"100,843",100842882
2000,13,31,1,"163,002",163002492
2000,13,31,2,"139,152",139152468
2000,13,31,14,"56,037",56036796
2000,13,33,2,"53,826",53825790
2000,13,33,14,"30,958",30958476
2000,13,35,1,"103,176",103175766
2000,13,39,1,"393,701",393700710
2000,13,39,11,"18,431",18431028
2000,13,39,14,"29,628",29628432
2000,13,43,1,"91,350",91350306
2000,13,45,1,"196,743",196742934
2000,13,45,2,"156,653",156653124
2000,13,45,11,"73,039",73038960
2000,13,45,14,"154,336",154335978
2000,13,47,1,"161,588",161588268
2000,13,47,2,"21,064",21064032
2000,13,47,11,"163,260",163260156
2000,13,47,14,"25,680",25680024
2000,13,49,2,"75,047",75046836
2000,13,51,1,"114,804",114803586
2000,13,51,2,"56,204",56204424
2000,13,51,11,"423,876",423875580
2000,13,51,12,"22,171",22170816
2000,13,51,14,"754,908",754907940
2000,13,53,2,"72,844",72843516
2000,13,55,2,"69,447",69447402
2000,13,55,14,"31,173",31172586
2000,13,57,1,"206,174",206174388
2000,13,57,11,"201,754",201753840
2000,13,57,14,"138,457",138457434
2000,13,59,2,"33,008",33007710
2000,13,59,12,"76,685",76685418
2000,13,59,14,"316,918",316917570
2000,13,61,2,"4,126",4125552
2000,13,63,2,"45,858",45857970
2000,13,63,11,"1,052,844",1052844018
2000,13,63,12,"1,436",1435818
2000,13,63,14,"461,510",461509530
2000,13,65,2,"77,325",77324820
2000,13,67,11,"2,124,341",2124341226
2000,13,67,12,"45,691",45691440
2000,13,67,14,"1,016,561",1016561486
2000,13,69,2,"41,951",41950554
2000,13,69,14,"61,607",61607316
2000,13,71,2,"50,756",50755782
2000,13,71,14,"91,409",91408500
2000,13,73,1,"163,504",163503912
2000,13,73,2,"10,042",10041942
2000,13,73,11,"80,284",80283564
2000,13,73,12,"1,015",1014552
2000,13,73,14,"114,941",114940836
2000,13,75,1,"226,358",226358190
2000,13,75,11,"42,939",42939486
2000,13,75,14,"16,064",16064106
2000,13,77,1,"369,436",369436008
2000,13,77,2,"62,281",62281122
2000,13,77,11,"96,301",96301188
2000,13,77,14,"91,280",91280034
2000,13,79,1,"5,707",5707404
2000,13,79,2,"5,375",5374710
2000,13,81,1,"174,331",174330924
2000,13,81,2,"68,429",68428824
2000,13,81,11,"56,730",56729634
2000,13,81,14,"30,180",30180360
2000,13,83,1,"191,270",191269770
2000,13,83,14,"1,115",1115202
2000,13,85,2,"87,574",87573918
2000,13,87,2,"113,441",113440602
2000,13,87,12,"19,012",19011504
2000,13,87,14,"49,405",49405242
2000,13,89,11,"3,266,484",3266484120
2000,13,89,12,"416,559",416558874
2000,13,89,14,"576,493",576493114.8
2000,13,91,2,"47,085",47085168
2000,13,91,14,"18,447",18446766
2000,13,93,1,"266,476",266476182
2000,13,95,2,"40,917",40917336
2000,13,95,12,"59,338",59338116
2000,13,95,14,"351,490",351490296
2000,13,97,1,"121,149",121148928
2000,13,97,2,"11,535",11535222
2000,13,97,11,"493,032",493031646
2000,13,97,14,"265,318",265317792
2000,13,99,2,"30,490",30489630
2000,13,99,14,"14,648",14648052
2000,13,101,2,"1,766",1765584
2000,13,103,1,"36,401",36401262
2000,13,105,2,"64,142",64141866
2000,13,105,14,"31,924",31923984
2000,13,107,1,"54,417",54416880
2000,13,107,2,"44,613",44613204
2000,13,107,14,"27,651",27650934
2000,13,109,2,"24,876",24876288
2000,13,111,2,"91,665",91665432
2000,13,113,2,"74,247",74246760
2000,13,113,14,"285,087",285086550
2000,13,115,2,"73,097",73097154
2000,13,115,12,"64,610",64609980
2000,13,115,14,"279,989",279988536
2000,13,117,2,"357,686",357685944
2000,13,119,1,"287,978",287977950
2000,13,119,2,"33,213",33213036
2000,13,121,1,"61,325",61325130
2000,13,121,2,"27,504",27504168
2000,13,121,11,"4,637,457",4637456802
2000,13,121,12,"1,403,457",1403457378
2000,13,121,14,"1,333,974",1333974254
2000,13,123,2,"116,926",116926020
2000,13,127,1,"145,413",145413264
2000,13,127,2,"95,441",95441088
2000,13,127,11,"81,790",81790020
2000,13,127,12,"29,358",29357958
2000,13,127,14,"175,126",175125510
2000,13,129,1,"153,170",153169536
2000,13,129,2,"28,028",28028280
2000,13,129,11,"174,295",174295422
2000,13,129,14,"95,917",95916888
2000,13,131,2,"66,537",66537336
2000,13,131,14,"44,849",44848542
2000,13,133,1,"163,385",163384596
2000,13,135,1,"420,109",420109440
2000,13,135,2,"130,133",130132764
2000,13,135,11,"1,052,678",1052678220
2000,13,135,12,"247,808",247808352
2000,13,135,14,"1,640,357",1640356880
2000,13,137,2,"158,346",158345508
2000,13,139,1,"111,653",111653424
2000,13,139,2,"156,665",156664836
2000,13,139,11,"120,544",120543564
2000,13,139,14,"229,765",229765284
2000,13,143,1,"111,118",111117966
2000,13,143,2,"42,030",42029610
2000,13,145,1,"178,193",178192956
2000,13,147,1,"32,164",32164080
2000,13,147,2,"11,697",11696994
2000,13,149,2,"36,801",36800934
2000,13,151,1,"582,030",582029670
2000,13,151,2,"79,064",79063686
2000,13,151,11,"231,486",231486216
2000,13,151,14,"105,078",105077868
2000,13,153,1,"231,699",231699228
2000,13,153,2,"49,227",49227000
2000,13,153,11,"80,603",80603448
2000,13,153,12,"2,198",2198196
2000,13,153,14,"225,682",225682188
2000,13,157,1,"404,634",404634228
2000,13,157,2,"105,982",105982254
2000,13,161,2,"35,686",35686098
2000,13,163,2,"112,247",112247442
2000,13,165,2,"39,510",39510432
2000,13,169,2,"4,760",4759830
2000,13,169,14,"16,278",16278216
2000,13,171,1,"52,719",52718640
2000,13,173,2,"6,759",6758556
2000,13,175,1,"204,081",204081234
2000,13,175,2,"56,665",56665218
2000,13,175,12,"1,405",1404708
2000,13,175,14,"87,422",87422028
2000,13,177,2,"27,404",27403518
2000,13,177,12,"1,929",1928820
2000,13,177,14,"32,931",32930850
2000,13,179,1,"172,657",172657206
2000,13,179,2,"56,515",56514792
2000,13,179,14,"57,105",57104784
2000,13,183,2,"48,462",48462426
2000,13,185,1,"380,212",380211780
2000,13,185,2,"48,701",48701058
2000,13,185,11,"42,616",42615576
2000,13,185,14,"200,441",200440998
2000,13,187,2,"73,306",73306140
2000,13,189,1,"124,305",124304946
2000,13,189,2,"63,277",63277374
2000,13,189,14,"12,819",12819150
2000,13,191,1,"316,400",316399680
2000,13,195,2,"50,175",50174940
2000,13,199,1,"61,239",61239120
2000,13,201,2,"22,627",22626852
2000,13,205,2,"76,912",76911972
2000,13,205,14,"21,889",21889362
2000,13,207,1,"530,311",530310576
2000,13,209,2,"20,893",20892744
2000,13,209,14,404,404430
2000,13,211,1,"222,890",222889608
2000,13,211,2,"79,217",79216674
2000,13,213,2,"98,261",98261484
2000,13,215,11,"230,483",230483376
2000,13,215,12,"253,473",253472934
2000,13,215,14,"274,040",274039938
2000,13,217,1,"205,140",205140438
2000,13,217,2,"3,370",3370128
2000,13,217,11,"52,537",52537104
2000,13,217,14,"32,447",32446632
2000,13,219,2,"110,277",110277264
2000,13,219,14,"34,970",34970202
2000,13,221,2,"47,348",47347590
2000,13,223,2,"212,120",212119692
2000,13,225,1,"235,992",235992042
2000,13,225,2,"48,597",48597480
2000,13,225,12,447,446520
2000,13,225,14,"22,792",22792284
2000,13,227,1,"6,191",6190890
2000,13,227,2,"137,374",137374440
2000,13,229,2,"76,481",76480824
2000,13,233,2,"104,485",104484948
2000,13,233,14,"56,332",56332158
2000,13,235,2,"32,198",32198118
2000,13,237,2,"82,473",82472610
2000,13,239,2,"21,725",21724662
2000,13,241,2,"103,520",103520172
2000,13,243,2,"41,328",41327622
2000,13,245,2,"71,071",71070612
2000,13,245,11,"344,099",344098926
2000,13,245,12,"206,764",206764380
2000,13,245,14,"533,258",533257754.4
2000,13,247,2,"10,775",10775040
2000,13,247,11,"257,755",257755134
2000,13,247,14,"92,952",92952288
2000,13,251,2,"47,894",47894394
2000,13,253,2,"43,053",43052946
2000,13,255,1,"62,697",62696532
2000,13,255,2,"72,747",72747258
2000,13,255,12,"29,731",29730546
2000,13,255,14,"124,946",124946178
2000,13,257,2,"55,565",55564656
2000,13,257,14,"40,253",40253412
2000,13,259,2,"61,302",61301706
2000,13,261,2,"47,135",47134578
2000,13,261,14,"49,962",49961562
2000,13,263,2,"31,996",31996086
2000,13,265,1,"93,679",93679164
2000,13,267,2,"17,705",17704518
2000,13,269,2,"50,387",50387220
2000,13,271,2,"72,283",72282804
2000,13,273,2,"94,005",94004904
2000,13,273,14,"21,015",21015354
2000,13,275,2,"136,847",136847034
2000,13,275,14,"109,893",109892598
2000,13,277,1,"185,460",185459886
2000,13,277,2,"90,551",90550596
2000,13,277,11,"100,587",100586682
2000,13,277,14,"54,914",54913908
2000,13,279,2,"61,484",61484340
2000,13,279,14,"39,668",39667812
2000,13,281,2,"55,373",55372506
2000,13,283,1,"84,037",84037260
2000,13,285,1,"360,496",360496458
2000,13,285,2,"21,287",21286560
2000,13,285,11,"46,931",46930716
2000,13,285,12,"21,676",21675618
2000,13,285,14,"58,598",58597698
2000,13,287,1,"230,674",230673696
2000,13,289,1,"154,362",154361964
2000,13,289,2,"11,189",11188986
2000,13,291,2,"96,916",96915702
2000,13,293,14,"68,643",68642934
2000,13,295,2,"72,886",72886338
2000,13,295,14,"75,676",75675624
2000,13,297,1,"12,675",12675312
2000,13,297,12,"19,047",19047006
2000,13,297,14,"28,125",28124904
2000,13,299,2,"180,370",180370290
2000,13,299,12,"10,867",10867272
2000,13,299,14,"87,911",87910638
2000,13,301,1,"119,237",119236944
2000,13,301,2,"4,979",4979064
2000,13,303,2,"28,053",28052802
2000,13,303,14,"8,963",8962608
2000,13,305,2,"96,982",96981582
2000,13,305,14,"56,791",56790756
2000,13,307,2,"31,309",31309104
2000,13,309,2,"32,000",31999746
2000,13,311,2,"46,641",46640844
2000,13,313,1,"301,453",301452972
2000,13,313,2,"28,680",28679760
2000,13,313,11,"147,827",147827400
2000,13,313,12,"23,622",23622372
2000,13,313,14,"207,482",207481740
2000,13,315,2,"21,126",21125886
2000,13,317,2,"56,365",56364732
2000,13,319,2,"41,942",41941770
2000,13,321,2,"140,298",140298414
2000,13,321,14,"23,308",23308344
2000,15,1,2,"236,528",236527931.9
2000,15,1,14,"152,770",152769615.1
2000,15,3,1,"93,327",93326559.6
2000,15,3,2,"188,180",188180481.1
2000,15,3,11,"1,672,883",1672883235
2000,15,3,12,"537,053",537052698.6
2000,15,3,14,"982,404",982403972.8
2000,15,7,2,"74,446",74446376.4
2000,15,7,14,"65,078",65077801.2
2000,15,9,2,"199,878",199878419.4
2000,15,9,14,"121,623",121622568.6
2000,16,1,1,"137,713",137712590.3
2000,16,1,2,"40,019",40019141.26
2000,16,1,11,"451,335",451334833.9
2000,16,1,14,"634,602",634602410.3
2000,16,3,2,"47,072",47071910.38
2000,16,5,1,"188,881",188881004
2000,16,5,2,"26,475",26475007.48
2000,16,5,11,"96,490",96489859.9
2000,16,5,14,"130,291",130291123.8
2000,16,7,2,"72,448",72447683.34
2000,16,9,2,"27,306",27306050.74
2000,16,11,1,"177,197",177196940.8
2000,16,11,2,"26,671",26671429.43
2000,16,11,11,"35,798",35797545
2000,16,11,14,"14,379",14378919.02
2000,16,13,2,"27,521",27520901.89
2000,16,15,2,"42,599",42598707.79
2000,16,17,2,"164,056",164055719.6
2000,16,17,14,"32,651",32650523.28
2000,16,19,1,"34,906",34906232.52
2000,16,19,2,"140,431",140430760.7
2000,16,19,11,"20,425",20425304.54
2000,16,19,14,"120,337",120336644.1
2000,16,21,2,"67,398",67398311.47
2000,16,23,2,"40,321",40320656.45
2000,16,25,2,"14,316",14316409.15
2000,16,27,1,"47,511",47511223.48
2000,16,27,2,"73,837",73836659.2
2000,16,27,11,"216,809",216809223.3
2000,16,27,14,"171,469",171468763.7
2000,16,29,2,"40,806",40806246.95
2000,16,31,1,"153,594",153593743.2
2000,16,31,14,"30,784",30783916.69
2000,16,33,1,"37,482",37481620.07
2000,16,35,2,"18,684",18684307.69
2000,16,37,2,"25,751",25751035.69
2000,16,39,1,"303,214",303213706.9
2000,16,39,2,"23,681",23681376.32
2000,16,39,11,"13,711",13710598.63
2000,16,39,14,"16,030",16029506.19
2000,16,43,2,"92,553",92552913.92
2000,16,47,1,"129,709",129709316.6
2000,16,49,2,"106,535",106534844.8
2000,16,51,1,"45,274",45274354.09
2000,16,51,2,"44,818",44817881.45
2000,16,53,1,"213,081",213080662.7
2000,16,53,2,"48,904",48904317.93
2000,16,55,1,"106,588",106587877.5
2000,16,55,2,"161,194",161193907.4
2000,16,55,11,"213,965",213964536.2
2000,16,55,14,"96,567",96567447.88
2000,16,57,2,"59,467",59467157.72
2000,16,57,14,"25,622",25621528.05
2000,16,59,2,"36,491",36490814.88
2000,16,61,2,"31,836",31836291.5
2000,16,63,2,"22,006",22005813.32
2000,16,65,2,"29,480",29479718.15
2000,16,65,14,"44,641",44640942.77
2000,16,67,1,"55,664",55664208
2000,16,67,11,"18,463",18463113.02
2000,16,67,14,"27,785",27785142.91
2000,16,69,2,"126,538",126538353.8
2000,16,69,14,"29,941",29941453.13
2000,16,71,1,"103,174",103174242.7
2000,16,73,2,"22,810",22809864.81
2000,16,75,1,"100,554",100553537.8
2000,16,75,2,"49,265",49264837.45
2000,16,75,14,"11,687",11687266.45
2000,16,77,1,"119,507",119507054.9
2000,16,79,1,"120,206",120206342.6
2000,16,83,2,"69,546",69546084.38
2000,16,83,14,"63,745",63744945.59
2000,16,85,2,"76,274",76274475.76
2000,16,87,2,"47,854",47853632.58
2000,17,1,1,"43,209",43208774.16
2000,17,1,2,"42,466",42466354.14
2000,17,1,14,"53,999",53999486.28
2000,17,3,1,"15,902",15901631.28
2000,17,3,2,"36,826",36825767.1
2000,17,5,1,"157,895",157895324.3
2000,17,5,2,255,255167.88
2000,17,5,14,"8,263",8263207.62
2000,17,7,1,"146,893",146893221.6
2000,17,7,2,"25,451",25451489.94
2000,17,7,11,"27,238",27238382.46
2000,17,7,14,"33,157",33156822.06
2000,17,9,2,"24,320",24320030.22
2000,17,11,1,"248,081",248081227
2000,17,11,2,"15,217",15217474.8
2000,17,11,11,"14,861",14860650.42
2000,17,11,14,"23,975",23975093.52
2000,17,13,2,"12,456",12455807.16
2000,17,15,2,"34,375",34374507.72
2000,17,17,2,"8,586",8586118.44
2000,17,17,14,"9,796",9795905.82
2000,17,19,1,"509,205",509205160.4
2000,17,19,2,"33,215",33215451.6
