ST_code,ST_name,COUNTY,DVMT,Total_VMT,
17,Illinois,35,"772,499",281962065.7,2011
17,Illinois,37,"1,926,404",703137489.2,2011
17,Illinois,39,"486,184",177457335.2,2011
17,Illinois,41,"625,724",228389077.5,2011
17,Illinois,43,"19,698,988",7190130708,2011
17,Illinois,45,"356,147",129993797.4,2011
17,Illinois,47,"160,135",58449446.55,2011
17,Illinois,49,"1,606,078",586218378.8,2011
17,Illinois,51,"980,663",357941973.1,2011
17,Illinois,53,"358,443",130831706,2011
17,Illinois,55,"1,191,876",435034656.1,2011
17,Illinois,57,"710,163",259209615.5,2011
17,Illinois,59,"163,556",59698020.3,2011
17,Illinois,61,"269,289",98290324.4,2011
17,Illinois,63,"1,678,108",612509270.4,2011
17,Illinois,65,"162,237",59216537.85,2011
17,Illinois,67,"402,132",146778311.4,2011
17,Illinois,69,"80,941",29543592.75,2011
17,Illinois,71,"256,944",93784680.45,2011
17,Illinois,73,"1,704,876",622279583.1,2011
17,Illinois,75,"1,226,958",447839542.3,2011
17,Illinois,77,"1,094,517",399498661.2,2011
17,Illinois,79,"257,175",93868834.85,2011
17,Illinois,81,"1,700,179",620565455.5,2011
17,Illinois,83,"446,372",162925750.8,2011
17,Illinois,85,"492,621",179806508.1,2011
17,Illinois,87,"615,028",224485128.8,2011
17,Illinois,89,"8,324,578",3038471120,2011
17,Illinois,91,"2,160,266",788497155.7,2011
17,Illinois,93,"1,701,735",621133183.8,2011
17,Illinois,95,"1,206,064",440213374.6,2011
17,Illinois,97,"13,155,974",4801930444,2011
17,Illinois,99,"3,224,816",1177058019,2011
17,Illinois,101,"329,914",120418613.7,2011
17,Illinois,103,"1,392,521",508270219.8,2011
17,Illinois,105,"1,257,536",459000585.3,2011
17,Illinois,107,"1,243,077",453723247.4,2011
17,Illinois,109,"561,051",204783739.1,2011
17,Illinois,111,"4,699,411",1715285055,2011
17,Illinois,113,"4,315,866",1575290922,2011
17,Illinois,115,"2,190,358",799480816,2011
17,Illinois,117,"921,057",336185936.4,2011
17,Illinois,119,"6,726,160",2455048258,2011
17,Illinois,121,"1,106,364",403822776.1,2011
17,Illinois,123,"440,781",160885163.6,2011
17,Illinois,125,"229,881",83906546.75,2011
17,Illinois,127,"488,307",178232080.6,2011
17,Illinois,129,"186,599",68108478.05,2011
17,Illinois,131,"284,399",103805627.7,2011
17,Illinois,133,"824,906",301090620.7,2011
17,Illinois,135,"1,143,387",417336141.9,2011
17,Illinois,137,"816,114",297881712.2,2011
17,Illinois,139,"357,378",130442991.9,2011
17,Illinois,141,"1,621,025",591674022.8,2011
17,Illinois,143,"3,987,254",1455347878,2011
17,Illinois,145,"423,886",154718342.6,2011
17,Illinois,147,"561,219",204845040.9,2011
17,Illinois,149,"594,094",216844291.8,2011
17,Illinois,151,"94,880",34631159.85,2011
17,Illinois,153,"309,970",113138874.8,2011
17,Illinois,155,"130,412",47600540.6,2011
17,Illinois,157,"584,347",213286636.8,2011
17,Illinois,159,"302,391",110372861,2011
17,Illinois,161,"2,859,148",1043588914,2011
17,Illinois,163,"6,478,367",2364604112,2011
17,Illinois,165,"554,176",202274167,2011
17,Illinois,167,"4,885,993",1783387624,2011
17,Illinois,169,"201,540",73562107.3,2011
17,Illinois,171,"200,234",73085581.55,2011
17,Illinois,173,"504,372",184095882.2,2011
17,Illinois,175,"135,925",49612716.25,2011
17,Illinois,177,"859,466",313704914.8,2011
17,Illinois,179,"2,932,448",1070343520,2011
17,Illinois,181,"568,220",207400296.4,2011
17,Illinois,183,"1,742,730",636096333.2,2011
17,Illinois,185,"193,868",70761765.25,2011
17,Illinois,187,"453,636",165576964.8,2011
17,Illinois,189,"825,798",301416372.2,2011
17,Illinois,191,"545,923",199261865.8,2011
17,Illinois,193,"498,983",182128908.2,2011
17,Illinois,195,"1,250,197",456321744.4,2011
17,Illinois,197,"12,949,070",4726410616,2011
17,Illinois,199,"1,850,523",675440986.3,2011
17,Illinois,201,"5,657,513",2064992263,2011
17,Illinois,203,"1,102,026",402239537.5,2011
18,Indiana,NULL,"54,832",20013680,2011
18,Indiana,1,"537,498",196186744.5,2011
18,Indiana,3,"7,999,694",2919888163,2011
18,Indiana,5,"2,314,871",844927951.5,2011
18,Indiana,7,"207,200",75628146,2011
18,Indiana,9,"218,384",79710156.35,2011
18,Indiana,11,"2,420,069",883325192.3,2011
18,Indiana,13,"246,645",90025303.09,2011
18,Indiana,15,"384,797",140451010.9,2011
18,Indiana,17,"650,632",237480756.7,2011
18,Indiana,19,"2,927,745",1068626766,2011
18,Indiana,21,"792,607",289301668.2,2011
18,Indiana,23,"1,126,693",411242810,2011
18,Indiana,25,"473,963",172996592.8,2011
18,Indiana,27,"525,268",191722644.8,2011
18,Indiana,29,"1,454,883",531032444.7,2011
18,Indiana,31,"839,128",306281577.7,2011
18,Indiana,33,"1,236,108",451179288.6,2011
18,Indiana,35,"2,843,061",1037717407,2011
18,Indiana,37,"842,613",307553721.6,2011
18,Indiana,39,"3,779,496",1379515945,2011
18,Indiana,41,"313,753",114519969.1,2011
18,Indiana,43,"1,921,616",701390000.6,2011
18,Indiana,45,"503,194",183665795.4,2011
18,Indiana,47,"450,046",164266717,2011
18,Indiana,49,"392,548",143280082.1,2011
18,Indiana,51,"1,028,192",375290166.9,2011
18,Indiana,53,"1,760,431",642557227.4,2011
18,Indiana,55,"630,893",230275908.5,2011
18,Indiana,57,"5,022,801",1833322256,2011
18,Indiana,59,"1,855,198",677147135,2011
18,Indiana,61,"1,111,451",405679623.8,2011
18,Indiana,63,"3,207,138",1170605330,2011
18,Indiana,65,"1,467,798",535746295.6,2011
18,Indiana,67,"1,400,958",511349542.3,2011
18,Indiana,69,"1,636,965",597492175.4,2011
18,Indiana,71,"1,467,960",535805577,2011
18,Indiana,73,"1,635,073",596801477.1,2011
18,Indiana,75,"429,866",156900947.7,2011
18,Indiana,77,"593,428",216601094.1,2011
18,Indiana,79,"692,140",252631114.6,2011
18,Indiana,81,"2,765,260",1009319926,2011
18,Indiana,83,"975,731",356141815,2011
18,Indiana,85,"1,340,819",489398880.3,2011
18,Indiana,87,"1,054,056",384730429.1,2011
18,Indiana,89,"11,632,772",4245961699,2011
18,Indiana,91,"3,553,695",1297098795,2011
18,Indiana,93,"849,676",310131820.3,2011
18,Indiana,95,"2,964,066",1081884043,2011
18,Indiana,97,"24,506,186",8944757941,2011
18,Indiana,99,"1,209,648",441521662.4,2011
18,Indiana,101,"250,611",91472879.95,2011
18,Indiana,103,"830,309",303062624.4,2011
18,Indiana,105,"2,071,509",756100643.7,2011
18,Indiana,107,"1,097,472",400577228.9,2011
18,Indiana,109,"1,785,449",651688826.6,2011
18,Indiana,111,"470,090",171582853.7,2011
18,Indiana,113,"860,776",314183389.7,2011
18,Indiana,115,"90,463",33018870.9,2011
18,Indiana,117,"300,430",109656939.1,2011
18,Indiana,119,"343,012",125199281.5,2011
18,Indiana,121,"345,921",126261259.9,2011
18,Indiana,123,"496,748",181313104,2011
18,Indiana,125,"355,584",129788244.7,2011
18,Indiana,127,"4,221,674",1540910993,2011
18,Indiana,129,"706,932",258030131.5,2011
18,Indiana,131,"260,834",95204351.6,2011
18,Indiana,133,"1,244,414",454211117.3,2011
18,Indiana,135,"422,519",154219267.8,2011
18,Indiana,137,"729,156",266141954.6,2011
18,Indiana,139,"344,636",125792136.4,2011
18,Indiana,141,"4,987,058",1820276285,2011
18,Indiana,143,"689,594",251701755.3,2011
18,Indiana,145,"1,530,834",558754548.7,2011
18,Indiana,147,"699,224",255216622,2011
18,Indiana,149,"457,211",166881953,2011
18,Indiana,151,"1,454,615",530934430.5,2011
18,Indiana,153,"572,896",209107168.5,2011
18,Indiana,155,"166,235",60675711.49,2011
18,Indiana,157,"3,141,100",1146501464,2011
18,Indiana,159,"536,370",195775090.2,2011
18,Indiana,161,"134,586",49123973.95,2011
18,Indiana,163,"3,685,366",1345158411,2011
18,Indiana,165,"533,657",194784775.8,2011
18,Indiana,167,"2,486,411",907540095.3,2011
18,Indiana,169,"647,702",236411123.8,2011
18,Indiana,171,"272,486",99457254.95,2011
18,Indiana,173,"1,247,100",455191428.8,2011
18,Indiana,175,"504,229",184043661.7,2011
18,Indiana,177,"1,826,960",666840575.9,2011
18,Indiana,179,"492,971",179934342.7,2011
18,Indiana,181,"1,122,409",409679215.7,2011
18,Indiana,183,"903,811",329891099,2011
19,Iowa,NULL,"73,813,044",26941761137,2011
20,Kansas,1,"325,783",118910801.2,2011
20,Kansas,3,"241,285",88069161.51,2011
20,Kansas,5,"284,782",103945342,2011
20,Kansas,7,"162,899",59458084.63,2011
20,Kansas,9,"616,322",224957390.6,2011
20,Kansas,11,"343,187",125263229.8,2011
20,Kansas,13,"406,633",148421032.6,2011
20,Kansas,15,"1,714,892",625935413.6,2011
20,Kansas,17,"412,590",150595276.3,2011
20,Kansas,19,"94,956",34659041.11,2011
20,Kansas,21,"604,302",220570196.4,2011
20,Kansas,23,"87,330",31875440.51,2011
20,Kansas,25,"114,344",41735429.33,2011
20,Kansas,27,"169,959",62034940.1,2011
20,Kansas,29,"299,731",109401824.5,2011
20,Kansas,31,"381,601",139284323,2011
20,Kansas,33,"51,680",18863217.52,2011
20,Kansas,35,"696,504",254223841,2011
20,Kansas,37,"646,696",236043896.6,2011
20,Kansas,39,"118,185",43137548.36,2011
20,Kansas,41,"649,517",237073838.2,2011
20,Kansas,43,"273,060",99666781.38,2011
20,Kansas,45,"2,309,975",843140909.7,2011
20,Kansas,47,"137,266",50102261.55,2011
20,Kansas,49,"57,423",20959406.32,2011
20,Kansas,51,"797,533",291099368,2011
20,Kansas,53,"420,659",153540539,2011
20,Kansas,55,"720,303",262910474.6,2011
20,Kansas,57,"740,068",270124639,2011
20,Kansas,59,"869,628",317414047.4,2011
20,Kansas,61,"894,782",326595401.9,2011
20,Kansas,63,"373,880",136466297.8,2011
20,Kansas,65,"84,476",30833921.04,2011
20,Kansas,67,"162,809",59425215.65,2011
20,Kansas,69,"284,663",103901915.8,2011
20,Kansas,71,"52,336",19102464.8,2011
20,Kansas,73,"277,765",101384322.8,2011
20,Kansas,75,"112,414",41031091.75,2011
20,Kansas,77,"157,298",57413951.04,2011
20,Kansas,79,"890,721",325113178.5,2011
20,Kansas,81,"214,661",78351281.06,2011
20,Kansas,83,"101,383",37004647.18,2011
20,Kansas,85,"403,763",147373520.2,2011
20,Kansas,87,"439,482",160410832.5,2011
20,Kansas,89,"95,895",35001543.6,2011
20,Kansas,91,"11,513,822",4202544966,2011
20,Kansas,93,"148,803",54313197.2,2011
20,Kansas,95,"309,831",113088134.3,2011
20,Kansas,97,"199,894",72961262.55,2011
20,Kansas,99,"477,835",174409933,2011
20,Kansas,101,"67,897",24782341.13,2011
20,Kansas,103,"1,506,181",549756036.2,2011
20,Kansas,105,"164,045",59876275.72,2011
20,Kansas,107,"256,683",93689234.78,2011
20,Kansas,109,"135,044",49291041.02,2011
20,Kansas,111,"983,096",358830130.5,2011
20,Kansas,113,"960,446",350562734.2,2011
20,Kansas,115,"358,065",130693781.2,2011
20,Kansas,117,"297,821",108704651.5,2011
20,Kansas,119,"190,029",69360452.51,2011
20,Kansas,121,"922,342",336654795,2011
20,Kansas,123,"177,825",64906164.06,2011
20,Kansas,125,"800,941",292343294.9,2011
20,Kansas,127,"151,690",55367017.17,2011
20,Kansas,129,"90,259",32944706.92,2011
20,Kansas,131,"240,554",87802111.45,2011
20,Kansas,133,"393,583",143657760.7,2011
20,Kansas,135,"115,228",42058056.12,2011
20,Kansas,137,"138,268",50467987.9,2011
20,Kansas,139,"588,939",214962890.5,2011
20,Kansas,141,"93,505",34129289.23,2011
20,Kansas,143,"247,597",90372815.58,2011
20,Kansas,145,"195,105",71213175.72,2011
20,Kansas,147,"164,888",60184047,2011
20,Kansas,149,"496,965",181392131.6,2011
20,Kansas,151,"377,615",137829427.6,2011
20,Kansas,153,"82,014",29935009.26,2011
20,Kansas,155,"1,307,121",477099163.5,2011
20,Kansas,157,"212,396",77524653.52,2011
20,Kansas,159,"265,551",96926060.98,2011
20,Kansas,161,"1,080,785",394486413.3,2011
20,Kansas,163,"169,848",61994449.92,2011
20,Kansas,165,"138,467",50540487.85,2011
20,Kansas,167,"450,016",164255698,2011
20,Kansas,169,"1,498,093",546804093.2,2011
20,Kansas,171,"173,657",63384665.21,2011
20,Kansas,173,"10,360,056",3781420597,2011
20,Kansas,175,"445,619",162651093,2011
20,Kansas,177,"3,755,440",1370735607,2011
20,Kansas,179,"109,051",39803594.2,2011
20,Kansas,181,"381,596",139282605.3,2011
20,Kansas,183,"123,882",45217056.66,2011
20,Kansas,185,"206,625",75418247.28,2011
20,Kansas,187,"98,190",35839359.13,2011
20,Kansas,189,"204,645",74695388.14,2011
20,Kansas,191,"1,061,082",387294788.4,2011
20,Kansas,193,"561,058",204786283.2,2011
20,Kansas,195,"349,180",127450789.1,2011
20,Kansas,197,"575,177",209939427.6,2011
20,Kansas,199,"61,944",22609382.98,2011
20,Kansas,201,"195,084",71205723.88,2011
20,Kansas,203,"73,027",26654908.66,2011
20,Kansas,205,"257,229",93888525.14,2011
20,Kansas,207,"119,879",43755915.3,2011
20,Kansas,209,"4,207,705",1535812506,2011
21,Kentucky,NULL,"118,576",43280097.65,2011
21,Kentucky,1,"385,110",140565194.5,2011
21,Kentucky,3,"281,173",102628228.2,2011
21,Kentucky,5,"511,856",186827471.8,2011
21,Kentucky,7,"177,326",64724049.13,2011
21,Kentucky,9,"1,227,771",448136434.7,2011
21,Kentucky,11,"400,713",146260147.2,2011
21,Kentucky,13,"666,827",243391720.3,2011
21,Kentucky,15,"3,685,467",1345195450,2011
21,Kentucky,17,"461,820",168564479.2,2011
21,Kentucky,19,"1,081,071",394590732.5,2011
21,Kentucky,21,"607,678",221802528,2011
21,Kentucky,23,"200,473",73172783.7,2011
21,Kentucky,25,"325,824",118925918,2011
21,Kentucky,27,"294,646",107545934.2,2011
21,Kentucky,29,"2,192,082",800109850.4,2011
21,Kentucky,31,"359,696",131289096.6,2011
21,Kentucky,33,"393,791",143733648.6,2011
21,Kentucky,35,"593,666",216688180.5,2011
21,Kentucky,37,"1,938,982",707728321.2,2011
21,Kentucky,39,"108,030",39431034.68,2011
21,Kentucky,41,"634,939",231752831.7,2011
21,Kentucky,43,"847,639",309388305.8,2011
21,Kentucky,45,"225,602",82344647.88,2011
21,Kentucky,47,"2,116,913",772673070.2,2011
21,Kentucky,49,"1,087,390",396897273.7,2011
21,Kentucky,51,"443,314",161809539.6,2011
21,Kentucky,53,"168,278",61421394.81,2011
21,Kentucky,55,"129,571",47293429.24,2011
21,Kentucky,57,"153,805",56138651.63,2011
21,Kentucky,59,"1,786,584",652103112.6,2011
21,Kentucky,61,"275,442",100536169.8,2011
21,Kentucky,63,"63,978",23352015.99,2011
21,Kentucky,65,"210,471",76821965.37,2011
21,Kentucky,67,"6,996,697",2553794370,2011
21,Kentucky,69,"255,888",93398967.07,2011
21,Kentucky,71,"1,078,849",393779986.5,2011
21,Kentucky,73,"1,329,225",485167054.9,2011
21,Kentucky,75,"145,698",53179892.64,2011
21,Kentucky,77,"649,268",236982872.2,2011
21,Kentucky,79,"335,955",122623567,2011
21,Kentucky,81,"1,228,293",448326943.2,2011
21,Kentucky,83,"856,119",312483266.7,2011
21,Kentucky,85,"665,610",242947759.5,2011
21,Kentucky,87,"166,870",60907709.14,2011
21,Kentucky,89,"710,966",259502615.6,2011
21,Kentucky,91,"173,928",63483812.35,2011
21,Kentucky,93,"3,069,770",1120465957,2011
21,Kentucky,95,"555,069",202600030.6,2011
21,Kentucky,97,"274,767",100290112.7,2011
21,Kentucky,99,"1,028,397",375365079.5,2011
21,Kentucky,101,"1,222,371",446165350.8,2011
21,Kentucky,103,"646,164",235849984.5,2011
21,Kentucky,105,"125,407",45773598.44,2011
21,Kentucky,107,"1,320,089",481832346.3,2011
21,Kentucky,109,"186,252",67981944.6,2011
21,Kentucky,111,"17,557,107",6408344109,2011
21,Kentucky,113,"792,138",289130198.8,2011
21,Kentucky,115,"467,262",170550694.2,2011
21,Kentucky,117,"3,775,358",1378005804,2011
21,Kentucky,119,"391,233",142800129.7,2011
21,Kentucky,121,"581,390",212207219.3,2011
21,Kentucky,123,"405,369",147959843,2011
21,Kentucky,125,"2,024,832",739063639.9,2011
21,Kentucky,127,"409,362",149416969.4,2011
21,Kentucky,129,"118,391",43212854.07,2011
21,Kentucky,131,"258,472",94342120.5,2011
21,Kentucky,133,"498,500",181952448.9,2011
21,Kentucky,135,"272,698",99534896.66,2011
21,Kentucky,137,"463,280",169097108,2011
21,Kentucky,139,"306,341",111814523.4,2011
21,Kentucky,141,"578,367",211104005,2011
21,Kentucky,143,"606,378",221327939.3,2011
21,Kentucky,145,"1,815,876",662794901,2011
21,Kentucky,147,"244,791",89348790.19,2011
21,Kentucky,149,"200,528",73192811.25,2011
21,Kentucky,151,"2,502,815",913527406.7,2011
21,Kentucky,153,"284,011",103663893.1,2011
21,Kentucky,155,"307,913",112388272.7,2011
21,Kentucky,157,"1,093,551",399146084.3,2011
21,Kentucky,159,"204,362",74592132.19,2011
21,Kentucky,161,"452,934",165320768,2011
21,Kentucky,163,"482,246",176019867.7,2011
21,Kentucky,165,"105,679",38572943.77,2011
21,Kentucky,167,"453,241",165433002.6,2011
21,Kentucky,169,"220,599",80518794.14,2011
21,Kentucky,171,"129,182",47151428.91,2011
21,Kentucky,173,"696,783",254325712.9,2011
21,Kentucky,175,"256,987",93800326.54,2011
21,Kentucky,177,"735,338",268398497.8,2011
21,Kentucky,179,"1,089,597",397702722.5,2011
21,Kentucky,181,"110,933",40490596.47,2011
21,Kentucky,183,"752,194",274550764.4,2011
21,Kentucky,185,"1,226,261",447585170.5,2011
21,Kentucky,187,"175,328",63994741.17,2011
21,Kentucky,189,"66,413",24240727.12,2011
21,Kentucky,191,"195,789",71462822.58,2011
21,Kentucky,193,"745,567",272132090.1,2011
21,Kentucky,195,"1,634,195",596481046.9,2011
21,Kentucky,197,"397,232",144989860.7,2011
21,Kentucky,199,"1,245,404",454572637,2011
21,Kentucky,201,"27,380",9993717.885,2011
21,Kentucky,203,"1,151,119",420158553.3,2011
21,Kentucky,205,"714,041",260625138.7,2011
21,Kentucky,207,"305,062",111347730.7,2011
21,Kentucky,209,"1,676,271",611838903.7,2011
21,Kentucky,211,"1,650,520",602439678.8,2011
21,Kentucky,213,"863,005",314996808.6,2011
21,Kentucky,215,"238,153",86925971.66,2011
21,Kentucky,217,"450,756",164526006.1,2011
21,Kentucky,219,"249,328",91004737.89,2011
21,Kentucky,221,"423,109",154434619.3,2011
21,Kentucky,223,"165,205",60299691.05,2011
21,Kentucky,225,"251,261",91710275.59,2011
21,Kentucky,227,"3,345,457",1221091758,2011
21,Kentucky,229,"327,971",119709371.9,2011
21,Kentucky,231,"306,228",111773382.4,2011
21,Kentucky,233,"354,760",129487459.5,2011
21,Kentucky,235,"1,388,686",506870562.6,2011
21,Kentucky,237,"259,261",94630278.14,2011
21,Kentucky,239,"959,876",350354592.2,2011
22,Louisiana,1,"1,871,341",683039289.8,2011
22,Louisiana,3,"589,128",215031625.1,2011
22,Louisiana,5,"2,761,090",1007797792,2011
22,Louisiana,7,"584,837",213465578,2011
22,Louisiana,9,"812,603",296600106,2011
22,Louisiana,11,"822,330",300150484.7,2011
22,Louisiana,13,"772,498",281961733.5,2011
22,Louisiana,15,"2,842,588",1037544445,2011
22,Louisiana,17,"6,699,267",2445232444,2011
22,Louisiana,19,"5,194,321",1895927061,2011
22,Louisiana,21,"283,438",103454888.3,2011
22,Louisiana,23,"295,787",107962109,2011
22,Louisiana,25,"243,297",88803368.5,2011
22,Louisiana,27,"381,158",139122816,2011
22,Louisiana,29,"517,158",188762706.5,2011
22,Louisiana,31,"1,542,851",563140636.9,2011
22,Louisiana,33,"9,825,978",3586481980,2011
22,Louisiana,35,"175,142",63926691.3,2011
22,Louisiana,37,"431,163",157374349,2011
22,Louisiana,39,"606,382",221329539.5,2011
22,Louisiana,41,"439,522",160425573.8,2011
22,Louisiana,43,"468,889",171144558,2011
22,Louisiana,45,"1,636,526",597331891.5,2011
22,Louisiana,47,"1,072,318",391395909.4,2011
22,Louisiana,49,"346,331",126410924.5,2011
22,Louisiana,51,"5,881,827",2146866791,2011
22,Louisiana,53,"1,344,939",490902764.2,2011
22,Louisiana,55,"5,011,418",1829167512,2011
22,Louisiana,57,"2,599,640",948868651.1,2011
22,Louisiana,59,"290,779",106134481,2011
22,Louisiana,61,"1,515,932",553315154.5,2011
22,Louisiana,63,"3,242,479",1183504740,2011
22,Louisiana,65,"947,328",345774862.4,2011
22,Louisiana,67,"612,576",223590349.5,2011
22,Louisiana,69,"1,627,004",593856635.2,2011
22,Louisiana,71,"6,563,762",2395772962,2011
22,Louisiana,73,"3,765,144",1374277586,2011
22,Louisiana,75,"881,754",321840148,2011
22,Louisiana,77,"696,088",254072123.7,2011
22,Louisiana,79,"3,280,608",1197422084,2011
22,Louisiana,81,"370,354",135179064,2011
22,Louisiana,83,"964,775",352142802,2011
22,Louisiana,85,"552,598",201698160.5,2011
22,Louisiana,87,"568,010",207323803.3,2011
22,Louisiana,89,"2,120,750",774073713.5,2011
22,Louisiana,91,"231,664",84557469.5,2011
22,Louisiana,93,"958,171",349732342,2011
22,Louisiana,95,"1,557,108",568344533.2,2011
22,Louisiana,97,"2,254,390",822852390.2,2011
22,Louisiana,99,"1,521,666",555408079.1,2011
22,Louisiana,101,"1,254,923",458046745.4,2011
22,Louisiana,103,"6,169,944",2252029723,2011
22,Louisiana,105,"4,136,788",1509927726,2011
22,Louisiana,107,"131,151",47870078.5,2011
22,Louisiana,109,"2,370,901",865379003.7,2011
22,Louisiana,111,"518,016",189075657.5,2011
22,Louisiana,113,"822,304",300141117,2011
22,Louisiana,115,"1,031,366",376448728.7,2011
22,Louisiana,117,"753,856",275157275.8,2011
22,Louisiana,119,"1,353,985",494204468.8,2011
22,Louisiana,121,"1,509,832",551088822.4,2011
22,Louisiana,123,"169,991",62046678.5,2011
22,Louisiana,125,"273,106",99683690,2011
22,Louisiana,127,"470,102",171587215.4,2011
23,Maine,1,"2,025,871",739443046.4,2011
23,Maine,3,"1,589,895",580311561.9,2011
23,Maine,5,"6,968,947",2543665487,2011
23,Maine,7,"802,177",292794783.9,2011
23,Maine,9,"1,374,130",501557628.9,2011
23,Maine,11,"3,212,784",1172666218,2011
23,Maine,13,"689,891",251810306.3,2011
