ST,CO,2016,2017,2018,2019,2020,average
12,86,0.647682404,0.648611005,0.65469896,0.658153714,0.641660516,0.65016132
12,87,0.879373823,0.874706947,0.878210269,0.889198393,0.887093915,0.881716669
12,89,0.531445093,0.533462311,0.532545724,0.531601932,0.524429739,0.53069696
12,91,0.65275385,0.643381624,0.639582669,0.643271205,0.646669869,0.645131843
12,93,0.86011968,0.860430761,0.850203017,0.852221397,0.840706648,0.852736301
12,95,0.626807748,0.623564408,0.626949266,0.637616248,0.637358504,0.630459235
12,97,0.711657315,0.731578812,0.727039207,0.724595007,0.704593782,0.719892825
12,99,0.679213442,0.680239946,0.662976911,0.66456294,0.652541835,0.667907015
12,101,0.639077916,0.644656037,0.617110917,0.606157495,0.600528429,0.621506159
12,103,0.568920185,0.568730782,0.567295273,0.571200521,0.562282117,0.567685776
12,105,0.634563383,0.626932054,0.628807727,0.624493938,0.616777409,0.626314902
12,107,0.614913544,0.614340055,0.613070974,0.615285949,0.605502795,0.612622663
12,109,0.636851994,0.65047926,0.63739655,0.640117353,0.650525241,0.64307408
12,111,0.742123281,0.746015788,0.719001992,0.717926164,0.708178233,0.726649092
12,113,0.462903358,0.464457975,0.463042636,0.465965905,0.45578442,0.462430859
12,115,0.652063901,0.641652374,0.638921371,0.636820429,0.640534155,0.641998446
12,117,0.632266619,0.62924719,0.626775074,0.626041359,0.622135959,0.62729324
12,119,0.679540545,0.700468274,0.711929013,0.708800311,0.713101177,0.702767864
12,121,0.498309959,0.472153457,0.489039931,0.484234155,0.460475989,0.480842698
12,123,0.638636997,0.640855226,0.626086586,0.643768381,0.619946903,0.633858819
12,125,0,0,0,0,0,0
12,127,0.731357305,0.729363535,0.727902413,0.72818922,0.736641762,0.730690847
12,129,0.594537011,0.580551124,0.589284025,0.582882836,0.584020554,0.58625511
12,131,0.761029258,0.748599739,0.766417542,0.774216231,0.777601968,0.765572948
12,133,0.744165502,0.746557637,0.749481167,0.752090341,0.735978604,0.74565465
13,,,,,#DIV/0!,,#DIV/0!
13,1,0.588310693,0.563981764,0.47849713,0.499415794,0.515929729,0.529227022
13,3,0.733782614,0.729678315,0.705787887,0.694362488,0.737398406,0.720201942
13,5,0.37484681,0.374652399,0.359554712,0.387786481,0.370468286,0.373461738
13,7,0,0,0,0,0,0
13,9,0.374084932,0.338485282,0.408658818,0.213183542,0.273844772,0.321651469
13,11,0.715862314,0.709754644,0.675083113,0.685605631,0.687062833,0.694673707
13,13,0.430950305,0.427334541,0.427626228,0.407049748,0.341528029,0.40689777
13,15,0.767581216,0.719597498,0.692912623,0.657656313,0.719939238,0.711537378
13,17,0.099278473,0.100301864,0.094801396,0.08850479,0.103858146,0.097348934
13,19,0.260534401,0.252365442,0.240586946,0.269662478,0.280895922,0.260809038
13,21,0.640800361,0.651303388,0.712496461,0.633079405,0.662395636,0.66001505
13,23,0.132586797,0.127743431,0.137667084,0.137311042,0.141500577,0.135361786
13,25,0.55372511,0.553596876,0.542366363,0.541374339,0.55951442,0.550115422
13,27,0.376213397,0.370165205,0.385957549,0.369292351,0.355288152,0.371383331
13,29,0.765236848,0.777423876,0.755143907,0.744217856,0.76655993,0.761716483
13,31,0.598695892,0.583327141,0.560589552,0.577354895,0.65616587,0.59522667
13,33,0.397831108,0.356726284,0.209723955,0.298108061,0.312957529,0.315069387
13,35,0.507196642,0.521395172,0.541330212,0.507387126,0.576206665,0.530703163
13,37,0,0,0,0,0,0
13,39,0.794055422,0.795891009,0.812336585,0.787809762,0.793208743,0.796660304
13,43,0.652078962,0.652394488,0.594841787,0.630696854,0.648031842,0.635608787
13,45,0.502835222,0.522997813,0.464287089,0.466510174,0.48711698,0.488749456
13,47,0.63298797,0.655707312,0.662096247,0.635234732,0.658902275,0.648985707
13,49,0.439268737,0.432696743,0.383056301,0.423647397,0.445822966,0.424898429
13,51,0.76000887,0.768024254,0.729522867,0.711951892,0.73519651,0.740940879
13,53,0.839457207,0.8499813,0.777038947,0.826001289,0.8470121,0.827898169
13,55,0.444490523,0.434682992,0.276912823,0.504751894,0.429864289,0.418140504
13,57,0.581533796,0.580171485,0.615559037,0.548610427,0.58358821,0.581892591
13,59,0.538758952,0.544526566,0.456369846,0.517778398,0.565921863,0.524671125
13,61,0.266564077,0.265582906,0.36332676,0.315620024,0.303893277,0.302997409
13,63,0.724458587,0.714765663,0.616545618,0.676416947,0.67194873,0.680827109
13,65,0.730395009,0.720951953,0.666506777,0.707730943,0.779643573,0.721045651
13,67,0.582483701,0.607269963,0.595393522,0.581107718,0.597894502,0.592829881
13,69,0.315388754,0.326049144,0.304776098,0.327424273,0.363852859,0.327498226
13,71,0.458134328,0.447374296,0.391116304,0.438735337,0.462912103,0.439654474
13,73,0.60515598,0.599329715,0.612431084,0.571928094,0.593367093,0.596442393
13,75,0.828698434,0.833628204,0.744378884,0.806992027,0.820246455,0.806788801
13,77,0.62574238,0.607989043,0.60407567,0.596178926,0.603145721,0.607426348
13,79,0.065830862,0.152702313,0.255760421,0.147938116,0.154433563,0.155333055
13,81,0.839486865,0.844892421,0.774627205,0.812102056,0.81309583,0.816840875
13,83,0.840186816,0.806440818,0.727910588,0.733088162,0.719097533,0.765344783
13,85,0.411083962,0.669854622,0.512558658,0.597909273,0.621153441,0.562511991
13,87,0.604307293,0.483358734,0.453254077,0.567571873,0.501484684,0.521995332
13,89,0.703119511,0.695963923,0.64530768,0.656129017,0.661601666,0.672424359
13,91,0.443385278,0.419441658,0.420478438,0.42251169,0.527260888,0.44661559
13,93,0.826743148,0.83283925,0.779028788,0.823145538,0.774664369,0.807284219
13,95,0.570363963,0.56977924,0.489409601,0.529944032,0.567471855,0.545393738
13,97,0.741026496,0.737266736,0.723592395,0.677398017,0.69059361,0.713975451
13,99,0.349634903,0.344891375,0.319528192,0.376756732,0.434518749,0.36506599
13,101,0.038609629,0.033974524,0.03781616,0.024898316,0.022791707,0.031618067
13,103,0.358687852,0.356137475,0.407349773,0.344846572,0.327768673,0.358958069
13,105,0.585046469,0.569025697,0.524725684,0.564014065,0.612506034,0.57106359
13,107,0.493839347,0.481620945,0.452153092,0.453825837,0.541595192,0.484606883
13,109,0.273434132,0.26699971,0.256738576,0.271698708,0.324869588,0.278748143
13,111,0.653400558,0.650553428,0.628711484,0.621156116,0.633206154,0.637405548
13,113,0.410578064,0.40397124,0.376197395,0.325751999,0.361207537,0.375541247
13,115,0.540707928,0.574490326,0.445311893,0.512145323,0.560952132,0.52672152
13,117,0.514757454,0.509591462,0.538936004,0.479560529,0.523879533,0.513344996
13,119,0.781069146,0.782198752,0.739376532,0.76691642,0.76899444,0.767711058
13,121,0.715899925,0.711277418,0.630373421,0.640265656,0.65753868,0.67107102
13,123,0.61526092,0.626826931,0.564911118,0.566420398,0.614571358,0.597598145
13,125,0,0,0,0,0,0
13,127,0.697907791,0.67219417,0.695183617,0.680817935,0.704046742,0.690030051
13,129,0.724478771,0.705867557,0.617723303,0.654610435,0.706342578,0.681804529
13,131,0.523895192,0.506292028,0.411858325,0.484007636,0.438458529,0.472902342
13,133,0.577707556,0.568300028,0.58096022,0.54793774,0.536705087,0.562322126
13,135,0.63685861,0.638317111,0.61021807,0.596077982,0.6142452,0.619143395
13,137,0.521411983,0.514076409,0.48210309,0.507216922,0.507990344,0.50655975
13,139,0.611555792,0.627139441,0.563369216,0.557076803,0.608298442,0.593487939
13,141,0,0,0,0,0,0
13,143,0.606844611,0.609551854,0.570269381,0.537631215,0.628137722,0.590486957
13,145,0.538394252,0.533950627,0.50222305,0.523610876,0.52667061,0.524969883
13,147,0.290207011,0.29009178,0.244540467,0.311361469,0.300891286,0.287418403
13,149,0.558031407,0.562232133,0.481320174,0.575127849,0.625704528,0.560483218
13,151,0.639472847,0.654878476,0.627885268,0.620581141,0.650707425,0.638705031
13,153,0.635015061,0.654444407,0.594684763,0.591099673,0.655145454,0.626077872
13,155,0,0,0,0,0,0
13,157,0.73457971,0.72305544,0.670500425,0.697163833,0.70234437,0.705528756
13,159,0,0,0,0,0,0
13,161,0.33906906,0.344132526,0.272452351,0.316652049,0.310632221,0.316587641
13,163,0.565660612,0.562368271,0.53707624,0.584849106,0.585033587,0.566997563
13,165,0.563271936,0.552828056,0.447212552,0.529534958,0.521319635,0.522833427
13,167,0,0,0,0,0,0
13,169,0.224903039,0.34491416,0.382168288,0.289689161,0.29738317,0.307811564
13,171,0.271292312,0.282462365,0.312614344,0.344504679,0.363114017,0.314797543
13,173,0.088056859,0.08324338,0.126834229,0.107307802,0.155899178,0.11226829
13,175,0.637112567,0.660169559,0.64997739,0.650007589,0.673562527,0.654165926
13,177,0.304482267,0.531297129,0.414505608,0.465174759,0.549733895,0.453038732
13,179,0.557194302,0.55107954,0.562420617,0.594662976,0.621524307,0.577376348
13,181,0,0,0,0,0,0
13,183,0.568501182,0.559884188,0.529200548,0.429192154,0.427046903,0.502764995
13,185,0.631870853,0.63786459,0.653131956,0.620385197,0.688694106,0.64638934
13,187,0.503350974,0.539003521,0.562858103,0.516349589,0.524999512,0.52931234
13,189,0.613924642,0.730484023,0.664633646,0.71296591,0.71004666,0.686410976
13,191,0.852276133,0.859505963,0.842121652,0.841399882,0.860423555,0.851145437
13,193,0,0,0,0,0,0
13,195,0.27182724,0.275932286,0.259548967,0.325888643,0.334996585,0.293638744
13,197,0,0,0,0,0,0
13,199,0.336266092,0.333388735,0.290673852,0.325015951,0.324868644,0.322042655
13,201,0.367167441,0.370146394,0.295157064,0.338796956,0.346455183,0.343544608
13,205,0,0.129466422,0.16064645,0.339317289,0.342208598,0.194327752
13,207,0.829014773,0.823407984,0.822490319,0.819318134,0.832750447,0.825396331
13,209,0.279792828,0.271232192,0.228596236,0.295249071,0.277677926,0.270509651
13,211,0.847619641,0.841753286,0.793815261,0.820968938,0.826108089,0.826053043
13,213,0.299463486,0.119868386,0.214794586,0.152042528,0.222839975,0.201801792
13,215,0.685703717,0.703282494,0.669726866,0.681858802,0.711397549,0.690393886
13,217,0.484798877,0.483586585,0.474157163,0.461163475,0.500378752,0.48081697
13,219,0.592980835,0.592618519,0.47467197,0.554631402,0.608972098,0.564774965
13,221,0.221455545,0.428674073,0.314785423,0.375401718,0.377855436,0.343634439
13,223,0.382958137,0.387936948,0.356174477,0.320023786,0.373007686,0.364020207
13,225,0.796137289,0.746055631,0.756515327,0.733503191,0.785485499,0.763539387
13,227,0.640343692,0.735826712,0.638216459,0.683885917,0.711026142,0.681859784
13,229,0.578303153,0.576850505,0.559509741,0.586471013,0.499924751,0.560211833
13,231,0.694232378,0.443735231,0.353911979,0.436063288,0.397825133,0.465153602
13,233,0.608192914,0.604545346,0.490907911,0.568463997,0.596377923,0.573697618
13,235,0.387674915,0.36294488,0.367520071,0.322883329,0.368167926,0.361838224
13,237,0.374746335,0.382735701,0.196903065,0.448837852,0.458269061,0.372298403
13,239,0.681758972,0.68064025,0.573970565,0.670224753,0.629386552,0.647196218
13,241,0.750362528,0.734335852,0.655838207,0.763251327,0.722362846,0.725230152
13,243,0.659757116,0.658520385,0.573341597,0.643623354,0.821536127,0.671355716
13,245,0.717872252,0.7219579,0.677923955,0.696154064,0.712322783,0.705246191
13,247,0.601638877,0.596974065,0.581852632,0.541736099,0.559593935,0.576359122
13,249,0.231504672,0.575357897,0.543614685,0.460056748,0.495406159,0.461188032
13,251,0.326936055,0.309032662,0.169146931,0.298557501,0.311632651,0.28306116
13,253,0.468749275,0.467973779,0.402344624,0.441071733,0.429954634,0.442018809
13,255,0.587327325,0.485990313,0.366363515,0.453630666,0.423237668,0.463309897
13,257,0.62348303,0.564711464,0.4342702,0.62944236,0.574180462,0.565217503
13,259,0.767063601,0.766588939,0.634702552,0.782865613,0.724755935,0.735195328
13,261,0.555360746,0.521999334,0.446846594,0.471919576,0.472103912,0.493646032
13,263,0.276104403,0.430202406,0.636243123,0.377038052,0.336010366,0.41111967
13,265,0.417116883,0.89312482,0.703384222,0.82341604,0.783026497,0.724013692
13,267,0.123038993,0.126225213,0.106447354,0.133717446,0.174282351,0.132742271
13,269,0.762188471,0.791695311,0.863505972,0.737485551,0.750894981,0.781154057
13,271,0.739748549,0.746082702,0.5940406,0.747815352,0.719656459,0.709468732
13,273,0.770536242,0.753288136,0.59841554,0.768943567,0.707661525,0.719769002
13,275,0.598295402,0.627492427,0.613073943,0.605548826,0.615281469,0.611938413
13,277,0.754705146,0.753593526,0.734581088,0.735786269,0.765876964,0.748908599
13,279,0.456389683,0.446045101,0.433678371,0.461328603,0.489161284,0.457320608
13,281,0.753998204,0.75428934,0.525228147,0.649088622,0.675764834,0.671673829
13,283,0.714185887,0.752495661,0.710724185,0.72187534,0.717448644,0.723345943
13,285,0.664302833,0.653416389,0.631201951,0.636245535,0.654857166,0.648004775
13,287,0.829796807,0.834672117,0.703173693,0.793867004,0.803120044,0.792925933
13,289,0.789012746,0.790875749,0.766059861,0.778076958,0.747911814,0.774387426
13,291,0.713255083,0.743227653,0.719240476,0.694906776,0.735858245,0.721297647
13,293,0.468307903,0.374284215,0.673827926,0.345852404,0.368475276,0.446149545
13,295,0.415882863,0.350821806,0.259960022,0.314136093,0.332398658,0.334639888
13,297,0.42717335,0.432632813,0.379715669,0.425373592,0.45971635,0.424922355
13,299,0.695534583,0.686709208,0.640016955,0.684002988,0.70028131,0.681309009
13,301,0.728265913,0.718630645,0.631149985,0.679938016,0.644940902,0.680585092
13,303,0.170162215,0.173762253,0.251007468,0.237801647,0.306252541,0.227797225
13,305,0.669924619,0.758366272,0.590540131,0.652315523,0.665662372,0.667361783
13,307,0.712399939,0.708646519,0.525665852,0.725196563,0.769240578,0.68822989
13,309,0.466341384,0.452432669,0.42588097,0.423217288,0.556041003,0.464782663
13,311,0.322768477,0.347814307,0.270025803,0.324022191,0.287916272,0.31050941
13,313,0.666358763,0.679594916,0.676868571,0.660942154,0.69314888,0.675382657
13,315,0.410710858,0.399425401,0.29730316,0.363217216,0.520064241,0.398144175
13,317,0.590481603,0.567217725,0.462786661,0.546402068,0.57058603,0.547494817
13,319,0.540048105,0.570922338,0.624186255,0.54307772,0.596768485,0.575000581
13,321,0.610864577,0.608323012,0.477571955,0.563225972,0.453484077,0.542693919
15,1,0.408638502,0.406202728,0.416746354,0.417975426,0.386158196,0.407144241
15,3,0.778411022,0.768267872,0.761371641,0.766133774,0.772446727,0.769326207
15,7,0.365870073,0.367865121,0.369972653,0.362632803,0.380420028,0.369352136
15,9,0.502569293,0.504290082,0.502739343,0.508130938,0.504135743,0.50437308
16,1,0.694512885,0.698851854,0.673822377,0.669013983,0.664972237,0.680234667
16,3,0.928647196,0.928334982,0.928457136,0.935112295,0.930690776,0.930248477
16,5,0.774934166,0.776576678,0.778254053,0.769799709,0.77107989,0.774128899
16,7,0.900400442,0.90043006,0.905313587,0.894037058,0.891655326,0.898367295
16,9,0.371394222,0.371623161,0.374461588,0.370941466,0.359388445,0.369561776
16,11,0.72577931,0.722739083,0.718883694,0.715592967,0.693219087,0.715242828
16,13,0.135860372,0.145354071,0.142100698,0.139443596,0.154778818,0.143507511
16,15,0.532889277,0.528192789,0.532093286,0.536566784,0.518404772,0.529629382
16,17,0.573684873,0.576458106,0.575452998,0.572568763,0.563923407,0.572417629
16,19,0.636104006,0.626536986,0.62768225,0.617948229,0.623302546,0.626314803
16,21,0.839050068,0.838341103,0.835396433,0.839631349,0.835935543,0.837670899
16,23,0.757278287,0.760323332,0.767403279,0.757205235,0.75828514,0.760099055
16,25,0.841917494,0.839255997,0.82120058,0.832164507,0.838758518,0.834659419
16,27,0.728611813,0.728491842,0.721222354,0.723656052,0.720921103,0.724580633
16,29,0.601143054,0.596446996,0.537495959,0.551372029,0.525867426,0.562465093
16,31,0.615215157,0.616439393,0.606200356,0.609319872,0.602800786,0.609995113
16,33,0.767133231,0.769489849,0.770318138,0.75530517,0.71628039,0.755705356
16,35,0.341193915,0.341411339,0.321862839,0.332436472,0.323203764,0.332021666
16,37,0.468183787,0.471511206,0.479328793,0.476164428,0.479089702,0.474855583
16,39,0.863363894,0.862857502,0.867707669,0.872864809,0.852589315,0.863876638
16,41,0,0,0,0,0,0
16,43,0.77635209,0.776720798,0.787083227,0.788015301,0.76809157,0.779252597
16,45,0.351713063,0.357247425,0.382518931,0.380188674,0.368841644,0.368101947
16,47,0.679002975,0.675189538,0.682117104,0.681192344,0.664338572,0.676368107
16,49,0.675263459,0.672837445,0.674166168,0.682524066,0.681650577,0.677288343
16,51,0.642669229,0.641861453,0.62079052,0.618558139,0.581880513,0.621151971
16,53,0.822046022,0.826126519,0.824672156,0.827285436,0.822149356,0.824455898
16,55,0.640771507,0.639957914,0.636953916,0.611047961,0.616473626,0.629040985
16,57,0.412468604,0.413592971,0.422561229,0.42911964,0.420626475,0.419673784
16,59,0.62194206,0.623862216,0.638957426,0.574603683,0.569447425,0.605762562
16,61,0.803961936,0.802145541,0.81403864,0.838941998,0.849829359,0.821783495
16,63,0.40261461,0.39486908,0.367468109,0.365774458,0.354323767,0.377010005
16,65,0.64905902,0.654646665,0.656501252,0.646091678,0.609956997,0.643251122
16,67,0.493749571,0.494969838,0.47295469,0.481149816,0.468356397,0.482236062
16,69,0.495342743,0.494645552,0.478706861,0.479113608,0.462543029,0.482070359
16,71,0.919298926,0.920159655,0.92434213,0.925130256,0.922473666,0.922280927
16,73,0.338912452,0.338871197,0.36467704,0.371214974,0.377150511,0.358165235
16,75,0.807328302,0.811078719,0.814389336,0.814458483,0.817062097,0.812863387
16,77,0.794099541,0.794049157,0.797133566,0.79244356,0.782986029,0.792142371
16,79,0.772730773,0.773976103,0.777948026,0.786506636,0.782930803,0.778818468
16,81,0,0,0,0,0,0
16,83,0.343243856,0.340220771,0.339358282,0.340521337,0.33890957,0.340450763
16,85,0.805934268,0.808772487,0.807119861,0.802838254,0.791662865,0.803265547
16,87,0.760628508,0.756480272,0.760671802,0.767699572,0.783171886,0.765730408
17,,,,,#DIV/0!,,#DIV/0!
17,1,0.452175563,0.460812263,0.459887104,0.47314876,0.48154456,0.46551365
17,3,0.52902773,0.528892331,0.528101549,0.527072429,0.54070389,0.530759586
17,5,0.638734876,0.634705838,0.635861055,0.645770625,0.636132089,0.638240897
17,7,0.679672219,0.693871243,0.697284332,0.701921172,0.689558142,0.692461422
17,9,0.461235527,0.455180165,0.455549631,0.457504892,0.457474316,0.457388906
17,11,0.658437634,0.680846219,0.681763213,0.680288951,0.665763328,0.673419869
17,13,0,0,0,0,0,0
17,15,0.255727882,0.269945785,0.269933306,0.270560161,0.270422155,0.267317858
17,17,0.122311014,0.130415926,0.136113843,0.133984166,0.133893544,0.131343699
17,19,0.655664654,0.653484264,0.651700036,0.65829988,0.672915271,0.658412821
17,21,0.459385968,0.469853063,0.469478592,0.463100565,0.463892218,0.465142081
17,23,0.7700366,0.783504715,0.78406976,0.790428851,0.776882735,0.780984532
17,25,0.525395705,0.523391799,0.523562103,0.530666801,0.529704791,0.52654424
17,27,0.425588843,0.424780994,0.425803831,0.445834779,0.440352554,0.4324722
17,29,0.55160071,0.567385639,0.567886093,0.576471541,0.577128665,0.56809453
17,31,0.666985061,0.674469876,0.664423354,0.65933701,0.655413136,0.664125687
17,33,0.243283792,0.241998346,0.241173635,0.223081092,0.233626277,0.236632628
17,35,0.721773041,0.738959696,0.740797646,0.753894012,0.736728467,0.738430572
17,37,0.417634366,0.428373859,0.418852491,0.369368055,0.374335031,0.40171276
17,39,0.614184736,0.589113848,0.602043743,0.614518435,0.604640106,0.604900174
17,41,0.663695702,0.672967481,0.675376093,0.680024631,0.663717986,0.671156379
17,43,0.697155671,0.70395168,0.69994271,0.689108376,0.708153843,0.699662456
17,45,0.412247096,0.413362858,0.412903858,0.40617399,0.408115776,0.410560716
