ST,CO,YEAR,VMT_Total
10.0,1.0,2017.0,351260520.34999996
10.0,3.0,2017.0,3105586290.35
10.0,5.0,2017.0,1168409343.8500001
12.0,1.0,2017.0,1718098540.85
12.0,3.0,2017.0,241629846.7
12.0,5.0,2017.0,953065005.0
12.0,7.0,2017.0,178323826.95
12.0,9.0,2017.0,3590921844.6
12.0,11.0,2017.0,8233692662.85
12.0,13.0,2017.0,51402705.449999996
12.0,15.0,2017.0,779882933.05
12.0,17.0,2017.0,556878295.4000001
12.0,19.0,2017.0,672390947.7
12.0,21.0,2017.0,1406448298.65
12.0,23.0,2017.0,857629911.35
12.0,27.0,2017.0,178821935.15
12.0,29.0,2017.0,87033921.5
12.0,31.0,2017.0,5472420723.85
12.0,33.0,2017.0,1295715080.45
12.0,35.0,2017.0,634043890.7499999
12.0,37.0,2017.0,82470461.55
12.0,39.0,2017.0,391712327.9
12.0,41.0,2017.0,57209516.0
12.0,43.0,2017.0,97865588.50000001
12.0,45.0,2017.0,45018676.6
12.0,47.0,2017.0,408045647.2
12.0,49.0,2017.0,203732524.50000003
12.0,51.0,2017.0,274280852.35
12.0,53.0,2017.0,768926173.2499999
12.0,55.0,2017.0,502898120.55
12.0,57.0,2017.0,7339599558.1
12.0,59.0,2017.0,108103765.5
12.0,61.0,2017.0,763183602.7
12.0,63.0,2017.0,414383832.04999995
12.0,65.0,2017.0,259970235.29999998
12.0,67.0,2017.0,44890328.0
12.0,69.0,2017.0,1309177944.85
12.0,71.0,2017.0,2884588112.4500003
12.0,73.0,2017.0,1073885563.95
12.0,75.0,2017.0,233328779.45000002
12.0,77.0,2017.0,35168115.0
12.0,79.0,2017.0,323944106.5
12.0,81.0,2017.0,2058568558.8999999
12.0,83.0,2017.0,2113391693.95
12.0,85.0,2017.0,1168849971.85
12.0,86.0,2017.0,6078541881.0
12.0,87.0,2017.0,821149785.6
12.0,89.0,2017.0,499923618.75
12.0,91.0,2017.0,1183852639.8500001
12.0,93.0,2017.0,286230737.0
12.0,95.0,2017.0,4247555672.95
12.0,97.0,2017.0,1573611162.9
12.0,99.0,2017.0,7130316690.299999
12.0,101.0,2017.0,2295967259.9
12.0,103.0,2017.0,3789249974.7
12.0,105.0,2017.0,3254676365.7500005
12.0,107.0,2017.0,337434079.45
12.0,109.0,2017.0,1592515805.0
12.0,111.0,2017.0,1472013584.45
12.0,113.0,2017.0,662361317.1
12.0,115.0,2017.0,2213175058.15
12.0,117.0,2017.0,1753686613.8999999
12.0,119.0,2017.0,881530742.8000001
12.0,121.0,2017.0,301084178.40000004
12.0,123.0,2017.0,153064826.85
12.0,125.0,2017.0,0.0
12.0,127.0,2017.0,3382611687.2000003
12.0,129.0,2017.0,131031565.35
12.0,131.0,2017.0,723341987.5500001
12.0,133.0,2017.0,254910006.70000002
13.0,1.0,2017.0,102539723.75
13.0,3.0,2017.0,66293719.95
13.0,5.0,2017.0,36203357.2
13.0,7.0,2017.0,0.0
13.0,9.0,2017.0,113100221.3
13.0,11.0,2017.0,174117103.4
13.0,13.0,2017.0,260368260.49999997
13.0,15.0,2017.0,1188965494.15
13.0,17.0,2017.0,10840091.200000001
13.0,19.0,2017.0,34250724.0
13.0,21.0,2017.0,1127426771.55
13.0,23.0,2017.0,13662059.500000002
13.0,25.0,2017.0,76166455.3
13.0,27.0,2017.0,54488331.5
13.0,29.0,2017.0,505467158.45
13.0,31.0,2017.0,466270571.29999995
13.0,33.0,2017.0,95386384.4
13.0,35.0,2017.0,169144463.85
13.0,37.0,2017.0,0.0
13.0,39.0,2017.0,647790068.15
13.0,43.0,2017.0,146573999.0
13.0,45.0,2017.0,570708813.35
13.0,47.0,2017.0,498594051.50000006
13.0,49.0,2017.0,47652049.4
13.0,51.0,2017.0,1916002825.6499999
13.0,53.0,2017.0,74782645.39999999
13.0,55.0,2017.0,77675533.2
13.0,57.0,2017.0,957528097.25
13.0,59.0,2017.0,245403395.55
13.0,61.0,2017.0,7404379.050000001
13.0,63.0,2017.0,1840240903.5000002
13.0,65.0,2017.0,58981448.650000006
13.0,67.0,2017.0,3344549896.0
13.0,69.0,2017.0,100690743.25000001
13.0,71.0,2017.0,143868454.75
13.0,73.0,2017.0,522902507.65000004
13.0,75.0,2017.0,387877751.05
13.0,77.0,2017.0,781538438.0000001
13.0,79.0,2017.0,12525588.2
13.0,81.0,2017.0,372237661.65
13.0,83.0,2017.0,279437357.0
13.0,85.0,2017.0,132256811.95
13.0,87.0,2017.0,118370051.15
13.0,89.0,2017.0,4365047818.799999
13.0,91.0,2017.0,65278640.35000001
13.0,93.0,2017.0,347146061.5
13.0,95.0,2017.0,279100195.54999995
13.0,97.0,2017.0,960853017.2999998
13.0,99.0,2017.0,41072446.25
13.0,101.0,2017.0,1178658.0
13.0,103.0,2017.0,137471519.50000003
13.0,105.0,2017.0,78396105.24999999
13.0,107.0,2017.0,150921251.2
13.0,109.0,2017.0,22850266.55
13.0,111.0,2017.0,135232609.5
13.0,113.0,2017.0,342340836.5
13.0,115.0,2017.0,470319815.59999996
13.0,117.0,2017.0,341606540.45
13.0,119.0,2017.0,399294852.5
13.0,121.0,2017.0,6244101292.95
13.0,123.0,2017.0,155565003.85
13.0,125.0,2017.0,0.0
13.0,127.0,2017.0,594922522.8
13.0,129.0,2017.0,526569742.9499999
13.0,131.0,2017.0,106475274.19999999
13.0,133.0,2017.0,170776820.5
13.0,135.0,2017.0,3620223372.9999995
13.0,137.0,2017.0,201216995.6
13.0,139.0,2017.0,979589237.4499999
13.0,141.0,2017.0,0.0
13.0,143.0,2017.0,189079125.0
13.0,145.0,2017.0,226569807.99999997
13.0,147.0,2017.0,53024539.15
13.0,149.0,2017.0,50397301.99999999
13.0,151.0,2017.0,1278551097.8
13.0,153.0,2017.0,737022005.0500001
13.0,155.0,2017.0,0.0
13.0,157.0,2017.0,725199622.1999999
13.0,159.0,2017.0,0.0
13.0,161.0,2017.0,34268605.35
13.0,163.0,2017.0,105998916.35
13.0,165.0,2017.0,53658836.150000006
13.0,167.0,2017.0,0.0
13.0,169.0,2017.0,75400718.15
13.0,171.0,2017.0,76955614.5
13.0,173.0,2017.0,5846033.45
13.0,175.0,2017.0,435355867.0
13.0,177.0,2017.0,106407906.15
13.0,179.0,2017.0,446098244.05
13.0,181.0,2017.0,0.0
13.0,183.0,2017.0,77629331.5
13.0,185.0,2017.0,823125833.55
13.0,187.0,2017.0,109356609.75000001
13.0,189.0,2017.0,237709827.00000003
13.0,191.0,2017.0,445613133.49999994
13.0,193.0,2017.0,0.0
13.0,195.0,2017.0,58690894.05
13.0,197.0,2017.0,0.0
13.0,199.0,2017.0,84966525.0
13.0,201.0,2017.0,22872633.75
13.0,205.0,2017.0,21419287.7
13.0,207.0,2017.0,749082966.5
13.0,209.0,2017.0,21013926.0
13.0,211.0,2017.0,386208850.59999996
13.0,213.0,2017.0,18959187.7
13.0,215.0,2017.0,722275585.3
13.0,217.0,2017.0,394653483.29999995
13.0,219.0,2017.0,206825676.85
13.0,221.0,2017.0,43854585.75
13.0,223.0,2017.0,304888223.0
13.0,225.0,2017.0,372436710.75
13.0,227.0,2017.0,198060815.05
13.0,229.0,2017.0,84760650.39999999
13.0,231.0,2017.0,67405561.05000001
13.0,233.0,2017.0,171257948.9
13.0,235.0,2017.0,36246211.85
13.0,237.0,2017.0,78884099.3
13.0,239.0,2017.0,17262514.4
13.0,241.0,2017.0,125865727.64999999
13.0,243.0,2017.0,39203635.3
13.0,245.0,2017.0,1169037016.1
13.0,247.0,2017.0,509495353.2
13.0,249.0,2017.0,32733367.900000002
13.0,251.0,2017.0,41510373.25
13.0,253.0,2017.0,31945785.5
13.0,255.0,2017.0,227341235.49999997
13.0,257.0,2017.0,102243643.05
13.0,259.0,2017.0,54867165.0
13.0,261.0,2017.0,125802768.8
13.0,263.0,2017.0,37619538.95
13.0,265.0,2017.0,104021879.25
13.0,267.0,2017.0,20511379.4
13.0,269.0,2017.0,97236328.50000001
13.0,271.0,2017.0,67450948.8
13.0,273.0,2017.0,94846772.05000001
13.0,275.0,2017.0,235522104.60000002
13.0,277.0,2017.0,490953167.04999995
13.0,279.0,2017.0,104162152.4
13.0,281.0,2017.0,69688110.44999999
13.0,283.0,2017.0,140556663.75
13.0,285.0,2017.0,621273942.3499999
13.0,287.0,2017.0,274872302.0
13.0,289.0,2017.0,246941863.25000003
13.0,291.0,2017.0,127067909.9
13.0,293.0,2017.0,62958408.349999994
13.0,295.0,2017.0,128655418.99999999
13.0,297.0,2017.0,285592932.35
13.0,299.0,2017.0,226429323.14999998
13.0,301.0,2017.0,139121954.60000002
13.0,303.0,2017.0,29006137.549999997
13.0,305.0,2017.0,252408168.95
13.0,307.0,2017.0,27145520.849999998
13.0,309.0,2017.0,26057430.3
13.0,311.0,2017.0,64953947.3
13.0,313.0,2017.0,767985290.85
13.0,315.0,2017.0,19178600.15
13.0,317.0,2017.0,56583464.35
13.0,319.0,2017.0,75444397.7
13.0,321.0,2017.0,156590190.3
15.0,1.0,2017.0,599225975.0
15.0,3.0,2017.0,3104695004.1499996
15.0,7.0,2017.0,199496648.4
15.0,9.0,2017.0,548494599.4499999
16.0,1.0,2017.0,1937553159.3000002
16.0,3.0,2017.0,37692929.5
16.0,5.0,2017.0,521940356.6999999
16.0,7.0,2017.0,62512593.7
16.0,9.0,2017.0,34528817.5
16.0,11.0,2017.0,341666243.49999994
16.0,13.0,2017.0,29411024.749999996
16.0,15.0,2017.0,60587116.5
16.0,17.0,2017.0,111436799.5
16.0,19.0,2017.0,392058362.5
16.0,21.0,2017.0,88748096.55
16.0,23.0,2017.0,46124429.5
16.0,25.0,2017.0,19373543.0
16.0,27.0,2017.0,982740870.1
16.0,29.0,2017.0,37362421.99999999
16.0,31.0,2017.0,217092875.0
16.0,33.0,2017.0,46390295.5
16.0,35.0,2017.0,19418073.0
16.0,37.0,2017.0,26873873.25
16.0,39.0,2017.0,492987833.99999994
16.0,41.0,2017.0,0.0
16.0,43.0,2017.0,96345473.0
16.0,45.0,2017.0,28952457.0
16.0,47.0,2017.0,189230235.0
16.0,49.0,2017.0,114429814.10000001
16.0,51.0,2017.0,57282589.0
16.0,53.0,2017.0,365795846.0
16.0,55.0,2017.0,818417636.5
16.0,57.0,2017.0,44805538.5
16.0,59.0,2017.0,36527791.1
16.0,61.0,2017.0,37196602.5
16.0,63.0,2017.0,29916130.0
16.0,65.0,2017.0,46211354.25
16.0,67.0,2017.0,103182032.5
16.0,69.0,2017.0,130419354.5
16.0,71.0,2017.0,149829288.0
16.0,73.0,2017.0,29955878.499999996
16.0,75.0,2017.0,204503915.49999997
16.0,77.0,2017.0,145028260.5
16.0,79.0,2017.0,149811074.5
16.0,81.0,2017.0,0.0
16.0,83.0,2017.0,120893548.0
16.0,85.0,2017.0,105765940.5
16.0,87.0,2017.0,55658010.50000001
17.0,1.0,2017.0,200579764.00000003
17.0,3.0,2017.0,37178980.3
17.0,5.0,2017.0,161449355.0
17.0,7.0,2017.0,358386864.29999995
17.0,9.0,2017.0,20736015.0
17.0,11.0,2017.0,339825519.3
17.0,13.0,2017.0,0.0
17.0,15.0,2017.0,30761470.0
17.0,17.0,2017.0,11390653.55
17.0,19.0,2017.0,1019395655.65
17.0,21.0,2017.0,118673409.95
17.0,23.0,2017.0,267159377.5
17.0,25.0,2017.0,59197831.6
17.0,27.0,2017.0,150930799.60000002
17.0,29.0,2017.0,259842660.49999997
17.0,31.0,2017.0,18479613480.95
17.0,33.0,2017.0,30033295.0
17.0,35.0,2017.0,232792620.0
17.0,37.0,2017.0,311629272.95
17.0,39.0,2017.0,47182820.0
17.0,41.0,2017.0,168939326.54999998
17.0,43.0,2017.0,5308140958.099999
17.0,45.0,2017.0,54837052.5
17.0,47.0,2017.0,16605127.5
17.0,49.0,2017.0,453262394.7
17.0,51.0,2017.0,321500395.0
17.0,53.0,2017.0,66826390.0
17.0,55.0,2017.0,297025498.85
17.0,57.0,2017.0,108399890.0
17.0,59.0,2017.0,19615224.099999998
17.0,61.0,2017.0,45537765.0
17.0,63.0,2017.0,503225500.0
17.0,65.0,2017.0,0.0
17.0,67.0,2017.0,62155915.699999996
17.0,69.0,2017.0,0.0
17.0,71.0,2017.0,37832432.5
17.0,73.0,2017.0,396148563.45
17.0,75.0,2017.0,328625085.5
17.0,77.0,2017.0,212327686.85
17.0,79.0,2017.0,0.0
17.0,81.0,2017.0,508039609.1
17.0,83.0,2017.0,70014668.65
17.0,85.0,2017.0,131900477.05
17.0,87.0,2017.0,178562288.75
17.0,89.0,2017.0,1905296112.7499998
17.0,91.0,2017.0,423409395.1
17.0,93.0,2017.0,317874926.65
17.0,95.0,2017.0,222598429.14999998
17.0,97.0,2017.0,3179241067.5
17.0,99.0,2017.0,816725244.6500001
17.0,101.0,2017.0,70351709.65
17.0,103.0,2017.0,385486661.59999996
17.0,105.0,2017.0,329452102.5
17.0,107.0,2017.0,415784366.25
17.0,109.0,2017.0,93601804.5
17.0,111.0,2017.0,1089264473.95
17.0,113.0,2017.0,1057615313.0000001
17.0,115.0,2017.0,406512920.95
17.0,117.0,2017.0,222781403.65
17.0,119.0,2017.0,1685027113.6
17.0,121.0,2017.0,325901196.35
17.0,123.0,2017.0,103569297.5
17.0,125.0,2017.0,20224591.599999998
17.0,127.0,2017.0,126050764.4
17.0,129.0,2017.0,0.0
17.0,131.0,2017.0,27915747.5
17.0,133.0,2017.0,223263371.54999998
17.0,135.0,2017.0,362939421.7
17.0,137.0,2017.0,196036196.54999998
17.0,139.0,2017.0,69615701.75
17.0,141.0,2017.0,370496513.1
17.0,143.0,2017.0,778421126.3000001
17.0,145.0,2017.0,66984982.5
17.0,147.0,2017.0,160381412.45
17.0,149.0,2017.0,173204727.5
17.0,151.0,2017.0,0.0
17.0,153.0,2017.0,81471285.0
17.0,155.0,2017.0,8271812.5
17.0,157.0,2017.0,105374127.6
17.0,159.0,2017.0,34364545.6
17.0,161.0,2017.0,605242978.1
17.0,163.0,2017.0,1670022047.55
17.0,165.0,2017.0,81272907.5
17.0,167.0,2017.0,1235567632.0
17.0,169.0,2017.0,43352510.0
17.0,171.0,2017.0,54055729.85
17.0,173.0,2017.0,89078907.0
17.0,175.0,2017.0,0.0
17.0,177.0,2017.0,156625325.2
17.0,179.0,2017.0,591059121.9
17.0,181.0,2017.0,161594216.2
17.0,183.0,2017.0,374304528.9
17.0,185.0,2017.0,45479146.0
17.0,187.0,2017.0,63317718.00000001
17.0,189.0,2017.0,298688990.0
17.0,191.0,2017.0,152130978.0
17.0,193.0,2017.0,108939224.95
17.0,195.0,2017.0,253945830.0
17.0,197.0,2017.0,3616111801.2999997
17.0,199.0,2017.0,431859072.1
17.0,201.0,2017.0,1319222080.5500002
17.0,203.0,2017.0,245740995.0
18.0,1.0,2017.0,103456534.4
18.0,3.0,2017.0,1328717774.55
18.0,5.0,2017.0,556132983.6500001
18.0,7.0,2017.0,26034398.799999997
18.0,9.0,2017.0,0.0
18.0,11.0,2017.0,654995222.9
18.0,13.0,2017.0,55765243.849999994
18.0,15.0,2017.0,49418810.0
18.0,17.0,2017.0,47116510.45
18.0,19.0,2017.0,651323447.0
18.0,21.0,2017.0,182755434.3
18.0,23.0,2017.0,229193438.95
18.0,25.0,2017.0,115478740.14999999
18.0,27.0,2017.0,159192684.1
18.0,29.0,2017.0,336181939.65000004
18.0,31.0,2017.0,300638684.95
18.0,33.0,2017.0,332390567.84999996
18.0,35.0,2017.0,538314191.0
18.0,37.0,2017.0,117622677.15
18.0,39.0,2017.0,964852599.6999999
18.0,41.0,2017.0,51594031.150000006
18.0,43.0,2017.0,363465244.34999996
18.0,45.0,2017.0,104711389.80000001
18.0,47.0,2017.0,64114049.45000001
18.0,49.0,2017.0,72113940.6
18.0,51.0,2017.0,307080927.65
18.0,53.0,2017.0,333559327.04999995
18.0,55.0,2017.0,89520619.05
18.0,57.0,2017.0,1075755221.7
18.0,59.0,2017.0,448667351.29999995
18.0,61.0,2017.0,155165598.95
18.0,63.0,2017.0,565756438.6
18.0,65.0,2017.0,375612083.0
18.0,67.0,2017.0,148186076.25
18.0,69.0,2017.0,238444626.75000003
18.0,71.0,2017.0,410515324.8
18.0,73.0,2017.0,446175343.0
18.0,75.0,2017.0,40258510.85
18.0,77.0,2017.0,103217897.4
18.0,79.0,2017.0,61523476.55
18.0,81.0,2017.0,676091471.0
18.0,83.0,2017.0,154598710.15
18.0,85.0,2017.0,116863637.74999999
18.0,87.0,2017.0,105835188.3
18.0,89.0,2017.0,3293484800.9500003
18.0,91.0,2017.0,975764460.85
18.0,93.0,2017.0,211616710.65
18.0,95.0,2017.0,559280995.5000001
18.0,97.0,2017.0,6184212757.249999
18.0,99.0,2017.0,113337931.2
18.0,101.0,2017.0,74700962.05000001
18.0,103.0,2017.0,219552810.75000003
18.0,105.0,2017.0,227291062.6
18.0,107.0,2017.0,226844167.55
18.0,109.0,2017.0,374950805.2
18.0,111.0,2017.0,133397714.35
18.0,113.0,2017.0,123818055.75
18.0,115.0,2017.0,0.0
18.0,117.0,2017.0,45317345.15
18.0,119.0,2017.0,78669074.14999999
18.0,121.0,2017.0,0.0
18.0,123.0,2017.0,132419335.5
18.0,125.0,2017.0,63205801.7
18.0,127.0,2017.0,1124136946.25
18.0,129.0,2017.0,171200125.60000002
18.0,131.0,2017.0,0.0
18.0,133.0,2017.0,340267486.84999996
18.0,135.0,2017.0,85593748.3
18.0,137.0,2017.0,162381302.20000002
18.0,139.0,2017.0,48985241.1
18.0,141.0,2017.0,918277997.4499999
18.0,143.0,2017.0,174159760.95000002
18.0,145.0,2017.0,418571279.95
18.0,147.0,2017.0,158612001.95000002
18.0,149.0,2017.0,23748911.150000002
18.0,151.0,2017.0,352177918.65
18.0,153.0,2017.0,113008668.35
18.0,155.0,2017.0,0.0
18.0,157.0,2017.0,706611048.2
18.0,159.0,2017.0,124627563.7
18.0,161.0,2017.0,20367719.05
18.0,163.0,2017.0,708600068.25
18.0,165.0,2017.0,167003793.6
18.0,167.0,2017.0,530338335.1
18.0,169.0,2017.0,28685817.2
18.0,171.0,2017.0,40261237.4
18.0,173.0,2017.0,282229705.54999995
18.0,175.0,2017.0,27587050.400000002
18.0,177.0,2017.0,452682628.7
18.0,179.0,2017.0,39762691.2
18.0,181.0,2017.0,282595417.3
18.0,183.0,2017.0,23021550.099999998
19.0,1.0,2017.0,192984332.99999997
19.0,3.0,2017.0,21202185.7
19.0,5.0,2017.0,2363623.2
19.0,7.0,2017.0,37523492.85
19.0,9.0,2017.0,26827408.75
19.0,11.0,2017.0,165497781.7
19.0,13.0,2017.0,563897530.1
19.0,15.0,2017.0,126532812.6
19.0,17.0,2017.0,162773545.79999998
19.0,19.0,2017.0,149769292.95
19.0,21.0,2017.0,60691035.65
19.0,23.0,2017.0,26191513.05
19.0,25.0,2017.0,56833303.199999996
19.0,27.0,2017.0,88414570.5
19.0,29.0,2017.0,245171365.04999995
19.0,31.0,2017.0,339772751.25
19.0,33.0,2017.0,323316959.84999996
19.0,35.0,2017.0,40378493.65
19.0,37.0,2017.0,76442570.5
19.0,39.0,2017.0,159225446.5
19.0,41.0,2017.0,86703574.6
19.0,43.0,2017.0,84384543.45
19.0,45.0,2017.0,239076116.9
19.0,47.0,2017.0,80170611.15
19.0,49.0,2017.0,474094955.85
19.0,51.0,2017.0,36717627.6
19.0,53.0,2017.0,116443760.0
19.0,55.0,2017.0,126797342.70000002
19.0,57.0,2017.0,158691415.0
19.0,59.0,2017.0,105126686.8
19.0,61.0,2017.0,403551486.15
19.0,63.0,2017.0,28147580.900000002
19.0,65.0,2017.0,72578855.7
19.0,67.0,2017.0,128935005.35000001
19.0,69.0,2017.0,187202532.25
19.0,71.0,2017.0,126862064.5
19.0,73.0,2017.0,43222445.9
19.0,75.0,2017.0,137052568.85
19.0,77.0,2017.0,5068671.05
19.0,79.0,2017.0,255235959.00000003
19.0,81.0,2017.0,39255651.449999996
19.0,83.0,2017.0,101847322.4
19.0,85.0,2017.0,218173862.65
19.0,87.0,2017.0,166679553.15
19.0,89.0,2017.0,46303480.25
19.0,91.0,2017.0,50349344.65
19.0,93.0,2017.0,44616840.8
19.0,95.0,2017.0,300153019.59999996
19.0,97.0,2017.0,61904098.55
19.0,99.0,2017.0,475845280.5
19.0,101.0,2017.0,70601515.65
19.0,103.0,2017.0,925880976.65
19.0,105.0,2017.0,104572989.1
19.0,107.0,2017.0,19877232.05
19.0,109.0,2017.0,79116655.4
19.0,111.0,2017.0,183466290.05
19.0,113.0,2017.0,1080414362.75
19.0,115.0,2017.0,52747401.949999996
19.0,117.0,2017.0,45719005.75
19.0,119.0,2017.0,6588447.100000001
19.0,121.0,2017.0,62170486.49999999
19.0,123.0,2017.0,160829464.54999998
19.0,125.0,2017.0,155154470.1
19.0,127.0,2017.0,186842029.04999998
19.0,129.0,2017.0,180756657.8
19.0,131.0,2017.0,0.0
19.0,133.0,2017.0,152283219.5
19.0,135.0,2017.0,58077803.55
19.0,137.0,2017.0,48794988.5
19.0,139.0,2017.0,185265809.4
19.0,141.0,2017.0,52612012.5
19.0,143.0,2017.0,29683004.5
19.0,145.0,2017.0,52759673.24999999
19.0,147.0,2017.0,35755378.1
19.0,149.0,2017.0,150360655.0
19.0,151.0,2017.0,15953383.5
19.0,153.0,2017.0,2562048401.85
19.0,155.0,2017.0,890972989.85
19.0,157.0,2017.0,306529204.59999996
19.0,159.0,2017.0,0.0
19.0,161.0,2017.0,51803103.15
19.0,163.0,2017.0,947598491.25
19.0,165.0,2017.0,39418182.300000004
19.0,167.0,2017.0,147595309.14999998
19.0,169.0,2017.0,495180206.50000006
19.0,171.0,2017.0,110379420.05
19.0,173.0,2017.0,0.0
19.0,175.0,2017.0,43310900.0
19.0,177.0,2017.0,0.0
19.0,179.0,2017.0,167283431.05
19.0,181.0,2017.0,418689094.65
19.0,183.0,2017.0,168291491.7
19.0,185.0,2017.0,10082818.4
19.0,187.0,2017.0,150638098.8
19.0,189.0,2017.0,0.0
19.0,191.0,2017.0,87827256.3
19.0,193.0,2017.0,459725785.5
19.0,195.0,2017.0,127919323.50000001
19.0,197.0,2017.0,35833426.050000004
20.0,1.0,2017.0,65802517.55
20.0,3.0,2017.0,62190554.199999996
20.0,5.0,2017.0,38078146.85
20.0,7.0,2017.0,0.0
20.0,9.0,2017.0,106095407.74999999
20.0,11.0,2017.0,48677516.9
20.0,13.0,2017.0,77716610.3
20.0,15.0,2017.0,369919086.75
20.0,17.0,2017.0,156611966.2
20.0,19.0,2017.0,23520454.0
20.0,21.0,2017.0,129512796.7
20.0,23.0,2017.0,0.0
20.0,25.0,2017.0,16946574.05
20.0,27.0,2017.0,19690706.1
20.0,29.0,2017.0,24345865.0
20.0,31.0,2017.0,107072056.49999999
20.0,33.0,2017.0,0.0
20.0,35.0,2017.0,80276687.45
20.0,37.0,2017.0,69858715.1
20.0,39.0,2017.0,24675025.65
20.0,41.0,2017.0,159124885.35
20.0,43.0,2017.0,60811978.4
20.0,45.0,2017.0,332579050.2
20.0,47.0,2017.0,40174630.199999996
20.0,49.0,2017.0,0.0
20.0,51.0,2017.0,234267993.8
20.0,53.0,2017.0,143586550.65
20.0,55.0,2017.0,98297157.19999999
20.0,57.0,2017.0,163360794.3
20.0,59.0,2017.0,237074891.25
20.0,61.0,2017.0,232815447.10000002
20.0,63.0,2017.0,160057026.0
20.0,65.0,2017.0,0.0
20.0,67.0,2017.0,0.0
20.0,69.0,2017.0,49295221.0
20.0,71.0,2017.0,0.0
20.0,73.0,2017.0,78509864.8
20.0,75.0,2017.0,18610163.75
20.0,77.0,2017.0,0.0
20.0,79.0,2017.0,218490142.45
20.0,81.0,2017.0,34386343.4
20.0,83.0,2017.0,0.0
20.0,85.0,2017.0,33623139.35
20.0,87.0,2017.0,85131256.8
20.0,89.0,2017.0,14077082.75
20.0,91.0,2017.0,1777905396.85
20.0,93.0,2017.0,25731952.5
20.0,95.0,2017.0,6925933.4
20.0,97.0,2017.0,64271072.45
20.0,99.0,2017.0,67536023.0
20.0,101.0,2017.0,0.0
20.0,103.0,2017.0,290167568.6
20.0,105.0,2017.0,41455714.5
20.0,107.0,2017.0,0.0
20.0,109.0,2017.0,32056351.299999997
20.0,111.0,2017.0,284133844.85
20.0,113.0,2017.0,203116101.55000004
20.0,115.0,2017.0,49531281.1
20.0,117.0,2017.0,57506896.1
20.0,119.0,2017.0,55221441.3
20.0,121.0,2017.0,34159043.3
20.0,123.0,2017.0,30675468.700000003
20.0,125.0,2017.0,168707577.10000002
20.0,127.0,2017.0,11607547.5
20.0,129.0,2017.0,0.0
20.0,131.0,2017.0,34598039.75
20.0,133.0,2017.0,44491393.95
20.0,135.0,2017.0,0.0
20.0,137.0,2017.0,23077106.75
20.0,139.0,2017.0,127293936.15
20.0,141.0,2017.0,8691055.15
20.0,143.0,2017.0,0.0
20.0,145.0,2017.0,30259675.3
20.0,147.0,2017.0,38176926.800000004
20.0,149.0,2017.0,94776772.35000001
20.0,151.0,2017.0,85295791.5
20.0,153.0,2017.0,0.0
20.0,155.0,2017.0,130623509.95
20.0,157.0,2017.0,20809978.6
20.0,159.0,2017.0,56528287.3
20.0,161.0,2017.0,180515195.7
20.0,163.0,2017.0,26992972.750000004
20.0,165.0,2017.0,25866133.799999997
20.0,167.0,2017.0,149892141.0
20.0,169.0,2017.0,322572619.0
20.0,171.0,2017.0,47052058.75
20.0,173.0,2017.0,929286893.85
20.0,175.0,2017.0,98276041.95
20.0,177.0,2017.0,658975650.1
20.0,179.0,2017.0,9627732.75
20.0,181.0,2017.0,140869925.0
20.0,183.0,2017.0,24797041.500000004
20.0,185.0,2017.0,50665938.35
20.0,187.0,2017.0,0.0
20.0,189.0,2017.0,0.0
20.0,191.0,2017.0,253862602.7
20.0,193.0,2017.0,195202773.8
20.0,195.0,2017.0,138738544.0
20.0,197.0,2017.0,189532929.5
20.0,199.0,2017.0,0.0
20.0,201.0,2017.0,16592305.05
20.0,203.0,2017.0,0.0
20.0,205.0,2017.0,50227358.00000001
20.0,207.0,2017.0,36471391.3
20.0,209.0,2017.0,1144674967.0
21.0,1.0,2017.0,24728293.75
21.0,3.0,2017.0,46490415.0
21.0,5.0,2017.0,69668831.15
21.0,7.0,2017.0,39957415.05
21.0,9.0,2017.0,125096413.50000001
21.0,11.0,2017.0,102668086.95
21.0,13.0,2017.0,147148271.75
21.0,15.0,2017.0,1058237035.7499999
21.0,17.0,2017.0,81606981.05000001
21.0,19.0,2017.0,257327160.79999998
21.0,21.0,2017.0,90578392.69999999
21.0,23.0,2017.0,47246198.6
21.0,25.0,2017.0,55240698.7
21.0,27.0,2017.0,0.0
21.0,29.0,2017.0,577622318.5
21.0,31.0,2017.0,0.0
21.0,33.0,2017.0,77446557.75
21.0,35.0,2017.0,110978961.75
21.0,37.0,2017.0,499164772.8
21.0,39.0,2017.0,0.0
21.0,41.0,2017.0,192336260.9
21.0,43.0,2017.0,210798522.99999997
21.0,45.0,2017.0,45210082.6
21.0,47.0,2017.0,496797780.65000004
21.0,49.0,2017.0,234742909.9
21.0,51.0,2017.0,60219010.35
21.0,53.0,2017.0,23509091.55
21.0,55.0,2017.0,0.0
21.0,57.0,2017.0,0.0
21.0,59.0,2017.0,90959025.65
21.0,61.0,2017.0,38965436.3
21.0,63.0,2017.0,0.0
21.0,65.0,2017.0,0.0
21.0,67.0,2017.0,1681344343.9
21.0,69.0,2017.0,6250927.95
21.0,71.0,2017.0,221706916.64999998
21.0,73.0,2017.0,368481391.90000004
21.0,75.0,2017.0,0.0
21.0,77.0,2017.0,220918826.9
21.0,79.0,2017.0,77214552.8
21.0,81.0,2017.0,390129698.85
21.0,83.0,2017.0,98842014.60000001
21.0,85.0,2017.0,0.0
21.0,87.0,2017.0,0.0
