ST,CO,RINT,ROFE,ROPA,RmART,RMCOLL,RmCOLL,RLOC,RTOT,UINT,UOFE,UOPA,UmART,UMCOLL,UmCOLL,ULOC,UTOT,YEAR
48.00,163.00,723213.12,0.00,109355.46,50826.42,205407.75,RmCOLL,RLOC,RTOT,89809.10,0.00,24479.95,6113.94,27629.52,0.00,ULOC,UTOT,2020.00
48.00,165.00,0.00,0.00,388500.30,98143.71,147309.74,RmCOLL,RLOC,RTOT,0.00,0.00,70852.45,1648.44,13742.59,3384.01,ULOC,UTOT,2020.00
48.00,167.00,0.00,0.00,182814.54,51458.03,21225.19,RmCOLL,RLOC,RTOT,1493549.04,172292.72,2100067.23,901885.13,811033.69,10490.05,ULOC,UTOT,2020.00
48.00,169.00,0.00,0.00,402608.00,29759.70,15903.21,RmCOLL,RLOC,RTOT,0.00,0.00,22303.21,5145.17,4661.63,0.00,ULOC,UTOT,2020.00
48.00,171.00,80119.87,0.00,352326.22,136748.87,179789.49,RmCOLL,RLOC,RTOT,0.00,0.00,86206.97,78609.99,18391.53,3105.74,ULOC,UTOT,2020.00
48.00,173.00,0.00,0.00,142137.22,0.00,97475.22,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,175.00,0.00,0.00,148821.93,68136.88,87533.58,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,177.00,630479.85,0.00,251753.48,123114.92,262623.40,RmCOLL,RLOC,RTOT,0.00,0.00,70033.09,20540.23,21628.00,0.00,ULOC,UTOT,2020.00
48.00,179.00,330567.10,0.00,73346.74,75207.76,46131.59,RmCOLL,RLOC,RTOT,0.00,0.00,24652.58,58574.11,27661.97,0.00,ULOC,UTOT,2020.00
48.00,181.00,0.00,460586.16,550047.17,521486.25,322206.03,RmCOLL,RLOC,RTOT,0.00,967030.51,325815.50,434028.03,196444.11,0.00,ULOC,UTOT,2020.00
48.00,183.00,380420.69,0.00,211762.19,160467.97,110788.52,RmCOLL,RLOC,RTOT,238023.76,0.00,1340365.45,530166.97,338796.44,3971.10,ULOC,UTOT,2020.00
48.00,185.00,0.00,11972.78,385684.19,304989.32,144328.21,RmCOLL,RLOC,RTOT,0.00,115162.36,27372.17,32315.11,21117.42,1460.34,ULOC,UTOT,2020.00
48.00,187.00,620901.69,86382.47,224006.04,56297.72,219600.73,RmCOLL,RLOC,RTOT,935249.18,0.00,530514.83,459893.70,331769.88,35487.32,ULOC,UTOT,2020.00
48.00,189.00,417194.40,0.00,0.00,89814.61,229709.23,RmCOLL,RLOC,RTOT,81894.63,0.00,78361.95,77236.90,64770.36,0.00,ULOC,UTOT,2020.00
48.00,191.00,0.00,0.00,199867.70,21107.13,22522.07,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,193.00,0.00,0.00,174158.36,94754.13,53093.60,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,195.00,0.00,0.00,0.00,67468.82,62141.01,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,197.00,0.00,0.00,369476.99,5403.44,22925.98,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,199.00,0.00,0.00,394698.42,142069.23,96550.36,RmCOLL,RLOC,RTOT,0.00,123803.31,264925.15,136012.37,41181.82,0.00,ULOC,UTOT,2020.00
48.00,201.00,0.00,313128.80,110848.21,43856.92,216542.27,RmCOLL,RLOC,RTOT,28729381.65,18233381.83,17897895.93,21966255.67,12025318.59,38303.82,ULOC,UTOT,2020.00
48.00,203.00,1045848.96,0.00,417673.35,115328.45,296834.88,RmCOLL,RLOC,RTOT,153774.93,0.00,388381.49,87228.23,79931.63,226.20,ULOC,UTOT,2020.00
48.00,205.00,0.00,0.00,289790.17,69232.02,52741.43,RmCOLL,RLOC,RTOT,0.00,0.00,10036.04,0.00,7595.99,0.00,ULOC,UTOT,2020.00
48.00,207.00,0.00,0.00,116616.76,49481.31,60596.80,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,209.00,371143.89,0.00,390310.22,213484.75,288983.39,RmCOLL,RLOC,RTOT,2374396.10,0.00,245366.79,468410.00,819186.10,27329.28,ULOC,UTOT,2020.00
48.00,211.00,0.00,0.00,64532.72,43010.06,15371.80,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,213.00,0.00,0.00,697878.36,218733.47,332594.28,RmCOLL,RLOC,RTOT,0.00,0.00,167675.36,296986.75,87886.53,6340.81,ULOC,UTOT,2020.00
48.00,215.00,0.00,0.00,392389.71,59145.66,133627.40,RmCOLL,RLOC,RTOT,3189820.94,565.78,4296627.69,1600925.59,3777818.46,321403.59,ULOC,UTOT,2020.00
48.00,217.00,1398135.18,0.00,93989.87,191790.95,406711.55,RmCOLL,RLOC,RTOT,192773.57,0.00,36268.53,22189.87,21335.75,1.18,ULOC,UTOT,2020.00
48.00,219.00,0.00,0.00,162533.21,187858.50,175511.14,RmCOLL,RLOC,RTOT,0.00,0.00,23486.96,54861.13,44204.32,9604.38,ULOC,UTOT,2020.00
48.00,221.00,0.00,0.00,236769.26,78953.62,175840.05,RmCOLL,RLOC,RTOT,0.00,0.00,245506.54,125955.10,232872.08,6989.43,ULOC,UTOT,2020.00
48.00,223.00,838134.97,0.00,122809.58,188257.95,181692.00,RmCOLL,RLOC,RTOT,296393.25,0.00,55208.18,61692.67,72350.17,0.00,ULOC,UTOT,2020.00
48.00,225.00,0.00,0.00,144669.98,249185.67,68286.65,RmCOLL,RLOC,RTOT,0.00,0.00,51114.64,30980.98,9960.61,2.56,ULOC,UTOT,2020.00
48.00,227.00,450874.40,0.00,151956.64,85229.60,119344.90,RmCOLL,RLOC,RTOT,250741.07,0.00,136001.14,45095.12,54155.66,639.64,ULOC,UTOT,2020.00
48.00,229.00,1311865.08,0.00,164246.06,0.00,32380.37,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,231.00,974557.49,0.00,493063.11,222227.02,419511.56,RmCOLL,RLOC,RTOT,239933.47,0.00,321224.85,185402.06,141470.50,7050.23,ULOC,UTOT,2020.00
48.00,233.00,0.00,0.00,0.00,175281.01,50562.30,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,120864.48,25132.32,0.00,ULOC,UTOT,2020.00
48.00,235.00,0.00,0.00,0.00,156445.56,40536.72,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,237.00,0.00,0.00,129310.65,92819.76,53025.54,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,239.00,0.00,0.00,430879.12,67460.65,284724.74,RmCOLL,RLOC,RTOT,0.00,0.00,104513.88,18243.59,20125.74,0.00,ULOC,UTOT,2020.00
48.00,241.00,0.00,0.00,535928.48,165806.36,155402.97,RmCOLL,RLOC,RTOT,0.00,0.00,107044.69,17833.50,16038.98,1170.06,ULOC,UTOT,2020.00
48.00,243.00,96951.21,0.00,0.00,14932.51,61980.06,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,245.00,601670.84,0.00,332596.70,148179.83,142493.55,RmCOLL,RLOC,RTOT,727984.77,1041231.28,1411003.80,923624.23,577660.59,4245.94,ULOC,UTOT,2020.00
48.00,247.00,0.00,0.00,0.00,68516.02,54102.01,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,249.00,0.00,0.00,575481.74,183490.04,106871.13,RmCOLL,RLOC,RTOT,0.00,0.00,132086.27,96985.41,66190.33,10492.23,ULOC,UTOT,2020.00
48.00,251.00,623510.49,1445.55,385646.08,156595.69,395416.10,RmCOLL,RLOC,RTOT,385634.07,316601.46,608616.40,427340.28,473760.63,45932.96,ULOC,UTOT,2020.00
48.00,253.00,0.00,11.78,234088.74,87750.03,136302.56,RmCOLL,RLOC,RTOT,0.00,1532.57,0.00,820.29,3548.96,0.00,ULOC,UTOT,2020.00
48.00,255.00,0.00,0.00,231532.21,153695.92,379226.80,RmCOLL,RLOC,RTOT,0.00,0.00,42036.43,34363.08,9617.94,1224.97,ULOC,UTOT,2020.00
48.00,257.00,624933.19,260263.27,413601.47,369779.87,377660.76,RmCOLL,RLOC,RTOT,510277.85,678810.72,203408.89,452362.18,335458.57,2479.22,ULOC,UTOT,2020.00
48.00,259.00,319522.65,0.00,143514.32,154336.82,57403.22,RmCOLL,RLOC,RTOT,265922.66,0.00,105606.57,23540.43,64206.61,0.00,ULOC,UTOT,2020.00
48.00,261.00,0.00,0.00,392649.14,0.00,203.05,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,263.00,0.00,0.00,0.00,28608.53,10776.89,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,265.00,405263.29,0.00,165296.64,57176.56,150650.92,RmCOLL,RLOC,RTOT,40322.97,0.00,332540.32,123936.27,83705.54,2459.10,ULOC,UTOT,2020.00
48.00,267.00,493993.36,0.00,16534.74,86705.13,28874.82,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,269.00,0.00,0.00,60533.34,23455.37,2457.19,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,271.00,0.00,0.00,153925.10,0.00,26721.23,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,273.00,0.00,11639.21,256514.06,146857.60,52105.81,RmCOLL,RLOC,RTOT,0.00,61619.38,64333.16,126231.29,91199.63,1582.35,ULOC,UTOT,2020.00
48.00,275.00,0.00,0.00,106731.47,0.00,43055.82,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,277.00,0.00,0.00,573441.51,22619.07,243345.69,RmCOLL,RLOC,RTOT,0.00,0.00,325775.95,85401.31,87414.23,0.00,ULOC,UTOT,2020.00
48.00,279.00,0.00,0.00,183966.12,101289.56,82114.56,RmCOLL,RLOC,RTOT,0.00,0.00,39860.71,24205.79,5415.39,0.00,ULOC,UTOT,2020.00
48.00,281.00,0.00,0.00,370935.34,0.00,65180.11,RmCOLL,RLOC,RTOT,0.00,0.00,114541.65,8427.06,75399.87,1204.02,ULOC,UTOT,2020.00
48.00,283.00,810229.95,0.00,0.00,168833.97,172584.76,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,285.00,0.00,0.00,31813.37,270122.05,242774.58,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,23728.65,9731.17,1216.79,ULOC,UTOT,2020.00
48.00,287.00,0.00,0.00,307373.97,156481.90,98971.75,RmCOLL,RLOC,RTOT,0.00,0.00,78904.95,22469.21,10355.31,128.01,ULOC,UTOT,2020.00
48.00,289.00,936148.26,0.00,233685.80,177036.93,136565.33,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,291.00,0.00,85.56,572201.82,347858.17,309247.32,RmCOLL,RLOC,RTOT,14927.25,272630.52,321972.96,122901.30,102238.19,4259.71,ULOC,UTOT,2020.00
48.00,293.00,0.00,0.00,0.00,256372.87,286006.63,RmCOLL,RLOC,RTOT,0.00,0.00,48741.26,28840.86,17194.92,2001.23,ULOC,UTOT,2020.00
48.00,295.00,0.00,0.00,12121.36,5264.40,74883.35,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,297.00,874077.36,0.00,413609.59,91343.01,118178.91,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,299.00,0.00,0.00,0.00,369193.11,197782.71,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,54397.65,4643.91,ULOC,UTOT,2020.00
48.00,301.00,0.00,0.00,0.00,0.00,180980.94,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,303.00,157301.66,0.00,440806.45,112489.68,218521.75,RmCOLL,RLOC,RTOT,398759.35,1035267.12,2291223.44,543408.68,717730.64,11662.96,ULOC,UTOT,2020.00
48.00,305.00,0.00,30540.11,274462.87,43154.50,70486.47,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,307.00,0.00,0.00,124926.12,90110.97,24475.39,RmCOLL,RLOC,RTOT,0.00,0.00,28265.30,764.21,18752.90,849.75,ULOC,UTOT,2020.00
48.00,309.00,1003468.52,101891.53,489892.42,218587.36,439949.66,RmCOLL,RLOC,RTOT,1773642.95,442519.31,994801.62,982665.86,646703.67,0.00,ULOC,UTOT,2020.00
48.00,311.00,0.00,0.00,7427.74,189255.92,42003.47,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,313.00,600970.42,0.00,209609.83,85007.56,82298.53,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,315.00,0.00,0.00,101354.33,106526.05,59075.18,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,317.00,312621.72,0.00,258553.10,211494.87,118059.06,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,319.00,0.00,0.00,0.00,179749.47,25277.71,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,321.00,0.00,0.00,0.00,289577.86,362110.30,RmCOLL,RLOC,RTOT,0.00,0.00,149333.41,64210.04,46692.22,838.58,ULOC,UTOT,2020.00
48.00,323.00,0.00,0.00,349095.41,0.00,52273.97,RmCOLL,RLOC,RTOT,0.00,0.00,244103.38,168908.74,103404.71,40518.05,ULOC,UTOT,2020.00
48.00,325.00,228110.09,0.00,569392.57,20698.56,325768.41,RmCOLL,RLOC,RTOT,97150.61,0.00,54412.59,15899.45,69481.78,0.00,ULOC,UTOT,2020.00
48.00,327.00,0.00,0.00,0.00,131609.31,19132.49,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,329.00,106603.96,0.00,280875.86,216598.98,273816.15,RmCOLL,RLOC,RTOT,900442.29,636477.97,1094767.68,539206.44,693489.88,5758.52,ULOC,UTOT,2020.00
48.00,331.00,0.00,0.00,457318.91,103893.44,141446.56,RmCOLL,RLOC,RTOT,0.00,0.00,79205.95,15684.54,27013.67,366.35,ULOC,UTOT,2020.00
48.00,333.00,0.00,0.00,122979.56,35928.40,55582.61,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,335.00,528941.36,0.00,1933.15,41949.71,35416.03,RmCOLL,RLOC,RTOT,56408.07,0.00,0.00,2899.28,23962.33,0.00,ULOC,UTOT,2020.00
48.00,337.00,0.00,59223.18,336390.49,0.00,236295.18,RmCOLL,RLOC,RTOT,0.00,40398.82,7278.10,30350.65,21801.10,0.00,ULOC,UTOT,2020.00
48.00,339.00,94382.55,0.00,218768.94,76551.08,347663.80,RmCOLL,RLOC,RTOT,4413751.63,389883.21,1558513.05,2351367.89,3055887.51,48685.53,ULOC,UTOT,2020.00
48.00,341.00,0.00,0.00,328672.85,39685.94,109782.88,RmCOLL,RLOC,RTOT,0.00,0.00,58564.42,25310.61,11950.76,0.00,ULOC,UTOT,2020.00
48.00,343.00,222171.32,0.00,123842.47,111557.01,46134.63,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,345.00,0.00,0.00,0.00,39252.32,5832.64,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,347.00,0.00,0.00,549842.18,259048.09,151728.87,RmCOLL,RLOC,RTOT,0.00,0.00,372560.73,239840.99,84995.28,3647.51,ULOC,UTOT,2020.00
48.00,349.00,1070428.32,0.00,308671.11,164421.66,184962.19,RmCOLL,RLOC,RTOT,186438.82,0.00,164464.14,64934.74,76274.10,596.80,ULOC,UTOT,2020.00
48.00,351.00,0.00,0.00,57774.66,189254.34,102117.06,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,353.00,699159.70,0.00,87855.91,71279.12,103298.57,RmCOLL,RLOC,RTOT,64017.34,0.00,28102.04,2749.73,21454.38,1455.77,ULOC,UTOT,2020.00
48.00,355.00,67264.17,62441.89,651462.41,554927.28,225945.87,RmCOLL,RLOC,RTOT,1080536.09,2254436.20,1268523.30,1117109.42,927003.04,1623.35,ULOC,UTOT,2020.00
48.00,357.00,0.00,0.00,0.00,127370.67,66289.58,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,31593.56,26941.17,0.00,ULOC,UTOT,2020.00
48.00,359.00,666382.42,0.00,0.00,117760.69,24118.31,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,361.00,402551.77,0.00,40699.45,193914.38,112167.72,RmCOLL,RLOC,RTOT,1087700.18,0.00,473494.68,282009.53,155808.24,2995.69,ULOC,UTOT,2020.00
48.00,363.00,498785.84,0.00,58085.43,189618.40,147218.10,RmCOLL,RLOC,RTOT,0.00,0.00,75464.41,35971.28,33634.53,270.46,ULOC,UTOT,2020.00
48.00,365.00,0.00,0.00,416869.55,194826.18,173852.78,RmCOLL,RLOC,RTOT,0.00,0.00,101177.23,53344.69,9962.37,239.71,ULOC,UTOT,2020.00
48.00,367.00,447602.82,0.00,258755.56,420800.35,409880.75,RmCOLL,RLOC,RTOT,1207021.73,17417.16,381642.47,188591.10,449245.96,24094.64,ULOC,UTOT,2020.00
48.00,369.00,0.00,0.00,284223.18,77274.87,65380.59,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,371.00,653613.69,0.00,177204.78,86946.98,190834.26,RmCOLL,RLOC,RTOT,31948.14,0.00,43082.38,18329.13,21098.53,0.00,ULOC,UTOT,2020.00
48.00,373.00,0.00,0.00,1016418.84,157034.88,172337.03,RmCOLL,RLOC,RTOT,0.00,0.00,226508.72,72212.19,56431.45,1803.51,ULOC,UTOT,2020.00
48.00,375.00,140325.45,0.00,260989.80,112697.08,101238.79,RmCOLL,RLOC,RTOT,862330.06,102599.01,634993.62,650066.28,303286.22,0.00,ULOC,UTOT,2020.00
48.00,377.00,0.00,0.00,132105.49,25870.31,28524.21,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,379.00,0.00,0.00,155267.40,71247.40,84164.14,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,3545.10,1882.63,0.00,ULOC,UTOT,2020.00
48.00,381.00,300753.37,0.00,103175.46,0.00,223437.58,RmCOLL,RLOC,RTOT,312678.18,54771.44,326949.96,718348.57,217368.87,3022.79,ULOC,UTOT,2020.00
48.00,383.00,0.00,0.00,0.00,104248.45,91615.89,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,385.00,0.00,0.00,0.00,52107.99,46590.37,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,387.00,0.00,0.00,224721.60,72129.49,98917.71,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,389.00,627359.32,0.00,528558.80,73386.16,202186.83,RmCOLL,RLOC,RTOT,45471.99,0.00,67181.12,32016.77,31107.41,601.50,ULOC,UTOT,2020.00
48.00,391.00,0.00,0.00,501953.59,76587.03,152538.22,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,393.00,0.00,0.00,22395.47,45872.47,8007.25,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,395.00,0.00,0.00,671170.64,32819.02,118097.03,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,397.00,64078.89,0.00,21781.38,67024.30,59984.47,RmCOLL,RLOC,RTOT,892661.14,0.00,415290.11,336337.66,471932.48,15773.55,ULOC,UTOT,2020.00
48.00,399.00,0.00,0.00,236119.19,67320.48,91558.21,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,401.00,0.00,0.00,388498.09,363002.87,261517.40,RmCOLL,RLOC,RTOT,0.00,0.00,108616.17,101538.82,30374.22,131.57,ULOC,UTOT,2020.00
48.00,403.00,0.00,0.00,114094.51,35802.98,119702.77,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,405.00,0.00,0.00,129712.36,92378.31,71371.60,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,407.00,0.00,0.00,484817.85,158767.38,120690.85,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,409.00,470765.04,21533.18,462620.58,182212.28,232371.52,RmCOLL,RLOC,RTOT,43299.17,315157.59,0.00,295570.72,220825.63,9690.91,ULOC,UTOT,2020.00
48.00,411.00,0.00,0.00,79945.85,22184.90,71247.25,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,413.00,0.00,0.00,93666.56,26779.17,10579.88,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,415.00,0.00,0.00,252748.40,103919.49,57633.68,RmCOLL,RLOC,RTOT,0.00,0.00,45758.07,44809.18,29551.49,381.65,ULOC,UTOT,2020.00
48.00,417.00,0.00,0.00,0.00,113317.04,23502.59,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,419.00,0.00,0.00,233757.27,288153.37,107324.83,RmCOLL,RLOC,RTOT,0.00,0.00,38308.50,51089.46,12793.30,546.68,ULOC,UTOT,2020.00
48.00,421.00,0.00,0.00,230264.03,13657.63,31571.07,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,423.00,1080677.27,0.00,475631.38,455712.28,424096.27,RmCOLL,RLOC,RTOT,179944.56,0.00,2093338.78,504386.51,637174.29,17785.09,ULOC,UTOT,2020.00
48.00,425.00,0.00,0.00,142097.95,0.00,82901.79,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,427.00,0.00,0.00,83003.13,60032.96,122743.91,RmCOLL,RLOC,RTOT,0.00,0.00,595181.66,83566.95,59971.10,6115.66,ULOC,UTOT,2020.00
48.00,429.00,0.00,0.00,5098.40,114192.33,35325.03,RmCOLL,RLOC,RTOT,0.00,0.00,48414.64,9262.04,9615.04,721.50,ULOC,UTOT,2020.00
48.00,431.00,0.00,0.00,187402.13,7851.54,12467.32,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,433.00,0.00,0.00,0.00,52550.24,14821.05,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,435.00,537826.85,0.00,67681.49,0.00,15471.29,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,437.00,295060.68,0.00,9727.98,35145.29,59240.86,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,439.00,0.00,0.00,22863.20,0.00,15516.93,RmCOLL,RLOC,RTOT,13915803.33,8053441.64,8123700.68,5876464.20,5273310.30,111665.73,ULOC,UTOT,2020.00
48.00,441.00,450354.32,0.00,175511.81,104140.38,133121.25,RmCOLL,RLOC,RTOT,380915.41,393194.74,704310.57,397966.04,362581.32,12385.99,ULOC,UTOT,2020.00
48.00,443.00,0.00,0.00,54552.59,4038.11,5801.18,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,445.00,0.00,0.00,307463.19,76686.24,33168.41,RmCOLL,RLOC,RTOT,0.00,0.00,72951.64,10670.30,16616.69,1152.18,ULOC,UTOT,2020.00
48.00,447.00,0.00,0.00,0.00,51468.16,8518.25,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,449.00,498021.19,0.00,105477.66,93112.20,118721.04,RmCOLL,RLOC,RTOT,233328.19,0.00,122068.02,101890.95,55194.18,1758.66,ULOC,UTOT,2020.00
48.00,451.00,0.00,0.00,442575.19,131350.83,126299.74,RmCOLL,RLOC,RTOT,0.00,318886.89,376922.33,430411.84,325330.43,1278.12,ULOC,UTOT,2020.00
48.00,453.00,0.00,29436.06,581542.98,262752.91,221881.06,RmCOLL,RLOC,RTOT,3868289.12,5569959.23,5662987.22,2957570.11,3755316.71,198178.07,ULOC,UTOT,2020.00
48.00,455.00,0.00,0.00,0.00,306151.95,34277.56,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,457.00,0.00,0.00,281459.31,94029.52,63907.79,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,459.00,0.00,0.00,463077.57,277278.59,132125.62,RmCOLL,RLOC,RTOT,0.00,0.00,88247.11,5601.37,41456.45,2657.26,ULOC,UTOT,2020.00
48.00,461.00,0.00,0.00,24216.87,211045.41,33361.08,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,0.00,0.00,ULOC,UTOT,2020.00
48.00,463.00,0.00,0.00,267485.85,81197.24,197062.28,RmCOLL,RLOC,RTOT,0.00,0.00,120726.80,10027.79,63974.67,6921.75,ULOC,UTOT,2020.00
48.00,465.00,0.00,0.00,240180.96,4236.25,21626.41,RmCOLL,RLOC,RTOT,0.00,0.00,220618.77,29274.15,143039.29,4756.86,ULOC,UTOT,2020.00
48.00,467.00,1239147.60,0.00,175758.71,374526.57,491588.51,RmCOLL,RLOC,RTOT,0.00,0.00,0.00,0.00,2857.20,1223.24,ULOC,UTOT,2020.00
48.00,469.00,0.00,0.00,811131.36,23871.81,138541.91,RmCOLL,RLOC,RTOT,0.00,103371.42,902267.16,461154.00,162158.22,2876.72,ULOC,UTOT,2020.00
