,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
33562,21,2018,4853,,8,,585000,H,Z
33563,21,2018,4853,,5950,,84001000,G,S
33564,21,2018,4853,,9,,184000,H,P
35561,22,2018,4853,,11527,,194284000,G,-
35562,22,2018,4853,,23,,980000,H,C
35563,22,2018,4853,,22,,988000,G,Z
35564,22,2018,4853,,11466,,191427000,G,S
35565,22,2018,4853,,16,,889000,H,P
37395,23,2018,4853,,1713,,24329000,G,-
37396,23,2018,4853,,6,,987000,J,Z
37397,23,2018,4853,,1702,,22818000,G,S
37398,23,2018,4853,,5,,524000,H,P
39221,24,2018,4853,,36930,,732945000,G,-
39222,24,2018,4853,,30,,2427000,H,C
39223,24,2018,4853,,99,,10152000,G,Z
39224,24,2018,4853,,36762,,716525000,G,S
39225,24,2018,4853,,39,,3841000,G,P
41301,25,2018,4853,,43757,,1022191000,G,-
41302,25,2018,4853,,486,,24811000,G,C
41303,25,2018,4853,,810,,40541000,G,Z
41304,25,2018,4853,,42432,,953229000,G,S
41305,25,2018,4853,,29,,3610000,G,P
43448,26,2018,4853,,16309,,246555000,G,-
43449,26,2018,4853,,15,,1610000,G,C
43450,26,2018,4853,,108,,11076000,G,Z
43451,26,2018,4853,,16159,,232220000,G,S
43452,26,2018,4853,,27,,1649000,H,P
45515,27,2018,4853,,15446,,304033000,G,-
45516,27,2018,4853,,11,,1524000,H,C
45517,27,2018,4853,,43,,4611000,H,Z
45518,27,2018,4853,,15375,,296306000,G,S
45519,27,2018,4853,,17,,1592000,G,P
47460,28,2018,4853,,1780,,21877000,G,-
47461,28,2018,4853,,8,,770000,H,Z
47462,28,2018,4853,,1764,,20381000,G,S
47463,28,2018,4853,,8,,726000,H,P
49433,29,2018,4853,,10066,,160579000,G,-
49434,29,2018,4853,,10,,952000,G,C
49435,29,2018,4853,,13,,752000,H,Z
49436,29,2018,4853,,10027,,157358000,G,S
49437,29,2018,4853,,16,,1517000,J,P
51298,30,2018,4853,,861,,9068000,G,-
51299,30,2018,4853,,855,,8634000,G,S
51300,30,2018,4853,,4,,166000,G,P
53005,31,2018,4853,,2564,,32702000,G,-
53006,31,2018,4853,,6,,1190000,H,Z
53007,31,2018,4853,,2552,,31068000,G,S
53008,31,2018,4853,,5,,430000,H,P
54886,32,2018,4853,,19069,,370593000,G,-
54887,32,2018,4853,,7,,336000,H,C
54888,32,2018,4853,,16,,1720000,G,Z
54889,32,2018,4853,,19039,,367876000,G,S
54890,32,2018,4853,,7,,661000,J,P
56688,33,2018,4853,,2054,,35021000,G,-
56689,33,2018,4853,,2045,,33056000,G,S
56690,33,2018,4853,,5,,1508000,G,P
58602,34,2018,4853,,58715,,1317110000,G,-
58603,34,2018,4853,,317,,25341000,G,C
58604,34,2018,4853,,297,,22469000,G,Z
58605,34,2018,4853,,57772,,1241412000,G,S
58606,34,2018,4853,,329,,27888000,G,P
60502,35,2018,4853,,1985,,23377000,G,-
60503,35,2018,4853,,5,,803000,J,Z
60504,35,2018,4853,,1978,,22545000,G,S
62589,36,2018,4853,,167517,,6525597000,G,-
62590,36,2018,4853,,2898,,246838000,G,C
62591,36,2018,4853,,2718,,183146000,G,Z
62592,36,2018,4853,,161479,,6059958000,G,S
62593,36,2018,4853,,422,,35655000,G,P
64782,37,2018,4853,,20887,,295607000,G,-
64783,37,2018,4853,,16,,1695000,H,C
64784,37,2018,4853,,62,,8122000,H,Z
64785,37,2018,4853,,20776,,283651000,G,S
64786,37,2018,4853,,33,,2139000,G,P
66594,38,2018,4853,,1098,,11409000,G,-
66595,38,2018,4853,,1094,,11312000,G,S
66596,38,2018,4853,,4,,97000,J,P
68452,39,2018,4853,,22553,,312051000,G,-
68453,39,2018,4853,,12,,1986000,G,C
68454,39,2018,4853,,34,,3424000,G,Z
68455,39,2018,4853,,22464,,303591000,G,S
68456,39,2018,4853,,43,,3050000,G,P
70521,40,2018,4853,,4366,,51609000,G,-
70522,40,2018,4853,,6,,271000,H,Z
70523,40,2018,4853,,4353,,50220000,G,S
70524,40,2018,4853,,5,,245000,G,P
72499,41,2018,4853,,10431,,192772000,G,-
72500,41,2018,4853,,6,,518000,J,C
72501,41,2018,4853,,11,,1236000,H,Z
72502,41,2018,4853,,10400,,189145000,G,S
72503,41,2018,4853,,14,,1873000,G,P
74598,42,2018,4853,,40853,,694418000,G,-
74599,42,2018,4853,,134,,7953000,G,C
74600,42,2018,4853,,494,,24922000,G,Z
74601,42,2018,4853,,40184,,658316000,G,S
74602,42,2018,4853,,41,,3227000,H,P
76397,44,2018,4853,,4259,,71986000,G,-
76398,44,2018,4853,,14,,965000,G,Z
76399,44,2018,4853,,4236,,70504000,G,S
76400,44,2018,4853,,8,,496000,H,P
78199,45,2018,4853,,8297,,111161000,G,-
78200,45,2018,4853,,3,,434000,J,C
78201,45,2018,4853,,20,,2127000,H,Z
78202,45,2018,4853,,8261,,106789000,G,S
78203,45,2018,4853,,13,,1811000,G,P
79933,46,2018,4853,,822,,7057000,G,-
79934,46,2018,4853,,818,,7044000,G,S
81722,47,2018,4853,,14511,,214332000,G,-
81723,47,2018,4853,,8,,791000,H,C
81724,47,2018,4853,,15,,1994000,H,Z
81725,47,2018,4853,,14475,,210649000,G,S
81726,47,2018,4853,,13,,898000,G,P
83932,48,2018,4853,,81043,,1249746000,G,-
83933,48,2018,4853,,47,,3961000,G,C
83934,48,2018,4853,,138,,14362000,G,Z
83935,48,2018,4853,,80783,,1222486000,G,S
83936,48,2018,4853,,75,,8937000,G,P
86025,49,2018,4853,,6666,,92127000,G,-
86026,49,2018,4853,,24,,2851000,G,Z
86027,49,2018,4853,,6631,,88310000,G,S
86028,49,2018,4853,,10,,785000,J,P
87678,50,2018,4853,,669,,9770000,G,-
87679,50,2018,4853,,665,,9446000,G,S
87680,50,2018,4853,,3,,177000,J,P
89494,51,2018,4853,,38698,,860864000,G,-
89495,51,2018,4853,,102,,9148000,G,C
89496,51,2018,4853,,201,,27003000,G,Z
89497,51,2018,4853,,38358,,820794000,G,S
89498,51,2018,4853,,37,,3919000,G,P
91587,53,2018,4853,,25566,,662467000,G,-
91588,53,2018,4853,,11,,887000,J,C
91589,53,2018,4853,,30,,3044000,H,Z
91590,53,2018,4853,,25488,,655685000,G,S
91591,53,2018,4853,,37,,2851000,G,P
93387,54,2018,4853,,945,,10376000,G,-
93388,54,2018,4853,,941,,10233000,G,S
95209,55,2018,4853,,8616,,125922000,G,-
95210,55,2018,4853,,4,,320000,H,C
95211,55,2018,4853,,12,,1680000,G,Z
95212,55,2018,4853,,8585,,123034000,G,S
95213,55,2018,4853,,15,,888000,G,P
96998,56,2018,4853,,388,,5889000,G,-
96999,56,2018,4853,,381,,5599000,G,S
97000,56,2018,4853,,5,,188000,H,P
999,01,2019,4853,,3994,,56357000,G,-
1000,01,2019,4853,,4,,187000,J,C
1001,01,2019,4853,,8,,2028000,H,Z
1002,01,2019,4853,,3976,,53582000,G,S
1003,01,2019,4853,,6,,560000,G,P
2685,02,2019,4853,,1859,,41334000,G,-
2686,02,2019,4853,,1845,,39168000,G,S
2687,02,2019,4853,,10,,1444000,G,P
4495,04,2019,4853,,25324,,460527000,G,-
4496,04,2019,4853,,8,,824000,G,C
4497,04,2019,4853,,40,,4609000,G,Z
4498,04,2019,4853,,25236,,452719000,G,S
4499,04,2019,4853,,40,,2375000,G,P
6492,05,2019,4853,,2334,,34674000,G,-
6493,05,2019,4853,,4,,619000,J,Z
6494,05,2019,4853,,2322,,33372000,G,S
6495,05,2019,4853,,6,,609000,J,P
8639,06,2019,4853,,210165,,5259560000,G,-
8640,06,2019,4853,,230,,35497000,G,C
8641,06,2019,4853,,679,,95055000,G,Z
8642,06,2019,4853,,208907,,5073080000,G,S
8643,06,2019,4853,,349,,55928000,G,P
10823,08,2019,4853,,25904,,566593000,G,-
10824,08,2019,4853,,5,,363000,G,C
10825,08,2019,4853,,79,,9776000,G,Z
10826,08,2019,4853,,25795,,553520000,G,S
10827,08,2019,4853,,25,,2934000,H,P
12791,09,2019,4853,,13580,,264978000,G,-
12792,09,2019,4853,,23,,3485000,H,C
12793,09,2019,4853,,24,,2500000,H,Z
12794,09,2019,4853,,13481,,251351000,G,S
12795,09,2019,4853,,52,,7642000,H,P
14597,10,2019,4853,,3081,,53003000,G,-
14598,10,2019,4853,,3,,129000,G,C
14599,10,2019,4853,,24,,1451000,H,Z
14600,10,2019,4853,,3047,,50325000,G,S
14601,10,2019,4853,,7,,1098000,G,P
16007,11,2019,4853,,5591,,122895000,G,-
16008,11,2019,4853,,15,,1979000,G,C
16009,11,2019,4853,,6,,561000,H,Z
16010,11,2019,4853,,5563,,119471000,G,S
16011,11,2019,4853,,7,,884000,H,P
17968,12,2019,4853,,125263,,2066158000,G,-
17969,12,2019,4853,,248,,15956000,G,C
17970,12,2019,4853,,757,,59892000,G,Z
17971,12,2019,4853,,124102,,1977119000,G,S
17972,12,2019,4853,,156,,13191000,G,P
20197,13,2019,4853,,45740,,731364000,G,-
20198,13,2019,4853,,41,,3946000,H,C
20199,13,2019,4853,,123,,12625000,G,Z
20200,13,2019,4853,,45532,,710634000,G,S
20201,13,2019,4853,,44,,4159000,G,P
22063,15,2019,4853,,6979,,152391000,G,-
22064,15,2019,4853,,6,,476000,H,C
22065,15,2019,4853,,9,,610000,H,Z
22066,15,2019,4853,,6952,,149822000,G,S
22067,15,2019,4853,,12,,1483000,H,P
23833,16,2019,4853,,2424,,34369000,G,-
23834,16,2019,4853,,5,,694000,J,Z
23835,16,2019,4853,,2415,,32948000,G,S
23836,16,2019,4853,,4,,727000,J,P
25870,17,2019,4853,,74136,,1760018000,G,-
25871,17,2019,4853,,1145,,46771000,G,C
25872,17,2019,4853,,2070,,114844000,G,Z
25873,17,2019,4853,,70841,,1593628000,G,S
25874,17,2019,4853,,80,,4775000,G,P
27990,18,2019,4853,,13425,,204828000,G,-
27991,18,2019,4853,,4,,383000,J,C
27992,18,2019,4853,,22,,1775000,H,Z
27993,18,2019,4853,,13377,,200168000,G,S
27994,18,2019,4853,,22,,2502000,H,P
29903,19,2019,4853,,4103,,56457000,G,-
29904,19,2019,4853,,10,,1579000,G,Z
29905,19,2019,4853,,4080,,52845000,G,S
29906,19,2019,4853,,11,,1534000,H,P
31772,20,2019,4853,,4286,,62021000,G,-
31773,20,2019,4853,,4,,837000,J,C
31774,20,2019,4853,,7,,408000,H,Z
31775,20,2019,4853,,4265,,60319000,G,S
31776,20,2019,4853,,10,,457000,H,P
33721,21,2019,4853,,6775,,107728000,G,-
33722,21,2019,4853,,3,,98000,J,C
33723,21,2019,4853,,7,,769000,G,Z
33724,21,2019,4853,,6758,,106612000,G,S
33725,21,2019,4853,,7,,249000,H,P
35708,22,2019,4853,,13110,,235707000,G,-
35709,22,2019,4853,,16,,685000,H,C
35710,22,2019,4853,,20,,805000,H,Z
35711,22,2019,4853,,13052,,231462000,G,S
35712,22,2019,4853,,22,,2755000,G,P
37548,23,2019,4853,,1976,,30746000,G,-
37549,23,2019,4853,,4,,356000,J,Z
37550,23,2019,4853,,1967,,30074000,G,S
37551,23,2019,4853,,5,,316000,J,P
39393,24,2019,4853,,39842,,888174000,G,-
39394,24,2019,4853,,38,,3591000,G,C
39395,24,2019,4853,,103,,10865000,G,Z
39396,24,2019,4853,,39656,,869524000,G,S
39397,24,2019,4853,,45,,4194000,G,P
41483,25,2019,4853,,48501,,1185695000,G,-
41484,25,2019,4853,,552,,29149000,G,C
41485,25,2019,4853,,736,,38967000,G,Z
41486,25,2019,4853,,47186,,1114496000,G,S
41487,25,2019,4853,,27,,3083000,G,P
43634,26,2019,4853,,19764,,331452000,G,-
43635,26,2019,4853,,12,,1367000,G,C
43636,26,2019,4853,,101,,10397000,G,Z
43637,26,2019,4853,,19630,,318154000,G,S
43638,26,2019,4853,,21,,1534000,H,P
45705,27,2019,4853,,17239,,377185000,G,-
45706,27,2019,4853,,9,,1001000,H,C
45707,27,2019,4853,,41,,3162000,G,Z
45708,27,2019,4853,,17175,,371971000,G,S
45709,27,2019,4853,,14,,1051000,J,P
47651,28,2019,4853,,2190,,29595000,G,-
47652,28,2019,4853,,10,,791000,G,Z
47653,28,2019,4853,,2173,,28271000,G,S
47654,28,2019,4853,,7,,533000,G,P
49612,29,2019,4853,,11528,,198459000,G,-
49613,29,2019,4853,,10,,1853000,H,C
49614,29,2019,4853,,16,,1762000,H,Z
49615,29,2019,4853,,11486,,193790000,G,S
49616,29,2019,4853,,16,,1054000,J,P
51488,30,2019,4853,,1062,,13614000,G,-
51489,30,2019,4853,,1058,,13311000,G,S
51490,30,2019,4853,,3,,113000,H,P
53206,31,2019,4853,,2942,,42642000,G,-
53207,31,2019,4853,,8,,1429000,H,Z
53208,31,2019,4853,,2927,,40738000,G,S
53209,31,2019,4853,,6,,456000,H,P
55096,32,2019,4853,,22786,,522640000,G,-
55097,32,2019,4853,,7,,515000,G,C
55098,32,2019,4853,,19,,2290000,G,Z
55099,32,2019,4853,,22752,,519541000,G,S
55100,32,2019,4853,,8,,294000,G,P
56909,33,2019,4853,,2337,,42332000,G,-
56910,33,2019,4853,,3,,169000,H,C
56911,33,2019,4853,,3,,350000,G,Z
56912,33,2019,4853,,2329,,41167000,G,S
58831,34,2019,4853,,63501,,1553095000,G,-
58832,34,2019,4853,,304,,23938000,G,C
58833,34,2019,4853,,336,,24342000,G,Z
58834,34,2019,4853,,62550,,1478010000,G,S
58835,34,2019,4853,,311,,26805000,G,P
60753,35,2019,4853,,2354,,35351000,G,-
60754,35,2019,4853,,7,,1469000,J,Z
60755,35,2019,4853,,2347,,33882000,G,S
62840,36,2019,4853,,172056,,7378558000,G,-
62841,36,2019,4853,,3627,,329933000,G,C
62842,36,2019,4853,,2755,,185245000,G,Z
62843,36,2019,4853,,165215,,6826806000,G,S
62844,36,2019,4853,,459,,36574000,G,P
65037,37,2019,4853,,24473,,379679000,G,-
65038,37,2019,4853,,17,,1806000,H,C
65039,37,2019,4853,,48,,6272000,G,Z
65040,37,2019,4853,,24369,,368196000,G,S
65041,37,2019,4853,,39,,3405000,G,P
66828,38,2019,4853,,1260,,14439000,G,-
66829,38,2019,4853,,1255,,14345000,G,S
66830,38,2019,4853,,5,,94000,H,P
68690,39,2019,4853,,26541,,417483000,G,-
68691,39,2019,4853,,18,,3543000,G,C
68692,39,2019,4853,,34,,2674000,H,Z
68693,39,2019,4853,,26440,,406947000,G,S
68694,39,2019,4853,,49,,4319000,G,P
70761,40,2019,4853,,5204,,67960000,G,-
70762,40,2019,4853,,5,,421000,J,Z
70763,40,2019,4853,,5192,,66807000,G,S
70764,40,2019,4853,,6,,349000,H,P
72735,41,2019,4853,,11613,,237997000,G,-
72736,41,2019,4853,,4,,313000,J,C
72737,41,2019,4853,,13,,1822000,G,Z
72738,41,2019,4853,,11578,,231817000,G,S
72739,41,2019,4853,,18,,4045000,G,P
74848,42,2019,4853,,45642,,885064000,G,-
74849,42,2019,4853,,135,,8190000,G,C
74850,42,2019,4853,,427,,24705000,G,Z
74851,42,2019,4853,,45044,,849125000,G,S
74852,42,2019,4853,,36,,3044000,G,P
76656,44,2019,4853,,5127,,96677000,G,-
76657,44,2019,4853,,14,,818000,G,Z
76658,44,2019,4853,,5108,,95558000,G,S
76659,44,2019,4853,,5,,301000,J,P
78459,45,2019,4853,,9914,,145809000,G,-
78460,45,2019,4853,,4,,350000,J,C
78461,45,2019,4853,,21,,2012000,H,Z
78462,45,2019,4853,,9872,,141778000,G,S
78463,45,2019,4853,,17,,1669000,G,P
80205,46,2019,4853,,1136,,11611000,G,-
80206,46,2019,4853,,1133,,11594000,G,S
80207,46,2019,4853,,3,,17000,J,P
82012,47,2019,4853,,16637,,273210000,G,-
82013,47,2019,4853,,8,,809000,G,C
82014,47,2019,4853,,15,,1781000,H,Z
82015,47,2019,4853,,16601,,269808000,G,S
82016,47,2019,4853,,13,,812000,H,P
84212,48,2019,4853,,98702,,1699276000,G,-
84213,48,2019,4853,,61,,7299000,H,C
84214,48,2019,4853,,143,,18470000,G,Z
84215,48,2019,4853,,98428,,1664931000,G,S
84216,48,2019,4853,,70,,8576000,G,P
86304,49,2019,4853,,7641,,123879000,G,-
86305,49,2019,4853,,4,,1256000,J,C
86306,49,2019,4853,,27,,3469000,H,Z
86307,49,2019,4853,,7601,,118502000,G,S
86308,49,2019,4853,,9,,652000,H,P
87989,50,2019,4853,,812,,13025000,G,-
87990,50,2019,4853,,808,,12741000,G,S
87991,50,2019,4853,,3,,177000,J,P
89787,51,2019,4853,,40395,,944504000,G,-
89788,51,2019,4853,,124,,12878000,G,C
89789,51,2019,4853,,200,,26359000,G,Z
89790,51,2019,4853,,40034,,901955000,G,S
89791,51,2019,4853,,37,,3312000,G,P
91880,53,2019,4853,,27463,,780507000,G,-
91881,53,2019,4853,,8,,950000,H,C
91882,53,2019,4853,,29,,2807000,H,Z
91883,53,2019,4853,,27393,,774814000,G,S
91884,53,2019,4853,,33,,1936000,G,P
93685,54,2019,4853,,1169,,14649000,G,-
93686,54,2019,4853,,3,,54000,J,Z
93687,54,2019,4853,,1165,,14579000,G,S
95537,55,2019,4853,,9982,,164795000,G,-
95538,55,2019,4853,,3,,365000,H,C
95539,55,2019,4853,,12,,1597000,H,Z
95540,55,2019,4853,,9951,,162114000,G,S
95541,55,2019,4853,,16,,719000,G,P
97363,56,2019,4853,,449,,6714000,G,-
97364,56,2019,4853,,444,,6412000,G,S
97365,56,2019,4853,,3,,131000,G,P
989,01,2020,4853,,3470,,46407000,G,-
990,01,2020,4853,,3,,139000,J,C
991,01,2020,4853,,8,,1483000,J,Z
992,01,2020,4853,,3456,,44686000,G,S
993,01,2020,4853,,3,,99000,H,P
2655,02,2020,4853,,1476,,29515000,G,-
2656,02,2020,4853,,3,,348000,H,Z
2657,02,2020,4853,,1463,,28066000,G,S
2658,02,2020,4853,,9,,867000,G,P
4435,04,2020,4853,,22121,,331762000,G,-
4436,04,2020,4853,,9,,721000,G,C
4437,04,2020,4853,,36,,3767000,G,Z
4438,04,2020,4853,,22045,,325799000,G,S
4439,04,2020,4853,,31,,1475000,H,P
6436,05,2020,4853,,1963,,25439000,G,-
6437,05,2020,4853,,4,,423000,J,Z
6438,05,2020,4853,,1953,,24741000,G,S
6439,05,2020,4853,,4,,213000,H,P
8578,06,2020,4853,,165638,,2648438000,G,-
8579,06,2020,4853,,242,,23554000,G,C
8580,06,2020,4853,,682,,58480000,G,Z
8581,06,2020,4853,,164408,,2543028000,G,S
8582,06,2020,4853,,306,,23376000,G,P
10756,08,2020,4853,,19801,,329915000,G,-
10757,08,2020,4853,,6,,301000,H,C
10758,08,2020,4853,,85,,6682000,G,Z
10759,08,2020,4853,,19693,,320865000,G,S
10760,08,2020,4853,,17,,2067000,J,P
12735,09,2020,4853,,11719,,198003000,G,-
12736,09,2020,4853,,21,,1788000,H,C
12737,09,2020,4853,,27,,1133000,G,Z
12738,09,2020,4853,,11627,,190823000,G,S
12739,09,2020,4853,,44,,4259000,G,P
14540,10,2020,4853,,2628,,43854000,G,-
14541,10,2020,4853,,26,,1586000,G,Z
14542,10,2020,4853,,2595,,41743000,G,S
14543,10,2020,4853,,5,,460000,H,P
15935,11,2020,4853,,4554,,66109000,G,-
15936,11,2020,4853,,12,,741000,G,C
15937,11,2020,4853,,7,,282000,G,Z
15938,11,2020,4853,,4530,,64887000,G,S
15939,11,2020,4853,,5,,199000,H,P
17896,12,2020,4853,,119941,,1751175000,G,-
17897,12,2020,4853,,209,,10212000,G,C
17898,12,2020,4853,,680,,40944000,G,Z
17899,12,2020,4853,,118903,,1690972000,G,S
17900,12,2020,4853,,149,,9047000,G,P
20106,13,2020,4853,,39880,,582345000,G,-
20107,13,2020,4853,,37,,2451000,G,C
20108,13,2020,4853,,130,,7494000,G,Z
20109,13,2020,4853,,39668,,569986000,G,S
20110,13,2020,4853,,45,,2414000,G,P
21968,15,2020,4853,,5091,,69384000,G,-
21969,15,2020,4853,,4,,96000,H,C
21970,15,2020,4853,,15,,1375000,J,Z
21971,15,2020,4853,,5060,,67292000,G,S
21972,15,2020,4853,,12,,621000,G,P
23735,16,2020,4853,,2096,,27097000,G,-
23736,16,2020,4853,,2092,,26443000,G,S
23737,16,2020,4853,,3,,549000,J,P
25751,17,2020,4853,,64722,,1026316000,G,-
25752,17,2020,4853,,954,,23120000,G,C
25753,17,2020,4853,,1840,,59216000,G,Z
25754,17,2020,4853,,61855,,941707000,G,S
25755,17,2020,4853,,73,,2273000,G,P
27862,18,2020,4853,,11062,,151273000,G,-
27863,18,2020,4853,,6,,438000,H,C
27864,18,2020,4853,,28,,1508000,H,Z
27865,18,2020,4853,,11015,,147333000,G,S
27866,18,2020,4853,,13,,1994000,H,P
29762,19,2020,4853,,3003,,39000000,G,-
29763,19,2020,4853,,9,,1130000,G,Z
29764,19,2020,4853,,2986,,36265000,G,S
29765,19,2020,4853,,6,,1078000,J,P
31608,20,2020,4853,,3436,,46176000,G,-
31609,20,2020,4853,,4,,540000,J,C
31610,20,2020,4853,,8,,368000,G,Z
31611,20,2020,4853,,3414,,44986000,G,S
31612,20,2020,4853,,10,,282000,H,P
33533,21,2020,4853,,5557,,78175000,G,-
33534,21,2020,4853,,7,,519000,H,Z
33535,21,2020,4853,,5542,,77462000,G,S
33536,21,2020,4853,,6,,166000,J,P
35509,22,2020,4853,,10336,,130152000,G,-
35510,22,2020,4853,,14,,1220000,H,C
35511,22,2020,4853,,15,,650000,J,Z
35512,22,2020,4853,,10286,,126891000,G,S
35513,22,2020,4853,,21,,1391000,G,P
37347,23,2020,4853,,1439,,18139000,G,-
37348,23,2020,4853,,6,,210000,J,Z
37349,23,2020,4853,,1430,,17785000,G,S
37350,23,2020,4853,,3,,144000,J,P
39193,24,2020,4853,,36522,,622600000,G,-
39194,24,2020,4853,,22,,711000,G,C
39195,24,2020,4853,,94,,5584000,G,Z
39196,24,2020,4853,,36377,,614864000,G,S
39197,24,2020,4853,,29,,1441000,G,P
41277,25,2020,4853,,39227,,616270000,G,-
41278,25,2020,4853,,494,,14732000,G,C
41279,25,2020,4853,,648,,17810000,G,Z
41280,25,2020,4853,,38066,,582272000,G,S
41281,25,2020,4853,,19,,1456000,G,P
43408,26,2020,4853,,16730,,221554000,G,-
43409,26,2020,4853,,16,,1430000,H,C
43410,26,2020,4853,,92,,5249000,H,Z
43411,26,2020,4853,,16603,,212954000,G,S
43412,26,2020,4853,,19,,1921000,H,P
45479,27,2020,4853,,13475,,231487000,G,-
45480,27,2020,4853,,11,,574000,H,C
45481,27,2020,4853,,33,,1639000,G,Z
45482,27,2020,4853,,13419,,228494000,G,S
45483,27,2020,4853,,12,,780000,J,P
47414,28,2020,4853,,1820,,24234000,G,-
47415,28,2020,4853,,9,,367000,G,Z
47416,28,2020,4853,,1802,,23203000,G,S
47417,28,2020,4853,,7,,616000,G,P
49382,29,2020,4853,,9593,,136476000,G,-
49383,29,2020,4853,,7,,524000,H,C
49384,29,2020,4853,,12,,495000,H,Z
49385,29,2020,4853,,9559,,134267000,G,S
49386,29,2020,4853,,15,,1190000,J,P
51232,30,2020,4853,,862,,11248000,G,-
51233,30,2020,4853,,859,,10902000,G,S
52936,31,2020,4853,,2304,,29694000,G,-
52937,31,2020,4853,,5,,138000,J,Z
52938,31,2020,4853,,2294,,29269000,G,S
52939,31,2020,4853,,5,,287000,H,P
54806,32,2020,4853,,18122,,291587000,G,-
54807,32,2020,4853,,3,,194000,H,C
54808,32,2020,4853,,17,,837000,H,Z
54809,32,2020,4853,,18098,,289710000,G,S
54810,32,2020,4853,,4,,846000,J,P
56619,33,2020,4853,,1716,,23812000,G,-
56620,33,2020,4853,,3,,249000,G,Z
56621,33,2020,4853,,1707,,23135000,G,S
56622,33,2020,4853,,4,,408000,H,P
58548,34,2020,4853,,55082,,1012750000,G,-
58549,34,2020,4853,,302,,13200000,G,C
58550,34,2020,4853,,263,,13227000,G,Z
58551,34,2020,4853,,54217,,970729000,G,S
58552,34,2020,4853,,300,,15594000,G,P
60468,35,2020,4853,,1820,,22142000,G,-
60469,35,2020,4853,,5,,443000,J,Z
60470,35,2020,4853,,1815,,21699000,G,S
62556,36,2020,4853,,156986,,4238310000,G,-
62557,36,2020,4853,,3761,,251303000,G,C
62558,36,2020,4853,,2605,,111721000,G,Z
62559,36,2020,4853,,150196,,3857350000,G,S
62560,36,2020,4853,,424,,17936000,G,P
64761,37,2020,4853,,20295,,273781000,G,-
64762,37,2020,4853,,18,,1583000,G,C
64763,37,2020,4853,,48,,3433000,G,Z
64764,37,2020,4853,,20192,,266858000,G,S
64765,37,2020,4853,,37,,1907000,G,P
66552,38,2020,4853,,929,,10439000,G,-
66553,38,2020,4853,,923,,10388000,G,S
66554,38,2020,4853,,5,,46000,H,P
68400,39,2020,4853,,21546,,311407000,G,-
68401,39,2020,4853,,21,,2619000,G,C
68402,39,2020,4853,,36,,2171000,G,Z
68403,39,2020,4853,,21451,,304145000,G,S
68404,39,2020,4853,,38,,2472000,G,P
70467,40,2020,4853,,4393,,51925000,G,-
70468,40,2020,4853,,10,,511000,G,Z
70469,40,2020,4853,,4376,,50384000,G,S
70470,40,2020,4853,,6,,846000,J,P
72423,41,2020,4853,,8852,,145810000,G,-
72424,41,2020,4853,,4,,274000,J,C
72425,41,2020,4853,,14,,992000,G,Z
72426,41,2020,4853,,8820,,141386000,G,S
72427,41,2020,4853,,14,,3158000,H,P
74530,42,2020,4853,,37632,,628164000,G,-
74531,42,2020,4853,,119,,5880000,H,C
74532,42,2020,4853,,351,,12511000,G,Z
74533,42,2020,4853,,37127,,608445000,G,S
74534,42,2020,4853,,35,,1328000,H,P
76341,44,2020,4853,,3917,,56765000,G,-
76342,44,2020,4853,,3,,64000,J,C
76343,44,2020,4853,,12,,1200000,H,Z
76344,44,2020,4853,,3896,,55300000,G,S
76345,44,2020,4853,,6,,201000,G,P
78161,45,2020,4853,,8663,,114407000,G,-
78162,45,2020,4853,,4,,344000,H,C
78163,45,2020,4853,,26,,1381000,H,Z
78164,45,2020,4853,,8621,,111292000,G,S
78165,45,2020,4853,,12,,1390000,G,P
79896,46,2020,4853,,811,,8837000,G,-
79897,46,2020,4853,,808,,8793000,G,S
79898,46,2020,4853,,3,,44000,J,P
81694,47,2020,4853,,13507,,184509000,G,-
81695,47,2020,4853,,12,,537000,G,C
81696,47,2020,4853,,13,,476000,G,Z
81697,47,2020,4853,,13471,,183218000,G,S
81698,47,2020,4853,,11,,278000,H,P
83899,48,2020,4853,,82898,,1195376000,G,-
83900,48,2020,4853,,46,,2993000,H,C
83901,48,2020,4853,,146,,9661000,G,Z
83902,48,2020,4853,,82630,,1177023000,G,S
83903,48,2020,4853,,76,,5699000,G,P
85989,49,2020,4853,,6380,,94502000,G,-
85990,49,2020,4853,,6,,282000,H,C
85991,49,2020,4853,,24,,1847000,G,Z
85992,49,2020,4853,,6342,,92042000,G,S
85993,49,2020,4853,,8,,331000,H,P
87639,50,2020,4853,,592,,7392000,G,-
87640,50,2020,4853,,589,,7163000,G,S
89452,51,2020,4853,,37705,,599049000,G,-
89453,51,2020,4853,,121,,9646000,G,C
89454,51,2020,4853,,197,,12701000,G,Z
89455,51,2020,4853,,37352,,575229000,G,S
89456,51,2020,4853,,35,,1473000,G,P
91538,53,2020,4853,,22296,,425495000,G,-
91539,53,2020,4853,,7,,456000,H,C
91540,53,2020,4853,,33,,1700000,H,Z
91541,53,2020,4853,,22229,,422184000,G,S
91542,53,2020,4853,,27,,1155000,H,P
93349,54,2020,4853,,931,,10393000,G,-
93350,54,2020,4853,,929,,10338000,G,S
95184,55,2020,4853,,7973,,117521000,G,-
95185,55,2020,4853,,3,,376000,J,C
