b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"51","2361",,11320,,1018230
"51","2362",,1467,,92359
"51","237",,1401,,168763
"51","2371",,175,,10129
"51","2372",,533,,113011
"51","23721",,533,,113011
"51","2373",,165,,8130
"51","23731",,165,,8130
"51","2379",,528,,37493
"51","23799",,528,,37493
"51","238",,44909,,2229603
"51","2381",,8123,,474113
"51","2382",,5551,,238745
"51","23821",,2454,,81770
"51","23822",,2815,,147335
"51","23829",,282,,9640
"51","2383",,18887,,892935
"51","2389",,12348,,623810
"51","31-33",,4318,,172268
"51","311",,401,,12395
"51","3111",,14,,793
"51","31111",,14,,793
"51","3112","D",0,"D",0
"51","3113","D",0,"D",0
"51","3114",,38,,772
"51","3115",,10,,788
"51","3116",,21,,782
"51","31161",,21,,782
"51","3117",,68,,3456
"51","31171",,68,,3456
"51","3118",,118,,2384
"51","3119",,104,,2570
"51","312",,28,,2692
"51","313","D",0,"D",0
"51","314",,34,,1638
"51","315",,328,,7540
"51","316",,54,,1326
"51","3161",,16,,190
"51","31611",,16,,190
"51","3162",,3,,13
"51","31621",,3,,13
"51","3169",,35,,1123
"51","31699",,35,,1123
"51","321",,485,,20180
"51","322","D",0,"D",0
"51","323",,440,,20273
"51","3231",,440,,20273
"51","324",,26,,1274
"51","3241",,26,,1274
"51","325",,135,,6320
"51","3251",,14,,1495
"51","3252",,6,,228
"51","3253",,9,,241
"51","3254",,22,,1244
"51","32541",,22,,1244
"51","3255",,26,,481
"51","3256",,26,,353
"51","3259",,32,,2278
"51","326",,45,,1640
"51","327",,198,,5882
"51","3271",,95,,1742
"51","3272",,54,,1771
"51","32721",,54,,1771
"51","3273",,36,,2259
"51","3274","D",0,"D",0
"51","3279","D",0,"D",0
"51","331",,44,,1607
"51","332",,354,,16919
"51","333",,144,,8003
"51","334",,144,,8790
"51","335",,95,,5046
"51","336",,75,,4886
"51","337",,307,,9557
"51","339",,942,,35630
"51","3391",,68,,4035
"51","33911",,68,,4035
"51","3399",,874,,31595
"51","42",,6666,,471022
"51","423",,3508,,265882
"51","4231",,300,,41687
"51","4232",,377,,24518
"51","4233",,176,,15073
"51","4234",,192,,14477
"51","4235",,30,,5822
"51","4236",,133,,10032
"51","4237",,86,,8155
"51","4238",,323,,36939
"51","4239",,1891,,109179
"51","42391",,193,,10605
"51","42392",,236,,6644
"51","42393",,95,,5195
"51","42394",,315,,15995
"51","42399",,1052,,70740
"51","424",,2723,,177843
"51","4241",,138,,9899
"51","4242",,65,,3101
"51","42421",,65,,3101
"51","4243",,317,,14379
"51","4244",,491,,50628
"51","4245",,50,,7673
"51","4246",,63,,5033
"51","4247",,42,,3634
"51","4248",,53,,4077
"51","4249",,1504,,79419
"51","42491",,30,,1439
"51","42492",,392,,8199
"51","42493",,138,,6711
"51","42494",,45,,6116
"51","42495",,16,,506
"51","42499",,883,,56448
"51","425",,435,,27297
"51","4251",,435,,27297
"51","42511",,94,,3429
"51","42512",,341,,23868
"51","44-45",,43792,,1486235
"51","441",,2578,,293898
"51","4411",,1590,,221109
"51","44112",,1590,,221109
"51","4412",,512,,34427
"51","44121",,39,,1809
"51","44122",,473,,32618
"51","441221",,60,,4860
"51","441222",,60,,5554
"51","441229",,353,,22204
"51","4413",,476,,38362
"51","442",,997,,66872
"51","4421",,338,,26398
"51","44211",,338,,26398
"51","4422",,659,,40474
"51","443",,549,,30908
"51","4431",,549,,30908
"51","44311",,308,,16279
"51","443111",,95,,4560
"51","443112",,213,,11719
"51","44312",,213,,13073
"51","44313",,28,,1556
"51","444",,612,,44360
"51","4441",,469,,37158
"51","44411",,49,,1881
"51","44412",,30,,1689
"51","44413",,71,,3902
"51","44419",,319,,29686
"51","4442",,143,,7202
"51","445",,1593,,144443
"51","4451",,850,,94916
"51","4452",,711,,45832
"51","44521",,29,,1392
"51","44522",,89,,8346
"51","44523",,126,,6018
"51","44529",,467,,30076
"51","4453",,32,,3695
"51","44531",,32,,3695
"51","446",,2702,,45163
"51","4461",,2702,,45163
"51","44611",,54,,3555
"51","44612",,1948,,23194
"51","44613",,39,,2322
"51","44619",,661,,16092
"51","447",,192,,27595
"51","4471",,192,,27595
"51","448",,1940,,78452
"51","4481",,1281,,48036
"51","44811",,68,,3309
"51","44812",,258,,10742
"51","44813",,92,,2568
"51","44814",,188,,7876
"51","44815",,276,,9106
"51","44819",,399,,14435
"51","4482",,44,,2166
"51","44821",,44,,2166
"51","4483",,615,,28250
"51","44831",,578,,25973
"51","44832",,37,,2277
"51","451",,2094,,69056
"51","4511",,1311,,47655
"51","45111",,477,,23514
"51","45112",,428,,14670
"51","45113",,297,,4853
"51","45114",,109,,4618
"51","4512",,783,,21401
"51","45121",,704,,18813
"51","451211",,273,,8485
"51","451212",,431,,10328
"51","45122",,79,,2588
"51","452",,687,,25666
"51","453",,7480,,253577
"51","4531",,492,,16123
"51","45311",,492,,16123
"51","4532",,1633,,53042
"51","45321",,142,,8707
"51","45322",,1491,,44335
"51","4533",,1860,,41336
"51","45331",,1860,,41336
"51","4539",,3495,,143076
"51","45391",,142,,7295
"51","45392",,450,,14435
"51","45393",,53,,3461
"51","45399",,2850,,117885
"51","454",,22368,,406245
"51","4541",,1683,,48896
"51","45411",,1683,,48896
"51","4542",,681,,16456
"51","45421",,681,,16456
"51","4543",,20004,,340893
"51","45431",,64,,7590
"51","45439",,19940,,333303
"51","48-49",,20655,,994842
"51","481",,414,,22410
"51","483",,142,,9117
"51","484",,8232,,627116
"51","4841",,7329,,561070
"51","48411",,3415,,218754
"51","48412",,3914,,342316
"51","4842",,903,,66046
"51","485",,6167,,174816
"51","4851",,23,,703
"51","48511",,23,,703
"51","4852",,17,,839
"51","48521",,17,,839
"51","4853",,5444,,151384
"51","4854",,62,,661
"51","48541",,62,,661
"51","4855",,112,,5182
"51","48551",,112,,5182
"51","4859",,509,,16047
"51","48599",,509,,16047
"51","486",,4,,268
"51","487",,77,,2213
"51","488",,1178,,58151
"51","492",,4327,,93277
"51","493",,114,,7474
"51","4931",,114,,7474
"51","51",,7174,,222168
"51","511",,2348,,60958
"51","512",,921,,25866
"51","5121",,673,,20488
"51","5122",,248,,5378
"51","515",,542,,21330
"51","516",,506,,8421
"51","5161",,506,,8421
"51","51611",,506,,8421
"51","517",,638,,32465
"51","518",,1130,,30482
"51","5181",,274,,6736
"51","51811",,274,,6736
"51","518111",,174,,3856
"51","518112",,100,,2880
"51","5182",,856,,23746
"51","51821",,856,,23746
"51","519",,1089,,42646
"51","5191",,1089,,42646
"51","52",,14425,,781257
"51","522",,1079,,60401
"51","5221",,163,,5312
"51","5222",,449,,38497
"51","5223",,467,,16592
"51","523",,4901,,358497
"51","5231",,489,,84226
"51","52311",,142,,60706
"51","52312",,309,,21563
"51","52313",,10,,1356
"51","52314",,28,,601
"51","5232",,20,,11563
"51","52321",,20,,11563
"51","5239",,4392,,262708
"51","524",,8445,,362359
"51","5241",,15,,1893
"51","5242",,8430,,360466
"51","52421",,5824,,274292
"51","52429",,2606,,86174
"51","53",,55749,,4646836
"51","531",,54246,,4548680
"51","5311",,20450,,2588350
"51","5312",,19016,,1057935
"51","53121",,19016,,1057935
"51","5313",,14780,,902395
"51","53131",,2360,,127320
"51","53132",,1147,,58607
"51","53139",,11273,,716468
"51","532",,1478,,96528
"51","5321",,431,,19340
"51","5322",,341,,14100
"51","53221",,34,,1693
"51","53222",,8,,290
"51","53223",,69,,2839
"51","53229",,230,,9278
"51","5323",,49,,2391
"51","53231",,49,,2391
"51","5324",,657,,60697
"51","533",,25,,1628
"51","5331",,25,,1628
"51","53311",,25,,1628
"51","54",,71310,,2988243
"51","541",,71310,,2988243
"51","5411",,5099,,291501
"51","5412",,7621,,142883
"51","54121",,7621,,142883
"51","541211",,730,,28202
"51","541213",,1943,,24865
"51","541214",,131,,1741
"51","541219",,4817,,88075
"51","5413",,5107,,196022
"51","54131",,1106,,43487
"51","54132",,799,,23319
"51","54133",,2151,,99481
"51","54134",,488,,9560
"51","54135",,267,,6999
"51","54136",,70,,2422
"51","54137",,171,,6448
"51","54138",,55,,4306
"51","5414",,3540,,115474
"51","5415",,9120,,396079
"51","54151",,9120,,396079
"51","5416",,14102,,748049
"51","5417",,865,,28263
"51","5418",,2286,,118658
"51","5419",,23570,,951314
"51","54191",,551,,22257
"51","54192",,1810,,41710
"51","54193",,1101,,29584
"51","54194",,323,,19977
"51","54199",,19785,,837786
"51","56",,29747,,662740
"51","561",,29391,,645376
"51","5611",,4156,,54869
"51","56111",,4156,,54869
"51","5612",,510,,13837
"51","56121",,510,,13837
"51","5613",,431,,24390
"51","5614",,4052,,112778
"51","56141",,1007,,15704
"51","56142",,212,,2909
"51","56143",,380,,13810
"51","56144",,78,,2595
"51","56145",,9,,117
"51","56149",,2366,,77643
"51","5615",,616,,28155
"51","5616",,1508,,30859
"51","5617",,16509,,333672
"51","56171",,141,,5766
"51","56172",,9367,,147519
"51","56173",,5310,,131402
"51","56174",,448,,13910
"51","56179",,1243,,35075
"51","5619",,1609,,46816
"51","562",,356,,17364
"51","61",,11250,,160581
"51","611",,11250,,160581
"51","62",,30237,,811236
"51","621",,13446,,560142
"51","6211",,3337,,211220
"51","62111",,3337,,211220
"51","621111",,2602,,168954
"51","621112",,735,,42266
"51","6212",,820,,46418
"51","62121",,820,,46418
"51","6213",,5506,,200046
"51","62131",,228,,11163
"51","62132",,228,,9942
"51","62133",,1904,,77129
"51","62134",,771,,25973
"51","62139",,2375,,75839
"51","621391",,56,,2447
"51","621399",,2319,,73392
"51","6214",,162,,12465
"51","6215",,291,,22375
"51","62151",,291,,22375
"51","6216",,2491,,41543
"51","62161",,2491,,41543
"51","6219",,839,,26075
"51","623",,972,,37391
"51","624",,15819,,213703
"51","6241",,1995,,34349
"51","6242",,60,,947
"51","6243",,153,,3138
"51","62431",,153,,3138
"51","6244",,13611,,175269
"51","62441",,13611,,175269
"51","71",,21012,,418836
"51","711",,17514,,310933
"51","7111",,609,,11660
"51","7112",,2451,,57075
"51","71121",,2451,,57075
"51","7113",,661,,21461
"51","7114",,566,,12224
"51","71141",,566,,12224
"51","7115",,13227,,208513
"51","71151",,13227,,208513
"51","712",,219,,2632
"51","7121",,219,,2632
"51","713",,3279,,105271
"51","7131",,92,,2688
"51","7132",,80,,3653
"51","7139",,3107,,98930
"51","72",,5526,,275382
"51","721",,1238,,81762
"51","7211",,821,,67710
"51","7212",,82,,5324
"51","72121",,82,,5324
"51","7213",,335,,8728
"51","72131",,335,,8728
"51","722",,4288,,193620
"51","7221",,612,,72466
"51","72211",,612,,72466
"51","7222",,826,,51233
"51","72221",,826,,51233
"51","7223",,2751,,62883
"51","7224",,99,,7038
"51","72241",,99,,7038
"51","81",,61225,,1472782
"51","811",,14007,,468119
"51","8111",,5540,,237727
"51","81111",,2725,,122168
"51","81112",,1496,,60384
"51","81119",,1319,,55175
"51","8112",,941,,27373
"51","81121",,941,,27373
"51","8113",,1025,,41562
"51","81131",,1025,,41562
"51","8114",,6501,,161457
"51","81141",,1083,,28293
"51","81142",,673,,19217
"51","81143",,85,,3214
"51","81149",,4660,,110733
"51","812",,42129,,929350
"51","8121",,15760,,377846
"51","81211",,13495,,336160
"51","812111",,2054,,49091
"51","812112",,7913,,185475
"51","812113",,3528,,101594
"51","81219",,2265,,41686
"51","8122",,294,,10304
"51","81221",,219,,6818
"51","81222",,75,,3486
"51","8123",,740,,38412
"51","81231",,189,,9019
"51","81232",,455,,26143
"51","81233",,96,,3250
"51","8129",,25335,,502788
"51","81291",,1290,,23582
"51","81292",,272,,4835
"51","81293",,68,,1568
"51","81299",,23705,,472803
"51","813",,5089,,75313
"53","00",,369860,,16326694
"53","11",,8189,,457073
"53","113",,1628,,101261
"53","114",,4539,,275039
"53","1141",,4412,,272389
"53","11411",,4412,,272389
"53","1142",,127,,2650
"53","11421",,127,,2650
"53","115",,2022,,80773
"53","1151",,683,,32034
"53","11511",,683,,32034
"53","1152",,873,,29362
"53","11521",,873,,29362
"53","1153",,466,,19377
"53","11531",,466,,19377
"53","21",,184,,13906
"53","212",,105,,9045
"53","2121","D",0,"D",0
"53","21211","D",0,"D",0
"53","2122","D",0,"D",0
"53","2123",,83,,8406
"53","213",,79,,4861
"53","2131",,79,,4861
"53","21311",,79,,4861
"53","22",,342,,12588
"53","221",,342,,12588
"53","23",,31759,,2119688
"53","236",,9715,,1029309
"53","2361",,8736,,959948
"53","2362",,979,,69361
"53","237",,966,,109504
"53","2371",,81,,4229
"53","2372",,470,,81110
"53","23721",,470,,81110
"53","2373",,90,,4089
"53","23731",,90,,4089
"53","2379",,325,,20076
"53","23799",,325,,20076
"53","238",,21078,,980875
"53","2381",,2902,,151211
"53","2382",,2074,,122559
"53","23821",,960,,46390
"53","23822",,965,,68507
"53","23829",,149,,7662
"53","2383",,8497,,351000
"53","2389",,7605,,356105
"53","31-33",,7951,,277722
"53","311",,534,,23685
"53","3111",,27,,905
"53","31111",,27,,905
"53","3112","D",0,"D",0
"53","3113","D",0,"D",0
"53","3114",,73,,2618
"53","3115",,18,,2523
"53","3116",,27,,1051
"53","31161",,27,,1051
"53","3117",,53,,4446
"53","31171",,53,,4446
"53","3118",,109,,4084
"53","3119",,157,,5790
"53","312",,82,,7263
"53","313","D",0,"D",0
"53","314",,34,,948
"53","315",,702,,15637
"53","316",,74,,1275
"53","3161","D",0,"D",0
"53","31611","D",0,"D",0
"53","3162","D",0,"D",0
"53","31621","D",0,"D",0
"53","3169",,49,,631
"53","31699",,49,,631
"53","321",,725,,22808
"53","322",,31,,1063
"53","323",,537,,24971
"53","3231",,537,,24971
"53","324","D",0,"D",0
"53","3241","D",0,"D",0
"53","325",,156,,6013
"53","3251",,3,,16
"53","3252",,4,,153
"53","3253",,11,,1373
"53","3254",,13,,725
"53","32541",,13,,725
"53","3255",,20,,522
"53","3256",,70,,856
"53","3259",,35,,2368
"53","326",,103,,4587
"53","327",,347,,10714
"53","3271",,124,,2069
"53","3272",,150,,5769
"53","32721",,150,,5769
"53","3273",,30,,1322
"53","3279",,43,,1554
"53","331",,82,,2593
"53","332",,927,,40222
"53","333",,319,,15332
"53","334",,215,,9996
"53","335",,159,,6525
"53","336",,115,,6384
"53","337",,496,,14288
"53","339",,2268,,62509
"53","3391",,98,,4175
"53","33911",,98,,4175
"53","3399",,2170,,58334
"53","42",,7771,,610149
"53","423",,3987,,339208
"53","4231",,281,,42464
"53","4232",,296,,18973
"53","4233",,229,,30052
"53","4234",,200,,26965
"53","4235",,55,,8091
"53","4236",,153,,17516
"53","4237",,100,,9566
"53","4238",,354,,45692
"53","4239",,2319,,139889
"53","42391",,340,,20288
"53","42392",,233,,7395
"53","42393",,103,,9999
"53","42394",,383,,18902
"53","42399",,1260,,83305
"53","424",,3284,,229453
"53","4241",,155,,10442
"53","4242",,71,,3577
"53","42421",,71,,3577
"53","4243",,414,,23898
"53","4244",,504,,63696
"53","4245",,81,,13204
"53","4246",,68,,4959
"53","4247",,39,,4510
"53","4248",,77,,7561
"53","4249",,1875,,97606
"53","42491",,21,,1326
"53","42492",,427,,9043
"53","42493",,266,,11355
"53","42494",,14,,3144
"53","42495",,22,,1390
"53","42499",,1125,,71348
"53","425",,500,,41488
"53","4251",,500,,41488
"53","42511",,67,,4010
"53","42512",,433,,37478
"53","44-45",,40016,,1333787
"53","441",,1916,,218856
"53","4411",,875,,135267
"53","44112",,875,,135267
"53","4412",,582,,49913
"53","44121",,85,,5082
"53","44122",,497,,44831
"53","441221",,63,,3315
"53","441222",,131,,12446
"53","441229",,303,,29070
"53","4413",,459,,33676
"53","442",,618,,33499
"53","4421",,200,,12163
"53","44211",,200,,12163
"53","4422",,418,,21336
"53","443",,479,,25350
"53","4431",,479,,25350
"53","44311",,257,,14039
"53","443111",,88,,4032
"53","443112",,169,,10007
"53","44312",,195,,10540
"53","44313",,27,,771
"53","444",,584,,37544
"53","4441",,422,,31627
"53","44411",,29,,1906
"53","44412",,26,,1207
"53","44413",,66,,4129
"53","44419",,301,,24385
"53","4442",,162,,5917
"53","445",,1368,,137797
"53","4451",,598,,94534
"53","4452",,679,,36613
"53","44521",,40,,3274
"53","44522",,30,,2202
"53","44523",,83,,5964
"53","44529",,526,,25173
"53","4453",,91,,6650
"53","44531",,91,,6650
"53","446",,2077,,37249
"53","4461",,2077,,37249
"53","44611",,34,,1701
"53","44612",,1195,,13781
"53","44613",,32,,1893
"53","44619",,816,,19874
"53","447",,95,,21663
"53","4471",,95,,21663
"53","448",,1660,,64726
"53","4481",,1046,,37199
"53","44811",,26,,1169
"53","44812",,259,,9776
"53","44813",,97,,2907
"53","44814",,149,,5391
"53","44815",,191,,5301
"53","44819",,324,,12655
"53","4482",,53,,3623
"53","44821",,53,,3623
"53","4483",,561,,23904
"53","44831",,535,,23239
"53","44832",,26,,665
"53","451",,2126,,72397
"53","4511",,1383,,53299
"53","45111",,453,,22849
"53","45112",,486,,19530
"53","45113",,356,,8138
"53","45114",,88,,2782
"53","4512",,743,,19098
"53","45121",,648,,15571
"53","451211",,295,,8669
"53","451212",,353,,6902
"53","45122",,95,,3527
"53","452",,529,,21810
"53","453",,6735,,246836
"53","4531",,449,,10685
"53","45311",,449,,10685
"53","4532",,1578,,49941
"53","45321",,97,,6676
"53","45322",,1481,,43265
"53","4533",,1745,,38915
"53","45331",,1745,,38915
"53","4539",,2963,,147295
"53","45391",,176,,7118
"53","45392",,396,,12886
"53","45393",,26,,3015
"53","45399",,2365,,124276
"53","454",,21829,,416060
"53","4541",,2085,,70897
"53","45411",,2085,,70897
"53","4542",,620,,15793
"53","45421",,620,,15793
"53","4543",,19124,,329370
"53","45431",,35,,1766
"53","45439",,19089,,327604
"53","48-49",,13268,,786909
"53","481",,372,,17890
"53","483",,213,,12214
"53","484",,7071,,585496
"53","4841",,6227,,518849
"53","48411",,2212,,141657
"53","48412",,4015,,377192
"53","4842",,844,,66647
"53","485",,2257,,65987
"53","4851",,10,,522
"53","48511",,10,,522
"53","4852",,14,,713
"53","48521",,14,,713
"53","4853",,1977,,55594
"53","4854",,15,,179
"53","48541",,15,,179
"53","4855",,27,,595
"53","48551",,27,,595
"53","4859",,214,,8384
"53","48599",,214,,8384
"53","486","D",0,"D",0
"53","487","D",0,"D",0
"53","488",,950,,46782
"53","492",,2202,,45268
"53","493",,117,,9601
"53","4931",,117,,9601
"53","51",,5829,,187431
"53","511",,1975,,56040
"53","512",,1063,,29401
"53","5121",,749,,21977
"53","5122",,314,,7424
"53","515",,248,,8052
"53","516",,536,,15422
"53","5161",,536,,15422
"53","51611",,536,,15422
"53","517",,381,,24838
"53","518",,880,,24820
"53","5181",,225,,7039
"53","51811",,225,,7039
"53","518111",,163,,5199
"53","518112",,62,,1840
"53","5182",,655,,17781
"53","51821",,655,,17781
"53","519",,746,,28858
"53","5191",,746,,28858
"53","52",,12246,,671877
"53","522",,1862,,98737
"53","5221",,76,,2854
"53","5222",,592,,43343
"53","5223",,1194,,52540
"53","523",,4862,,338325
"53","5231",,554,,60328
"53","52311",,118,,15800
"53","52312",,398,,36169
"53","52313","D",0,"D",0
"53","52314","D",0,"D",0
"53","5232",,19,,2413
"53","52321",,19,,2413
"53","5239",,4289,,275584
"53","524",,5522,,234815
"53","5241",,6,,66
"53","5242",,5516,,234749
"53","52421",,3794,,176485
"53","52429",,1722,,58264
"53","53",,48034,,4412923
"53","531",,46211,,4284722
"53","5311",,18228,,2684089
"53","5312",,16214,,914076
"53","53121",,16214,,914076
"53","5313",,11769,,686557
"53","53131",,2307,,110662
"53","53132",,962,,52607
"53","53139",,8500,,523288
"53","532",,1783,,124409
"53","5321",,388,,14338
"53","5322",,400,,14952
"53","53221",,39,,2196
"53","53222",,16,,490
"53","53223",,71,,2737
"53","53229",,274,,9529
"53","5323",,69,,4191
"53","53231",,69,,4191
"53","5324",,926,,90928
"53","533",,40,,3792
"53","5331",,40,,3792
"53","53311",,40,,3792
"53","54",,62363,,2224625
"53","541",,62363,,2224625
"53","5411",,4320,,231583
"53","5412",,7234,,137343
"53","54121",,7234,,137343
"53","541211",,689,,27161
"53","541213",,1115,,17826
"53","541214",,82,,679
"53","541219",,5348,,91677
"53","5413",,5707,,229931
"53","54131",,1429,,66780
"53","54132",,611,,17673
"53","54133",,2410,,111562
"53","54134",,719,,15650
"53","54135",,290,,8989
"53","54136",,61,,2615
"53","54137",,146,,3979
"53","54138",,41,,2683
"53","5414",,4508,,133006
"53","5415",,7767,,264081
"53","54151",,7767,,264081
"53","5416",,9901,,441157
"53","5417",,741,,25099
"53","5418",,2184,,103178
"53","5419",,20001,,659247
"53","54191",,363,,16263
"53","54192",,2026,,47772
"53","54193",,1407,,28662
"53","54194",,299,,14062
"53","54199",,15906,,552488
"53","56",,21902,,457742
"53","561",,21699,,441990
"53","5611",,2921,,36097
"53","56111",,2921,,36097
"53","5612",,441,,10120
"53","56121",,441,,10120
"53","5613",,267,,12364
"53","5614",,3263,,78955
"53","56141",,800,,13745
"53","56142",,132,,3719
"53","56143",,216,,6299
"53","56144",,54,,1217
"53","56145",,5,,47
"53","56149",,2056,,53928
"53","5615",,546,,20200
"53","5616",,639,,14955
"53","5617",,12330,,234419
"53","56171",,47,,1453
"53","56172",,7892,,121798
"53","56173",,3190,,75764
"53","56174",,326,,11707
"53","56179",,875,,23697
"53","5619",,1292,,34880
"53","562",,203,,15752
"53","61",,9287,,123479
"53","611",,9287,,123479
"53","62",,29698,,951261
"53","621",,16180,,677078
"53","6211",,3199,,227771
"53","62111",,3199,,227771
"53","621111",,2374,,180049
"53","621112",,825,,47722
"53","6212",,505,,33587
"53","62121",,505,,33587
"53","6213",,8586,,306457
"53","62131",,507,,26456
"53","62132",,224,,12077
"53","62133",,2495,,101111
"53","62134",,847,,30675
"53","62139",,4513,,136138
"53","621391",,56,,5225
"53","621399",,4457,,130913
"53","6214",,146,,12842
"53","6215",,244,,18444
"53","62151",,244,,18444
"53","6216",,2523,,42073
"53","62161",,2523,,42073
"53","6219",,977,,35904
"53","623",,1048,,70605
"53","624",,12470,,203578
"53","6241",,2649,,47032
"53","6242",,100,,1358
"53","6243",,181,,3287
"53","62431",,181,,3287
"53","6244",,9540,,151901
"53","62441",,9540,,151901
"53","71",,19861,,379982
"53","711",,17176,,295575
"53","7111",,459,,9389
"53","7112",,1973,,26617
"53","71121",,1973,,26617
"53","7113",,587,,22212
"53","7114",,482,,11944
"53","71141",,482,,11944
"53","7115",,13675,,225413
"53","71151",,13675,,225413
"53","712",,84,,955
"53","7121",,84,,955
"53","713",,2601,,83452
"53","7131",,71,,3521
"53","7132",,120,,13108
"53","7139",,2410,,66823
"53","72",,4526,,210735
"53","721",,1383,,83871
"53","7211",,870,,67096
"53","7212",,148,,8933
"53","72121",,148,,8933
"53","7213",,365,,7842
"53","72131",,365,,7842
"53","722",,3143,,126864
"53","7221",,483,,38657
"53","72211",,483,,38657
"53","7222",,820,,40312
"53","72221",,820,,40312
"53","7223",,1698,,39558
"53","7224",,142,,8337
"53","72241",,142,,8337
"53","81",,46634,,1094817
"53","811",,11109,,350696
"53","8111",,4046,,161263
"53","81111",,2005,,87661
"53","81112",,1232,,44794
"53","81119",,809,,28808
"53","8112",,845,,25127
"53","81121",,845,,25127
"53","8113",,1081,,43150
"53","81131",,1081,,43150
"53","8114",,5137,,121156
"53","81141",,715,,21099
"53","81142",,569,,13788
"53","81143",,77,,2706
"53","81149",,3776,,83563
"53","812",,32486,,696391
"53","8121",,13339,,317673
"53","81211",,11183,,278755
"53","812111",,1325,,30217
"53","812112",,7928,,199900
"53","812113",,1930,,48638
"53","81219",,2156,,38918
"53","8122",,97,,3190
"53","81221",,60,,1875
"53","81222",,37,,1315
"53","8123",,478,,25235
"53","81231",,179,,10074
"53","81232",,280,,14572
"53","81233",,19,,589
"53","8129",,18572,,350293
"53","81291",,1223,,24558
"53","81292",,229,,4525
"53","81293",,56,,1753
"53","81299",,17064,,319457
"53","813",,3039,,47730
"54","00",,87825,,2937254
"54","11",,1613,,81688
"54","113",,1085,,64492
"54","114",,92,,2219
"54","1141","D",0,"D",0
"54","11411","D",0,"D",0
"54","1142","D",0,"D",0
"54","11421","D",0,"D",0
"54","115",,436,,14977
"54","1151",,112,,2692
"54","11511",,112,,2692
"54","1152",,178,,4847
"54","11521",,178,,4847
"54","1153",,146,,7438
"54","11531",,146,,7438
"54","21",,3136,,141842
"54","211",,2760,,121609
"54","2111",,2760,,121609
"54","21111",,2760,,121609
"54","212",,100,,4943
"54","2121",,92,,4521
"54","21211",,92,,4521
"54","2123",,8,,422
"54","213",,276,,15290
"54","2131",,276,,15290
"54","21311",,276,,15290
"54","22",,127,,3593
"54","221",,127,,3593
"54","23",,10407,,396825
"54","236",,2880,,148369
"54","2361",,2489,,131954
"54","2362",,391,,16415
"54","237",,395,,22273
"54","2371",,63,,1951
"54","2372",,145,,13496
"54","23721",,145,,13496
"54","2373",,35,,1048
"54","23731",,35,,1048
"54","2379",,152,,5778
"54","23799",,152,,5778
"54","238",,7132,,226183
"54","2381",,1143,,34802
"54","2382",,1214,,37486
"54","23821",,596,,14697
"54","23822",,552,,21055
"54","23829",,66,,1734
"54","2383",,2412,,70938
"54","2389",,2363,,82957
"54","31-33",,1230,,39341
"54","311",,98,,2208
"54","3111",,7,,98
"54","31111",,7,,98
"54","3112","D",0,"D",0
"54","3113","D",0,"D",0
"54","3114",,19,,679
"54","3116",,21,,240
"54","31161",,21,,240
"54","3117","D",0,"D",0
"54","31171","D",0,"D",0
"54","3118",,24,,489
"54","3119",,18,,565
"54","312",,12,,753
"54","313","D",0,"D",0
"54","314",,7,,205
"54","315",,63,,948
"54","316",,24,,670
"54","3161","D",0,"D",0
"54","31611","D",0,"D",0
"54","3162","D",0,"D",0
"54","31621","D",0,"D",0
"54","3169",,11,,396
"54","31699",,11,,396
"54","321",,248,,6394
"54","322",,4,,149
"54","323",,112,,2725
"54","3231",,112,,2725
"54","324",,12,,401
"54","3241",,12,,401
"54","325",,19,,1062
"54","3253","D",0,"D",0
"54","3254","D",0,"D",0
"54","32541","D",0,"D",0
"54","3255","D",0,"D",0
"54","3256",,5,,88
"54","3259",,7,,787
"54","326","D",0,"D",0
"54","327",,52,,1083
"54","3271",,30,,548
"54","3272",,12,,295
"54","32721",,12,,295
"54","3273","D",0,"D",0
"54","3279","D",0,"D",0
"54","331",,18,,2260
"54","332",,128,,5116
"54","333",,47,,1673
"54","334",,17,,1158
"54","335",,24,,490
"54","336",,9,,383
"54","337",,60,,1429
"54","339",,264,,8861
"54","3391",,8,,244
"54","33911",,8,,244
"54","3399",,256,,8617
"54","42",,1413,,93655
"54","423",,747,,55690
"54","4231",,49,,4738
"54","4232",,59,,2879
"54","4233",,52,,3985
"54","4234",,45,,4635
"54","4235",,12,,445
"54","4236",,23,,930
"54","4237",,19,,1016
"54","4238",,87,,14208
"54","4239",,401,,22854
"54","42391",,45,,2195
"54","42392",,30,,597
"54","42393",,48,,7411
"54","42394",,34,,671
"54","42399",,244,,11980
"54","424",,610,,33375
"54","4241",,31,,781
"54","4242",,11,,343
"54","42421",,11,,343
"54","4243",,38,,1111
"54","4244",,164,,13486
"54","4245",,15,,1117
"54","4246",,14,,2318
"54","4247",,16,,1259
"54","4248",,4,,459
"54","4249",,317,,12501
"54","42491",,17,,947
"54","42492",,99,,1928
"54","42493","D",0,"D",0
"54","42494",,7,,1222
"54","42495","D",0,"D",0
"54","42499",,150,,7404
"54","425",,56,,4590
"54","4251",,56,,4590
"54","42511",,6,,98
"54","42512",,50,,4492
"54","44-45",,11937,,429643
"54","441",,963,,133623
"54","4411",,625,,110940
"54","44112",,625,,110940
"54","4412",,147,,10842
"54","44121",,20,,1667
"54","44122",,127,,9175
"54","441221",,36,,3065
