b'"ST","NAICS","ESTAB_F","ESTAB","RCPTOT_F","RCPTOT"
"40","8112",,603,,17711
"40","81121",,603,,17711
"40","8113",,980,,46668
"40","81131",,980,,46668
"40","8114",,3682,,89545
"40","81141",,643,,15610
"40","81142",,331,,7222
"40","81143",,63,,1472
"40","81149",,2645,,65241
"40","812",,28162,,536955
"40","8121",,12260,,225906
"40","81211",,10888,,204678
"40","812111",,1189,,22435
"40","812112",,8186,,142930
"40","812113",,1513,,39313
"40","81219",,1372,,21228
"40","8122",,157,,5578
"40","81221",,128,,4851
"40","81222",,29,,727
"40","8123",,386,,13244
"40","81231",,210,,6722
"40","81232",,148,,6100
"40","81233",,28,,422
"40","8129",,15359,,292227
"40","81291",,626,,12547
"40","81292",,183,,3132
"40","81293",,45,,1712
"40","81299",,14505,,274836
"40","813",,3614,,45000
"41","00",,246129,,11273555
"41","11",,6002,,302436
"41","113",,1832,,118159
"41","114",,2072,,104284
"41","1141",,1892,,100381
"41","11411",,1892,,100381
"41","1142",,180,,3903
"41","11421",,180,,3903
"41","115",,2098,,79993
"41","1151",,715,,31893
"41","11511",,715,,31893
"41","1152",,830,,24689
"41","11521",,830,,24689
"41","1153",,553,,23411
"41","11531",,553,,23411
"41","21",,148,,10513
"41","211",,4,,118
"41","2111",,4,,118
"41","21111",,4,,118
"41","212",,115,,8017
"41","2121","D",0,"D",0
"41","21211","D",0,"D",0
"41","2122",,33,,1005
"41","2123",,80,,6951
"41","213",,29,,2378
"41","2131",,29,,2378
"41","21311",,29,,2378
"41","22",,157,,5506
"41","221",,157,,5506
"41","23",,24994,,1890392
"41","236",,8376,,977906
"41","2361",,7616,,917510
"41","2362",,760,,60396
"41","237",,651,,81209
"41","2371",,46,,2440
"41","2372",,216,,44188
"41","23721",,216,,44188
"41","2373",,76,,5485
"41","23731",,76,,5485
"41","2379",,313,,29096
"41","23799",,313,,29096
"41","238",,15967,,831277
"41","2381",,1883,,115448
"41","2382",,1322,,87016
"41","23821",,542,,29696
"41","23822",,628,,48198
"41","23829",,152,,9122
"41","2383",,6052,,284442
"41","2389",,6710,,344371
"41","31-33",,6170,,251758
"41","311",,374,,14213
"41","3111",,21,,717
"41","31111",,21,,717
"41","3112",,3,,367
"41","3113",,42,,1319
"41","3114",,64,,4030
"41","3115",,4,,36
"41","3116",,23,,1258
"41","31161",,23,,1258
"41","3117",,9,,309
"41","31171",,9,,309
"41","3118",,96,,3186
"41","3119",,112,,2991
"41","312",,93,,7356
"41","313",,9,,150
"41","314",,20,,562
"41","315",,519,,11726
"41","316",,122,,3130
"41","3161",,31,,403
"41","31611",,31,,403
"41","3162",,12,,222
"41","31621",,12,,222
"41","3169",,79,,2505
"41","31699",,79,,2505
"41","321",,568,,24162
"41","322",,16,,1258
"41","323",,401,,21070
"41","3231",,401,,21070
"41","324",,10,,353
"41","3241",,10,,353
"41","325",,98,,4289
"41","3251",,6,,336
"41","3252",,3,,104
"41","3253",,8,,173
"41","3254",,7,,272
"41","32541",,7,,272
"41","3255",,12,,1297
"41","3256",,42,,1070
"41","3259",,20,,1037
"41","326",,84,,5790
"41","327",,303,,10733
"41","3271",,98,,1395
"41","3272",,144,,5449
"41","32721",,144,,5449
"41","3273",,19,,2098
"41","3274",,3,,96
"41","3279",,39,,1695
"41","331",,70,,3446
"41","332",,862,,40400
"41","333",,259,,14774
"41","334",,134,,7334
"41","335",,110,,3663
"41","336",,67,,6730
"41","337",,406,,14636
"41","339",,1645,,55983
"41","3391",,71,,3416
"41","33911",,71,,3416
"41","3399",,1574,,52567
"41","42",,4456,,350467
"41","423",,2363,,228224
"41","4231",,166,,28551
"41","4232",,129,,11227
"41","4233",,169,,31665
"41","4234",,108,,16291
"41","4235",,35,,4731
"41","4236",,103,,8967
"41","4237",,43,,4959
"41","4238",,266,,41952
"41","4239",,1344,,79881
"41","42391",,207,,11278
"41","42392",,118,,3149
"41","42393",,67,,5109
"41","42394",,247,,9565
"41","42399",,705,,50780
"41","424",,1846,,108111
"41","4241",,92,,4939
"41","4242",,32,,1222
"41","42421",,32,,1222
"41","4243",,242,,11008
"41","4244",,248,,19396
"41","4245",,59,,8208
"41","4246",,40,,3221
"41","4247",,23,,1802
"41","4248",,73,,5423
"41","4249",,1037,,52892
"41","42491",,18,,850
"41","42492",,204,,6593
"41","42493",,162,,5756
"41","42494",,10,,917
"41","42495",,10,,1167
"41","42499",,633,,37609
"41","425",,247,,14132
"41","4251",,247,,14132
"41","42511",,49,,2433
"41","42512",,198,,11699
"41","44-45",,24344,,1042340
"41","441",,1399,,238206
"41","4411",,683,,157945
"41","44112",,683,,157945
"41","4412",,382,,53834
"41","44121",,78,,5352
"41","44122",,304,,48482
"41","441221",,48,,10865
"41","441222",,33,,3174
"41","441229",,223,,34443
"41","4413",,334,,26427
"41","442",,376,,31230
"41","4421",,133,,14291
"41","44211",,133,,14291
"41","4422",,243,,16939
"41","443",,255,,15333
"41","4431",,255,,15333
"41","44311",,158,,9727
"41","443111",,75,,3302
"41","443112",,83,,6425
"41","44312",,90,,5169
"41","44313",,7,,437
"41","444",,344,,34621
"41","4441",,217,,23296
"41","44411",,14,,427
"41","44412",,16,,1976
"41","44413",,32,,4071
"41","44419",,155,,16822
"41","4442",,127,,11325
"41","445",,860,,113137
"41","4451",,427,,82339
"41","4452",,343,,22519
"41","44521",,16,,617
"41","44522",,7,,985
"41","44523",,48,,3442
"41","44529",,272,,17475
"41","4453",,90,,8279
"41","44531",,90,,8279
"41","446",,1216,,26242
"41","4461",,1216,,26242
"41","44611",,45,,1044
"41","44612",,607,,6439
"41","44613",,16,,1447
"41","44619",,548,,17312
"41","447",,66,,13938
"41","4471",,66,,13938
"41","448",,992,,52168
"41","4481",,666,,36235
"41","44811",,18,,1059
"41","44812",,150,,7201
"41","44813",,77,,3058
"41","44814",,75,,5541
"41","44815",,115,,7161
"41","44819",,231,,12215
"41","4482",,34,,2246
"41","44821",,34,,2246
"41","4483",,292,,13687
"41","44831",,276,,12709
"41","44832",,16,,978
"41","451",,1511,,59176
"41","4511",,1016,,43309
"41","45111",,362,,21518
"41","45112",,283,,11090
"41","45113",,295,,6302
"41","45114",,76,,4399
"41","4512",,495,,15867
"41","45121",,426,,12552
"41","451211",,208,,7321
"41","451212",,218,,5231
"41","45122",,69,,3315
"41","452",,397,,23026
"41","453",,4087,,170533
"41","4531",,316,,8504
"41","45311",,316,,8504
"41","4532",,992,,33992
"41","45321",,62,,3146
"41","45322",,930,,30846
"41","4533",,966,,31007
"41","45331",,966,,31007
"41","4539",,1813,,97030
"41","45391",,136,,6598
"41","45392",,307,,12520
"41","45393",,30,,6291
"41","45399",,1340,,71621
"41","454",,12841,,264730
"41","4541",,1684,,55886
"41","45411",,1684,,55886
"41","4542",,348,,8520
"41","45421",,348,,8520
"41","4543",,10809,,200324
"41","45431",,37,,2311
"41","45439",,10772,,198013
"41","48-49",,8566,,600642
"41","481",,246,,14849
"41","483",,59,,3814
"41","484",,4799,,475684
"41","4841",,4094,,415911
"41","48411",,1265,,99713
"41","48412",,2829,,316198
"41","4842",,705,,59773
"41","485",,1142,,35014
"41","4851",,5,,561
"41","48511",,5,,561
"41","4852",,12,,429
"41","48521",,12,,429
"41","4853",,844,,25938
"41","4854",,8,,47
"41","48541",,8,,47
"41","4855",,17,,739
"41","48551",,17,,739
"41","4859",,256,,7300
"41","48599",,256,,7300
"41","486",,3,,26
"41","487",,46,,1816
"41","488",,707,,31628
"41","492",,1503,,31943
"41","493",,61,,5868
"41","4931",,61,,5868
"41","51",,3910,,114402
"41","511",,1325,,36079
"41","512",,810,,23738
"41","5121",,597,,18419
"41","5122",,213,,5319
"41","515",,155,,3995
"41","516",,400,,7553
"41","5161",,400,,7553
"41","51611",,400,,7553
"41","517",,209,,10540
"41","518",,543,,16630
"41","5181",,149,,5872
"41","51811",,149,,5872
"41","518111",,108,,4668
"41","518112",,41,,1204
"41","5182",,394,,10758
"41","51821",,394,,10758
"41","519",,468,,15867
"41","5191",,468,,15867
"41","52",,7184,,387128
"41","522",,700,,40968
"41","5221",,31,,1988
"41","5222",,288,,23553
"41","5223",,381,,15427
"41","523",,2627,,187129
"41","5231",,355,,41913
"41","52311",,74,,5530
"41","52312",,249,,29166
"41","52313",,8,,694
"41","52314",,24,,6523
"41","5232",,6,,464
"41","52321",,6,,464
"41","5239",,2266,,144752
"41","524",,3857,,159031
"41","5241",,4,,364
"41","5242",,3853,,158667
"41","52421",,2728,,125182
"41","52429",,1125,,33485
"41","53",,29921,,2711570
"41","531",,28022,,2593763
"41","5311",,11625,,1550466
"41","5312",,9880,,596750
"41","53121",,9880,,596750
"41","5313",,6517,,446547
"41","53131",,1392,,69404
"41","53132",,443,,23794
"41","53139",,4682,,353349
"41","532",,1883,,115295
"41","5321",,490,,12766
"41","5322",,229,,7303
"41","53221",,22,,499
"41","53222",,8,,419
"41","53223",,45,,2175
"41","53229",,154,,4210
"41","5323",,42,,5252
"41","53231",,42,,5252
"41","5324",,1122,,89974
"41","533",,16,,2512
"41","5331",,16,,2512
"41","53311",,16,,2512
"41","54",,37376,,1279776
"41","541",,37376,,1279776
"41","5411",,2236,,133788
"41","5412",,4312,,86554
"41","54121",,4312,,86554
"41","541211",,371,,19844
"41","541213",,664,,11214
"41","541214",,79,,820
"41","541219",,3198,,54676
"41","5413",,2993,,130870
"41","54131",,771,,38378
"41","54132",,370,,14361
"41","54133",,1073,,54387
"41","54134",,472,,12633
"41","54135",,110,,3698
"41","54136",,37,,2181
"41","54137",,135,,4332
"41","54138",,25,,900
"41","5414",,2819,,86531
"41","5415",,4057,,129418
"41","54151",,4057,,129418
"41","5416",,7220,,230565
"41","5417",,402,,11632
"41","5418",,1526,,78130
"41","5419",,11811,,392288
"41","54191",,258,,10980
"41","54192",,1390,,30886
"41","54193",,627,,10940
"41","54194",,207,,9089
"41","54199",,9329,,330393
"41","56",,14097,,311715
"41","561",,13960,,299602
"41","5611",,1712,,19634
"41","56111",,1712,,19634
"41","5612",,302,,9077
"41","56121",,302,,9077
"41","5613",,132,,9244
"41","5614",,1941,,51951
"41","56141",,475,,8963
"41","56142",,80,,1798
"41","56143",,142,,4685
"41","56144",,40,,1907
"41","56145",,4,,57
"41","56149",,1200,,34541
"41","5615",,341,,16613
"41","5616",,304,,10257
"41","5617",,8304,,159833
"41","56171",,40,,1451
"41","56172",,5185,,81847
"41","56173",,2176,,53051
"41","56174",,235,,7701
"41","56179",,668,,15783
"41","5619",,924,,22993
"41","562",,137,,12113
"41","61",,5666,,69173
"41","611",,5666,,69173
"41","62",,24598,,728455
"41","621",,9914,,423431
"41","6211",,2015,,154383
"41","62111",,2015,,154383
"41","621111",,1556,,129360
"41","621112",,459,,25023
"41","6212",,261,,17271
"41","62121",,261,,17271
"41","6213",,4877,,169599
"41","62131",,339,,17775
"41","62132",,121,,6106
"41","62133",,1342,,52774
"41","62134",,415,,15236
"41","62139",,2660,,77708
"41","621391",,18,,704
"41","621399",,2642,,77004
"41","6214",,66,,10453
"41","6215",,197,,18052
"41","62151",,197,,18052
"41","6216",,1750,,27477
"41","62161",,1750,,27477
"41","6219",,748,,26196
"41","623",,1164,,163621
"41","624",,13520,,141403
"41","6241",,1658,,27245
"41","6242",,82,,1170
"41","6243",,142,,3649
"41","62431",,142,,3649
"41","6244",,11638,,109339
"41","62441",,11638,,109339
"41","71",,14184,,239441
"41","711",,12304,,186943
"41","7111",,282,,4641
"41","7112",,1262,,12972
"41","71121",,1262,,12972
"41","7113",,403,,15280
"41","7114",,285,,8525
"41","71141",,285,,8525
"41","7115",,10072,,145525
"41","71151",,10072,,145525
"41","712",,49,,331
"41","7121",,49,,331
"41","713",,1831,,52167
"41","7131",,31,,724
"41","7132",,95,,2789
"41","7139",,1705,,48654
"41","72",,3264,,202240
"41","721",,1056,,84768
"41","7211",,680,,68369
"41","7212",,136,,9815
"41","72121",,136,,9815
"41","7213",,240,,6584
"41","72131",,240,,6584
"41","722",,2208,,117472
"41","7221",,336,,37448
"41","72211",,336,,37448
"41","7222",,543,,36998
"41","72221",,543,,36998
"41","7223",,1245,,33721
"41","7224",,84,,9305
"41","72241",,84,,9305
"41","81",,31092,,775601
"41","811",,7804,,285382
"41","8111",,3310,,154169
"41","81111",,1692,,83729
"41","81112",,958,,43279
"41","81119",,660,,27161
"41","8112",,508,,17150
"41","81121",,508,,17150
"41","8113",,759,,33603
"41","81131",,759,,33603
"41","8114",,3227,,80460
"41","81141",,471,,11226
"41","81142",,366,,10425
"41","81143",,50,,1372
"41","81149",,2340,,57437
"41","812",,21432,,465137
"41","8121",,10240,,236947
"41","81211",,8827,,212712
"41","812111",,725,,16098
"41","812112",,6434,,156785
"41","812113",,1668,,39829
"41","81219",,1413,,24235
"41","8122",,66,,4359
"41","81221",,45,,2376
"41","81222",,21,,1983
"41","8123",,350,,18586
"41","81231",,168,,8491
"41","81232",,171,,8936
"41","81233",,11,,1159
"41","8129",,10776,,205245
"41","81291",,773,,14673
"41","81292",,163,,3562
"41","81293",,27,,1044
"41","81299",,9813,,185966
"41","813",,1856,,25082
"42","00",,730980,,33546804
"42","11",,7367,,420393
"42","113",,3230,,227142
"42","114",,645,,14251
"42","1141",,345,,6503
"42","11411",,345,,6503
"42","1142",,300,,7748
"42","11421",,300,,7748
"42","115",,3492,,179000
"42","1151",,937,,43675
"42","11511",,937,,43675
"42","1152",,1879,,94705
"42","11521",,1879,,94705
"42","1153",,676,,40620
"42","11531",,676,,40620
"42","21",,3344,,341276
"42","211",,2212,,244912
"42","2111",,2212,,244912
"42","21111",,2212,,244912
"42","212",,812,,71061
"42","2121",,136,,19823
"42","21211",,136,,19823
"42","2122",,7,,475
"42","2123",,669,,50763
"42","213",,320,,25303
"42","2131",,320,,25303
"42","21311",,320,,25303
"42","22",,553,,28614
"42","221",,553,,28614
"42","23",,98426,,5696139
"42","236",,21262,,1812621
"42","2361",,18771,,1638702
"42","2362",,2491,,173919
"42","237",,1743,,192108
"42","2371",,189,,8543
"42","2372",,697,,121606
"42","23721",,697,,121606
"42","2373",,212,,13180
"42","23731",,212,,13180
"42","2379",,645,,48779
"42","23799",,645,,48779
"42","238",,75421,,3691410
"42","2381",,10955,,607370
"42","2382",,11558,,611568
"42","23821",,5531,,231389
"42","23822",,5380,,346432
"42","23829",,647,,33747
"42","2383",,28815,,1293575
"42","2389",,24093,,1178897
"42","31-33",,13193,,699794
"42","311",,1096,,42703
"42","3111",,55,,4708
"42","31111",,55,,4708
"42","3112",,5,,337
"42","3113",,148,,4038
"42","3114",,67,,3236
"42","3115",,46,,2063
"42","3116",,139,,5829
"42","31161",,139,,5829
"42","3117",,14,,1339
"42","31171",,14,,1339
"42","3118",,390,,12584
"42","3119",,232,,8569
"42","312",,52,,3036
"42","313",,95,,1455
"42","314",,70,,2720
"42","315",,984,,23716
"42","316",,174,,6528
"42","3161",,61,,1017
"42","31611",,61,,1017
"42","3162",,7,,489
"42","31621",,7,,489
"42","3169",,106,,5022
"42","31699",,106,,5022
"42","321",,1894,,139577
"42","322",,71,,8846
"42","323",,1074,,57925
"42","3231",,1074,,57925
"42","324",,44,,3534
"42","3241",,44,,3534
"42","325",,298,,17069
"42","3251",,30,,3960
"42","3252",,19,,856
"42","3253",,13,,728
"42","3254",,61,,1968
"42","32541",,61,,1968
"42","3255",,48,,3670
"42","3256",,53,,986
"42","3259",,74,,4901
"42","326",,229,,16316
"42","327",,403,,15672
"42","3271",,108,,3789
"42","3272",,110,,4280
"42","32721",,110,,4280
"42","3273",,53,,2594
"42","3274","D",0,"D",0
"42","3279",,130,,4814
"42","331",,200,,14814
"42","332",,1603,,102900
"42","333",,629,,42363
"42","334",,251,,15097
"42","335",,251,,12401
"42","336",,127,,10698
"42","337",,871,,46191
"42","339",,2777,,116233
"42","3391",,165,,10151
"42","33911",,165,,10151
"42","3399",,2612,,106082
"42","42",,14150,,1239467
"42","423",,7452,,668865
"42","4231",,520,,69301
"42","4232",,589,,47495
"42","4233",,331,,31507
"42","4234",,398,,39000
"42","4235",,154,,24256
"42","4236",,318,,26091
"42","4237",,232,,21778
"42","4238",,851,,110925
"42","4239",,4059,,298512
"42","42391",,443,,28595
"42","42392",,418,,20479
"42","42393",,227,,24980
"42","42394",,556,,34138
"42","42399",,2415,,190320
"42","424",,5786,,499663
"42","4241",,328,,24586
"42","4242",,99,,7919
"42","42421",,99,,7919
"42","4243",,702,,48856
"42","4244",,1126,,153778
"42","4245",,111,,13735
"42","4246",,164,,18108
"42","4247",,93,,11585
"42","4248",,100,,13491
"42","4249",,3063,,207605
"42","42491",,89,,10552
"42","42492",,760,,17326
"42","42493",,335,,18769
"42","42494",,89,,26595
"42","42495",,49,,4721
"42","42499",,1741,,129642
"42","425",,912,,70939
"42","4251",,912,,70939
"42","42511",,132,,5520
"42","42512",,780,,65419
"42","44-45",,82523,,3539197
"42","441",,5745,,774755
"42","4411",,3300,,561966
"42","44112",,3300,,561966
"42","4412",,1090,,90072
"42","44121",,158,,14206
"42","44122",,932,,75866
"42","441221",,186,,13619
"42","441222",,61,,5666
"42","441229",,685,,56581
"42","4413",,1355,,122717
"42","442",,1570,,108572
"42","4421",,577,,45193
"42","44211",,577,,45193
"42","4422",,993,,63379
"42","443",,1044,,63654
"42","4431",,1044,,63654
"42","44311",,668,,39918
"42","443111",,232,,14406
"42","443112",,436,,25512
"42","44312",,338,,21898
"42","44313",,38,,1838
"42","444",,1479,,140256
"42","4441",,1006,,104361
"42","44411",,85,,4799
"42","44412",,97,,8146
"42","44413",,218,,21937
"42","44419",,606,,69479
"42","4442",,473,,35895
"42","445",,4446,,413491
"42","4451",,2193,,223686
"42","4452",,1999,,137726
"42","44521",,186,,18635
"42","44522",,67,,8301
"42","44523",,299,,24167
"42","44529",,1447,,86623
"42","4453",,254,,52079
"42","44531",,254,,52079
"42","446",,3631,,86585
"42","4461",,3631,,86585
"42","44611",,139,,7789
"42","44612",,2253,,27613
"42","44613",,104,,9212
"42","44619",,1135,,41971
"42","447",,304,,50498
"42","4471",,304,,50498
"42","448",,3530,,187398
"42","4481",,2305,,114700
"42","44811",,114,,7026
"42","44812",,420,,24330
"42","44813",,179,,8010
"42","44814",,336,,17089
"42","44815",,419,,19785
"42","44819",,837,,38460
"42","4482",,128,,12680
"42","44821",,128,,12680
"42","4483",,1097,,60018
"42","44831",,1042,,58154
"42","44832",,55,,1864
"42","451",,4902,,214780
"42","4511",,3498,,170726
"42","45111",,1519,,95399
"42","45112",,990,,43844
"42","45113",,713,,15877
"42","45114",,276,,15606
"42","4512",,1404,,44054
"42","45121",,1211,,31681
"42","451211",,439,,17179
"42","451212",,772,,14502
"42","45122",,193,,12373
"42","452",,1363,,67742
"42","453",,14494,,601049
"42","4531",,1110,,45240
"42","45311",,1110,,45240
"42","4532",,3638,,118309
"42","45321",,277,,21084
"42","45322",,3361,,97225
"42","4533",,2929,,83037
"42","45331",,2929,,83037
"42","4539",,6817,,354463
"42","45391",,413,,21758
"42","45392",,640,,34238
"42","45393",,72,,9250
"42","45399",,5692,,289217
"42","454",,40015,,830417
"42","4541",,3188,,98977
"42","45411",,3188,,98977
"42","4542",,1250,,38289
"42","45421",,1250,,38289
"42","4543",,35577,,693151
"42","45431",,194,,43579
"42","45439",,35383,,649572
"42","48-49",,32245,,2140502
"42","481",,597,,35591
"42","483",,120,,6695
"42","484",,17305,,1636471
"42","4841",,15648,,1487144
"42","48411",,5960,,461164
"42","48412",,9688,,1025980
"42","4842",,1657,,149327
"42","485",,5920,,166763
"42","4851",,43,,1278
"42","48511",,43,,1278
"42","4852",,73,,2279
"42","48521",,73,,2279
"42","4853",,3590,,100077
"42","4854",,1033,,28138
"42","48541",,1033,,28138
"42","4855",,117,,6567
"42","48551",,117,,6567
"42","4859",,1064,,28424
"42","48599",,1064,,28424
"42","486",,31,,4765
"42","487",,98,,3436
"42","488",,2133,,121127
"42","492",,5771,,128164
"42","493",,270,,37490
"42","4931",,270,,37490
"42","51",,9619,,292272
"42","511",,3018,,77186
"42","512",,1528,,48380
"42","5121",,1104,,39325
"42","5122",,424,,9055
"42","515",,604,,18292
"42","516",,656,,16733
"42","5161",,656,,16733
"42","51611",,656,,16733
"42","517",,756,,31668
"42","518",,1474,,43766
"42","5181",,296,,11988
"42","51811",,296,,11988
"42","518111",,180,,7772
"42","518112",,116,,4216
"42","5182",,1178,,31778
"42","51821",,1178,,31778
"42","519",,1583,,56247
"42","5191",,1583,,56247
"42","52",,25814,,1662724
"42","522",,1696,,100356
"42","5221",,252,,6846
"42","5222",,618,,51208
"42","5223",,826,,42302
"42","523",,9165,,784293
"42","5231",,1178,,161625
"42","52311",,312,,70540
"42","52312",,789,,80878
"42","52313",,18,,656
"42","52314",,59,,9551
"42","5232",,46,,45670
"42","52321",,46,,45670
"42","5239",,7941,,576998
"42","524",,14953,,778075
"42","5241",,25,,1771
"42","5242",,14928,,776304
"42","52421",,9535,,562415
"42","52429",,5393,,213889
"42","53",,77909,,6500468
"42","531",,75472,,6317669
"42","5311",,33986,,4166495
"42","5312",,22510,,978559
"42","53121",,22510,,978559
"42","5313",,18976,,1172615
"42","53131",,3582,,225925
"42","53132",,1398,,74388
"42","53139",,13996,,872302
"42","532",,2406,,178804
"42","5321",,603,,36972
"42","5322",,503,,23427
"42","53221",,39,,2723
"42","53222",,35,,907
"42","53223",,133,,9424
"42","53229",,296,,10373
"42","5323",,102,,6351
"42","53231",,102,,6351
"42","5324",,1198,,112054
"42","533",,31,,3995
"42","5331",,31,,3995
"42","53311",,31,,3995
"42","54",,106253,,4219500
"42","541",,106253,,4219500
"42","5411",,9879,,530244
"42","5412",,12829,,267217
"42","54121",,12829,,267217
"42","541211",,1492,,70887
"42","541213",,3993,,53952
"42","541214",,172,,3606
"42","541219",,7172,,138772
"42","5413",,8442,,360890
"42","54131",,1522,,75043
"42","54132",,1446,,51940
"42","54133",,3511,,176047
"42","54134",,966,,22212
"42","54135",,446,,13975
"42","54136",,105,,4009
"42","54137",,330,,10269
"42","54138",,116,,7395
"42","5414",,5491,,195439
"42","5415",,9836,,402558
"42","54151",,9836,,402558
"42","5416",,21988,,898477
"42","5417",,1178,,42423
"42","5418",,4200,,244150
"42","5419",,32410,,1278102
"42","54191",,725,,34146
"42","54192",,3312,,94065
"42","54193",,876,,18394
"42","54194",,472,,19583
"42","54199",,27025,,1111914
"42","56",,43396,,1039709
"42","561",,42534,,982600
"42","5611",,5963,,82994
"42","56111",,5963,,82994
"42","5612",,776,,25899
"42","56121",,776,,25899
"42","5613",,680,,52983
"42","5614",,6694,,178345
"42","56141",,1621,,27362
"42","56142",,375,,4754
"42","56143",,456,,14458
"42","56144",,183,,7228
"42","56145",,12,,1765
"42","56149",,4047,,122778
"42","5615",,1063,,41805
"42","5616",,1391,,31106
"42","5617",,23644,,491702
"42","56171",,249,,9288
"42","56172",,12991,,185534
"42","56173",,7552,,213051
"42","56174",,665,,18956
"42","56179",,2187,,64873
"42","5619",,2323,,77766
"42","562",,862,,57109
"42","61",,18970,,228516
"42","611",,18970,,228516
"42","62",,55645,,1713238
"42","621",,33113,,1418302
"42","6211",,8676,,534616
"42","62111",,8676,,534616
"42","621111",,6640,,404085
"42","621112",,2036,,130531
"42","6212",,1612,,90734
"42","62121",,1612,,90734
"42","6213",,13507,,564892
"42","62131",,1276,,72519
"42","62132",,740,,49887
"42","62133",,3993,,173231
"42","62134",,2396,,82729
"42","62139",,5102,,186526
"42","621391",,249,,17611
"42","621399",,4853,,168915
"42","6214",,381,,32590
"42","6215",,592,,33913
"42","62151",,592,,33913
"42","6216",,6474,,99604
"42","62161",,6474,,99604
"42","6219",,1871,,61953
"42","623",,1724,,56151
"42","624",,20808,,238785
"42","6241",,4813,,79601
"42","6242",,148,,1312
"42","6243",,475,,8618
"42","62431",,475,,8618
"42","6244",,15372,,149254
"42","62441",,15372,,149254
"42","71",,34475,,698792
"42","711",,28946,,498939
"42","7111",,1081,,24167
"42","7112",,3506,,86037
"42","71121",,3506,,86037
"42","7113",,1055,,36600
"42","7114",,837,,23059
"42","71141",,837,,23059
"42","7115",,22467,,329076
"42","71151",,22467,,329076
"42","712",,320,,4623
"42","7121",,320,,4623
"42","713",,5209,,195230
"42","7131",,178,,11054
"42","7132",,266,,16987
"42","7139",,4765,,167189
"42","72",,11076,,528250
"42","721",,1873,,92703
"42","7211",,1157,,67756
"42","7212",,246,,13419
"42","72121",,246,,13419
"42","7213",,470,,11528
"42","72131",,470,,11528
"42","722",,9203,,435547
"42","7221",,1135,,108728
"42","72211",,1135,,108728
"42","7222",,2788,,144259
"42","72221",,2788,,144259
"42","7223",,4104,,110618
"42","7224",,1176,,71942
"42","72241",,1176,,71942
"42","81",,96022,,2557953
"42","811",,26895,,1080289
"42","8111",,12624,,638316
"42","81111",,6352,,341749
"42","81112",,3465,,168847
"42","81119",,2807,,127720
"42","8112",,1654,,50173
"42","81121",,1654,,50173
"42","8113",,2180,,110747
"42","81131",,2180,,110747
"42","8114",,10437,,281053
"42","81141",,1496,,45219
"42","81142",,976,,28782
"42","81143",,173,,5295
"42","81149",,7792,,201757
"42","812",,61778,,1386693
"42","8121",,22247,,437302
"42","81211",,18323,,372673
"42","812111",,3113,,63753
"42","812112",,11900,,222417
"42","812113",,3310,,86503
"42","81219",,3924,,64629
"42","8122",,1297,,99988
"42","81221",,1122,,93160
"42","81222",,175,,6828
"42","8123",,1831,,86227
"42","81231",,809,,38405
"42","81232",,969,,45536
"42","81233",,53,,2286
"42","8129",,36403,,763176
"42","81291",,2540,,53535
"42","81292",,580,,13167
"42","81293",,152,,11722
"42","81299",,33131,,684752
"42","813",,7349,,90971
"44","00",,69316,,3153260
"44","11",,1395,,77499
"44","113",,69,,3550
"44","114",,1219,,69576
"44","1141",,1211,,69498
"44","11411",,1211,,69498
"44","1142",,8,,78
"44","11421",,8,,78
"44","115",,107,,4373
"44","1151",,38,,1707
"44","11511",,38,,1707
"44","1152",,55,,2404
"44","11521",,55,,2404
"44","1153",,14,,262
"44","11531",,14,,262
"44","21",,14,,1408
"44","212",,13,,1405
"44","2121","D",0,"D",0
"44","21211","D",0,"D",0
"44","2123",,12,,1293
"44","213","D",0,"D",0
"44","2131","D",0,"D",0
"44","21311","D",0,"D",0
"44","22",,33,,1720
"44","221",,33,,1720
"44","23",,8784,,499135
"44","236",,1956,,187917
"44","2361",,1788,,173861
"44","2362",,168,,14056
"44","237",,124,,13771
"44","2371",,10,,587
"44","2372",,44,,6733
"44","23721",,44,,6733
"44","2373",,23,,1455
"44","23731",,23,,1455
"44","2379",,47,,4996
"44","23799",,47,,4996
"44","238",,6704,,297447
"44","2381",,790,,44137
"44","2382",,866,,39392
"44","23821",,431,,16934
"44","23822",,398,,21072
"44","23829",,37,,1386
"44","2383",,3108,,130872
"44","2389",,1940,,83046
"44","31-33",,1164,,59373
"44","311",,48,,3625
"44","3111",,3,,174
"44","31111",,3,,174
"44","3112","D",0,"D",0
"44","3113",,5,,30
"44","3114",,4,,29
"44","3116","D",0,"D",0
"44","31161","D",0,"D",0
"44","3117",,6,,2024
"44","31171",,6,,2024
"44","3118",,10,,367
"44","3119",,17,,965
"44","312",,7,,968
"44","313",,3,,87
"44","314",,6,,110
"44","315",,75,,4723
"44","316",,11,,540
"44","3162","D",0,"D",0
"44","31621","D",0,"D",0
"44","3169",,9,,190
"44","31699",,9,,190
"44","321",,59,,2676
"44","322",,5,,21
"44","323",,76,,2337
"44","3231",,76,,2337
"44","325",,20,,1638
"44","3251","D",0,"D",0
"44","3252","D",0,"D",0
"44","3253","D",0,"D",0
"44","3254",,7,,1021
"44","32541",,7,,1021
"44","3255","D",0,"D",0
"44","3256",,3,,240
"44","3259",,4,,44
"44","326",,20,,1401
"44","327",,58,,2002
