Year,ST,CO,VMT
2020,10,1,538885275.2
2020,10,3,2759851640
2020,10,5,894816520.1
2020,11,1,479639898.9
2020,11,2,266938468.9
2020,11,3,173529231
2020,11,4,97832907.52
2020,11,5,487060977.8
2020,12,1,1625189441
2020,12,3,232705614.5
2020,12,5,901877924.2
2020,12,7,138149429.6
2020,12,9,3685359347
2020,12,11,9309158060
2020,12,13,54440448.57
2020,12,15,776706994.1
2020,12,17,520590725.3
2020,12,19,667531300.4
2020,12,21,1289361233
2020,12,23,781638638.7
2020,12,27,182250597.4
2020,12,29,82811379.6
2020,12,31,6143016737
2020,12,33,1291337106
2020,12,35,709173408.6
2020,12,37,84041174
2020,12,39,356019647
2020,12,41,58427288.4
2020,12,43,101337201.6
2020,12,45,45319951.46
2020,12,47,392228129.1
2020,12,49,184862683.8
2020,12,51,272631183.5
2020,12,53,808963618.6
2020,12,55,455968330.3
2020,12,57,7334901619
2020,12,59,113346466.8
2020,12,61,751538516.6
2020,12,63,372803445.9
2020,12,65,231438672.6
2020,12,67,41196996.6
2020,12,69,1569916537
2020,12,71,2940847437
2020,12,73,991714451.7
2020,12,75,219964806.8
2020,12,77,34744526.4
2020,12,79,254396432.5
2020,12,81,2051334063
2020,12,83,2133749006
2020,12,85,1304783492
2020,12,86,9423243960
2020,12,87,736462487.2
2020,12,89,488507229.4
2020,12,91,1150084134
2020,12,93,263004013.2
2020,12,95,7690488101
2020,12,97,1867107393
2020,12,99,7637408976
2020,12,101,2269977332
2020,12,103,3352660209
2020,12,105,3330604628
2020,12,107,333636432.8
2020,12,109,1550596515
2020,12,111,1676543443
2020,12,113,686395119
2020,12,115,2188891391
2020,12,117,1981342891
2020,12,119,956990618.9
2020,12,121,288230592.5
2020,12,123,136054513
2020,12,125,0
2020,12,127,3471489962
2020,12,129,130906541.1
2020,12,131,857195036.4
2020,12,133,246998979.6
2020,13,1,102846571.3
2020,13,3,78696486.98
2020,13,5,34454237.16
2020,13,7,0
2020,13,9,58700107.36
2020,13,11,167096540.6
2020,13,13,156930535.5
2020,13,15,1076842872
2020,13,17,11626264.13
2020,13,19,39575215.46
2020,13,21,1044289554
2020,13,23,13693231.2
2020,13,25,76396972.67
2020,13,27,51258188.37
2020,13,29,475444842.4
2020,13,31,422498667.5
2020,13,33,78961201.61
2020,13,35,161816802.4
2020,13,37,0
2020,13,39,581523499.3
2020,13,43,135086903.4
2020,13,45,381114079.8
2020,13,47,439046095.5
2020,13,49,48645844.34
2020,13,51,1755622974
2020,13,53,71357983.49
2020,13,55,72844160.16
2020,13,57,823193962.5
2020,13,59,440930577.9
2020,13,61,10305061.6
2020,13,63,1676883500
2020,13,65,90986021.81
2020,13,67,3040152840
2020,13,69,115606595.9
2020,13,71,148989853.7
2020,13,73,473920897.8
2020,13,75,367884194.4
2020,13,77,748254042.8
2020,13,79,12302910.66
2020,13,81,350767087.3
2020,13,83,201841423.8
2020,13,85,142044169.6
2020,13,87,150983919.8
2020,13,89,4362726190
2020,13,91,94344490.51
2020,13,93,318809131.2
2020,13,95,389424141.6
2020,13,97,757211686.7
2020,13,99,67123369.71
2020,13,101,700377.6
2020,13,103,95116495.41
2020,13,105,125067897.5
2020,13,107,186183717.6
2020,13,109,26801916.85
2020,13,111,131555919.9
2020,13,113,284639573.2
2020,13,115,447082608.2
2020,13,117,639568071.8
2020,13,119,362332791.3
2020,13,121,7316160858
2020,13,123,147973428.9
2020,13,125,0
2020,13,127,632512960.6
2020,13,129,491562590.4
2020,13,131,89827713.06
2020,13,133,160354555.2
2020,13,135,3712234806
2020,13,137,168731876.1
2020,13,139,901741618.2
2020,13,141,0
2020,13,143,172807239.6
2020,13,145,200260230.6
2020,13,147,58252527.79
2020,13,149,60667814.13
2020,13,151,1371850593
2020,13,153,706893633.4
2020,13,155,0
2020,13,157,632340524.5
2020,13,159,0
2020,13,161,31779139.13
2020,13,163,124007110.6
2020,13,165,52983414.65
2020,13,167,0
2020,13,169,51012083.02
2020,13,171,73244395.8
2020,13,173,11197714
2020,13,175,406269168.3
2020,13,177,121019463.6
2020,13,179,390924788.5
2020,13,181,0
2020,13,183,46984759.19
2020,13,185,806745428.4
2020,13,187,108493812.6
2020,13,189,213995520.7
2020,13,191,394743663.6
2020,13,193,0
2020,13,195,74293930.08
2020,13,197,0
2020,13,199,78707934
2020,13,201,26076344.9
2020,13,205,82569858.03
2020,13,207,700809004.2
2020,13,209,23377597.06
2020,13,211,365377918.2
2020,13,213,43013085.67
2020,13,215,847479504.2
2020,13,217,401283396.3
2020,13,219,239886987.6
2020,13,221,34910763.23
2020,13,223,288646460
2020,13,225,374169424.5
2020,13,227,203862435.9
2020,13,229,61840797.65
2020,13,231,50416653.72
2020,13,233,180555526.3
2020,13,235,39427094.53
2020,13,237,94596665.98
2020,13,239,20004243.86
2020,13,241,112627889.5
2020,13,243,100297257.6
2020,13,245,1124678710
2020,13,247,491998734
2020,13,249,28421598.24
2020,13,251,40358833.91
2020,13,253,31063609.13
2020,13,255,238027264.4
2020,13,257,124154920.4
2020,13,259,90306486.81
2020,13,261,133146455.6
2020,13,263,38362549.13
2020,13,265,94460720.4
2020,13,267,30000462.22
2020,13,269,102557139.3
2020,13,271,102280911
2020,13,273,101624032.5
2020,13,275,231790325.4
2020,13,277,456307674.1
2020,13,279,101920122.1
2020,13,281,75306687.22
2020,13,283,127887354
2020,13,285,551467531.7
2020,13,287,252163861.8
2020,13,289,232182415.3
2020,13,291,127784552.7
2020,13,293,61956944.09
2020,13,295,126138465.5
2020,13,297,271714843.9
2020,13,299,232834308.9
2020,13,301,128187815.1
2020,13,303,60781143.47
2020,13,305,167127290.8
2020,13,307,40046219.03
2020,13,309,46271121.78
2020,13,311,57497466.13
2020,13,313,683846584.9
2020,13,315,35047379.32
2020,13,317,66768383.02
2020,13,319,97911671.81
2020,13,321,102170129
2020,15,1,469509338.4
2020,15,3,2972113758
2020,15,7,161603438.7
2020,15,9,420192611.3
2020,16,1,1852190909
2020,16,3,62091753.6
2020,16,5,488061951.6
2020,16,7,63025617.24
2020,16,9,34463877.6
2020,16,11,349560963.6
2020,16,13,31966996.32
2020,16,15,67813651.2
2020,16,17,213375255
2020,16,19,497470018.2
2020,16,21,82787435.88
2020,16,23,47175350.4
2020,16,25,19192783.8
2020,16,27,1045393294
2020,16,29,33613842.6
2020,16,31,216041601.6
2020,16,33,43440174
2020,16,35,16864474.8
2020,16,37,29420573.28
2020,16,39,471600684.4
2020,16,41,0
2020,16,43,119477625.6
2020,16,45,32607562.2
2020,16,47,177978853.3
2020,16,49,114767483.8
2020,16,51,51324655.8
2020,16,53,363885984
2020,16,55,798859489.2
2020,16,57,81874566
2020,16,59,39976518.36
2020,16,61,39104669.76
2020,16,63,26022087.6
2020,16,65,41239507.5
2020,16,67,98751375
2020,16,69,156033815.4
2020,16,71,147297541.8
2020,16,73,35295319.8
2020,16,75,228959059.2
2020,16,77,139722293.4
2020,16,79,151312331.2
2020,16,81,0
2020,16,83,135468202.2
2020,16,85,117306074.4
2020,16,87,64676299.2
2020,17,1,185254754
2020,17,3,41990539.5
2020,17,5,142298882.2
2020,17,7,305199348
2020,17,9,20192743.38
2020,17,11,291550959.1
2020,17,13,0
2020,17,15,28144722.9
2020,17,17,10048028.58
2020,17,19,956289411.6
2020,17,21,106906158.8
2020,17,23,236284428.4
2020,17,25,55310154.24
2020,17,27,141894093.5
2020,17,29,228462320.3
2020,17,31,15263211079
2020,17,33,24934895.58
2020,17,35,206678988.5
2020,17,37,220820701.5
2020,17,39,64514637
2020,17,41,151243395.1
2020,17,43,4102245581
2020,17,45,48415153.44
2020,17,47,15574185.72
2020,17,49,415049669.3
2020,17,51,291601295.1
2020,17,53,55840524.84
2020,17,55,240607389.8
2020,17,57,94244663.28
2020,17,59,18254802.66
2020,17,61,43935719.7
2020,17,63,441674580.9
2020,17,65,0
2020,17,67,58325042.64
2020,17,69,0
2020,17,71,38314775.88
2020,17,73,352352324.8
2020,17,75,279163268.2
2020,17,77,181054545.3
2020,17,79,0
2020,17,81,444360402.4
2020,17,83,61703186.04
2020,17,85,116157200.4
2020,17,87,169280215.5
2020,17,89,1698732135
2020,17,91,387462789
2020,17,93,272958214
2020,17,95,231274159.3
2020,17,97,2615158023
2020,17,99,688265726.7
2020,17,101,62219688.9
2020,17,103,330594792.4
2020,17,105,265190621.6
2020,17,107,353763485.4
2020,17,109,89601850.8
2020,17,111,995508408.8
2020,17,113,935156860.7
2020,17,115,390760277
2020,17,117,198156737.1
2020,17,119,1715587017
2020,17,121,282140209.7
2020,17,123,85489921.32
2020,17,125,19140676.38
2020,17,127,120525747.1
2020,17,129,0
2020,17,131,25876829.52
2020,17,133,214142350.7
2020,17,135,303139313.3
2020,17,137,165773920.9
2020,17,139,60189446.64
2020,17,141,328739274.8
2020,17,143,740239494.5
2020,17,145,57277872.72
2020,17,147,143510711.8
2020,17,149,150218291.3
2020,17,151,0
2020,17,153,81955452
2020,17,155,7456042.2
2020,17,157,91259300.1
2020,17,159,32654948.22
2020,17,161,552380826.2
2020,17,163,1550941979
2020,17,165,70228475.28
2020,17,167,1102402526
2020,17,169,37821729.96
2020,17,171,46594351.02
2020,17,173,80645951.58
2020,17,175,0
2020,17,177,138234034.9
2020,17,179,521529006.2
2020,17,181,158241681.1
2020,17,183,324571362
2020,17,185,41638557.3
2020,17,187,64410048.84
2020,17,189,271611916
2020,17,191,142637659.1
2020,17,193,94324703.82
2020,17,195,242803232.5
2020,17,197,2834300790
2020,17,199,413457115.5
2020,17,201,1235172232
2020,17,203,199793741.6
2020,18,1,95469369.19
2020,18,3,1333974982
2020,18,5,490969077.9
2020,18,7,53898701.23
2020,18,9,0
2020,18,11,788500918.8
2020,18,13,49978960.91
2020,18,15,59748451.41
2020,18,17,91149017.71
2020,18,19,703907156.1
2020,18,21,175943249.2
2020,18,23,184099805.8
2020,18,25,109861578.4
2020,18,27,150671114.2
2020,18,29,284779805
2020,18,31,240826663.4
2020,18,33,252057397.2
2020,18,35,527748132
2020,18,37,82286031.62
2020,18,39,1060202509
2020,18,41,47260825.31
2020,18,43,340252323.8
2020,18,45,91919343.77
2020,18,47,58866057.62
2020,18,49,71094808.63
2020,18,51,268448540.6
2020,18,53,314179472
2020,18,55,73007519.14
2020,18,57,2139178739
2020,18,59,398817555.8
2020,18,61,136578074.1
2020,18,63,1121534966
2020,18,65,322851423
2020,18,67,195163132.7
2020,18,69,234838232.9
2020,18,71,361888220.2
2020,18,73,425094215.4
2020,18,75,32754177.77
2020,18,77,84541821.74
2020,18,79,69978303.3
2020,18,81,707992855.5
2020,18,83,170165825.3
2020,18,85,177707487.4
2020,18,87,251031817.9
2020,18,89,2653377166
2020,18,91,858564957.6
2020,18,93,193488025.4
2020,18,95,455551493.6
2020,18,97,3865091253
2020,18,99,155950930.7
2020,18,101,71425266.37
2020,18,103,200018135.5
2020,18,105,355018824
2020,18,107,199555884.5
2020,18,109,332705100
2020,18,111,117234173.3
2020,18,113,112006336.6
2020,18,115,0
2020,18,117,50183465.6
2020,18,119,70704245.27
2020,18,121,24882523.18
2020,18,123,121963649.1
2020,18,125,58569652.88
2020,18,127,1037441987
2020,18,129,155833601.3
2020,18,131,43621513.82
2020,18,133,361792461.8
2020,18,135,77714739.2
2020,18,137,142516312.5
2020,18,139,48029514.25
2020,18,141,999794578.4
2020,18,143,168248580.8
2020,18,145,344045749.1
2020,18,147,163263114
2020,18,149,58452053.06
2020,18,151,348898649.3
2020,18,153,97380408.54
2020,18,155,0
2020,18,157,729372233.8
2020,18,159,144263277.4
2020,18,161,21539390.97
2020,18,163,661495107.6
2020,18,165,151604166.4
2020,18,167,466992812.8
2020,18,169,37448060.06
2020,18,171,32047613.31
2020,18,173,275223237.6
2020,18,175,68609707.79
2020,18,177,399874772.4
2020,18,179,84853725.11
2020,18,181,288372509.7
2020,18,183,61582657.48
2020,19,1,167440498.2
2020,19,3,19039162.62
2020,19,5,2120618.64
2020,19,7,34300206.06
2020,19,9,24073843.98
2020,19,11,142990047.5
2020,19,13,496381054.7
2020,19,15,105884901.7
2020,19,17,144161624.5
2020,19,19,132982531.5
2020,19,21,56477061.06
2020,19,23,19607535
2020,19,25,61213448.76
2020,19,27,79396504.44
2020,19,29,198879920.2
2020,19,31,299785172.2
2020,19,33,285729375.2
2020,19,35,39875495.04
2020,19,37,70234613.1
2020,19,39,141103138.2
2020,19,41,80166114.6
2020,19,43,75626077.12
2020,19,45,196134800.8
2020,19,47,71626006.02
2020,19,49,405899539
2020,19,51,43881756.66
2020,19,53,97574648.4
2020,19,55,114196432.3
2020,19,57,134994557.9
2020,19,59,91186668.13
2020,19,61,375520599.2
2020,19,63,25143727.86
2020,19,65,68785469.04
2020,19,67,114332763.6
2020,19,69,168415789.4
2020,19,71,115452760.2
2020,19,73,41734980
2020,19,75,123132296.6
2020,19,77,4544277.96
2020,19,79,240899501.8
2020,19,81,37142093.58
2020,19,83,83971687.44
2020,19,85,188244754.4
2020,19,87,147274225.8
2020,19,89,41526898.02
2020,19,91,43065016.68
2020,19,93,43671120
2020,19,95,265864877.8
2020,19,97,55780866.84
2020,19,99,434403796.9
2020,19,101,67827961.8
2020,19,103,841796793.8
2020,19,105,97152211.2
2020,19,107,12712519.56
2020,19,109,68277545.22
2020,19,111,157968590.2
2020,19,113,922700749.1
2020,19,115,50643387.06
2020,19,117,33545514.06
2020,19,119,5738664.06
2020,19,121,50284604.58
2020,19,123,144918512.5
2020,19,125,152289291.4
2020,19,127,179490860.8
2020,19,129,164115406.5
2020,19,131,0
2020,19,133,126292399.2
2020,19,135,54219122.88
2020,19,137,43730909.76
2020,19,139,168012047.5
2020,19,141,49093786.98
2020,19,143,29426052.3
2020,19,145,47391272.1
2020,19,147,32118879
2020,19,149,133360089.8
2020,19,151,14869357.56
2020,19,153,2153521089
2020,19,155,834441571.8
2020,19,157,267550381
2020,19,159,0
2020,19,161,66927660.36
2020,19,163,784995473.3
2020,19,165,35280738.36
2020,19,167,134193497.4
2020,19,169,432826045.6
2020,19,171,98192203.86
2020,19,173,0
2020,19,175,38832490.2
2020,19,177,0
2020,19,179,141354316.7
2020,19,181,383331067
2020,19,183,153387664.7
2020,19,185,8242653.06
2020,19,187,134647394.1
2020,19,189,0
2020,19,191,78877077.24
2020,19,193,433137486
2020,19,195,104826938.4
2020,19,197,27746902.86
2020,20,1,58079681
2020,20,3,48555448.56
2020,20,5,34327478.18
2020,20,7,0
2020,20,9,100829853.1
2020,20,11,52175117.56
2020,20,13,75550848.74
2020,20,15,367032326.1
2020,20,17,141315294.9
2020,20,19,20387044.73
2020,20,21,124923127.3
2020,20,23,0
2020,20,25,15053530.59
2020,20,27,19770531.27
2020,20,29,25590849.93
2020,20,31,94695907.97
2020,20,33,0
2020,20,35,88345412.69
2020,20,37,62892261.48
2020,20,39,24676191.77
2020,20,41,138133524.7
2020,20,43,59480144.5
2020,20,45,400745896.7
2020,20,47,36395916.57
2020,20,49,0
2020,20,51,209630979.5
2020,20,53,139119195.3
2020,20,55,102051030.8
2020,20,57,156169818.1
2020,20,59,223527270.8
2020,20,61,208763614
2020,20,63,149808899.8
2020,20,65,0
2020,20,67,0
2020,20,69,48124833.09
2020,20,71,0
2020,20,73,68382497.55
2020,20,75,22651272.62
2020,20,77,0
2020,20,79,222110491.7
2020,20,81,33824495.73
2020,20,83,0
2020,20,85,31293921.59
2020,20,87,74594242.23
2020,20,89,12236961.12
2020,20,91,1877844049
2020,20,93,28385508.81
2020,20,95,6029368.344
2020,20,97,59263599.86
2020,20,99,68017549.8
2020,20,101,0
2020,20,103,245443555.4
2020,20,105,40738029.67
2020,20,107,0
2020,20,109,31765101.2
2020,20,111,261547062.7
2020,20,113,185475406.2
2020,20,115,47482165.64
2020,20,117,51780833.08
2020,20,119,49979160.38
2020,20,121,61093689.9
2020,20,123,27188427.49
2020,20,125,139401717.3
2020,20,127,9474322.848
2020,20,129,0
2020,20,131,32268795.89
2020,20,133,35786831.81
2020,20,135,0
2020,20,137,21363820.4
2020,20,139,109675159.2
2020,20,141,7588223.1
2020,20,143,0
2020,20,145,30063202.67
2020,20,147,31088503.36
2020,20,149,86005396.82
2020,20,151,78915139.04
2020,20,153,0
2020,20,155,125493363
2020,20,157,18824945.38
2020,20,159,49725923.88
2020,20,161,212562225.5
2020,20,163,25885561.91
2020,20,165,25192517.49
2020,20,167,126706867.1
2020,20,169,280376326.5
2020,20,171,42661190.58
2020,20,173,1506610221
2020,20,175,97611136.77
2020,20,177,680561481.2
2020,20,179,9153769.434
2020,20,181,137599798.3
2020,20,183,21839157.41
2020,20,185,49665824.12
2020,20,187,0
2020,20,189,0
2020,20,191,229436529.6
2020,20,193,166709823.9
2020,20,195,130938546.3
2020,20,197,160544223.4
2020,20,199,0
2020,20,201,17002427.52
2020,20,203,0
2020,20,205,48343496.86
2020,20,207,32977499.99
2020,20,209,997927750.8
2020,21,1,25509715.42
2020,21,3,48415715.98
2020,21,5,66312644.21
2020,21,7,39110176.6
2020,21,9,138591856.3
2020,21,11,86816014.72
2020,21,13,149063686.9
2020,21,15,952276321.2
2020,21,17,75111329.59
2020,21,19,224749620
2020,21,21,87189212.47
2020,21,23,43769526.79
2020,21,25,54810207.02
2020,21,27,0
2020,21,29,547895899.5
2020,21,31,58908425.41
2020,21,33,79680215.2
2020,21,35,117724041.6
2020,21,37,452059310.4
2020,21,39,0
2020,21,41,200750714.2
2020,21,43,184755067.4
2020,21,45,44530763.23
2020,21,47,474825572.2
2020,21,49,242697432.5
2020,21,51,52968766.23
2020,21,53,24741070.03
2020,21,55,0
2020,21,57,0
2020,21,59,249435136
2020,21,61,35746119.07
2020,21,63,0
2020,21,65,0
2020,21,67,1832656379
2020,21,69,7038164.628
2020,21,71,217146349.9
2020,21,73,301721407.7
2020,21,75,0
2020,21,77,208779888.6
2020,21,79,72849344.92
2020,21,81,347653078.8
2020,21,83,147686818.3
2020,21,85,0
2020,21,87,0
2020,21,89,158701488.8
2020,21,91,0
2020,21,93,614769585.5
2020,21,95,67233704.07
2020,21,97,0
2020,21,99,283451117.4
2020,21,101,222942355.9
2020,21,103,193481553.8
2020,21,105,0
2020,21,107,184288871.9
2020,21,109,0
2020,21,111,4198825846
2020,21,113,146399847.4
2020,21,115,63963480.89
2020,21,117,803704765.6
2020,21,119,52111649.5
2020,21,121,147312005.8
2020,21,123,56835200.48
2020,21,125,473591455
2020,21,127,83277678.97
2020,21,129,0
2020,21,131,25751494.65
2020,21,133,88673087.74
2020,21,135,61670009.97
2020,21,137,118238231
2020,21,139,46581598.48
2020,21,141,114812522.3
2020,21,143,190905888
2020,21,145,431422258.4
2020,21,147,67218834.95
2020,21,149,0
2020,21,151,587824531.2
2020,21,153,30752932.6
2020,21,155,46721604.46
2020,21,157,266243289.2
2020,21,159,0
2020,21,161,86909796.36
2020,21,163,23968295.44
2020,21,165,0
2020,21,167,87392686.15
2020,21,169,0
2020,21,171,0
2020,21,173,99110698.06
2020,21,175,0
2020,21,177,0
2020,21,179,0
2020,21,181,26268747.81
2020,21,183,74624044.51
2020,21,185,278475367.2
2020,21,187,0
2020,21,189,0
2020,21,191,10108091.01
2020,21,193,151293829.9
2020,21,195,320360481.5
2020,21,197,0
2020,21,199,276109993.4
2020,21,201,1976714.76
2020,21,203,358354668.5
2020,21,205,82044421.11
2020,21,207,45059251.49
2020,21,209,465904242.8
2020,21,211,373083987.8
2020,21,213,221303812
2020,21,215,0
2020,21,217,69414009.26
2020,21,219,41552408.59
2020,21,221,160638583.6
2020,21,223,9463128.372
2020,21,225,0
2020,21,227,896452499.8
2020,21,229,42435717.74
2020,21,231,0
2020,21,233,42879373.43
2020,21,235,332681920.5
2020,21,237,19062953.35
2020,21,239,172921086.1
2020,22,1,405944344.8
2020,22,3,106860736
2020,22,5,672817656.9
2020,22,7,4744808.628
2020,22,9,59782822.47
2020,22,11,193220860
2020,22,13,188477606.1
2020,22,15,582074973.1
2020,22,17,1990269408
2020,22,19,1466969638
2020,22,21,105339578.5
2020,22,23,0
2020,22,25,128941818.3
2020,22,27,0
2020,22,29,89158476.57
2020,22,31,402260613
2020,22,33,2062408100
2020,22,35,35715305.17
2020,22,37,2977056.444
2020,22,39,28662450.76
2020,22,41,120340145.6
2020,22,43,120913079.1
2020,22,45,173672143
2020,22,47,354647718
2020,22,49,84442068.81
2020,22,51,1355964581
2020,22,53,312113622
2020,22,55,1080172831
2020,22,57,168223053.8
2020,22,59,53701479.93
2020,22,61,368666488.6
2020,22,63,764898499.3
2020,22,65,394741566.1
2020,22,67,76768029.32
2020,22,69,392520111.5
2020,22,71,1582886079
2020,22,73,718566629.5
2020,22,75,44360371.93
2020,22,77,85682229.43
2020,22,79,908485193
2020,22,81,0
2020,22,83,377839224.2
2020,22,85,104403801
2020,22,87,79043613.1
2020,22,89,545977560.7
2020,22,91,0
2020,22,93,221819182.1
2020,22,95,493111486.7
2020,22,97,558834362.9
2020,22,99,285076417.3
2020,22,101,170924601.5
2020,22,103,1895461922
2020,22,105,893343307.9
2020,22,107,20952323.68
2020,22,109,257514837.1
2020,22,111,2226480.48
2020,22,113,79450091.96
2020,22,115,149887298.5
2020,22,117,21980476.24
2020,22,119,166772015.3
2020,22,121,548101905.5
2020,22,123,0
2020,22,125,73494444.8
2020,22,127,106313280.1
2020,23,1,369315056.3
2020,23,3,190507141.7
2020,23,5,1235704860
2020,23,7,85516694.95
2020,23,9,148297293.9
2020,23,11,479666731.4
2020,23,13,81919641.83
2020,23,15,106057581.6
2020,23,17,171602870.5
2020,23,19,611566058.9
2020,23,21,0
2020,23,23,227499019
2020,23,25,286142240.8
2020,23,27,155748764.4
2020,23,29,70857512.16
2020,23,31,869425621.1
2020,24,1,397561664.1
2020,24,3,3446223356
2020,24,5,4685214027
2020,24,9,420567871.5
2020,24,11,94240853.22
2020,24,13,480982082.4
2020,24,15,657138092.8
2020,24,17,534582229
2020,24,19,112846613.3
2020,24,21,1510969916
2020,24,23,249910684.5
2020,24,25,1167254285
2020,24,27,2457599960
2020,24,29,0
2020,24,31,4255161907
2020,24,33,5627195992
2020,24,35,350297851.9
2020,24,37,297982666.1
2020,24,39,126919496.3
2020,24,41,309660613.5
2020,24,43,1023108964
2020,24,45,455488472.4
2020,24,47,449015099.6
2020,24,510,2030558095
2020,25,1,1526507740
2020,25,3,574514844.5
2020,25,5,2476196363
2020,25,7,36643152.86
2020,25,9,3651970871
2020,25,11,320634523.6
2020,25,13,1890925660
2020,25,15,419746287.5
2020,25,17,6900941207
2020,25,19,0
2020,25,21,3887722862
2020,25,23,2236687904
2020,25,25,2176470954
