ST,PUMA,YEAR,TMS
29,2700,2006,0.00349567640
28,500,2008,0.01413881748
53,10400,2016,0.01449586024
53,11200,2016,0.01003777207
53,11705,2016,0.01737038232
18,2900,2010,0.03668950291
24,1102,2011,0.11327150530
25,4500,2011,0.01378231577
39,4503,2009,0.14357506648
39,2203,2009,0.00470074398
32,505,2010,0.02669138505
34,905,2010,0.11164386134
6,8104,2012,0.05273169867
6,6514,2012,0.00797257305
6,3100,2012,0.00313350220
6,5903,2012,0.01366149380
6,7101,2012,0.01511451262
6,6710,2012,0.00960646416
6,5912,2012,0.02143199070
6,3709,2012,0.02731014572
6,1907,2012,0.00188082591
6,11105,2012,0.01658427386
6,8514,2012,0.04443544941
6,3745,2012,0.19700590385
6,8301,2012,0.01625800080
6,6709,2012,0.05253486528
6,8510,2012,0.03643155527
55,100,2012,0.00570954012
32,103,2013,0.02386538432
33,200,2013,0.00038091453
12,10502,2014,0.00000000000
12,1500,2014,0.00120267638
12,10307,2014,0.03130912246
48,3302,2012,0.00866806666
48,6804,2012,0.00000000000
48,4603,2012,0.10321308959
48,5913,2012,0.03681640214
48,5400,2012,0.00784167768
48,4637,2012,0.02128943286
48,5600,2012,0.00518910094
48,1903,2012,0.00381754286
6,1306,2013,0.13111593155
6,3755,2013,0.03081726354
6,5910,2013,0.02502211814
6,5909,2013,0.04197408096
6,1904,2013,0.02422584420
6,9702,2013,0.03590791358
6,3742,2013,0.16465548449
6,2300,2013,0.00937694982
1,302,2015,0.00979334933
1,2000,2015,0.00767824497
1,1800,2015,0.00122488976
4,115,2015,0.02588077396
12,2103,2015,0.07102278198
12,9904,2015,0.01979318989
51,1302,2017,0.25400959379
6,6802,2007,0.03890064602
41,1304,2005,0.08881743480
41,1305,2005,0.15434396855
34,1700,2008,0.02278325123
33,200,2010,0.00250004195
6,6712,2012,0.01439042432
6,4101,2012,0.05138151001
6,7308,2012,0.01145815651
55,103,2012,0.02831243973
12,9504,2014,0.05234614478
48,1300,2012,0.00431123443
48,4601,2012,0.04345361108
48,4624,2012,0.01279531077
48,2004,2012,0.00725873158
6,3900,2013,0.00727985102
6,3764,2013,0.03595047420
6,3739,2013,0.02382607245
6,9901,2013,0.00254735770
6,9703,2013,0.02425023965
4,130,2015,0.00051175436
33,500,2006,0.00689601494
33,300,2006,0.00759087730
34,2301,2006,0.08382127974
34,1103,2006,0.08627140714
34,1800,2006,0.07096470272
34,1901,2006,0.07582335714
34,1002,2006,0.05691274868
34,1302,2006,0.27643389624
48,5611,2009,0.01334570905
48,600,2009,0.00159436857
48,700,2009,0.00461061134
48,5304,2009,0.05078749497
48,6301,2009,0.02478445850
48,300,2009,0.00513006018
48,4616,2009,0.03047118933
48,5609,2009,0.00534452297
48,4613,2009,0.05286802813
48,4502,2009,0.00890650303
4,110,2009,0.01084824968
4,207,2009,0.00971193229
4,115,2009,0.02429011290
4,600,2009,0.00861321546
5,800,2009,0.00842011495
5,900,2009,0.01696473622
6,8001,2009,0.01786456413
6,4405,2009,0.00615209568
6,7300,2009,0.01309523810
6,2206,2009,0.29564609138
6,6500,2009,0.00503009813
6,2500,2009,0.01954667509
6,2105,2009,0.06489714918
6,1505,2009,0.03472515318
6,5701,2009,0.07098289400
6,2101,2009,0.15186582382
6,2306,2009,0.06502531149
25,3301,2006,0.36618344020
25,3303,2006,0.37224273189
25,2800,2006,0.06746256005
25,4300,2006,0.04278330442
25,1400,2006,0.03142997878
25,4800,2006,0.01763556272
25,3500,2006,0.09660244379
25,4500,2006,0.00617430836
26,3804,2006,0.00000000000
26,2900,2006,0.00064364184
26,3705,2006,0.04064215235
26,2100,2006,0.00000000000
26,2504,2006,0.00267396077
26,2507,2006,0.01002613447
26,3703,2006,0.06688261607
26,3702,2006,0.05878276937
26,2503,2006,0.00029167700
1,2300,2007,0.00098441345
12,3701,2009,0.00318861908
12,3606,2009,0.04914800732
12,2706,2009,0.00818761881
12,3608,2009,0.02969124374
12,2204,2009,0.05669772860
12,4014,2009,0.04465561145
12,3607,2009,0.03918314754
12,1002,2009,0.01423445778
48,4605,2010,0.02304944293
48,1600,2010,0.00910247627
48,4608,2010,0.04221254740
48,5605,2010,0.03387992953
48,4610,2010,0.02970722074
48,2201,2010,0.00140870592
50,400,2010,0.00470761194
51,1300,2010,0.01013515766
51,1000,2010,0.02624709498
51,302,2010,0.14139638920
51,2100,2010,0.02933241207
51,800,2010,0.03113834247
39,1400,2008,0.00503460110
39,4402,2008,0.01956166939
39,1202,2008,0.05297498164
28,1400,2007,0.01205268059
28,1600,2007,0.00228679042
28,700,2007,0.00000000000
28,1500,2007,0.00000000000
41,500,2007,0.00454391944
42,2201,2007,0.01053113553
42,2002,2007,0.01727089062
42,4106,2007,0.28684376438
42,2600,2007,0.02415841584
42,300,2007,0.01201891378
42,801,2007,0.03046616421
42,3002,2007,0.00302080272
12,8602,2013,0.06451819854
12,9502,2013,0.00891888276
12,11502,2013,0.00523102091
12,8614,2013,0.06674315268
12,11702,2013,0.00348447138
12,9510,2013,0.00432359223
53,11614,2013,0.07370487842
53,11601,2013,0.19924852389
42,2202,2011,0.03478170044
42,4003,2011,0.01032771251
42,1807,2011,0.05891652791
42,2001,2011,0.02184690002
42,2801,2011,0.00374889013
42,902,2011,0.00107706592
45,400,2011,0.00270923171
45,700,2011,0.00435926743
45,1001,2011,0.00120343951
17,3203,2012,0.06823325998
17,1204,2012,0.01530501181
17,3408,2012,0.14232817294
17,3418,2012,0.03171767203
17,3107,2012,0.04087139334
36,4016,2016,0.45590920027
36,3801,2016,0.69491863053
36,500,2016,0.00000000000
36,2600,2016,0.00268384326
28,800,2016,0.00430725054
1,600,2016,0.00000000000
4,118,2016,0.04698868055
4,800,2016,0.00274282026
20,100,2016,0.00000000000
47,2402,2017,0.00675179482
47,3000,2017,0.01351571405
47,2502,2017,0.02158147663
47,3205,2017,0.00441211326
28,1200,2018,0.00405276337
9,902,2018,0.01632784251
9,100,2018,0.04480338968
9,305,2018,0.03480842912
12,9508,2018,0.00295819936
12,6300,2018,0.00156988196
12,2300,2018,0.00492956695
12,8607,2018,0.00564276548
12,5703,2018,0.00986352676
12,9510,2018,0.00324917439
12,9905,2018,0.01158462051
12,2102,2018,0.00296941503
12,8622,2018,0.03512001312
55,30000,2015,0.01428159581
55,1000,2015,0.00317847203
55,55102,2015,0.00840960037
56,500,2015,0.04340640223
53,11703,2015,0.08451863931
53,11616,2015,0.04460330068
53,11402,2015,0.01038089599
53,11706,2015,0.02038086471
23,500,2018,0.00310177546
23,800,2018,0.01208356984
24,1201,2018,0.03930496501
24,200,2018,0.02117777081
24,505,2018,0.01096381596
25,300,2018,0.02865270590
25,702,2018,0.03264733864
25,508,2018,0.26568244065
25,3602,2018,0.10141070390
25,704,2018,0.15065379090
25,4902,2018,0.03259160114
42,2801,2018,0.00507646027
42,3211,2018,0.31511219661
42,3701,2018,0.00707168624
42,3102,2018,0.00906821071
42,3502,2018,0.00318876409
42,2402,2018,0.00447864226
6,5200,2005,0.02363525465
6,5412,2005,0.08035240665
6,7604,2005,0.00773541069
6,8112,2005,0.00747738825
6,7700,2005,0.01652258870
6,3001,2005,0.03365581841
6,2711,2005,0.03975253671
6,2713,2005,0.04501761922
6,900,2005,0.02635938063
6,7502,2005,0.11040311040
6,8108,2005,0.02138221867
6,2305,2005,0.03177962599
6,6115,2005,0.05982905983
6,2602,2005,0.00251212584
6,6000,2005,0.02267542968
6,2206,2005,0.32845057510
8,801,2005,0.01494015099
8,812,2005,0.05914930245
8,905,2005,0.01011341311
24,1006,2005,0.12457128641
24,804,2005,0.19817548023
24,805,2005,0.33871075932
17,3101,2007,0.03523650791
17,3503,2007,0.25371593451
17,3002,2007,0.01906301859
17,2800,2007,0.01978068104
17,2300,2007,0.02772044254
17,3506,2007,0.17244437782
48,2201,2007,0.01204921305
48,6702,2007,0.00000000000
48,2301,2007,0.06869799315
48,3600,2007,0.00000000000
48,3100,2007,0.00000000000
48,800,2007,0.00213749432
48,4625,2007,0.00818234089
17,3501,2008,0.41077894737
17,3404,2008,0.07741029383
17,3002,2008,0.03157868123
17,3518,2008,0.31518601880
17,3505,2008,0.09457040573
17,3410,2008,0.04623663528
49,301,2008,0.01785295967
51,3300,2008,0.00806708756
42,4202,2010,0.16392249252
42,4204,2010,0.03370645427
42,801,2010,0.02671560084
17,3304,2010,0.02330712522
17,3414,2010,0.09961083163
17,700,2010,0.00000000000
17,3514,2010,0.32925365406
17,2600,2010,0.03467014785
28,1800,2009,0.00370807349
28,400,2009,0.00207675408
30,200,2010,0.00416692293
31,801,2010,0.00952193328
49,21001,2013,0.00056962353
49,57002,2013,0.02769009377
49,35001,2013,0.02239061650
51,51145,2013,0.00061346021
51,51125,2013,0.00591512393
51,51095,2013,0.00890812822
13,3004,2014,0.02537076871
13,1007,2014,0.09064817029
13,100,2014,0.00162222291
13,200,2014,0.00000000000
13,401,2014,0.03216721213
13,2700,2014,0.00000000000
13,4005,2014,0.01335148437
26,2906,2015,0.00000000000
26,2904,2015,0.00425745716
26,1703,2015,0.10105100762
26,1400,2015,0.01185845298
41,200,2016,0.00300944967
41,1324,2016,0.09497942655
12,2403,2009,0.00129782949
41,1303,2007,0.11705554099
12,8101,2013,0.00468231775
12,3301,2013,0.00000000000
42,4202,2011,0.13741503909
42,4301,2011,0.03701206355
42,4303,2011,0.01456411391
17,3524,2012,0.24202275601
36,403,2016,0.01268468907
36,3211,2016,0.24542688320
36,701,2016,0.08866315736
20,1500,2016,0.00021518102
10,104,2018,0.03196352831
12,8610,2018,0.05492213842
55,20000,2015,0.00524033552
42,2803,2018,0.04468329858
44,101,2018,0.00541320823
45,200,2018,0.00018021647
22,900,2018,0.00000000000
6,8101,2005,0.04478773895
6,2201,2005,0.36852267065
6,5100,2005,0.05313673322
8,813,2005,0.08415979004
24,501,2005,0.02261365543
24,1103,2005,0.18531619537
48,2309,2007,0.02759181078
48,1500,2007,0.00000000000
48,4000,2007,0.01728195039
48,2104,2007,0.01753146191
17,3303,2008,0.02972609410
49,507,2008,0.02859897172
49,53001,2013,0.00000000000
12,9910,2018,0.00000000000
42,1801,2010,0.01705009619
21,2400,2005,0.02102985014
22,1200,2005,0.00142429509
22,2200,2005,0.00543161979
23,100,2005,0.00439226880
23,900,2005,0.00450107772
48,6800,2005,0.02263413887
48,3505,2005,0.01031397174
48,5602,2005,0.03022686541
48,3000,2005,0.00487610916
48,200,2005,0.00000000000
48,2201,2005,0.00394761138
48,4614,2005,0.00094124919
48,3702,2005,0.00119178056
12,4004,2005,0.02764771027
12,1001,2005,0.04194648872
12,1502,2005,0.00000000000
12,3606,2005,0.02399302528
12,1501,2005,0.00323996227
12,3612,2005,0.03180374457
12,300,2005,0.00118318906
12,1802,2005,0.00591271233
12,3902,2005,0.00323509430
12,3507,2005,0.00399478015
4,205,2007,0.00268982478
4,107,2007,0.04185272081
4,103,2007,0.02376273940
34,1901,2007,0.08214649971
34,1202,2007,0.02304011536
34,902,2007,0.07696615089
34,904,2007,0.16188273907
34,2001,2007,0.02810235655
37,700,2009,0.00000000000
37,4600,2009,0.00419744118
37,3300,2009,0.00000000000
37,500,2009,0.00204633617
21,1800,2009,0.00556816251
21,2100,2009,0.00000000000
21,2500,2009,0.00922450538
21,100,2009,0.00558391243
22,101,2009,0.01109654187
22,1904,2009,0.01000467508
24,602,2009,0.01801397951
24,1104,2009,0.27941082565
13,2600,2009,0.00201869159
13,800,2009,0.00611396196
13,1201,2009,0.08583446321
13,1504,2009,0.01011916327
13,1700,2009,0.00969249085
46,600,2008,0.00151650828
36,4104,2009,0.29958305360
36,3602,2009,0.10319466789
36,4208,2009,0.13093539437
36,4009,2009,0.45370360875
36,3301,2009,0.04273272507
42,700,2009,0.03649484270
42,4110,2009,0.24544014905
42,3202,2009,0.00619518690
42,2001,2009,0.01123138276
42,4303,2009,0.02061924108
42,4004,2009,0.05154352310
42,1600,2009,0.00015934441
42,2103,2009,0.00000000000
17,2700,2009,0.00559064997
17,1400,2009,0.00360969740
17,101,2009,0.00000000000
17,1800,2009,0.00514472058
17,3509,2009,0.29989378939
17,3206,2009,0.03182290543
17,3505,2009,0.11605365643
17,3205,2009,0.05202110080
17,3507,2009,0.26926552992
,16,2001,0.00808457925
28,1500,2013,0.00000000000
18,102,2013,0.02299372898
18,401,2013,0.03798260308
18,1802,2013,0.00345041421
18,2303,2013,0.00091027954
19,1800,2013,0.00204422970
19,1600,2013,0.00000000000
26,3210,2014,0.08232866024
26,3213,2014,0.05323303920
26,2908,2014,0.01434285068
42,4002,2014,0.00410106533
42,3304,2014,0.03101514096
42,2302,2014,0.00830757852
39,4102,2015,0.00813196199
39,907,2015,0.09688508783
39,4603,2015,0.04559330830
39,4111,2015,0.00707386262
39,4109,2015,0.01049355775
40,300,2015,0.00103917697
40,702,2015,0.00560645148
41,400,2015,0.00000000000
48,3801,2015,0.00000000000
48,3303,2015,0.01273360548
48,2316,2015,0.06504158434
48,6602,2015,0.02826208104
48,6805,2015,0.01196106214
48,2700,2015,0.00460157638
48,501,2015,0.03216379124
48,4627,2015,0.01708393759
55,30000,2016,0.00273574323
55,1300,2016,0.00000000000
55,1401,2016,0.00055819823
13,2004,2016,0.07257506914
13,4006,2016,0.01899494372
15,307,2016,0.11014127268
16,1000,2016,0.00117827265
47,2300,2015,0.01048882499
47,2200,2015,0.00031702978
47,2001,2015,0.04272022441
47,1800,2015,0.00195385188
47,3204,2015,0.00000000000
48,3306,2015,0.00645081063
28,900,2015,0.00065925010
28,1300,2015,0.00000000000
6,6506,2015,0.00349254663
6,3726,2015,0.00541206494
6,6504,2015,0.00226356760
6,3748,2015,0.02830124958
6,7305,2015,0.03887702649
6,3706,2015,0.03543386350
6,6508,2015,0.00934202321
6,3755,2015,0.02843465428
6,11102,2015,0.00601495683
6,6101,2015,0.01055351473
53,11615,2017,0.01764445008
53,11608,2017,0.12740465066
53,10504,2017,0.00184183946
53,10501,2017,0.02522297035
28,2000,2017,0.00270494505
6,3763,2017,0.03032888613
6,3717,2017,0.02965300378
6,3706,2017,0.03241951147
6,6510,2017,0.01938136522
6,3701,2017,0.01691498086
6,9501,2017,0.06633824512
6,1301,2017,0.11025917563
6,7104,2017,0.00000000000
6,3756,2017,0.02694912812
6,3753,2017,0.03529963425
6,11105,2017,0.01470508043
6,6706,2017,0.01524708044
6,6515,2017,0.01112755675
6,3718,2017,0.04761334132
6,11300,2017,0.05851633366
42,702,2013,0.00623433171
42,802,2013,0.00338498571
42,2500,2013,0.00000000000
44,201,2013,0.00769563136
45,102,2013,0.00000000000
42,102,2017,0.00264850067
42,802,2017,0.02321316375
42,2401,2017,0.03258004965
42,2200,2017,0.01350168258
42,1600,2017,0.01314739317
42,2301,2017,0.00559564129
42,2600,2017,0.00609786827
42,1804,2017,0.07613497074
42,3209,2017,0.19620644548
42,3502,2017,0.00000000000
22,800,2017,0.00375518166
23,200,2017,0.00000000000
24,700,2017,0.00620322962
24,1400,2017,0.01338800815
24,1105,2017,0.10369982824
24,1203,2017,0.00718865111
36,1401,2005,0.11980720293
36,3502,2005,0.18720832835
36,3601,2005,0.05942107767
36,1300,2005,0.00714581382
36,4013,2005,0.58513751763
5,1100,2005,0.00081784957
5,100,2005,0.00000000000
32,508,2005,0.04627841092
32,507,2005,0.00798255966
33,400,2005,0.00872757294
33,200,2005,0.00216335917
34,2003,2005,0.02798210736
34,2102,2005,0.08459788845
34,1103,2005,0.06566541656
21,1705,2006,0.01922162269
21,500,2006,0.00180923593
21,1901,2006,0.01761215780
18,700,2007,0.00374783476
18,3800,2007,0.00000000000
42,1806,2014,0.10242082546
39,4400,2015,0.00317608974
55,41003,2016,0.15629538599
13,3200,2016,0.00000000000
6,3717,2015,0.02703453285
42,3102,2017,0.02259801089
5,200,2005,0.00132199758
32,510,2005,0.02141567042
6,701,2015,0.01681397266
4,202,2006,0.02556179226
4,116,2006,0.03627091633
4,117,2006,0.04756403617
6,5416,2006,0.12415248572
6,1504,2006,0.03921805886
6,8002,2006,0.00161671952
6,7605,2006,0.02820377806
6,7502,2006,0.11630260397
6,900,2006,0.03238880833
6,4407,2006,0.01172147002
6,2403,2006,0.14883252142
6,1601,2006,0.01230593212
6,700,2006,0.01027094322
6,6802,2006,0.03730658187
6,5408,2006,0.04325239181
6,4900,2006,0.03804704742
6,4401,2006,0.00677154583
6,6200,2006,0.01539551662
6,5421,2006,0.16639152359
6,8200,2006,0.00379890648
6,1201,2006,0.04188633967
55,1400,2008,0.00839074503
55,1200,2008,0.00975674953
55,2203,2008,0.01252095480
55,2003,2009,0.20586742661
55,200,2009,0.00655778529
41,1302,2009,0.08261148540
41,1311,2009,0.05169642416
41,1310,2009,0.03714007067
41,1305,2009,0.12549461253
41,1102,2009,0.00379521645
41,1308,2009,0.05307080251
48,5301,2008,0.07978199107
48,2507,2008,0.00612620242
48,2103,2008,0.01389690664
48,2303,2008,0.04108108108
48,4625,2008,0.00586191310
48,4624,2008,0.02769862753
48,3300,2008,0.00661058685
10,101,2008,0.11612857041
10,200,2008,0.01173302558
12,3503,2008,0.02066387456
12,2001,2008,0.00287156907
12,3605,2008,0.04748170861
12,2605,2008,0.00619183428
12,2101,2008,0.00621055920
12,2205,2008,0.04431533379
6,2206,2008,0.30128922320
6,3302,2008,0.00872933676
6,8113,2008,0.02449641168
6,1700,2008,0.02508420799
6,1800,2008,0.00592010411
6,500,2008,0.01662428684
6,6116,2008,0.03848988342
6,5600,2008,0.01513872394
6,2602,2008,0.00470518558
6,1401,2008,0.03432612157
6,5401,2008,0.03419691566
6,2204,2008,0.36005722325
6,8114,2008,0.04123252189
6,6900,2008,0.03686234396
6,2900,2008,0.01751958631
6,5701,2008,0.07800567683
6,7000,2008,0.02296580011
12,1903,2011,0.00437632389
12,2706,2011,0.01401625958
41,200,2011,0.01321885773
41,1303,2011,0.12038838619
41,1306,2011,0.06609004582
41,1304,2011,0.15283512730
36,3804,2011,0.74214014960
36,4014,2011,0.47171127510
36,3807,2011,0.46026124033
36,4101,2011,0.69295381385
36,1300,2011,0.00776545166
36,3302,2011,0.03458633562
36,1100,2011,0.00583365074
36,1700,2011,0.03769670274
36,4103,2011,0.37382958801
37,2100,2011,0.00135866965
37,3300,2011,0.00059382423
37,1300,2011,0.00189233027
37,1000,2011,0.01816568485
37,1602,2011,0.01917052574
12,5708,2012,0.01130223000
12,11502,2012,0.00185580588
12,10503,2012,0.00253604308
12,1114,2012,0.05546507099
12,10103,2012,0.00826935894
12,8612,2012,0.06608989548
12,8303,2012,0.00000000000
12,8624,2012,0.03484575272
12,9910,2012,0.00127708573
12,11701,2012,0.00031426776
12,9501,2012,0.02121993842
12,11503,2012,0.00759559979
12,11704,2012,0.00154037452
12,10302,2012,0.00385535214
4,206,2014,0.08097879843
5,1200,2014,0.00194500077
53,11701,2014,0.09148450141
53,11502,2014,0.00999937892
53,11802,2014,0.08159450221
53,11503,2014,0.02813359995
53,10902,2014,0.00140870950
53,11615,2014,0.03612375793
45,1202,2015,0.00187428291
45,900,2015,0.00282008582
45,1204,2015,0.01699091375
45,1000,2015,0.00446046407
45,400,2015,0.00275732086
46,300,2015,0.00643129799
46,100,2015,0.00104607070
9,1300,2014,0.01936188647
41,600,2014,0.01651069987
41,800,2014,0.00750281969
41,1320,2014,0.04719173906
41,1323,2014,0.12026919459
13,3500,2015,0.00444488150
13,1004,2015,0.03629836458
13,1500,2015,0.00000000000
13,3300,2015,0.00260592129
13,1100,2015,0.00300179211
13,700,2015,0.00306574554
9,105,2015,0.03622855121
9,906,2015,0.02763839899
48,2322,2014,0.01417375916
48,502,2014,0.00489767980
48,501,2014,0.01244317256
48,5201,2014,0.00459676274
48,4623,2014,0.00039046350
48,4400,2014,0.01004542687
48,5304,2014,0.06298744708
48,6400,2014,0.00392135204
48,2400,2014,0.00000000000
48,6900,2014,0.00000000000
48,5913,2014,0.01692351138
48,4609,2014,0.02718271827
49,35004,2014,0.05099530306
49,11001,2014,0.02182784186
49,49003,2014,0.04184144665
49,11002,2014,0.04415653094
51,51135,2014,0.01411600901
51,4103,2014,0.01363231694
51,51145,2014,0.00130828629
36,4015,2015,0.60629262552
36,4005,2015,0.67108371262
36,2801,2015,0.03806814333
36,2202,2015,0.00000000000
36,3903,2015,0.37134287738
36,1801,2015,0.00439284594
36,3804,2015,0.73444108156
36,3209,2015,0.19147414210
36,2600,2015,0.00089890017
36,4101,2015,0.71864314047
36,1201,2015,0.02042501652
36,3310,2015,0.06572354356
36,901,2015,0.01644022582
36,2902,2015,0.01887948792
12,2701,2011,0.06605074462
12,1902,2011,0.02881123590
53,10800,2014,0.07157620495
13,3700,2015,0.00195065264
10,103,2015,0.02041226074
36,3707,2015,0.70589699372
36,100,2015,0.00596156059
45,2102,2005,0.00369494531
45,1400,2005,0.00328227571
45,100,2005,0.00155528991
27,1602,2009,0.03258238992
27,1002,2009,0.05285361777
47,3101,2010,0.04994508238
47,1302,2010,0.00000000000
47,900,2010,0.00596497659
47,2204,2010,0.04003867709
47,2202,2010,0.01769428083
28,2100,2010,0.00896162828
25,4500,2012,0.01627085217
25,1900,2012,0.06410351476
34,1800,2012,0.10050126204
34,1503,2012,0.02716963583
34,2001,2012,0.03820043723
34,1103,2012,0.05778811026
34,306,2012,0.11216581926
35,900,2012,0.00694444444
35,802,2012,0.02919923650
36,3702,2012,0.50733922232
36,3305,2012,0.05226955539
36,4003,2012,0.67104932284
36,3309,2012,0.04399225193
36,1600,2012,0.00745614035
36,704,2012,0.00827198607
36,3003,2012,0.16209144219
36,4101,2012,0.70540496673
36,701,2012,0.08673519143
36,3311,2012,0.08687957366
8,812,2012,0.08007028434
9,906,2012,0.02669134133
32,412,2012,0.01338012722
32,102,2012,0.00638516130
13,300,2012,0.00463702144
13,1900,2012,0.00181567289
