YEAR,True_GDP,True_Fips
2001,341183.0,21207
2001,2143554.0,21209
2001,1124297.0,21211
2001,553473.0,21213
2001,144360.0,21215
2001,559681.0,21217
2001,297577.0,21219
2001,237224.0,21221
2001,146503.0,21223
2001,556762.0,21225
2001,3729254.0,21227
2001,204750.0,21229
2001,328582.0,21231
2001,649776.0,21233
2001,819908.0,21235
2001,87883.0,21237
2001,1002515.0,21239
2001,1306610.0,22001
2001,616542.0,22003
2001,4324914.0,22005
2001,871911.0,22007
2001,704862.0,22009
2001,876492.0,22011
2001,1410496.0,22013
2001,4094937.0,22015
2001,9966000.0,22017
2001,13156759.0,22019
2001,188905.0,22021
2001,1601692.0,22023
2001,200631.0,22025
2001,1102132.0,22027
2001,457101.0,22029
2001,1337977.0,22031
2001,23753454.0,22033
2001,154440.0,22035
2001,355975.0,22037
2001,678675.0,22039
2001,363705.0,22041
2001,248059.0,22043
2001,3262124.0,22045
2001,2159841.0,22047
2001,766597.0,22049
2001,19081252.0,22051
2001,1869041.0,22053
2001,11374442.0,22055
2001,3603566.0,22057
2001,457197.0,22059
2001,1692243.0,22061
2001,1244649.0,22063
2001,356747.0,22065
2001,730540.0,22067
2001,960664.0,22069
2001,25606131.0,22071
2001,5224273.0,22073
2001,5694576.0,22075
2001,1948851.0,22077
2001,4461834.0,22079
2001,182028.0,22081
2001,394673.0,22083
2001,421339.0,22085
2001,2899715.0,22087
2001,6277821.0,22089
2001,142604.0,22091
2001,1538804.0,22093
2001,2457185.0,22095
2001,1990910.0,22097
2001,691918.0,22099
2001,2427302.0,22101
2001,5481784.0,22103
2001,2456531.0,22105
2001,143232.0,22107
2001,6722096.0,22109
2001,463819.0,22111
2001,3512429.0,22113
2001,1773222.0,22115
2001,914523.0,22117
2001,1522931.0,22119
2001,1468455.0,22121
2001,213559.0,22123
2001,870950.0,22125
2001,337161.0,22127
2001,3455053.0,23001
2001,2123789.0,23003
2001,15334583.0,23005
2001,1056980.0,23007
2001,2217799.0,23009
2001,4559298.0,23011
2001,1590531.0,23013
2001,943702.0,23015
2001,1523414.0,23017
2001,5628410.0,23019
2001,438855.0,23021
2001,1261313.0,23023
2001,1501745.0,23025
2001,903894.0,23027
2001,993537.0,23029
2001,5947997.0,23031
2001,2715458.0,24001
2001,26355393.0,24003
2001,39059117.0,24005
2001,2513735.0,24009
2001,756959.0,24011
2001,4176067.0,24013
2001,2412631.0,24015
2001,3875606.0,24017
2001,1130948.0,24019
2001,8168323.0,24021
2001,959429.0,24023
2001,7456982.0,24025
2001,14449781.0,24027
2001,788831.0,24029
2001,57065045.0,24031
2001,32633603.0,24033
2001,1207281.0,24035
2001,4066690.0,24037
2001,661830.0,24039
2001,1649682.0,24041
2001,5186401.0,24043
2001,3249325.0,24045
2001,2162621.0,24047
2001,39277444.0,24510
2001,11078518.0,25001
