,STATE_CODE,YEAR,NAICS,ESTAB_F,ESTAB,RCPTOT_F,RCPTOT,RCPTOT_N_F,LFO
87179,45,2017,492,,8,,1033000,J,P
89175,46,2017,492,,498,,11863000,G,-
89176,46,2017,492,S,0,S,0,S,Z
89177,46,2017,492,,495,,11540000,G,S
89178,46,2017,492,S,0,S,0,S,P
91274,47,2017,492,,4653,,88962000,G,-
91275,47,2017,492,,7,,810000,J,C
91276,47,2017,492,,10,,842000,H,Z
91277,47,2017,492,,4622,,84356000,G,S
91278,47,2017,492,,14,,2954000,G,P
93573,48,2017,492,,27122,,497376000,G,-
93574,48,2017,492,,49,,8398000,G,C
93575,48,2017,492,,114,,21425000,G,Z
93576,48,2017,492,,26892,,457724000,G,S
93577,48,2017,492,,67,,9829000,G,P
95802,49,2017,492,,1314,,25659000,G,-
95803,49,2017,492,,3,,127000,G,C
95804,49,2017,492,,16,,986000,G,Z
95805,49,2017,492,,1276,,21435000,G,S
95806,49,2017,492,,19,,3111000,H,P
97774,50,2017,492,,264,,5720000,G,-
97775,50,2017,492,S,0,S,0,S,Z
97776,50,2017,492,,263,,5617000,G,S
99895,51,2017,492,,6817,,120943000,G,-
99896,51,2017,492,,11,,942000,H,C
99897,51,2017,492,,43,,4514000,H,Z
99898,51,2017,492,,6749,,114050000,G,S
99899,51,2017,492,,14,,1437000,H,P
102140,53,2017,492,,7711,,121061000,G,-
102141,53,2017,492,,6,,419000,H,C
102142,53,2017,492,,18,,1546000,G,Z
102143,53,2017,492,,7667,,116585000,G,S
102144,53,2017,492,,20,,2511000,G,P
104242,54,2017,492,,871,,19014000,G,-
104243,54,2017,492,S,0,S,0,S,C
104244,54,2017,492,,5,,513000,H,Z
104245,54,2017,492,,860,,18381000,G,S
104246,54,2017,492,,5,,86000,J,P
106345,55,2017,492,,2741,,49486000,G,-
106346,55,2017,492,,5,,582000,J,C
106347,55,2017,492,,15,,1881000,H,Z
106348,55,2017,492,,2710,,46205000,G,S
106349,55,2017,492,,11,,818000,H,P
108430,56,2017,492,,276,,6261000,G,-
108431,56,2017,492,S,0,S,0,S,C
108432,56,2017,492,S,0,S,0,S,Z
108433,56,2017,492,,269,,5048000,G,S
108434,56,2017,492,S,0,S,0,S,P
1033,01,2018,492,,2789,,50813000,G,-
1034,01,2018,492,,4,,791000,J,C
1035,01,2018,492,,9,,914000,H,Z
1036,01,2018,492,,2767,,47891000,G,S
1037,01,2018,492,,9,,1217000,H,P
2685,02,2018,492,,306,,4853000,G,-
2686,02,2018,492,,303,,4645000,G,S
4489,04,2018,492,,8607,,127229000,G,-
4490,04,2018,492,,6,,1178000,G,C
4491,04,2018,492,,41,,6222000,G,Z
4492,04,2018,492,,8533,,116266000,G,S
4493,04,2018,492,,27,,3563000,G,P
6473,05,2018,492,,1562,,34221000,G,-
6474,05,2018,492,,14,,2022000,G,Z
6475,05,2018,492,,1540,,31106000,G,S
6476,05,2018,492,,6,,363000,G,P
8616,06,2018,492,,62370,,973005000,G,-
8617,06,2018,492,,147,,23403000,G,C
8618,06,2018,492,,237,,40273000,G,Z
8619,06,2018,492,,61906,,892915000,G,S
8620,06,2018,492,,80,,16414000,G,P
10781,08,2018,492,,7902,,102919000,G,-
10782,08,2018,492,,36,,3776000,G,Z
10783,08,2018,492,,7847,,96004000,G,S
10784,08,2018,492,,17,,3135000,G,P
12739,09,2018,492,,2893,,69846000,G,-
12740,09,2018,492,,7,,3192000,G,Z
12741,09,2018,492,,2870,,63596000,G,S
12742,09,2018,492,,14,,2918000,G,P
14526,10,2018,492,,652,,14300000,G,-
14527,10,2018,492,,10,,864000,H,C
14528,10,2018,492,,6,,1598000,H,Z
14529,10,2018,492,,634,,11408000,G,S
15929,11,2018,492,,875,,10430000,G,-
15930,11,2018,492,,3,,169000,G,Z
15931,11,2018,492,,869,,10060000,G,S
15932,11,2018,492,,3,,201000,J,P
17896,12,2018,492,,32809,,611647000,G,-
17897,12,2018,492,,426,,36912000,G,C
17898,12,2018,492,,812,,86818000,G,Z
17899,12,2018,492,,31385,,464647000,G,S
17900,12,2018,492,,186,,23270000,G,P
20115,13,2018,492,,10038,,175112000,G,-
20116,13,2018,492,,22,,2944000,G,C
20117,13,2018,492,,80,,10204000,G,Z
20118,13,2018,492,,9902,,156392000,G,S
20119,13,2018,492,,34,,5572000,G,P
21961,15,2018,492,,484,,7861000,G,-
21962,15,2018,492,,3,,41000,J,C
21963,15,2018,492,,9,,1214000,H,Z
21964,15,2018,492,,468,,6175000,G,S
21965,15,2018,492,,4,,431000,H,P
23740,16,2018,492,,1143,,17486000,G,-
23741,16,2018,492,,1137,,16898000,G,S
23742,16,2018,492,,6,,588000,G,P
25769,17,2018,492,,15408,,244007000,G,-
25770,17,2018,492,,72,,7850000,G,C
25771,17,2018,492,,224,,22264000,G,Z
25772,17,2018,492,,15097,,211427000,G,S
25773,17,2018,492,,15,,2466000,G,P
27882,18,2018,492,,6216,,97284000,G,-
27883,18,2018,492,,7,,2074000,J,C
27884,18,2018,492,,23,,4149000,G,Z
27885,18,2018,492,,6173,,89360000,G,S
27886,18,2018,492,,13,,1701000,J,P
29785,19,2018,492,,1752,,33120000,G,-
29786,19,2018,492,,6,,466000,J,Z
29787,19,2018,492,,1736,,30456000,G,S
29788,19,2018,492,,8,,2063000,J,P
31640,20,2018,492,,2023,,30970000,G,-
31641,20,2018,492,,12,,1174000,H,Z
31642,20,2018,492,,2006,,28851000,G,S
31643,20,2018,492,,4,,909000,H,P
33592,21,2018,492,,3458,,69863000,G,-
33593,21,2018,492,,19,,1398000,G,Z
33594,21,2018,492,,3430,,66791000,G,S
33595,21,2018,492,,7,,1546000,H,P
35603,22,2018,492,,2740,,47172000,G,-
35604,22,2018,492,,7,,474000,H,C
35605,22,2018,492,,17,,1161000,J,Z
35606,22,2018,492,,2702,,43458000,G,S
35607,22,2018,492,,14,,2079000,G,P
37422,23,2018,492,,618,,13768000,G,-
37423,23,2018,492,,6,,378000,H,Z
37424,23,2018,492,,611,,13137000,G,S
39267,24,2018,492,,7845,,144528000,G,-
39268,24,2018,492,,23,,3946000,G,C
39269,24,2018,492,,40,,3831000,H,Z
39270,24,2018,492,,7754,,133755000,G,S
39271,24,2018,492,,28,,2996000,G,P
41342,25,2018,492,,7183,,133381000,G,-
41343,25,2018,492,,18,,2552000,H,C
41344,25,2018,492,,52,,5664000,G,Z
41345,25,2018,492,,7103,,122501000,G,S
41346,25,2018,492,,10,,2664000,G,P
43487,26,2018,492,,9991,,124872000,G,-
43488,26,2018,492,,4,,282000,J,C
43489,26,2018,492,,50,,3286000,G,Z
43490,26,2018,492,,9925,,119877000,G,S
43491,26,2018,492,,12,,1427000,H,P
45554,27,2018,492,,7018,,131482000,G,-
45555,27,2018,492,,9,,454000,G,C
45556,27,2018,492,,64,,4894000,G,Z
45557,27,2018,492,,6929,,122987000,G,S
45558,27,2018,492,,16,,3147000,H,P
47495,28,2018,492,,1139,,22372000,G,-
47496,28,2018,492,,4,,763000,H,C
47497,28,2018,492,,3,,168000,J,Z
47498,28,2018,492,,1124,,20378000,G,S
47499,28,2018,492,,8,,1063000,G,P
49468,29,2018,492,,5826,,104986000,G,-
49469,29,2018,492,S,0,S,0,S,C
49470,29,2018,492,,21,,3013000,G,Z
49471,29,2018,492,,5786,,100403000,G,S
49472,29,2018,492,,15,,1282000,H,P
51330,30,2018,492,,682,,12930000,G,-
51331,30,2018,492,,675,,11776000,G,S
51332,30,2018,492,,5,,238000,H,P
53034,31,2018,492,,1710,,27101000,G,-
53035,31,2018,492,,7,,364000,G,Z
53036,31,2018,492,,1697,,25955000,G,S
53037,31,2018,492,,5,,166000,H,P
54923,32,2018,492,,4398,,58685000,G,-
54924,32,2018,492,,7,,822000,H,C
54925,32,2018,492,,17,,1297000,H,Z
54926,32,2018,492,,4361,,54472000,G,S
54927,32,2018,492,,13,,2094000,G,P
56711,33,2018,492,,701,,15008000,G,-
56712,33,2018,492,,697,,14451000,G,S
58648,34,2018,492,,9030,,213943000,G,-
58649,34,2018,492,,44,,4272000,G,C
58650,34,2018,492,,72,,10678000,G,Z
58651,34,2018,492,,8814,,183257000,G,S
58652,34,2018,492,,100,,15736000,G,P
60532,35,2018,492,,1136,,21462000,G,-
60533,35,2018,492,,10,,1382000,J,Z
60534,35,2018,492,,1125,,20047000,G,S
62637,36,2018,492,,24034,,476629000,G,-
62638,36,2018,492,,331,,36184000,G,C
62639,36,2018,492,,283,,34937000,G,Z
62640,36,2018,492,,23359,,398733000,G,S
62641,36,2018,492,,61,,6775000,G,P
64824,37,2018,492,,7866,,129516000,G,-
64825,37,2018,492,,11,,2089000,H,C
64826,37,2018,492,,66,,6788000,G,Z
64827,37,2018,492,,7770,,118981000,G,S
64828,37,2018,492,,19,,1658000,G,P
66617,38,2018,492,,550,,12157000,G,-
66618,38,2018,492,,547,,12115000,G,S
68489,39,2018,492,,13425,,203410000,G,-
68490,39,2018,492,,16,,2097000,G,C
68491,39,2018,492,,43,,4393000,G,Z
68492,39,2018,492,,13337,,194630000,G,S
68493,39,2018,492,,29,,2290000,G,P
70554,40,2018,492,,3038,,46535000,G,-
70555,40,2018,492,,4,,523000,H,C
70556,40,2018,492,,23,,2176000,G,Z
70557,40,2018,492,,3007,,43517000,G,S
70558,40,2018,492,,4,,319000,H,P
72533,41,2018,492,,4536,,69032000,G,-
72534,41,2018,492,,10,,2556000,H,Z
72535,41,2018,492,,4502,,63595000,G,S
72536,41,2018,492,,22,,2426000,H,P
74642,42,2018,492,,10843,,192791000,G,-
74643,42,2018,492,,11,,426000,H,C
74644,42,2018,492,,59,,7459000,G,Z
74645,42,2018,492,,10746,,183197000,G,S
74646,42,2018,492,,27,,1709000,G,P
76420,44,2018,492,,1287,,23221000,G,-
76421,44,2018,492,,6,,757000,H,Z
76422,44,2018,492,,1279,,22433000,G,S
78233,45,2018,492,,3201,,53786000,G,-
78234,45,2018,492,,24,,2161000,G,Z
78235,45,2018,492,,3167,,50598000,G,S
78236,45,2018,492,,8,,888000,J,P
79956,46,2018,492,,587,,13906000,G,-
79957,46,2018,492,,583,,13668000,G,S
79958,46,2018,492,,3,,204000,J,P
81761,47,2018,492,,6169,,108616000,G,-
81762,47,2018,492,,3,,821000,J,C
81763,47,2018,492,,14,,1608000,J,Z
81764,47,2018,492,,6139,,102983000,G,S
81765,47,2018,492,,13,,3204000,G,P
83978,48,2018,492,,36525,,598814000,G,-
83979,48,2018,492,,43,,6081000,G,C
83980,48,2018,492,,113,,21498000,G,Z
83981,48,2018,492,,36301,,561925000,G,S
83982,48,2018,492,,68,,9310000,H,P
86062,49,2018,492,,2684,,37504000,G,-
86063,49,2018,492,,22,,1659000,G,Z
86064,49,2018,492,,2635,,32483000,G,S
86065,49,2018,492,,25,,3290000,H,P
87695,50,2018,492,,301,,6012000,G,-
87696,50,2018,492,,300,,5888000,G,S
89534,51,2018,492,,9003,,149518000,G,-
89535,51,2018,492,,17,,2591000,G,C
89536,51,2018,492,,52,,5001000,G,Z
89537,51,2018,492,,8911,,139568000,G,S
89538,51,2018,492,,23,,2358000,G,P
91623,53,2018,492,,11421,,163430000,G,-
91624,53,2018,492,,7,,158000,J,C
91625,53,2018,492,,26,,3871000,G,Z
91626,53,2018,492,,11362,,156275000,G,S
91627,53,2018,492,,26,,3126000,G,P
93410,54,2018,492,,985,,23221000,G,-
93411,54,2018,492,,6,,1118000,H,Z
93412,54,2018,492,,973,,21448000,G,S
93413,54,2018,492,,6,,655000,H,P
95250,55,2018,492,,3608,,58705000,G,-
95251,55,2018,492,,4,,807000,J,C
95252,55,2018,492,,17,,1280000,G,Z
95253,55,2018,492,,3570,,54694000,G,S
95254,55,2018,492,,17,,1924000,H,P
97020,56,2018,492,,322,,7572000,G,-
97021,56,2018,492,,312,,5949000,G,S
97022,56,2018,492,,7,,1015000,J,P
1037,01,2019,492,,4117,,60834000,G,-
1038,01,2019,492,,6,,1414000,J,C
1039,01,2019,492,,13,,742000,J,Z
1040,01,2019,492,,4088,,57218000,G,S
1041,01,2019,492,,10,,1460000,H,P
2710,02,2019,492,,608,,7106000,G,-
2711,02,2019,492,,604,,6691000,G,S
4532,04,2019,492,,11955,,154395000,G,-
4533,04,2019,492,,5,,938000,G,C
4534,04,2019,492,,36,,3842000,H,Z
4535,04,2019,492,,11891,,146579000,G,S
4536,04,2019,492,,23,,3036000,H,P
6524,05,2019,492,,2216,,40092000,G,-
6525,05,2019,492,,17,,3514000,H,Z
6526,05,2019,492,,2190,,35308000,G,S
6527,05,2019,492,,8,,1187000,G,P
8685,06,2019,492,,78407,,1136772000,G,-
8686,06,2019,492,,136,,27887000,G,C
8687,06,2019,492,,243,,42283000,G,Z
8688,06,2019,492,,77953,,1050322000,G,S
8689,06,2019,492,,75,,16280000,G,P
10861,08,2019,492,,11896,,136352000,G,-
10862,08,2019,492,,38,,3668000,G,Z
10863,08,2019,492,,11837,,129353000,G,S
10864,08,2019,492,,20,,3310000,G,P
12824,09,2019,492,,4300,,82287000,G,-
12825,09,2019,492,,4,,854000,J,C
12826,09,2019,492,,11,,3629000,G,Z
12827,09,2019,492,,4269,,75370000,G,S
12828,09,2019,492,,16,,2434000,G,P
14627,10,2019,492,,2034,,21092000,G,-
14628,10,2019,492,,7,,184000,H,C
14629,10,2019,492,,6,,1471000,H,Z
14630,10,2019,492,,2021,,19437000,G,S
16034,11,2019,492,,1158,,13737000,G,-
16035,11,2019,492,,3,,144000,G,Z
16036,11,2019,492,,1150,,13263000,G,S
16037,11,2019,492,,4,,323000,H,P
18018,12,2019,492,,42156,,722332000,G,-
18019,12,2019,492,,422,,43939000,G,C
18020,12,2019,492,,827,,91430000,G,Z
18021,12,2019,492,,40723,,563069000,G,S
18022,12,2019,492,,184,,23894000,G,P
20237,13,2019,492,,13811,,206964000,G,-
20238,13,2019,492,,20,,2008000,G,C
20239,13,2019,492,,87,,9140000,G,Z
20240,13,2019,492,,13662,,189946000,G,S
20241,13,2019,492,,42,,5870000,G,P
22096,15,2019,492,,828,,12525000,G,-
22097,15,2019,492,,10,,1441000,H,Z
22098,15,2019,492,,809,,9399000,G,S
22099,15,2019,492,,7,,1662000,G,P
23861,16,2019,492,,1843,,22241000,G,-
23862,16,2019,492,,3,,127000,J,Z
23863,16,2019,492,,1834,,21816000,G,S
23864,16,2019,492,,6,,298000,H,P
25915,17,2019,492,,20316,,278543000,G,-
25916,17,2019,492,,75,,9202000,G,C
25917,17,2019,492,,239,,21689000,G,Z
25918,17,2019,492,,19982,,245383000,G,S
25919,17,2019,492,,20,,2269000,H,P
28030,18,2019,492,,8647,,109017000,G,-
28031,18,2019,492,,6,,1221000,H,C
28032,18,2019,492,,30,,4428000,G,Z
28033,18,2019,492,,8598,,102317000,G,S
28034,18,2019,492,,13,,1051000,H,P
29936,19,2019,492,,2399,,35041000,G,-
29937,19,2019,492,,6,,369000,J,Z
29938,19,2019,492,,2388,,33388000,G,S
29939,19,2019,492,,5,,1284000,H,P
31805,20,2019,492,,2927,,36969000,G,-
31806,20,2019,492,,8,,945000,G,Z
31807,20,2019,492,,2914,,35477000,G,S
31808,20,2019,492,,4,,506000,H,P
33753,21,2019,492,,5087,,80431000,G,-
33754,21,2019,492,,14,,1824000,G,Z
33755,21,2019,492,,5064,,77913000,G,S
33756,21,2019,492,,8,,565000,G,P
35748,22,2019,492,,3484,,54566000,G,-
35749,22,2019,492,,6,,508000,J,C
35750,22,2019,492,,14,,1074000,H,Z
35751,22,2019,492,,3450,,50880000,G,S
35752,22,2019,492,,14,,2104000,G,P
37575,23,2019,492,,816,,15600000,G,-
37576,23,2019,492,,4,,279000,J,Z
37577,23,2019,492,,809,,14992000,G,S
37578,23,2019,492,,3,,329000,H,P
39439,24,2019,492,,11775,,183792000,G,-
39440,24,2019,492,,29,,4165000,G,C
39441,24,2019,492,,44,,4122000,G,Z
39442,24,2019,492,,11673,,170588000,G,S
39443,24,2019,492,,29,,4917000,G,P
41524,25,2019,492,,9646,,150876000,G,-
41525,25,2019,492,,21,,3223000,H,C
41526,25,2019,492,,47,,5088000,G,Z
41527,25,2019,492,,9568,,140143000,G,S
41528,25,2019,492,,10,,2422000,H,P
43671,26,2019,492,,14248,,164046000,G,-
43672,26,2019,492,,8,,1039000,J,C
43673,26,2019,492,,59,,4327000,G,Z
43674,26,2019,492,,14168,,157225000,G,S
43675,26,2019,492,,13,,1455000,H,P
45742,27,2019,492,,9348,,148406000,G,-
45743,27,2019,492,,8,,443000,G,C
45744,27,2019,492,,64,,5898000,G,Z
45745,27,2019,492,,9262,,138237000,G,S
45746,27,2019,492,,14,,3828000,G,P
47685,28,2019,492,,1593,,25399000,G,-
47686,28,2019,492,,5,,398000,J,Z
47687,28,2019,492,,1575,,23374000,G,S
47688,28,2019,492,,11,,1334000,H,P
49647,29,2019,492,,8353,,119635000,G,-
49648,29,2019,492,,4,,505000,J,C
49649,29,2019,492,,17,,2232000,H,Z
49650,29,2019,492,,8315,,115703000,G,S
49651,29,2019,492,,17,,1195000,H,P
51523,30,2019,492,,962,,15402000,G,-
51524,30,2019,492,,3,,56000,J,Z
51525,30,2019,492,,952,,14858000,G,S
51526,30,2019,492,,7,,488000,H,P
53233,31,2019,492,,2374,,32750000,G,-
53234,31,2019,492,,8,,1199000,J,Z
53235,31,2019,492,,2360,,30672000,G,S
53236,31,2019,492,,5,,171000,G,P
55132,32,2019,492,,5619,,70085000,G,-
55133,32,2019,492,,8,,1420000,G,C
55134,32,2019,492,,15,,1653000,H,Z
55135,32,2019,492,,5582,,65571000,G,S
55136,32,2019,492,,14,,1441000,G,P
56935,33,2019,492,,1162,,17727000,G,-
56936,33,2019,492,,1159,,17441000,G,S
56937,33,2019,492,,3,,286000,H,P
58877,34,2019,492,,13134,,251283000,G,-
58878,34,2019,492,,59,,7581000,G,C
58879,34,2019,492,,83,,12056000,G,Z
58880,34,2019,492,,12874,,215208000,G,S
58881,34,2019,492,,118,,16438000,G,P
60784,35,2019,492,,1692,,25436000,G,-
60785,35,2019,492,,8,,720000,J,Z
60786,35,2019,492,,1683,,24698000,G,S
62887,36,2019,492,,32943,,571187000,G,-
62888,36,2019,492,,408,,44227000,G,C
62889,36,2019,492,,271,,32561000,G,Z
62890,36,2019,492,,32206,,487759000,G,S
62891,36,2019,492,,58,,6640000,G,P
65079,37,2019,492,,11608,,156498000,G,-
65080,37,2019,492,,12,,1594000,H,C
65081,37,2019,492,,76,,7904000,G,Z
65082,37,2019,492,,11501,,145022000,G,S
65083,37,2019,492,,19,,1978000,G,P
66857,38,2019,492,,687,,12815000,G,-
66858,38,2019,492,,683,,12612000,G,S
68730,39,2019,492,,19617,,248241000,G,-
68731,39,2019,492,,17,,2127000,H,C
68732,39,2019,492,,49,,6084000,G,Z
68733,39,2019,492,,19522,,238047000,G,S
68734,39,2019,492,,29,,1983000,H,P
70795,40,2019,492,,4577,,54374000,G,-
70796,40,2019,492,,23,,1739000,G,Z
70797,40,2019,492,,4543,,51498000,G,S
70798,40,2019,492,,9,,709000,G,P
72769,41,2019,492,,6832,,82013000,G,-
72770,41,2019,492,,12,,1074000,J,Z
72771,41,2019,492,,6798,,78682000,G,S
72772,41,2019,492,,20,,2199000,H,P
74896,42,2019,492,,15468,,221856000,G,-
74897,42,2019,492,,13,,1075000,G,C
74898,42,2019,492,,63,,7116000,G,Z
74899,42,2019,492,,15369,,212001000,G,S
74900,42,2019,492,,23,,1664000,G,P
76679,44,2019,492,,1882,,30297000,G,-
76680,44,2019,492,,10,,1571000,G,Z
76681,44,2019,492,,1870,,28658000,G,S
78495,45,2019,492,,5209,,69680000,G,-
78496,45,2019,492,,3,,183000,J,C
78497,45,2019,492,,17,,2839000,G,Z
78498,45,2019,492,,5182,,65733000,G,S
78499,45,2019,492,,7,,925000,J,P
80231,46,2019,492,,673,,13631000,G,-
80232,46,2019,492,,671,,13031000,G,S
82049,47,2019,492,,8523,,125221000,G,-
82050,47,2019,492,,7,,1333000,J,C
82051,47,2019,492,,16,,815000,H,Z
82052,47,2019,492,,8481,,118894000,G,S
82053,47,2019,492,,19,,4179000,G,P
84260,48,2019,492,,50247,,724856000,G,-
84261,48,2019,492,,56,,8620000,G,C
84262,48,2019,492,,114,,18896000,G,Z
84263,48,2019,492,,50003,,687351000,G,S
84264,48,2019,492,,74,,9989000,G,P
86340,49,2019,492,,4214,,46337000,G,-
86341,49,2019,492,,23,,1946000,G,Z
86342,49,2019,492,,4163,,41697000,G,S
86343,49,2019,492,,27,,2685000,H,P
88010,50,2019,492,,381,,6706000,G,-
88011,50,2019,492,,379,,6309000,G,S
89828,51,2019,492,,13139,,178438000,G,-
89829,51,2019,492,,27,,4225000,G,C
89830,51,2019,492,,47,,4600000,H,Z
89831,51,2019,492,,13046,,167168000,G,S
89832,51,2019,492,,19,,2445000,G,P
91914,53,2019,492,,14940,,204795000,G,-
91915,53,2019,492,,7,,304000,J,C
91916,53,2019,492,,21,,3039000,G,Z
91917,53,2019,492,,14889,,197258000,G,S
91918,53,2019,492,,23,,4194000,G,P
93709,54,2019,492,,1479,,25078000,G,-
93710,54,2019,492,,4,,1402000,H,Z
93711,54,2019,492,,1471,,23504000,G,S
93712,54,2019,492,,4,,172000,J,P
95576,55,2019,492,,4973,,69936000,G,-
95577,55,2019,492,,5,,1440000,G,C
95578,55,2019,492,,15,,1607000,G,Z
95579,55,2019,492,,4937,,64973000,G,S
95580,55,2019,492,,16,,1916000,H,P
97383,56,2019,492,,493,,8098000,G,-
97384,56,2019,492,,3,,193000,G,C
97385,56,2019,492,,482,,6811000,G,S
97386,56,2019,492,,7,,1024000,J,P
1025,01,2020,492,,9441,,92874000,G,-
1026,01,2020,492,,6,,881000,J,C
1027,01,2020,492,,11,,1056000,G,Z
1028,01,2020,492,,9410,,89052000,G,S
1029,01,2020,492,,14,,1885000,H,P
2680,02,2020,492,,1790,,15606000,G,-
2681,02,2020,492,,1785,,15472000,G,S
2682,02,2020,492,,3,,63000,J,P
4472,04,2020,492,,24394,,238424000,G,-
4473,04,2020,492,,5,,1660000,H,C
4474,04,2020,492,,39,,4095000,G,Z
4475,04,2020,492,,24321,,228357000,G,S
4476,04,2020,492,,29,,4312000,H,P
6467,05,2020,492,,4883,,56465000,G,-
6468,05,2020,492,,15,,2164000,H,Z
6469,05,2020,492,,4861,,52793000,G,S
6470,05,2020,492,,6,,1409000,J,P
8626,06,2020,492,,143254,,1606337000,G,-
8627,06,2020,492,,132,,23105000,H,C
8628,06,2020,492,,278,,44903000,G,Z
8629,06,2020,492,,142744,,1518718000,G,S
8630,06,2020,492,,100,,19611000,G,P
10794,08,2020,492,,23738,,219237000,G,-
10795,08,2020,492,,36,,4220000,G,Z
10796,08,2020,492,,23675,,211959000,G,S
10797,08,2020,492,,26,,2942000,G,P
12769,09,2020,492,,8788,,114198000,G,-
12770,09,2020,492,,10,,3818000,G,Z
12771,09,2020,492,,8761,,106580000,G,S
12772,09,2020,492,,15,,3381000,G,P
14567,10,2020,492,,4659,,43454000,G,-
14568,10,2020,492,,7,,2093000,J,C
14569,10,2020,492,,9,,1868000,J,Z
14570,10,2020,492,,4639,,39276000,G,S
14571,10,2020,492,,4,,217000,H,P
15961,11,2020,492,,1811,,18138000,G,-
15962,11,2020,492,,1805,,17223000,G,S
15963,11,2020,492,,5,,856000,H,P
17944,12,2020,492,,73055,,1005557000,G,-
17945,12,2020,492,,442,,45619000,G,C
17946,12,2020,492,,858,,94565000,G,Z
17947,12,2020,492,,71520,,837174000,G,S
17948,12,2020,492,,235,,28199000,G,P
20147,13,2020,492,,27527,,302344000,G,-
20148,13,2020,492,,23,,2273000,G,C
20149,13,2020,492,,100,,12992000,G,Z
20150,13,2020,492,,27356,,281353000,G,S
20151,13,2020,492,,48,,5726000,G,P
22001,15,2020,492,,2023,,19804000,G,-
22002,15,2020,492,,13,,1923000,G,Z
22003,15,2020,492,,2003,,17206000,G,S
22004,15,2020,492,,5,,659000,J,P
23763,16,2020,492,,4233,,38003000,G,-
23764,16,2020,492,,3,,107000,G,Z
23765,16,2020,492,,4222,,37290000,G,S
23766,16,2020,492,,8,,606000,H,P
25798,17,2020,492,,36456,,401924000,G,-
25799,17,2020,492,,86,,8907000,G,C
25800,17,2020,492,,254,,25733000,G,Z
25801,17,2020,492,,36094,,365060000,G,S
25802,17,2020,492,,22,,2224000,G,P
27902,18,2020,492,,18414,,174829000,G,-
27903,18,2020,492,,10,,1301000,H,C
27904,18,2020,492,,32,,4806000,H,Z
27905,18,2020,492,,18360,,167600000,G,S
27906,18,2020,492,,12,,1122000,J,P
29789,19,2020,492,,5456,,53204000,G,-
29790,19,2020,492,,3,,159000,G,C
29791,19,2020,492,,5,,866000,G,Z
29792,19,2020,492,,5440,,50704000,G,S
29793,19,2020,492,,8,,1475000,J,P
31641,20,2020,492,,6047,,58880000,G,-
31642,20,2020,492,,5,,531000,H,Z
31643,20,2020,492,,6036,,57421000,G,S
31644,20,2020,492,,4,,767000,H,P
33563,21,2020,492,,10109,,112127000,G,-
33564,21,2020,492,,14,,1940000,G,Z
33565,21,2020,492,,10085,,109129000,G,S
33566,21,2020,492,,8,,918000,H,P
35547,22,2020,492,,7934,,78646000,G,-
35548,22,2020,492,,6,,263000,J,C
35549,22,2020,492,,18,,1488000,H,Z
35550,22,2020,492,,7899,,75610000,G,S
35551,22,2020,492,,11,,1285000,H,P
37376,23,2020,492,,1813,,22523000,G,-
37377,23,2020,492,,4,,429000,H,Z
37378,23,2020,492,,1806,,21844000,G,S
37379,23,2020,492,,3,,250000,G,P
39237,24,2020,492,,23315,,278537000,G,-
39238,24,2020,492,,30,,3430000,G,C
39239,24,2020,492,,45,,4190000,H,Z
39240,24,2020,492,,23195,,265587000,G,S
39241,24,2020,492,,45,,5330000,G,P
41316,25,2020,492,,16500,,195547000,G,-
41317,25,2020,492,,23,,3553000,H,C
41318,25,2020,492,,46,,4488000,G,Z
41319,25,2020,492,,16420,,186573000,G,S
41320,25,2020,492,,11,,933000,G,P
43446,26,2020,492,,32609,,274850000,G,-
43447,26,2020,492,,8,,1883000,J,C
43448,26,2020,492,,70,,6351000,G,Z
43449,26,2020,492,,32510,,263799000,G,S
43450,26,2020,492,,21,,2817000,H,P
45516,27,2020,492,,20006,,217037000,G,-
45517,27,2020,492,,10,,669000,H,C
45518,27,2020,492,,70,,4929000,G,Z
45519,27,2020,492,,19909,,208040000,G,S
45520,27,2020,492,,17,,3399000,G,P
47448,28,2020,492,,3650,,35427000,G,-
47449,28,2020,492,,3,,319000,J,C
47450,28,2020,492,,6,,517000,J,Z
47451,28,2020,492,,3633,,33095000,G,S
47452,28,2020,492,,8,,1496000,H,P
49417,29,2020,492,,16556,,167646000,G,-
49418,29,2020,492,,16,,759000,H,Z
49419,29,2020,492,,16523,,165697000,G,S
49420,29,2020,492,,16,,1168000,G,P
51262,30,2020,492,,2210,,24265000,G,-
51263,30,2020,492,,2202,,23325000,G,S
51264,30,2020,492,,8,,940000,G,P
52965,31,2020,492,,4431,,46440000,G,-
52966,31,2020,492,,11,,1097000,J,Z
52967,31,2020,492,,4416,,45228000,G,S
52968,31,2020,492,,3,,82000,G,P
54843,32,2020,492,,9638,,97002000,G,-
54844,32,2020,492,,10,,1802000,H,C
54845,32,2020,492,,20,,2679000,H,Z
54846,32,2020,492,,9595,,90425000,G,S
54847,32,2020,492,,13,,2096000,H,P
56645,33,2020,492,,2459,,25736000,G,-
56646,33,2020,492,,2456,,25432000,G,S
58594,34,2020,492,,27258,,345796000,G,-
58595,34,2020,492,,68,,8509000,G,C
58596,34,2020,492,,84,,11193000,G,Z
58597,34,2020,492,,26991,,312999000,G,S
58598,34,2020,492,,115,,13095000,G,P
60500,35,2020,492,,4149,,40784000,G,-
