,UZA,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,CountyFIPS,UZA_CODE
476,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74742.0,330409.0,262575.0,229483.0,2738683.0,3240579.0,169009.0,1119514.0,913266.0,705235.0,4496281.0,2661891.0,332040.0,513217.0,1901913.0,435258.0,249846.0,871004.0,116185.0,331159.0,51177.0,231.0
477,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74742.0,330409.0,262575.0,229483.0,2738683.0,3240579.0,169009.0,1119514.0,913266.0,705235.0,4496281.0,2661891.0,332040.0,513217.0,1901913.0,435258.0,249846.0,871004.0,116185.0,331159.0,51179.0,231.0
478,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74742.0,330409.0,262575.0,229483.0,2738683.0,3240579.0,169009.0,1119514.0,913266.0,705235.0,4496281.0,2661891.0,332040.0,513217.0,1901913.0,435258.0,249846.0,871004.0,116185.0,331159.0,51630.0,231.0
479,233.0,513086.0,33026.0,261567.0,282677.0,1186015.0,299696.0,556500.0,5289500.0,576789.0,387961.0,0.0,134289.0,92052.0,71356.0,854952.0,16607.0,3800745.0,7927577.0,1562253.0,820495.0,411808.0,282863.0,259207.0,590610.0,295211.0,1277400.0,41633.0,1264072.0,66019.0,783846.0,2101774.0,1125.0,233.0
480,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099528.0,334982.0,170056.0,1202990.0,41708.0,84275.0,235685.0,93419.0,584413.0,2657987.0,3157369.0,554674.0,759436.0,2183531.0,574079.0,639619.0,512938.0,3240564.0,651257.0,4210940.0,2406948.0,13021.0,234.0
481,235.0,0.0,0.0,0.0,0.0,0.0,1422127.0,43225.0,631472.0,228608.0,846070.0,2570226.0,604699.0,1194355.0,99145.0,5757850.0,1841481.0,2103871.0,2742865.0,1095722.0,2702284.0,1864797.0,2927733.0,2109543.0,447700.0,5563905.0,700262.0,2575810.0,9098835.0,57754.0,26868.0,4071438.0,6047.0,235.0
482,236.0,830872.0,51436.0,267123.0,87948.0,745705.0,2231838.0,50000.0,27319.0,522397.0,359642.0,34086.0,325468.0,517177.0,199526.0,278750.0,233338.0,374920.0,2731934.0,0.0,2151282.0,100972.0,0.0,0.0,385000.0,0.0,0.0,490112.0,941535.0,198045.0,0.0,0.0,8101.0,236.0
484,239.0,92501.0,1074390.0,0.0,633629.0,182781.0,5936536.0,85754.0,38912.0,92139.0,367958.0,572827.0,2222905.0,5807926.0,1740251.0,641507.0,364603.0,676735.0,1543059.0,285878.0,2312163.0,1463347.0,5949973.0,151230.0,342081.0,277667.0,32795.0,140631.0,23685.0,256909.0,9011652.0,2605562.0,55101.0,239.0
485,240.0,613319.0,428767.0,283693.0,163277.0,0.0,3739724.0,825258.0,1201169.0,4725533.0,6637925.0,6053877.0,3358545.0,4772120.0,1084568.0,866443.0,352393.0,3341817.0,818015.0,1979301.0,5619820.0,6466987.0,6183892.0,5636402.0,10273808.0,27416058.0,13872915.0,14426515.0,6913315.0,1650724.0,1216034.0,1111253.0,6095.0,240.0
486,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292571.0,536136.0,207337.0,2109169.0,1127798.0,1026191.0,705727.0,731153.0,1938681.0,622470.0,1086534.0,2225974.0,1236876.0,47149.0,241.0
487,243.0,3668062.0,23420.0,0.0,0.0,1086.0,11971.0,57928.0,51706.0,12190.0,22765.0,19774.0,298765.0,3537842.0,1597268.0,126802.0,0.0,639172.0,0.0,7104095.0,2673152.0,247877.0,1352211.0,536745.0,124731.0,3114101.0,4278265.0,5410581.0,955601.0,799454.0,2800391.0,5222479.0,17113.0,243.0
488,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806347.0,697525.0,1489413.0,1854481.0,577543.0,1104664.0,1065312.0,549342.0,2631732.0,235066.0,455314.0,1832392.0,845646.0,1585708.0,2784965.0,382115.0,12069.0,244.0
489,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952868.0,482367.0,64487.0,324990.0,112381.0,969787.0,344731.0,0.0,117988.0,27409.0,0.0,426174.0,1480970.0,12406.0,13135.0,245.0
490,246.0,291842.0,737769.0,101463.0,10274.0,98509.0,639108.0,67052.0,362917.0,363842.0,2288731.0,138643.0,280956.0,2486827.0,215407.0,662364.0,93663.0,515437.0,1700465.0,3398206.0,5075290.0,814625.0,275511.0,5619876.0,1964779.0,2036453.0,4642475.0,4254154.0,2635675.0,732029.0,519665.0,1667948.0,6083.0,246.0
492,249.0,195705.0,558942.0,433886.0,198038.0,261640.0,120647.0,78426.0,134121.0,747759.0,646755.0,1383993.0,267780.0,717381.0,893818.0,1748686.0,569872.0,1278916.0,2359456.0,2713311.0,2133261.0,4863064.0,5012186.0,5818173.0,2806040.0,3291776.0,1873849.0,3322643.0,4238917.0,11038725.0,21243244.0,390023.0,13059.0,249.0
493,249.0,195705.0,558942.0,433886.0,198038.0,261640.0,120647.0,78426.0,134121.0,747759.0,646755.0,1383993.0,267780.0,717381.0,893818.0,1748686.0,569872.0,1278916.0,2359456.0,2713311.0,2133261.0,4863064.0,5012186.0,5818173.0,2806040.0,3291776.0,1873849.0,3322643.0,4238917.0,11038725.0,21243244.0,390023.0,13157.0,249.0
494,249.0,195705.0,558942.0,433886.0,198038.0,261640.0,120647.0,78426.0,134121.0,747759.0,646755.0,1383993.0,267780.0,717381.0,893818.0,1748686.0,569872.0,1278916.0,2359456.0,2713311.0,2133261.0,4863064.0,5012186.0,5818173.0,2806040.0,3291776.0,1873849.0,3322643.0,4238917.0,11038725.0,21243244.0,390023.0,13195.0,249.0
495,249.0,195705.0,558942.0,433886.0,198038.0,261640.0,120647.0,78426.0,134121.0,747759.0,646755.0,1383993.0,267780.0,717381.0,893818.0,1748686.0,569872.0,1278916.0,2359456.0,2713311.0,2133261.0,4863064.0,5012186.0,5818173.0,2806040.0,3291776.0,1873849.0,3322643.0,4238917.0,11038725.0,21243244.0,390023.0,13219.0,249.0
496,249.0,195705.0,558942.0,433886.0,198038.0,261640.0,120647.0,78426.0,134121.0,747759.0,646755.0,1383993.0,267780.0,717381.0,893818.0,1748686.0,569872.0,1278916.0,2359456.0,2713311.0,2133261.0,4863064.0,5012186.0,5818173.0,2806040.0,3291776.0,1873849.0,3322643.0,4238917.0,11038725.0,21243244.0,390023.0,13221.0,249.0
497,250.0,78531.0,53900.0,21601.0,110317.0,625103.0,36269.0,62791.0,162240.0,899100.0,0.0,28773.0,0.0,280032.0,2307255.0,417602.0,0.0,128578.0,1849197.0,757311.0,404088.0,600203.0,2612916.0,1170198.0,1086981.0,1087553.0,747428.0,918386.0,131300.0,135574.0,618114.0,145973.0,35013.0,250.0
498,251.0,70009.0,126119.0,23018.0,168575.0,180349.0,76455.0,226486.0,244469.0,441567.0,0.0,346503.0,421916.0,573619.0,480995.0,0.0,866235.0,29452.0,4256410.0,863037.0,2536743.0,731529.0,808078.0,2342232.0,1602064.0,608021.0,2081889.0,1762038.0,527310.0,76509.0,711262.0,159680.0,8077.0,251.0
499,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780453.0,77144.0,94050.0,1891308.0,1863799.0,259573.0,155003.0,5507831.0,1741604.0,1561799.0,626882.0,682975.0,1483240.0,1133770.0,165545.0,1529469.0,2165109.0,48135.0,252.0
500,253.0,877054.0,18607.0,28881.0,0.0,694021.0,493947.0,2057782.0,1552168.0,0.0,603616.0,1889512.0,1413668.0,507773.0,738320.0,1262739.0,99062.0,107683.0,555265.0,2995010.0,1093206.0,873649.0,1011904.0,83455.0,271848.0,0.0,88357.0,1115424.0,713304.0,345117.0,991592.0,1641133.0,26147.0,253.0
501,254.0,120728.0,34313.0,67514.0,0.0,0.0,0.0,155018.0,1999223.0,485890.0,2091636.0,567994.0,219390.0,190840.0,1086685.0,624621.0,594226.0,326900.0,427195.0,677943.0,5413005.0,1139180.0,1127420.0,1062065.0,3250694.0,2328343.0,254410.0,100082.0,132328.0,590403.0,2158368.0,418784.0,6111.0,254.0
502,255.0,0.0,156764.0,111304.0,489604.0,157098.0,740535.0,42538.0,50807.0,0.0,3865731.0,247985.0,109838.0,1615.0,195794.0,1084494.0,3531718.0,15366.0,41816.0,1759280.0,1232031.0,2659992.0,299336.0,760931.0,1016248.0,0.0,0.0,0.0,572497.0,1989036.0,2507177.0,1174410.0,29019.0,255.0
503,256.0,78583.0,468020.0,3049609.0,0.0,1180492.0,196069.0,773110.0,879330.0,2365556.0,1705845.0,162591.0,295529.0,4017515.0,6575591.0,9143953.0,741629.0,2649.0,1739627.0,2873234.0,623972.0,1151462.0,2894613.0,8343.0,151037.0,0.0,0.0,82162.0,2653654.0,1836237.0,124099.0,991787.0,55059.0,256.0
504,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49378.0,213589.0,1367288.0,167675.0,83640.0,186480.0,61139.0,1031589.0,219461.0,1300288.0,560771.0,551026.0,107552.0,184313.0,341420.0,296020.0,188071.0,1341235.0,344332.0,578406.0,3758582.0,5033.0,257.0
505,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49378.0,213589.0,1367288.0,167675.0,83640.0,186480.0,61139.0,1031589.0,219461.0,1300288.0,560771.0,551026.0,107552.0,184313.0,341420.0,296020.0,188071.0,1341235.0,344332.0,578406.0,3758582.0,5131.0,257.0
506,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49378.0,213589.0,1367288.0,167675.0,83640.0,186480.0,61139.0,1031589.0,219461.0,1300288.0,560771.0,551026.0,107552.0,184313.0,341420.0,296020.0,188071.0,1341235.0,344332.0,578406.0,3758582.0,40079.0,257.0
507,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49378.0,213589.0,1367288.0,167675.0,83640.0,186480.0,61139.0,1031589.0,219461.0,1300288.0,560771.0,551026.0,107552.0,184313.0,341420.0,296020.0,188071.0,1341235.0,344332.0,578406.0,3758582.0,40135.0,257.0
508,259.0,90569.0,502623.0,75389.0,163584.0,123324.0,365818.0,143457.0,504789.0,135414.0,653840.0,141216.0,371799.0,633255.0,591480.0,367222.0,144590.0,391875.0,98452.0,2487323.0,223595.0,529428.0,236705.0,298383.0,953070.0,2664053.0,1853179.0,492690.0,2263287.0,1236203.0,1908267.0,319802.0,47019.0,259.0
509,259.0,90569.0,502623.0,75389.0,163584.0,123324.0,365818.0,143457.0,504789.0,135414.0,653840.0,141216.0,371799.0,633255.0,591480.0,367222.0,144590.0,391875.0,98452.0,2487323.0,223595.0,529428.0,236705.0,298383.0,953070.0,2664053.0,1853179.0,492690.0,2263287.0,1236203.0,1908267.0,319802.0,47179.0,259.0
510,260.0,49411.0,24963.0,204150.0,6221840.0,403426.0,2561999.0,138137.0,4492244.0,25912.0,1832567.0,4486028.0,758078.0,4021838.0,1385704.0,3640122.0,5218926.0,2439162.0,4997257.0,4839468.0,332591.0,951080.0,6296654.0,7158462.0,26449415.0,7322064.0,821731.0,13440253.0,2290580.0,12135021.0,1447257.0,476371.0,55031.0,260.0
511,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766341.0,3454.0,35147.0,623102.0,3570.0,0.0,112159.0,91909.0,1397824.0,866663.0,699121.0,307328.0,1018147.0,221201.0,339766.0,596923.0,26125.0,262.0
512,264.0,16000.0,422998.0,286514.0,314448.0,23810.0,1233233.0,8504.0,211578.0,43509.0,42713.0,108856.0,278414.0,271089.0,402473.0,39900.0,112303.0,858751.0,586177.0,483110.0,687711.0,808460.0,361057.0,691220.0,491658.0,1238983.0,2024196.0,2456296.0,3439026.0,83234.0,1955725.0,3744596.0,8123.0,264.0
513,267.0,630530.0,165241.0,1740265.0,2806480.0,1910080.0,593497.0,490270.0,1226956.0,2466978.0,2026776.0,1251834.0,683097.0,955430.0,54479.0,327597.0,644220.0,370089.0,2251689.0,1174513.0,1989923.0,2121350.0,236742.0,1522129.0,2042904.0,963667.0,556551.0,2653671.0,629302.0,2453177.0,613942.0,1373640.0,6115.0,267.0
515,269.0,681346.0,591187.0,568666.0,287265.0,2134250.0,3539595.0,469058.0,1130420.0,1403285.0,3084396.0,2275202.0,1396260.0,7289823.0,10643793.0,3469826.0,2682150.0,3942741.0,3929505.0,4888520.0,4271707.0,5389105.0,9552565.0,5104446.0,3125646.0,3887011.0,2623372.0,2893810.0,4617291.0,5642084.0,6941240.0,7484557.0,25027.0,269.0
517,271.0,277641.0,1046333.0,17333.0,8161.0,1224341.0,330219.0,2418483.0,302058.0,199349.0,404169.0,3560424.0,112523.0,144642.0,792473.0,321343.0,976325.0,4959083.0,6052367.0,1844697.0,8079932.0,4512284.0,2791049.0,7770547.0,1151384.0,12052980.0,10653960.0,1380683.0,422702.0,180285.0,4058264.0,2133140.0,51009.0,271.0
518,271.0,277641.0,1046333.0,17333.0,8161.0,1224341.0,330219.0,2418483.0,302058.0,199349.0,404169.0,3560424.0,112523.0,144642.0,792473.0,321343.0,976325.0,4959083.0,6052367.0,1844697.0,8079932.0,4512284.0,2791049.0,7770547.0,1151384.0,12052980.0,10653960.0,1380683.0,422702.0,180285.0,4058264.0,2133140.0,51680.0,271.0
519,272.0,210910.0,64799.0,108361.0,25712.0,286000.0,300000.0,1005807.0,216000.0,331840.0,304907.0,0.0,1679111.0,199786.0,90131.0,1252632.0,136444.0,1133581.0,2694460.0,216771.0,1323525.0,290195.0,457943.0,995296.0,269531.0,224040.0,1290035.0,2192958.0,2048141.0,1492997.0,519135.0,1377167.0,22053.0,272.0
520,273.0,3182559.0,20816.0,79825.0,41684.0,45603.0,361495.0,490045.0,144243.0,42201.0,70710.0,158198.0,1739799.0,1914698.0,1545814.0,2797103.0,614879.0,473638.0,3312080.0,727904.0,922143.0,624371.0,436013.0,93048.0,242935.0,1293033.0,173333.0,518809.0,372169.0,542437.0,417278.0,6546938.0,30111.0,273.0
521,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128000.0,199493.0,353166.0,81548.0,76905.0,664805.0,2690163.0,879742.0,8013.0,274.0
522,275.0,661209.0,1006245.0,5828326.0,5214981.0,1503210.0,1403761.0,6296178.0,2902744.0,2912718.0,8105925.0,2731444.0,2126698.0,3038746.0,1440337.0,1884430.0,10084273.0,1946558.0,13211890.0,5311343.0,4458210.0,1819051.0,5837499.0,4006129.0,1857809.0,6073945.0,1562750.0,2915468.0,6791717.0,4406800.0,12604962.0,6959918.0,53073.0,275.0
523,276.0,2126231.0,798046.0,1170944.0,742515.0,3144342.0,4477161.0,3572835.0,2196613.0,6620346.0,4883444.0,5037567.0,4540928.0,2478089.0,2826954.0,2496412.0,2953124.0,8978399.0,1084314.0,3875684.0,2969393.0,2644369.0,7441405.0,1946111.0,14167440.0,4931889.0,8572056.0,32949963.0,6899282.0,5608510.0,14900528.0,10422260.0,6053.0,276.0
524,278.0,7560.0,603686.0,498653.0,261648.0,0.0,281516.0,1313847.0,516674.0,1137322.0,1301014.0,196594.0,917589.0,593810.0,946905.0,1829085.0,975450.0,1301710.0,1349994.0,805248.0,1894930.0,1336259.0,887670.0,692527.0,273572.0,453448.0,377636.0,83796.0,82464.0,97319.0,1008822.0,456109.0,19013.0,278.0
525,281.0,988553.0,51794.0,66723.0,648250.0,335125.0,1193805.0,835895.0,405818.0,1022015.0,514856.0,5395259.0,2351764.0,904980.0,2455690.0,2892929.0,634919.0,408273.0,821940.0,3135523.0,2122265.0,866883.0,1119604.0,18648923.0,423034.0,460583.0,3413309.0,6277956.0,4969037.0,2458489.0,2612918.0,1215087.0,27009.0,281.0
526,282.0,2449006.0,42273.0,32771.0,42853.0,597965.0,83101.0,1320025.0,306376.0,1079245.0,306147.0,285942.0,82707.0,452278.0,394003.0,2393800.0,1436418.0,1167808.0,134348.0,41592.0,0.0,280714.0,692627.0,110080.0,47074.0,480508.0,984924.0,110584.0,272532.0,140628.0,286490.0,236045.0,48303.0,282.0
528,285.0,2852469.0,160288.0,143333.0,163441.0,287586.0,1593353.0,3673001.0,927249.0,203396.0,2076443.0,1410817.0,2034659.0,877141.0,1365840.0,1140299.0,1091885.0,4812488.0,5993408.0,4488705.0,1887092.0,4186341.0,4973844.0,2040507.0,3181201.0,8264739.0,3260835.0,6392952.0,3546563.0,5279364.0,3107004.0,4973621.0,50007.0,285.0
529,286.0,310648.0,374000.0,106198.0,1206674.0,7154404.0,244900.0,124350.0,640167.0,219389.0,684374.0,1174748.0,1991721.0,193227.0,1609203.0,1163247.0,1465291.0,4013109.0,2609683.0,189170.0,53656.0,587283.0,4188168.0,3302746.0,898788.0,1192227.0,2573454.0,2132757.0,1937360.0,633341.0,2342745.0,291400.0,18105.0,286.0
530,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27174.0,3995.0,6373.0,4588.0,7293.0,96079.0,134812.0,165617.0,0.0,2552850.0,16486.0,1052827.0,42091.0,287.0
531,288.0,12000.0,50338.0,395956.0,702137.0,32388.0,2076.0,81465.0,1041191.0,1486456.0,464490.0,58742.0,2194584.0,1678224.0,2845880.0,0.0,0.0,0.0,53277.0,2679176.0,6431621.0,6633617.0,3603143.0,2037007.0,4232762.0,174301.0,2340880.0,8035271.0,5142421.0,2344805.0,4792559.0,6488433.0,27095.0,288.0
532,289.0,0.0,926356.0,0.0,0.0,0.0,705000.0,0.0,0.0,940000.0,57800.0,191695.0,219996.0,1630729.0,22943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211455.0,0.0,773600.0,84535.0,0.0,0.0,0.0,6025.0,289.0
533,290.0,98585.0,569780.0,139157.0,691962.0,666279.0,4006222.0,1038287.0,996067.0,540073.0,885836.0,3855201.0,979058.0,4058827.0,6837036.0,1835707.0,2998256.0,619757.0,3441174.0,3926359.0,2243665.0,3543286.0,3189678.0,3164897.0,7443978.0,2181003.0,1704750.0,7998041.0,396710.0,3544794.0,28316.0,4445610.0,19103.0,290.0
534,291.0,0.0,0.0,132052.0,28170.0,11200.0,55000.0,80850.0,31375.0,62269.0,317731.0,405051.0,274185.0,243701.0,0.0,0.0,0.0,0.0,0.0,0.0,959777.0,467176.0,6136.0,7998.0,59476.0,182127.0,826350.0,1920364.0,3872465.0,771572.0,110786.0,1819278.0,47073.0,291.0
535,291.0,0.0,0.0,132052.0,28170.0,11200.0,55000.0,80850.0,31375.0,62269.0,317731.0,405051.0,274185.0,243701.0,0.0,0.0,0.0,0.0,0.0,0.0,959777.0,467176.0,6136.0,7998.0,59476.0,182127.0,826350.0,1920364.0,3872465.0,771572.0,110786.0,1819278.0,51169.0,291.0
536,292.0,369622.0,43906.0,540456.0,102890.0,101069.0,1329139.0,1604940.0,103066.0,0.0,1407636.0,4141129.0,5477419.0,1968314.0,1606622.0,527641.0,892441.0,336624.0,671618.0,684584.0,1110938.0,596246.0,28583.0,651731.0,462968.0,287272.0,380721.0,1019867.0,2129825.0,1394282.0,546036.0,3920804.0,19193.0,292.0
537,292.0,369622.0,43906.0,540456.0,102890.0,101069.0,1329139.0,1604940.0,103066.0,0.0,1407636.0,4141129.0,5477419.0,1968314.0,1606622.0,527641.0,892441.0,336624.0,671618.0,684584.0,1110938.0,596246.0,28583.0,651731.0,462968.0,287272.0,380721.0,1019867.0,2129825.0,1394282.0,546036.0,3920804.0,31043.0,292.0
538,292.0,369622.0,43906.0,540456.0,102890.0,101069.0,1329139.0,1604940.0,103066.0,0.0,1407636.0,4141129.0,5477419.0,1968314.0,1606622.0,527641.0,892441.0,336624.0,671618.0,684584.0,1110938.0,596246.0,28583.0,651731.0,462968.0,287272.0,380721.0,1019867.0,2129825.0,1394282.0,546036.0,3920804.0,46127.0,292.0
539,293.0,545377.0,283182.0,547283.0,384134.0,293393.0,173082.0,907191.0,549093.0,328795.0,147136.0,809810.0,369969.0,458459.0,88842.0,493053.0,102361.0,421764.0,279870.0,1111080.0,2889395.0,2744748.0,641229.0,625653.0,3196378.0,0.0,697977.0,157326.0,367695.0,8930193.0,2276900.0,783064.0,48039.0,293.0
540,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681534.0,0.0,0.0,1571095.0,4207958.0,1986511.0,1164826.0,447499.0,609206.0,173515.0,405697.0,1136753.0,10236.0,0.0,0.0,0.0,0.0,0.0,40025.0,296.0
541,297.0,21034.0,0.0,0.0,0.0,0.0,1861876.0,56984.0,0.0,349998.0,1315442.0,1653070.0,8250.0,60929.0,68540.0,5995.0,18432.0,0.0,0.0,68518.0,1928001.0,0.0,1639828.0,51496.0,67625.0,65776.0,66433.0,0.0,1821230.0,1092116.0,3986797.0,3646024.0,55035.0,297.0
542,298.0,840693.0,1025041.0,299174.0,1554606.0,37174.0,13580.0,106778.0,1070635.0,26988.0,1148774.0,1493882.0,59388.0,220758.0,1235513.0,170602.0,1957562.0,3753285.0,15978900.0,5572588.0,173047.0,38063.0,1832525.0,0.0,0.0,0.0,0.0,0.0,1657132.0,0.0,2830728.0,2027084.0,55063.0,298.0
543,298.0,840693.0,1025041.0,299174.0,1554606.0,37174.0,13580.0,106778.0,1070635.0,26988.0,1148774.0,1493882.0,59388.0,220758.0,1235513.0,170602.0,1957562.0,3753285.0,15978900.0,5572588.0,173047.0,38063.0,1832525.0,0.0,0.0,0.0,0.0,0.0,1657132.0,0.0,2830728.0,2027084.0,55123.0,298.0
544,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399537.0,725078.0,2457624.0,224081.0,722780.0,4853391.0,533572.0,373036.0,1573484.0,1344595.0,144791.0,9506.0,2712670.0,105104.0,757653.0,26139.0,299.0
545,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264674.0,416181.0,1032083.0,824982.0,372247.0,2961794.0,1614796.0,1753270.0,374583.0,344368.0,1482655.0,807547.0,6089318.0,4382889.0,3622798.0,1859181.0,967266.0,6099.0,300.0
546,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50090.0,240798.0,368711.0,71637.0,45612.0,517671.0,972693.0,145414.0,16055.0,304.0
547,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805768.0,3622018.0,1143023.0,1160906.0,3210830.0,155184.0,118016.0,1358150.0,3058943.0,1382644.0,2937395.0,4640411.0,544193.0,203395.0,3696728.0,87434.0,6007.0,306.0
548,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872290.0,246475.0,0.0,0.0,2107523.0,926587.0,1329622.0,6477677.0,217837.0,389282.0,80120.0,234814.0,3092696.0,1185087.0,822679.0,981410.0,896716.0,24045.0,307.0
549,308.0,11255.0,2827.0,53570.0,40627.0,61355.0,60322.0,60987.0,6761.0,12000.0,13850.0,1564525.0,672860.0,158989.0,0.0,0.0,68933.0,0.0,115584.0,711894.0,97575.0,6550.0,0.0,0.0,17988.0,2386537.0,0.0,0.0,0.0,0.0,478097.0,617516.0,39017.0,308.0
550,309.0,211822.0,235503.0,51068.0,35537.0,381698.0,111215.0,502340.0,258612.0,386517.0,633326.0,1040312.0,506375.0,585897.0,497674.0,341098.0,938944.0,1377980.0,334901.0,646379.0,302190.0,2682832.0,350755.0,1200548.0,435655.0,766364.0,3461286.0,3168003.0,516511.0,7473870.0,1029657.0,6371916.0,13095.0,309.0
551,309.0,211822.0,235503.0,51068.0,35537.0,381698.0,111215.0,502340.0,258612.0,386517.0,633326.0,1040312.0,506375.0,585897.0,497674.0,341098.0,938944.0,1377980.0,334901.0,646379.0,302190.0,2682832.0,350755.0,1200548.0,435655.0,766364.0,3461286.0,3168003.0,516511.0,7473870.0,1029657.0,6371916.0,13177.0,309.0
553,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540528.0,1921116.0,648504.0,5576621.0,787494.0,315145.0,1773014.0,656560.0,2412194.0,261570.0,1052627.0,71911.0,2137492.0,202291.0,2430547.0,5930458.0,49005.0,311.0
554,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78218.0,0.0,11190.0,64996.0,84117.0,102547.0,1613218.0,343866.0,209683.0,0.0,0.0,0.0,0.0,2357706.0,162644.0,82768.0,0.0,0.0,40027.0,312.0
555,313.0,66578.0,350243.0,2290275.0,1667698.0,576590.0,26156.0,676545.0,86141.0,306401.0,225918.0,4808373.0,309166.0,105831.0,21540.0,18164.0,35603.0,152477.0,28872.0,1686771.0,1715260.0,4085.0,122050.0,68541.0,137100.0,33694.0,0.0,101918.0,95131.0,5745197.0,2119593.0,1359662.0,17115.0,313.0
557,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48444.0,0.0,2222679.0,1097426.0,1823043.0,2181242.0,90244.0,805251.0,1000235.0,833225.0,946942.0,886140.0,72775.0,632734.0,243941.0,216173.0,48451.0,315.0
558,316.0,12000.0,0.0,37732.0,79155.0,100604.0,232080.0,15740.0,150000.0,36279.0,271418.0,225171.0,143144.0,332748.0,252695.0,79928.0,82909.0,220000.0,296536.0,1260777.0,248906.0,167454.0,100358.0,217690.0,300954.0,252888.0,252887.0,0.0,0.0,0.0,161235.0,0.0,18167.0,316.0
559,317.0,394338.0,794563.0,510617.0,432321.0,59433.0,679483.0,2646244.0,126829.0,737798.0,432568.0,2060194.0,418317.0,699101.0,5891012.0,3009076.0,3986753.0,1149344.0,6284941.0,12573480.0,3621910.0,5515755.0,1522490.0,4367396.0,2741652.0,3163558.0,3686534.0,2469985.0,3249865.0,2469645.0,955762.0,842263.0,51003.0,317.0
560,317.0,394338.0,794563.0,510617.0,432321.0,59433.0,679483.0,2646244.0,126829.0,737798.0,432568.0,2060194.0,418317.0,699101.0,5891012.0,3009076.0,3986753.0,1149344.0,6284941.0,12573480.0,3621910.0,5515755.0,1522490.0,4367396.0,2741652.0,3163558.0,3686534.0,2469985.0,3249865.0,2469645.0,955762.0,842263.0,51540.0,317.0
561,318.0,0.0,0.0,8506.0,3327.0,5945.0,317459.0,1186828.0,3261921.0,608251.0,1422164.0,2143882.0,72855.0,639650.0,101407.0,725352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22089.0,318.0
562,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,264765.0,0.0,0.0,0.0,205075.0,0.0,0.0,1082352.0,1022325.0,12359.0,347345.0,30830.0,74630.0,59409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16019.0,321.0
